,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600809.SH,X600690.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X600104.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X000977.SZ,X600089.SH,X000066.SZ,X600703.SH,X600372.SH,X000157.SZ,X600839.SH,X002028.SZ,X002049.SZ,X600522.SH,X002456.SZ,X002236.SZ,X600183.SH,X600741.SH,X600066.SH,X002156.SZ,X600460.SH,X601877.SH,X002085.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.152941624564087,0,0,0,0.0735345322312361,0,0,0,0,0,0,0,0,0,0,0,0.35973823770458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499604998489316,0,0.0114389750253059,0,0,0,0,0,0.0077392908361588,-0.00117344826353735,-0.0310731570478963,0,0,-0.0326732878534926,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378544840086644,0,0.163840183919716,0,0.207255442649694,0.0787609873720543,0,0,0,0,0,0,0,0,0,0,0,0.164233982745652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574816068562847,0,0,0,0,-0.0603778258186081,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0545045346884585,0,0.0495754555699778,0,0,0,0.231226813903415,0.0346835492089785,0,0,-0.0566017178606703,0,0,0,0,0,0.131409166978791,0,0,0,0,0,0,0,0,0,0,0,0.119844662313321,0,0,0,0,0,0,0,0,0,0,0.0314482010768933,0.0729977132786535,0,0,-0.0320195861739753,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0408217109071228,0.128368448122551,0,0,0,0,0,0,0.162930690328916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740137600176722,0.0058720561222171,0,0.00958205779751891,0,0,0,0,0,0,0,0,0,0,-0.0639308541552895,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0593929309923186,0,0,0,0,0.121799339418447,0,0,0,0,0,0,0,0.0309527762203458,0,0,0,0.292965698908506,0,0.0177284715798117,0.0288359420385297,0,-0.0144581246589839,0,0,0,0.0587178041623462,0,0,0,0.0211139150136834,0,0.139474358558364,0,0.0327008581307018,-0.0166743602213863,0,0,0,0,0,0,0,0,0,0.00844786688966044,0,0,0,0,0,0
X600809.SH,0,0.0750266834703556,0,0,0,0,0,0,0,0.375063991210349,0,0,0,0,0,0,0,0,0,0.294445090215799,0,0,0,0,0.0221177926508119,0,0,0,0.0869430619216832,-0.0104183433622218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0420202459308707,0,0,0,0,0.0100214865855415,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.170025502614944,0,0,0.0584511216576382,0,0.147909697486907,0,0,0,0,0,-0.04628624963656,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00404877757337873,0,0,0,0.0366709327649207,0,0.092458857921379,0,0,-0.0401917185667457,0,0,-0.00258033285755198,-0.0102307195123728,0,0,0.0748533610399435,0,0.0336184200691695,-0.013333339526166,0,0,0,0.00943615151089494,0,0
X000651.SZ,0,0,0,0,0.149710678015599,0,0,0,0,0,0,0,0,0,0,0.0805102943278086,0,0.0166898787126244,0,0,0.0245091637297472,0,0,-0.100445367138865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194632307949482,-0.0107686506104442,0,0,0,0,0,0.219229361617318,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163337451303233,0,0,-0.0557179823760174,0,0,0,0,0,0,0,0.0375385177317697,0,0,0,0.237739439159677,0,0,0,0,0,0,0,0.0201150388400701,0,-0.0629108071445923,0,0,0,0,0.0899057769159533,0,0,0.12192491862609,0,0,0,0,0,0,0.0220785955834759,0,0,0,0,0,0
X000568.SZ,0,0.363972684505973,0,0,0,0.382781378628529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127258734729274,0,0,0,0,0,0,0,0,0,0.00206585129998992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773550233771532,0,0,0,0,0,0,0
