,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X600795.SH,X600547.SH,X002466.SZ,X600516.SH,X601991.SH,X600111.SH,X600886.SH,X600176.SH,X000898.SZ,X002460.SZ,X000792.SZ,X000709.SZ,X000786.SZ,X600157.SH,X000553.SZ,X600352.SH,X600027.SH,X600489.SH,X002271.SZ,X000408.SZ,X600339.SH,X601699.SH,X600219.SH,X000983.SZ,X000959.SZ,X600808.SH,X600299.SH,X601158.SH,X002110.SZ,X002092.SZ,X000883.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.546590284881949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991531027325195,0,-0.0299584585887133,0,0,0.0217604181407461,0,0.0359336148938059,0,0.0211807878491385,0,0,0,0,0,0,0,0.0799752925647442,-0.00190737117569279,0,-0.0216446315426052,0,0,0,0,0,0,0,0,0,0,0,0,0.00905138490286832,0,0,0,0,0,0,0
X600028.SH,0.285427686277004,0,0,0,0,0,0,0.0430911322680186,0,0,0.351362772779259,0,0.182713908367947,0,0,0,0,0,0.0429229646622721,0,0,0,0,0,0,0.00400896240261438,0,0,0,0,-0.0796732878602328,0,0,0,0,0,0,0,0,0,-0.21170430448701,0,0,0,0,0,0,0,0,0,0.00843865463516056,-0.0666579865485689,0,0,0,0,0
X601088.SH,0,0,0,0.199119501777359,0.200274343867045,0,0,0,0,0.105882535248061,0,0,0,0,-0.0763793023317833,0,0,0,0.0574231020820546,0,0,0,0,0,0,-0.0290356133041319,0,0.0654966722966895,0,-0.00252166908474813,0,0,0,0,0,0,0,0,0.00559926767099064,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.203371488665902,0,0,0,0,0
X600019.SH,0,0,0.111595332190726,0,0,0,0,0,0,0,0,0,0.131588681089257,0,0,0,0,0,0,0,0,0,0.12605925192158,0.744774947748593,-0.0956097197992988,0,0.225317463001665,0,0,0,0,0,0.00932817836940138,0.0883761977929044,0,0,0,0,-0.0882536524464401,0,0,0,0,0,0,0,0,0,0,0.0150437546108234,-0.00343577230277606,0.0791065405672057,0,0,0,0,0
X600585.SH,0,0,0.335128808409196,0,0,0,0,0,0,0.0466642110836134,0,0,0.289528628025894,0,0.0456739365913609,0,0,0.202218291716128,0,0,0,0,0,0,0,-0.306599521520731,0,0.197697928996576,0,0.296319497570209,0,0,0,-0.11644331595536,0,0,0.0313549116178813,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255033647989801,0.0154301941546419,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0331286675757232,0,0,0,0,0,0,0,0,-0.0451739435555885,0,0,0,0,0,0.201743077096719,0,0,0.0502725599730059,0,0.0520173400319884,0,0,0,0,0.0484666397630618,0,0,0,0.232193153246186,0,0,0,0,0.0175192809959074,0.134483586526534,0,0,0,0,0.00842595778274542,0.0161805395464396,0,0,0,0,0,0
X600309.SH,0,-0.0518971695962209,0.0163000900463314,0,-0.0436014970809134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106178073426314,0,0.0944971671569639,0,0,0,0,0,0,0.107781083201847,0,-0.15250092760461,0,0,0,0,0,0,0,0,0,0,0.0592767836931349,0,0,-0.0343406531650472,0.146789358841296,0,0,0,0,-0.0461800079286771,0.0878203506502953,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0766140657649454,0,0,0.0251678629608961,0,0,0,0.0384560301745481,0,0,0,0,0.0324726130853415,0,0,0,-0.0863694564345769,0,0,-0.0170639698591399,0,0,0,0,0,0,0,0,0,-0.00578207101621563,0,0,0,0,0,0,0,0.0468992891491404,0,0,0,0,0,-0.00114753652670612,0.00312736730797844,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0649435428399377,0,0,0,0,0,0,0,0,0.0460376873567682,0,0.0731933173264095,0,0,0,0,0,0,0,0,0,-0.0161547788997775,0,0,0,0,0.0346912538267599,0.176433769031021,0,0.0316037050056808,0,0,0,0,0,0.119121978218,0,0,0,0,0.0140332129762673,-4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,-0.102712117071871,0,0,0.252435207426632,0,0.134975230862786,0,0,0,0,0,0,0,0,0,-0.0338846615520764,0,0,0,0,0,0.0427056175383108,0,0.14261372137674,0.101054949622872,0,0,0,0,0.0523568155179465,0,0,0,0.0171113375699037,0,0.351568514954481,0,0,0,0,0,0,0.0586614195366545,0,0,0,0,0,0.0225217651883264,-0.0326873738926644,0,0,0,0,0,0
