,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601600.SH,X600010.SH,X601898.SH,X600362.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X601991.SH,X600176.SH,X600188.SH,X600426.SH,X600795.SH,X600299.SH,X002466.SZ,X600688.SH,X600027.SH,X601992.SH,X002080.SZ,X600529.SH,X002353.SZ,X002409.SZ,X600612.SH,X600486.SH,X600219.SH,X600315.SH,X000301.SZ,X600516.SH,X000932.SZ,X000027.SZ,X000723.SZ,X002075.SZ,X600126.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0462198568074347,0,0,0,0.156463308833835,0,0,0,0,0,0,-0.0202696162950811,0,0,0,0,0,0,0,0,0,0,0,-0.0323960615452813,0.123707050510391,0,0,0,0,0.00341486822604446,0,0,0,0,0.0717162935247757,0,0,0,0,0,0,-0.00334723838204027,-0.00448247590902256,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0240086389431502,0,0,0,0,0.0121829432343644,0.0447122676948309,0,0,0,0,0,0,0.0539084153244088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135346579705754,0,-2.16840434497101e-19,0,0,0,0,0.0638301355116623,0,0,0,0,0,0.00545731794337653,0,0,-0.00965119452061759,-0.00472890258560897,0.00328110249760884,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141781289379495,0,0,0,0,0.0768230394966273,0,0,0,0,0.039080060227858,0.206246058514356,0,0,0,0,0,0,0,0.071938183523283,-0.00715476974588333,0.0125709647746006,0,0,0,0.0527581460039879,0,0,0.0149831682567049,0,0,0,0,0,0,0,0,0,0.00343598412547913,0.00140384377674307,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00655941360163075,0,0,0,0,0.0397541927239659,0.175766467066057,0,0,0,0,0,0,0,0,0,0,0,0.0285627510903875,0.267451498995858,0,0,0.00844617174407546,-0.0237070315469788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199633408614519,0,0,0,0.00907901822648719,0.0128141553271378,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0254802765925633,0,0,0.0703973182836026,0,0.0405703044192455,0.0568117035794849,0,0,0,0,0,0,0,0.117951576885694,0,0,0,0.00200229602797413,0,0.220082409172497,0,0,0,0,0,0,0,0,0,0.0472135702628589,0,0,0,0,0,0,0,0,0,0,0,0.112260200794406,0,0,0,-0.00181174483502894,-0.0241662295647411,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0455860423937486,0,0,0,0,0,0,0,0,0,0,0.618354534341955,0.0842912641136611,0,0,0,0,0,0,0.0724133370683308,0,0,0,0,0,0.0372022296203818,-0.0707860292557995,0,0.029076218325843,0,0,0,0,-0.00269043029306787,0,0,0,0,-0.0082733828953816,0,0,0,-0.0989509147019354,-0.0134509483906389,-0.0171141536589598,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116995471567971,0,0,0,0,0,0,0,0,0.059021063920168,0.102052996706457,0,0,0,-0.0203941123645184,0,0.0110857572767009,0,0,0,0.093246340685532,0.0549047638705519,0,0,0,0,0,0,0,0,0.0812815288127832,0,-0.0422403860697788,0,0,0,0,-0.00133758988898285,-0.0031206538261198,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0418533075563486,0,0,0,0,0,0,0,0,0,0.28734597298002,0,0,0,0,0.0489164558642849,0,0.0316469943583262,0,0,0.194149825985752,-0.137974199031666,0,0,-0.0329462766351376,0,0,0,0,0,0.0492498607154654,0,0,0,0,0,0,0.0582590624632017,0,0,0.114552592362023,0,3.46944695195361e-18,0,0,0,0,-0.0018124926090347,-0.0150561276961691,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.125209055764409,0,0,0,0,0,0.0697934085693564,0,0,0,0,0,0,0,0.118487720670423,0,0,0.230312525566866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263807845817923,0,0.07273526395112,0,0.062353699121071,0,0,0,0.121758916946178,0.0591300913807701,0,0,0,0,0.00219457743953376,-0.0113011872542696,0,0,0,0,0,0
X600011.SH,0,0,0.150883964525395,0,0,0,0,0,0,0,0,0,0,0.0413592459544732,0,0,0,0,0.0594163362443708,0,0,0,0,0,0.0120009637935898,0,0,0,0.0245230338490948,0,0.12843231785866,0,0.0830947632480251,0,0,0.0456516117641949,0,0,0,0,0,0,0,0,0,0,-0.0889444240899076,0,0,0,-0.0298235836467973,0.0105394424809273,0.000560110381503671,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.215600084153556,0,0,0,0,0,0,0,0,0,0,0,0.0825554961639995,0,0,0,0,0.147372315840607,0,0,0.373919112437745,0,0,0,0,0.165455810711972,0.0323484620765309,0.03439271633722,0,0,0,0.0774117365005596,0,0,0,0.0680181697642257,0,0,0,0,0,0,0,0.0157043010413075,0.0115858447084286,0,0,0,0,0,0
