,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002460.SZ,X000629.SZ,X600299.SH,X002466.SZ,X000883.SZ,X600219.SH,X601158.SH,X002353.SZ,X000630.SZ,X000553.SZ,X600985.SH,X600612.SH,X000027.SZ,X000825.SZ,X601699.SH,X600583.SH,X600426.SH,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00183281141524815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.00147362922386017,0,0,0,0,0.00427546602653391,0.0158866977980629,0.0468744356933849,0.0546693422762789,0,0,0,0,0,0,0.0786689274723059,0,0,0.0160905154771938,0,0.0685210719901984,0,0,0,0,-0.00462605781858138,0.0131271748189641,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431469794966381,0,0.115642804553484,0,0.00296007444831569,0,0,0,0,0,0,0,0,0.015804395102952,0.0286347739466546,0.0188042024143871,0,0,0,0,0,0,0,0,0.0827841838399694,0,0.0966982014345073,0,0,0,0,0.0339876327630233,0,2.71050543121376e-20,0,0,0,-0.0202717572540069,0,0,0,0,-0.0153368043744709,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199129593109199,0,0.00682719167504137,0.0521102213121942,0,0,0.0120397711867445,0,0,0,0,0,0.04178644024269,0,0,0.0261587216987233,0.176274292081947,6.93889390390723e-18,0,0,0,0,-0.0612342884162774,0,0,0,0,0,0,0.0373269651343499,0,0,0,0,0,-0.00732880617863789,-0.00437730718345426,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0425143837928285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324757126532011,0,0,0.0603105274232744,0,0.138160993794464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077385370878609,0.0216170007278811,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00652518788912412,-0.0115827199334936,0,0,0,0.0098392364195656,0,0
X600019.SH,0,0,0,0,0,0.0360321668823995,0,0,0,0,0,0,0,0,0,0,0,0,0.0650854788635653,0.154018964869542,-0.0230136543302378,0,0.022878314687578,0,0,0,0,0,0,0,0,0.0850190793444537,0,0.120650128641282,0,0,0,0,0,0,0.0183351846020656,0,0,0,0,0,0,0,0,0,0,-0.021381528798536,0,0,0,0,0.0201778228678313,0,0
X600309.SH,0,0,0,0.0758650368120782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2742102157788,0,0,0,0,0,0,0,0,0.0902199912849637,0.119030969100182,0,0,0,0,0,0,0,0,0,-0.0443173066035744,0,0.128446227033513,0,0.147353274797609,0,0,0,-0.0875773793874417,0,-0.192141421785995,0,0,0,0.0893219145005962,0,0,0,0.162437361959338,0,0
X600011.SH,0,0,0,0,0,0.0210416021848321,0,-2.16840434497101e-19,0.261231355407832,0,0,0.156804552313218,0,0,0,0,0,0,0,0,-0.0795932952811538,0,0,0.234176876866046,-0.180941260484364,0,0,0,0,0,0,0,0.216873736050858,0.0472396498757732,0,0,0,0,0.116916306558351,0,-0.205863323500474,0,0,0,0,0,0,0,0,0,0,0.00294158941034944,-0.00406422241514392,0,-0.242547848747894,0,-0.00875461647659704,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0553000763260433,0,0,0,0,0,0,0,0,0,0,-0.309325571159255,0,0,0,0,0,0,0.730508055112982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106860539763904,0.0233503387724053,0.323288929490194,0,0,0,0,0,0,0,0,-0.0663042055320131,0.0619117038500202,0,0,0,-0.0662886624499083,0,0
X600010.SH,0,0,0,0,0,0,0.366161718651821,0,0,0.194343280020487,0,0,0,0,0.16206372831322,0,0,0,0,0.147306555461269,0.0767192526212614,0,0.017139284512559,0,0,0,0,0,0,0,0,0.0332082745080458,0,0,0,0,0,0,0,0,0,0.203964499385418,0,0,0,0,0,0,0,0,0,0,-0.0484387777646999,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.187106638354347,0,0,0,0,0,0.387932944427742,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00129336778896196,0,2.16840434497101e-19,0,0,0.0826589880872594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142363231389691,0,0,0,0.0114034372179693,-0.0300624528745384,0,0,0,0,0,0
