,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X601600.SH,X600188.SH,X600688.SH,X600795.SH,X600157.SH,X300072.SZ,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X600489.SH,X600309.SH,X600886.SH,X000723.SZ,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000792.SZ,X000959.SZ,X002075.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X000630.SZ,X000983.SZ,X600583.SH,X000883.SZ,X600549.SH,X600352.SH,X000539.SZ,X601699.SH,X000060.SZ,X000937.SZ,X000935.SZ,X600176.SH,X000027.SZ,X600219.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0670953657490405,0,0,0,0,0,0.0072199822230705,0,0,0,0,0,0.0419660198084993,0,0,0,0,0,0,0.00422906909630065,0.0305983635564055,0,0,0,0.015475911863256,0,0,0,0.103837447797497,0,0.0201252493843798,0,0,0,0,0,0,0,0,0,0.0209249982109972,0,0,-0.0203734778451797,0,0,0,0,0,0
X600028.SH,0,0,0,0.0103598642173343,0,0,0,0,-0.0622817530192542,0,0,0,0,0,0,0.0436974429977415,0,-0.0131220864645629,0,0,0,0,0,0,0,0,0.0388397156989374,0,-0.0166931213642442,0,-0.0153756966536129,0,0,0,0,0.0810552978962549,0,0.0959079016240206,0,-0.00402708200243646,0,0,0,0,0,0.0517172429432002,0.135121832386145,0,0,0.01846399549763,0,-0.0453419168245323,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.190250118961716,-0.0151823205900373,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0417428693492679,0,0.0575923553502114,0,-0.0539999438559801,0,0,0,0,-0.0317603389462046,0,0,0,0,0,0,0,0,0.0387957030823953,0,0,0,0,0.148969197543352,0.0760349704257254,0,0,0,0,0,0,-0.0688315791535807,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.00747213077312809,0,0,0,-0.0175408437984767,0,0,0,0,0,0,0.0770424993948951,0,0,0,0,0,-0.0117748204977836,0.17848888433389,0,0,0.0316308321221246,0,0,0,0,-0.0373190058680632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513370204923636,0.0104597777625094,0,0,0.0311267845343216,0,0,-0.0639322820847189,0.0226096344891325,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0232364633806272,0,0,-0.139082219149049,0,0,0,0,0,0,0.0488625694552954,0,0.169808206274603,0,0,0,0.163524171429205,0,0.0338474461514031,0.0393184166693566,0,0,0,0.0946308223980383,0,0,-0.12025863683004,0.111276320486028,0,0,0.00595085599599781,-0.0384258925239772,0,0,0,0,0,0.195687488435134,0,0,0.0898492936877981,0.0607159890594241,0,0,0,0,0.0323784217981143,0.0250702287208534,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.262591801429015,0,0,0,0,0.0450788561391409,0,0,0,0,0,-0.00201624705692864,0,0,0,0,0,0.171441364269881,0,0,0,0,0,0,0,0,0.0602490211218521,0,0.243685125330503,0,0.225944155233042,0,-0.0672030634720077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531437380018292,0,0.077597668561841,0,0,0,0,0,0,0
X600010.SH,0,0,0.0218256706456979,0,0,0,0,0,0,0.0378630150174377,0.00195337067557531,0,0,0,0,0.0127290532711828,0,0,0,0,0,0,0.235488600497381,0,0,0,0,0,0,0.0752162977762593,0,0,0,0.0308582565871718,0,0,0,0,0,0.0614870169402062,0,0,0.0102937106035141,0.0609284667813122,0.054824655404435,-1.0842021724855e-19,0,0,0,0.0518433129185719,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.121123578464707,0,0,0,0,0,0,0,0,0.175559438013092,0,0,0.194025619751068,0.00278588005563736,0,0,0,0,0,0,0,0,0.0709040138969436,0.0293218144825741,0,0,0,0,0.0356196597764915,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.110420726738653,0,0,0.182474974362015,0,0.111134467705186,0.0378369380451787,0.149223910726041,0,0,0,0,0.0426696421354989,-0.0817906665297052,0,0,0,0,0,0
X600547.SH,0,0,-0.0897615795350372,0,0,0,0,0,0,0,0,-0.140174430465551,0,0,-0.0142479221657093,-0.0601533060645293,0,0,0,0,0.97294410356566,0.0801166835568821,0,-0.0240306121931458,0.0818166541392229,0,0,0,2.16840434497101e-19,0,0.0506492450760592,0,0,0,0,0,-0.000695847440409085,0,0,0,0,0,0,0.114081336440651,0,0.098053301428342,0,0,-0.0264019281301317,0,0,-0.0605497892166413,0.0150603801893666,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0766708294068828,0,0,0.197159603787923,0,0,0,0,0,0,0.114335695851791,0,0,0,0,0,0,0,0,0,0,0.054569610244335,0,0.0115194019922587,0,0,0,0,0.129233894899802,0,0,0,0.0537157197970037,0,0,0,0.271025044608069,0,0.00704828865573406,0,0,0,0.0304584142543038,0,0,-0.000723625892824131,0.00154546908363912,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0346261288410565,0,0.178117217556826,0,0,0,0,0,0,0,0,0,0,0,0,0.0279272344668992,-0.0306895118244391,0,0,0,0,0.00726332440838534,0.220293209392189,-0.00684722572061439,0,0,0,0,0,0,0,0,0.00103406957265483,0.0312872844709185,0,0,0.109642192795541,0,-0.00568908510648161,0,0,4.33680868994202e-19,0,0,-1.73472347597681e-18,-0.00776430107832777,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.136653016600994,0,0.0104295475195245,0,0,0,0,0,0,0,-0.0768786683772289,0,0,0,0,0,0,0,0,0,0,0,0,0.00490002201374091,0,0,0,0,0,0,0,0.600627866754809,0,0,0.0295364798390976,-0.0881343911017944,0,0,0.159650666771237,0.0646060805583405,-0.0152886729026025,0,0,-0.023515545508376,0,0,0.0128443879365806,-0.00898670146855165,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078393617503774,0,0,0,0,0,0.206323382378357,0,0,0,0,0,0,0,0.0260774949870364,0,0,0,0.142931812785577,0.0391996032652689,0,0,0,0,0.0985100642180584,0,0,0,0,0,0,0.0302476505402421,0.0306785645601563,0.00983653976664553,2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0.00369533507176134,0,0,-0.00510268206845097,0,0,-0.0160518721804132,0,0,0,0,0,0,0.042077736669203,0,0,0,0,0,0,0,0,0,0,0,0,0.0664419789089314,0.121121272035133,0,0,0,0,0,0,0,0.111497817951952,0,0.0406936099122813,0,0,0,-8.67361737988404e-19,0,0,0.0857873938697074,0,-0.0041657097110343,0.0176341348004486,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0.167924877927997,0,0,0,0,0,-0.00648923757049009,0,0,0,0.0388844978857782,0,0,0.0247274773253537,0,0,0,0,0,0,0,0,0.0330586100009822,0,0,0.046447718868286,0,0,0.00172570485170287,0,0,0,0,0.0445621731866567,0.0703282128707059,0,0,0,0.087373987999771,0,0.152495636561293,-0.040254213863494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.174819381778562,0,0,0,-0.186367269456892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502247774801055,0,0.165145893588138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154550552169659,0,0,0,0,0.0313157188659521,0.391499789394396,-0.729591306575319,0.376445218151267,-0.524571386832668,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202290478729179,0,0,2.71050543121376e-20,0,0,0,0.0497461075980744,0,0,0.0198866977681422,0.00370849980465895,-0.0239719396239776,0,0,0,0,0,0,0.082937303448016,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0563239931605368,0.0520308250648287,0,-0.0438724203600781,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.352886121617742,0,0,0.0926205956802821,0,0,0,0,0,0,0,0,0,0,0,0,0.0739726677648353,0,0,0,0.0145988982458664,0,0,0,0.112318636982368,0,-0.0637463609146305,0,0,0,0,-0.0513279053866334,0,0,0,0.071592164251956,0,0,0,0,-2.16840434497101e-19,-0.00887866750828975,0,0,0,0,0,0.0765637893087634,-0.0184231474271092,-0.0984353679540539,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0155879494562172,0,0,0,0,0,0,0,0,0,0,0,0,0.0203527959547541,0,0,0,0,0,0,0,0.0722458124340299,0.0373471898671646,0,0,0,0.0385544678470951,0,0.0673958575128307,0,0,0,0.222438239469228,0.0570335814384816,0,0,0.149176858415788,0,-0.00827812806909423,0.0337511867470636,0,0,0.0577015693010887,0,-0.00215832854766491,-0.0371796544126427,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0878252909718793,1.73472347597681e-18,0,0,0,0,0,0.0112350489860773,0,0,0,0,0,0,0.304315540260624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17693263053239,0,0,0,0,0,0,0,0.0104184577842091,0.0128070488230438,0,0.0085520310190121,0.0173512975842602,0,-0.0122860323724077,0.00222925148462252,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.779244074813474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696956406792918,0,-0.0141596590255623,0,0,0,0.0389776730174183,0,0,0,0,0.00419691408180649,0,0,0.0262988958392759,0,0,0,0,0,0.00394762241420393,0,0,-0.0411533047548536,-0.0324843528621992,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0546598294396085,0,0,0,0.0616661761216308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306811654528484,0.146514552742009,0,-0.351915016069288,0,0,0,0,0,0,0,0,0,0.0830675163348868,0,0,-0.024157708429633,0,0,0.0895205412532231,0,0,0,0.0681032428676511,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0652625043973272,0,0.0924735006378823,0,0,0,0.0812889935941555,0,0,0,0,0.0253804966813967,0,0,0,0,0,0.104817966668695,0,0,0,0,0,0.0961114215528156,0.0363410108040308,0,0.0323700184305427,0,0,0,0.122741770471946,0,0.0680281123659654,0,0,0,0,0,0.0593874857535083,0,0,0.00751580709074846,0,0,0.0784212184430385,0.013675464348243,0,-0.00460251112903735,-0.0286319011369538,0.0771490124802567,0,0,0,0,0
X000723.SZ,0,0,0.124754501765562,0,-0.00698470539236131,0,0,0.109180371316404,0.0507479075540837,0,0,0,0,0,0,-0.0143793493411068,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.210179653895822,-0.262017942207761,-0.260914508519083,0,0,0.211327778754914,0.102125456755585,0,0,0,0,0,0,0,0,0,0,0,0,0.0125160932485007,-0.105487527997186,0,-0.00493404008917783,-0.212346759621031,0.323938684125776,0,-0.00668490930865006,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0983480047012507,0,0,0,0,0,0,0.052994279569488,0,0,0,0,0,0.204088049569369,0,0,-0.0673140963054694,0,0,0,0,0,0,0,0.00924805667126579,0,0.0486408861627283,0,0,0.0453040981868698,0,0,0,0,0,0,0,0,0,0,0,0.0164023673799881,0.109804134388522,0,0,0,0,6.7762635780344e-21,-0.00936655163864506,0,0,0,0,0,0
