,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X600660.SH,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X002460.SZ,X600688.SH,X000786.SZ,X600111.SH,X000723.SZ,X601992.SH,X002271.SZ,X600027.SH,X600176.SH,X002353.SZ,X002466.SZ,X600516.SH,X600583.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000630.SZ,X600808.SH,X000825.SZ,X000792.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.137470880818735,0,0,0,0.00169353426292243,0,0,0,0,0,0.258209223356523,-0.0121595133329303,0,0,0,0.0153110613974704,0.0712419760042197,0,0,0,0,-1.0842021724855e-19,0.0128192944178025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411769388780986,0.00161942074494462,0,0,0,0,0,0,-0.0217631547327966,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0479413500473121,0.0505519422312805,2.16840434497101e-19,0,0,0,0,0,0.144293494836302,0,0,0,0,0,0,0,0.0177752054022742,0,0.0142056116481449,0,0,0.0461344395615419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106314835448446,0,0,0,0.0285264260451899,0,-0.0193791081075108,0,0,-0.0131167600224711,0.00887797807628814,0,0,0,0.0180297034955315,0,0
X601088.SH,0,0,0,0,0,0.620455676503223,-0.0548368084865989,0,0.0113525931566862,0.106205166393653,0,0.1257673903273,0,0,-0.00405252410263347,0.0190170483871325,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845716334028596,0.00645024203695846,-0.00724526708274852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.142593913937808,0.157064094578475,0,0,0,-0.106983814443638,0,0.036025645144441,0,0,0,0.328805621014868,0,0,0,0,-0.0223376105977439,0,0.134631116070858,-0.0487976003078873,0.0049828865423703,0,0.0648148713471054,0,0,0,0,0,0,0.0295717146450867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141450918018377,0,0,0.00742246229643031,-0.00600742500616685,0,0,0,0,0,0
X600309.SH,0,0,0,0.0562146335170368,0,0,0.0639133479478752,0,-0.0390166587451506,0,-0.06246154696824,0.129056452679891,0,0,0,0.183336511525651,0,0,0,0,0,0,0,0,0,0,0.111169036636278,0,0.0334159541336974,0,0.0433457082931845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10897319449786,-0.127840839686967,0,0,0.00704328326555701,0,0,0,-0.000430863490079088,0,0
X600019.SH,0,0,0.172044355419561,0,0,0,0,0,0.066635997188178,0,0.098819143298467,0.0296414129823793,-0.123732389990109,0,0,0.0408593115254118,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0120643270778762,0,0,0,0,0,0,0.0574247959406659,0,0,0,0,0,0,0,0,0,0,0,0.0617381188122586,0,0,0.00183348956492026,0,0,0,0.0186770356143852,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0251275389071146,0,0,0,0,0,0,0,-0.0143500936429546,0,0,0,0.0506743533636424,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,1.16684967559129,0,0,0,0,-0.00289849869979509,0,-0.0750471437605277,0,0,0,0,0.218282561194973,0,0,-0.0386141704322923,0.0225040033290842,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.109857806628979,0,-0.00576658353669055,0,-0.230690248926452,0,0,0,0,0,0,0,0.248011740680797,0,0,0,0,0,0,0,0,0,0,0,0.147543904023336,-0.0236419295053609,1.73472347597681e-18,0,0.129997975596555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156919518395375,0,0,0,0,-5.9538504247815e-05,0,0,0,0,0.0153877494404276,0,0
X000708.SZ,0,0,0,0.272713075983158,0.0183394681152829,0,0,0,0,0,0.49686282460725,0,0,0,0,0,0,0,0,0.231590214890895,-0.133054269955667,-0.0822233012984207,0,0,0,0,0,0,0,0.104128229523348,0,0,0,0,0,0.389286594676199,0.318545255553307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985189606073675,-2.77555756156289e-17,-0.310279353871489,0,0,0.0230647180625009,0,0
X601898.SH,0.510362483798464,0,0,0,0,0,0,0,0.0460189388236632,0,0,0.0231535478070213,0,0,0,0,0.534613571430392,0,0,0,0,0,0,-0.0302336520802223,0,0,0,0,0,0,0.011437079080518,0,0,-0.066965465286042,0,0.038796778280854,0,0,0,0,0,0,0,0,0.10302736116001,0,0,0,0,0,0,-0.0545796797409369,0.0439524511868711,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.148751075901026,0,0,0.152867190120295,0.0483568916631053,0,0,0,0,0,0,0,0,0.0435761806693648,0,0.024973789499521,0,0,0,0,0,0,0,0.016925466478084,0,0,0,-0.0846751811963168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30959428856662,0,-0.00777010555871802,0,0,0.0237594165793665,0.0647133961655721,0,0,0,0.0622174215508015,0,0
X600886.SH,0,0,0,0,0,0.114794655407951,-0.0951450982876594,0,0.190418168018462,0,0,0,0,0,0,0,0.248863043307389,0,0,0,0,0,0,-0.217136205791002,-0.0311823490559357,0,0,0,0.169223729408827,0,0.0979769054459265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205579447622383,0,0,0,0,0,0,0,-0.0552840802798139,0,0
