,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X600362.SH,X600489.SH,X000786.SZ,X601898.SH,X601600.SH,X600010.SH,X600176.SH,X600352.SH,X600188.SH,X600111.SH,X601991.SH,X600426.SH,X600795.SH,X600299.SH,X600027.SH,X600688.SH,X601992.SH,X002466.SZ,X002080.SZ,X002353.SZ,X600219.SH,X000932.SZ,X600529.SH,X000301.SZ,X000959.SZ,X600486.SH,X600612.SH,X002250.SZ,X600315.SH,X000027.SZ,X002409.SZ,X000723.SZ,X000878.SZ,X002075.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.052504563714446,0,0,0,0.034975198458193,0,0,0,0,0,0,0.0747932151678254,0,0.0167958915287644,0,0.0144540449379327,-0.0255901814089515,0.0124251045116841,0,0,0,0,0,0,0,0,0.120080259754426,0.0572901806171465,0,-0.0404385248640643,0,0.0216305486653069,0,0,0,0,0,0,0.0482421296626219,-1.38777878078145e-17,0,0,0,-0.0331642965577632,0,-0.00372200883280372,0,0,0,0,0,0
X600028.SH,0,0,0.057494315528606,0,0,0,0,0,0.0193579601541997,0,0,0,0,0,0.03950989190865,0,0,0,0,0,0.0460773619846727,0,0,-0.00837143247181006,0,0,0,0,0,0,0,0,0,0.0648669753893669,0,0,-0.0200088763514836,0,0.0589099903127554,0,0,0,0,0,0,0,0.0296135842992483,0,0,0,0,0,0.00691073020861582,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.10233679258559,0.0603430047383434,0,0,0,0,0,0,0,0,0.0269054232423096,0.114415337081002,0.13263665137587,0,0,0,0,0,0.062358039774429,0,0,-0.0461407026142772,0,0,0,0,-0.0544067422901408,0,0,0,0,0,0,0,0,0,0.0282270773731256,0,0,0,0,0,0.00846362761160595,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130005734560986,0,0.0674912568448128,0,0,0,0,0,0,0,0,0,0,0.0382146846052302,0.0541472522068823,0,0.0248950167778974,0,-0.0214333851252373,0,0,0,0,0,0,0,0,0,0.0832883213814445,0.0346092618512152,0,0,0,0,-0.00130593077727223,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0911644904135663,0,0,0.0748576704625147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170606390603382,0,0,0,0,0,0,0,0.0521862103558946,0,0,0,0,0,0.016602076743532,0,0,0,0,0.0540290472200238,0,0.124649876237276,0,0,0,0,0,-0.0218226508555266,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0403984781624388,-0.0253975028703761,0,0,0,0,0,0,0.644738377069394,0,0,0,0,0,0.105916292932969,0,0,0,0,0,0.0605745556989566,0,0,0,0,0,-0.0553090610432329,0,0,0,0,0.0649277880367039,0,0,0,0,0,0,0,0.0285945914138232,0,0,0,-0.0325327921426739,0.00224025845514849,-0.0115744514669429,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0819402848359845,0,0,0,0,0,0,0,0,0,0.0987534688397676,0,0.0497609928578702,0,0,0,0,0,0,0,0.0248147200897168,0,0,-0.0604793826752342,0,0.0420348325745437,0,0.0579424860741912,0,0,0,0,0,0,0,0,0.0994393267259933,0.0753242994392875,0,0,0,0,0,-0.0129434166407007,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.137701545117524,0.156722555163206,0,0,0,0,0,0,0,0,0,0,0,0.0795820613569902,0,0,0,0,0,0,0,0.213883632068405,0,0,0,0,0,0,0,0,0,0,0,-0.00419228468448539,0,0,0,0,0.445998260760588,0.115695950815783,0,-8.67361737988404e-19,0,0.0599465740773241,0.00072868568384263,0,0,0,-0.0225675970098118,0,0,0.00947212764902401,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.156878761275805,0,0,0,0,0,0,0.023311296559226,0,0,0,0,0,0,0,0,0,0,0.00465910136959576,0.790039340199205,0,0,0.0849424150362954,0,0,0,0,0,-0.185594627732427,0,0,0,0,0,0,0,0,0,0.0167569818937574,0,0,0,0.0510700522149736,-0.00172497450302919,0,0,0,0.171184702857375,0,0
X000708.SZ,0,0,0,0,-0.173727956760801,0,0,0,0,0,0,0,0,0,0,0.228874921658078,0,0,0,0,0,0.147275830012768,0.203799645396394,0.0234614429525559,0,0,0,0,0,0,0,0,0,0.0553301677438651,0,0,0,0,0,0,0,0,0,0,0,0.20176304297049,0,0,0,0,0,0.0166532992795524,-0.00526502119179803,0,0,0,0.0147818080783115,0,0
X600660.SH,0,0,0,0,0.246376091065216,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0352738976477957,0.068909978142218,0,0,0,0,0,0,0,0,0,0,0,-0.151327839211815,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0609954463120714,0,0.172877247276702,0.0439879055651626,0,0,0,-0.0103367176176838,0.0190894272268408,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.338003673777887,0,0,0.105450058091148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173699207222408,0,0,0,0,0,0.0662652600899232,0,0,0,0.323230263844375,0,0,0,-0.0231773883668387,0,0,0.131931908649724,0,0,0,0,0.219769875220192,0.0524178376013291,0,0.0740376969365761,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0236371587427158,0,0,0.0431889753947357,0,0,0,0,0,0,0,0,0.0931718565162471,0,0.204089726372645,0.00841424517314906,0.189566644196596,0,0.091255747928238,0,0,0.0809413442048579,0,0,-0.0581665972692837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241943144538786,-0.00791853620213329,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.0636389531006623,0,0,0,0,0,0,0,0.100156853295557,0,0,0,0,0,0,0.0102338209353149,0,0,0,0,0,0,0,0.0147328829615572,0.0166196218951871,0.0673089087329053,0,0,0.00535256769059897,0,0.183843879620584,0,0,0,0,0,0,0.138874171333733,0.0221849883048207,0,0,0,0,0.0207319746651054,0.035047491242485,0,0,0,0,0,0
