,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X002353.SZ,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600022.SH,X600863.SH,X000629.SZ,X600098.SH,X600307.SH,X600547.SH,X300072.SZ,X600808.SH,X600578.SH,X600612.SH,X600623.SH,X601918.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.771218215379315,0.109531235731577,0,0,0,0,0,0,0,0,0.0148059727255482,0,0,0,0,0,0,0,0,0,-0.128333964803189,0,0,0,0,0,0,0,-0.00896467551887373,0,0.0398093627293681,0,0,-0.0199000799669082,0,6.93889390390723e-18,0,0,0,0,-0.0198794691839292,0,0,0,0.0414011282030542,0,0,0,-0.0174817734304392,0.050641250178134,0.048654593071623,0,0,0,0
X600028.SH,0.417496579193351,0,0.0601020202578514,0,0.0208359467555051,0,0.224628502027588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675097684072035,0,0.029860828300513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657247646542191,0,0,-0.0588513592423726,0.035284814676257,0.0365783605706415,0,0,0,0,0
X601088.SH,0,0,0,0.0610512436273604,0.190359701246322,0.410153945987229,0.123640974653626,0,0,0,0,0,0,0,0,0,0,0.0656698744136355,0.130245997771879,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0608337134528866,0,0,0,0,-0.158750549768309,-0.00896344219634614,0,0,0,-0.0210072728024553,0,0,0,-0.0265587901873405,0,0,0,0.0120446156211464,0,0,0,0,0,0
X600011.SH,0,0,0.049302050515956,0,0,0,0,0,0,0.612207469487419,0,0,0,0,0,0,0,0,0,0,0,0.233507541095137,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.133325070862653,0,0.087433593947613,0,0,0,0,0,0,0,0,0,0.29066424435311,0,0,0,0,0,0.0818224822880256,0,0,0,0,0,0.091436345046602,0,0,0,0,0,0,0,0,0,0,0.0540711759734189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.252655560402998,0,0,0,0,0.0941047429041903,0,0,0,0.0684841709247561,0,0,0,0,0.0360917003982331,0.046316876078359,0.0646359676376951,1.38777878078145e-17,0,0,0.0197953300408763,0,0.0626961797480663,0,0,0,0,0.0755737721453496,0,0,0,0.00956739429156487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04020524353219,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349944105267827,0,0,0,0,0.483586475178766,0,0,0,0,0,0.193524136110285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.445908602773085,0,0,0,0,0,0,0.123501911315906,0,0.290283308799243,0,0,0,0,0.00217163846165797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214310257593921,0,0,-0.0682207364699162,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0452500068060622,0,0,0,0,0,0.0747055079783887,0.0540624459824198,0,0.0105169351792803,0,0,0,0.0345980167813272,0,0,0,0,0.119205405682695,0.0517398124851794,0,0,0,0,0,0,0,0,0,0,0.0524619704215182,0.006807740877983,0.227957466392007,0,0,0,0.00403320174639391,0,0.046000279398944,0.16780161434443,0,0,0,0,0,-0.00851635770802528,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.122409067899367,0,0,0,0.0581480572542315,0,0,0,0.0601558557437454,0.153210492520297,0,0,0,0.0327836693244233,0,0.101239229307356,0,0,0.113346601002916,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0613080809919488,0,0,0,0,0,0,0,0,0.026092735194448,0,0,0,0,0,0,0,0,0,0,0,0,0
