,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X600985.SH,X000630.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X601168.SH,X000408.SZ,X600176.SH,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X600295.SH,X601666.SH,X002353.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.184136380852311,0,0,0,0,0,0.196014016006206,1.73472347597681e-18,0.16605777395868,0,-0.0232911766535729,0,0,0,-2.77555756156289e-17,0,0.017489268770722,0,0,-0.000399734520918824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972508285848672,0,0,0,0,0,0,0,0.0123251992987283,0,0,0,0,0,0,0.10120102226297,0,0,0,0,0
X601088.SH,0.00649354267301722,0,0,0,0.182423407094252,0,0,0.178786469449825,0,0,0,0,0,0,0,0,0,0,-0.0313591209118112,0,0,0,0,0,0,0.1672292899232,0,0,0,0,0,0,0.0304531497597238,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0802294634542415,0.0918346639575661,0,0,0,0.00640349463174156,-0.0374418277082138,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0551734689088914,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926512262592219,0,0,0,0.0601238806870121,0,0.19440673640716,0,0,0,0.256094830701512,0,0,0,0,-1.0842021724855e-19,0.0184596424146056,0,0.0453807665569627,0,-0.0504745531058799,0.0371305889557851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374331324569588,-0.0110767883430103,0.147759730976277,0,0.015202090177086,0,0,0,0,0,-0.0364242233101926,0.055372316900723,0.0733665931004194,0,0,0,0,0,0,0,0,0,0,0.380174761475051,0,-0.146556268615389,0,0,0,0,0,0,0,0.0262271278799297,0,0,-0.0650578800746741,0,0,0,0,0,0,0
X600188.SH,0,0.029192056377075,0,0,0,0.185733965221653,0,0,0.0628686025992547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339541088739225,0,0,0.093790941262793,0,0,0,0,0,0,0,-0.0150737596127971,0,0,0,0,0,0.182346932069173,0,0,0,0,0,0,0,0,0,0,0,0,0.00174600565331815,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.433940101415033,0,0,0.290244809665493,0,0,0,0.108620574129879,0,0,-0.225426564724585,0,0.0791894535791853,0,0,0.293108440168414,0,0,0,0,0,0,0,-0.225402360923996,0.385950412587612,0,0,0,0,0,0,0.0479360423259213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424344810802744,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.00730793108703999,0,0,0,0,0,0,0.0603431433061676,0,0,0,0,-0.0115618505135011,0.0160073933441519,0.0687494836051944,0,0.0578385823283622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171893333256357,0,0.102904270463353,0,0,0,0.132819468638665,0,-0.0693563944716769,0,0,0,0,-0.0014550070458871,0,0,0,0,0
X600011.SH,0.0213188913008994,0,0,0,0,0.0750952375537824,0,0,0,0,0,0,0,0,0,0.37226999020684,0.0216233878882238,0,0,0,0,0.198508916267681,-0.0234381535793853,0.0867797536211315,0,0,0,0,0,0,0.172886224509155,0,-0.0201974568205061,0,0,0,0,0,-0.0601619897150906,0.117221919969963,0,0,0,0,0,0,0,0,0,0.00231654084399736,0,0.0101029179921591,-0.0406193701062603,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.194645533078245,-0.0875243801368101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132834075008787,0.808587202387002,0,0,0,0,0,0,0,0,0,0.118855909262596,0,0,0,0,0,0,0,0.0493955617691928,0,0,0,0,0,0,0,-0.0163657469804622,0.0222786594631367,-0.0295701395873674,-0.100338632974857,0,0,0,0,0
X601600.SH,0.0863947627530352,0,0,0,0,0,0,0,-0.0345379182737453,0,0,0,0,0,0,0,0,0,-0.077220806069513,0,0,0.231005514618804,0,0,0,0,0.0619519192720586,0,0,0,0,0,0,0,0.0666285921377474,0.255356449807272,0.150594370443688,0,0.060627142281753,0,0.111204011805878,0,0.0514230015904681,0,0,0,0,0,0,0,0,0,0.00907760109343747,0.263605542367505,0,0,0,0,0
