,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X600623.SH,X601992.SH,X600886.SH,X600157.SH,X600299.SH,X002466.SZ,X600547.SH,X601158.SH,X600660.SH,X600352.SH,X000792.SZ,X000709.SZ,X600583.SH,X600489.SH,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X002075.SZ,X000060.SZ,X000959.SZ,X300072.SZ,X600021.SH,X000983.SZ,X002470.SZ,X600176.SH,X600098.SH,X600578.SH,X000012.SZ,X600022.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.184668840872049,0,0,0,0,0,0,0,0,0,0,0,0.0127126558492613,0.0195032645296107,0,0,0,0,0,0,0.0602995557164682,0,0,0,0.0677717334057927,0,0,0,0,0,0,0,0,0,0,0,0.0648018526983947,0,0,0.0511046089568773,0,0,0,-0.0125873668222388,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0155124537933561,0.307948542029885,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00487550657780549,0.0125255571209765,0,0,0,0,0,0,0,0,0,0,0.0100925017200016,0.0230876949275521,0,0,0.00189246602995588,0,0,0,0,0,0.0379900734924381,0,0,0,0.000412953605410647,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0281735786530553,0,0.423840649122045,0,0,0,0,0.0581336539949774,0.129372490399644,0,0.0123618321427703,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106655482178021,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0706561315881056,0,0,-0.00409539584344454,0,0,0,0,0,0,0
X600011.SH,0,0,0.226651142139728,0,0,6.93889390390723e-18,0,0.0233000133966927,0,0,0,0,0,0.00238030548645501,0,0,0,0.111941473365423,0,0,0,0.0205829715033759,0,0,0,0,0.0287687527550735,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622832478710202,0,0,0.0584578095632617,0.0482665268805611,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0194456765896132,0,0,0,0.0138847098824875,0,0.321511855356265,0,0,0,0,0,0,0.00194425590593878,0,0,0,0,0.0271731331136346,0,0,0,0,0,0,0.116107700703282,0,0,0,0.0922626814818439,0.052062158443594,0,0.0265860458046338,0.0166996482903563,0,0.0369833772221334,0,0,0,0,0.134732240734157,0,0.0207847031276124,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0674602514499092,0,0.0667722243624704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609675602909608,0,0,0,0,0,0,0.0383205333259256,0,0,0.0822153769085083,0,0,0,0,0,0.0497782293854867,0,0,0.0507323620562588,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0633540055609887,0,0,0,0,0,0,0,0.0862971486666055,0,0,0,0,-0.0179669906965241,0,0,0.157576201324436,0,0,0,0,0.00100525310489086,0,0,0,0.173260271146285,0,0,0,0,0.105589164398664,0,-0.0115801039821087,0,0,0,0,0,0.0249680339957419,0.0633770139029534,0,0,-0.0319921251567922,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.1295764660476,0,0,0,0,0.156447051680362,0,0,0,0,0,0,0,0,0,0.153918508733833,0,0,0,0.0580783174235299,0,0,0,0,0.0385538093575742,0,0,0,0,0,0.159674152874558,0,0,0,0.0672220372953589,0,0,0.0416801659078422,0,0,0,0,0,0,0.0350206680353095,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0314754022675876,0,0,0,0,0,0,0,0,0,0,0,0.00806499674917575,0,0,0.162942979157315,0.104527475863934,0,0,0,0,0,0.0434546736318966,0,0,0,0,0,0.221829348552074,0,0.063124977292139,0,0.00240369332035828,0,0,0,0,0,0,0,0,0.124336859902093,0,0.105269636387384,0.0032797584874776,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.178070711344916,0,0,0,0,0,0,0,0.110453620318344,0,0,0,0,0,0.199316458922221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969572289852117,0,0,0,0.000960363033227389,0,0,0,0,1.38777878078145e-17,0,0.208900322029584,0,-0.0220157745848872,0,0,0,0,0,0,0
