,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X002271.SZ,X600801.SH,X002460.SZ,X600660.SH,X000786.SZ,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600299.SH,X002466.SZ,X600111.SH,X600027.SH,X000723.SZ,X000401.SZ,X600176.SH,X600489.SH,X000898.SZ,X000553.SZ,X601158.SH,X600219.SH,X000792.SZ,X600516.SH,X000932.SZ,X600426.SH,X002075.SZ,X000883.SZ,X000709.SZ,X002353.SZ,X600126.SH,X000027.SZ,X600583.SH,X000630.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.133761900849767,0,0,0.216814356295093,0,0,0,0,0,0.042772545791604,0,0,0,0,0,0.105440581041375,0,0.0477877869679973,0,0,0,0,0,0.189191776282943,0,0,0,0,0,0,0,0,0.0600713367279279,0,0,0,0,0,0,0,0.0363310728817994,0,0,-0.000386343821368146,0,0,0,0,0,0
X600028.SH,0.342991030504587,0,0,0,0,0,0,0,0.0196972488666861,0,0,0,0,0,0,0,0,0,0.012567996571627,0,0,0,0,0,3.46944695195361e-18,0.000520286989267945,0.00490401471372427,0,0,0,0,0,0,0,0.110035594570659,0,0,0,0,0,0,0,0,0,0,0,0,0.0223993039471699,0,0,0,0.0244566645409118,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.366964866185268,0,0,0,0,0,0,0,0,0.0779404072535144,0,0.0100527709963923,0.107280141720829,0,0,0,0,0,0.0895878478129843,0,0,0.0168274836783714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404796774274518,0.0418867954823691,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.155255844730337,0,0,0.395172952800145,0,0,0.0731400276516839,0,0.0550177889633415,0,0,0,0,0,0,0.0282360989074009,0,0,1.38777878078145e-17,0.128353257081407,0,0,0,0,0,0,0,0,0.0459347504338494,0,-1.38777878078145e-17,0,0,0,0,0,-0.0452213402100186,0,0,0,0.00611000638089951,0.00618035560424764,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106621011462694,0,0,0,0,0.158045412083158,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0888114943661798,0,0,0,0,0,0,0.0973586955633032,0,0.204801579092061,0,0,0,-1.38777878078145e-17,-3.46944695195361e-18,0,0,0,0,0,0,0.00678239797134113,0,0,0,-0.0902920257798355,0,0
X600019.SH,0,0,0,0,0,0,0,0.0126993852524562,0,0,0,0,0,0,0,0,0,0.0913697898288686,0.0647252235161072,0.174736725290366,0,0,0,0,0.0112491993464811,0.0365581384845667,0.0616706390026946,0,0.0562470032600145,0,0.00387181526296824,0,0,0.341119923766365,0,0,0.0437305116337809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275175284066527,0,0.00840156049959715,0.0934365250084332,0,0,0,0,0,0,0.0381086752088516,0,0,0,0,-0.0328554390632264,0,1.02193583812013,0,0,0,0,0,0,0,0,0.0414062425260723,0,0,0,0,0,-0.129231481569607,0,0,0,0,0.0281336479218402,0,0,0,0.0288253177567179,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338633489998112,0,0,0,0,0,0.147006412025441,0,0,0,0.316641803027175,-0.112143298438737,0,0,0,0.315521165145438,0,0,0,0,0,0,0,0,0,0,-0.0408244540284954,0,0,0,0.0845491585281096,0,0.280919439405359,0,0,0,0.0256277850277309,0,0,0,0,0,0,0
X600011.SH,0,0,0.0610297862191391,0,0,0,0,0,0,0,0,0,0,0,0,0.016642787772952,0,0,0,0.00563326680482309,0,0.118334996374319,0,0,0,0.0143965864796546,0,0,0.656890712222609,0.0335505221959567,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.210035150754464,0,0,0.0161092067173055,0,0,0.0557854962671969,0,0.363638329862227,0,0,0,-4.33680868994202e-19,0.102666610152749,0,0,0,0,0,0,0,0,0,0,0.0312477991123771,0,0,0,0,0,0,0,0,0,0,0,0.112514032736475,0.0304068116801168,0,0,-0.000164841038829151,0,0,0,0,0,0
