,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X601898.SH,X600019.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600886.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X601158.SH,X002075.SZ,X000027.SZ,X000539.SZ,X601992.SH,X600021.SH,X600309.SH,X601918.SH,X000898.SZ,X600352.SH,X000883.SZ,X002353.SZ,X000629.SZ,X002470.SZ,X600098.SH,X000792.SZ,X600022.SH,X600863.SH,X600307.SH,X600808.SH,X000060.SZ,X000878.SZ,X600660.SH,X600489.SH,X600578.SH,X000825.SZ,X600547.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.909462003802467,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0180276694420278,0,0,0,0,0,0,0,0,0,-0.102044329737624,0,0,0.0275960784570572,0,0,-0.0169846466815643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262666438521984,-0.0590810873688537,0,0.0113717694073296,0,0,0,0
X600028.SH,0.48062076126707,0,0.0460358045316657,6.93889390390723e-18,0.0512300034693891,0,0.125542499101907,0,0,0,0,0,0,0,0,0,0,0.0374271218470164,0,0.0499045805004553,0,0,0.0177885770296527,0,0.0289877451266247,0,0,0.0536868401505935,0,0,0,0,0,0,0,0.0110052494596176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203059016821723,0,0.0918454991218477,0,0,0,0,0
X601088.SH,0,0.262857400109932,0,0,0.0809578484408825,0.111167856988782,0.0101516342306796,0.0122052499160427,0,0,0.0918299213851648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645190462017712,0,0,0,0,0,0,0,0,0.0533764725233827,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0069158003181061,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.202500371830225,0,0,0,0.0875237110205215,0.177620256806823,0,0,0.00703448661518173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0661861766966026,0,0,0,0,0.271659209302259,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.273133022344464,0,0,0,0,0,0,0,0,0,0.275756397450913,0.0662516726871723,0,0.0344732684249438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0870769593354164,0.0729434011945081,0,0,0,0,0,0,0,0,0,-0.0317157229243376,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.115891083773935,0,0.13036371503912,0,0,0,0,0,0,0,0.453933820585102,0,0.255441192549293,0.0394929015913902,0,0,0,0,0,0,0,0,0,-0.177041337134087,0,0,0,0,0,0,0.176019170046045,0,-0.0502348376057059,0,0,0,0,0.159168086245666,0,0,0,0,-0.00192443513266186,-0.0389116904293514,0,0,0,0,0,0
X600019.SH,0,0.0504280705947228,0.20096126901792,0.0481494908735627,0,0,0,0,0,0,0,0,0.0952861930756186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355402470124742,0,0.335693143693512,0,0,0,0,0,0,0.0196319286533432,0,0,0,0,0.0116811156499576,0,0,0,0,0,0,0,0,0,-0.0313519042929347,0,0,0,0,0,0
X600585.SH,0,0,0.109729531142472,0.139545495038694,0,0,0,0,0,0,0,0,0,0,0,0,0.0277429249506294,0.0217587552159451,0,0.0016095984039194,0,0,0.111940847666409,0,0,0,0,0,0.133550130168804,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.00309968169801669,0,0,0,0.148073388023218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.172556341653969,0,0,0,0.177491239583406,0,0,0,0,0,0,0,0,0,0.0138329881213265,0,0,-1.38777878078145e-17,0,0.0694421098724257,0,0,0.0172942762992666,0,0,0,0,0,0,0.00488487787492553,0,0.0606848159979026,0.128831356592333,0,0,0,0,0,0,0.119394129745885,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0833304921223211,0,0,0,0,0,0,0,0.0243894016620317,0,0,0,0,0.0172498878955528,0.128072136913679,0,0,0.00870108288005795,0,0,0,0,0,0.089119938458587,0,0,0,0,0,0,0,0,0.112556461738879,0,0.0830250539555381,0,0,0,0,0.1821698101723,0,0,0,0,-0.0102312040043015,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0579836701583819,0,0.188534919642705,0,0,0,0,0,0,0,0.0552801637447748,0,0,0,0.277005063741185,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0106079543442474,0,0,0,0,0,0,0,0,0,0.0263113854177751,0,0,0,0,0,0,0.144592112366663,0,0,0,0,-0.00850657404799992,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0230290732324869,0,0,0,0,0.337079845590687,0.0145660569835283,0,0,0,0,0,0,-4.33680868994202e-19,0.107095338956549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655437548977986,0.0276440448703774,0,0,0,0,0,0
X600688.SH,0,0,0,0.0303187796685791,0,0,0,-0.198605662764468,0,0,0,0,0,0.221233809848121,0,0,0,0,0,0.367254902845165,0,0,0.0603959413858185,0,0,0.135080400862426,0,0.292335337370763,0,0,0,0,-0.244894753079706,0,0,0,0,0,0,0.0354811692464123,0,0,0,0,0,0,0,0,0,0.00351756426492513,-0.0243488609983972,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.180098047248759,0,0,0,0.109976888664349,0.112636619586455,0,0.0436837947779293,0,0,0,0,0,0,0,0,0,0.029087339278409,0,0,0,0,0.0283134903612569,0.0956850029156831,0,0,0,0,0,0,0,0,0.0207987020414411,0,0.0500344054058381,0,0,0,0,0.128057234729333,0,0,0,0,0,-0.0406635908251442,0,0,0,0,0,0
