,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X600027.SH,X002460.SZ,X600803.SH,X000301.SZ,X601991.SH,X600426.SH,X000983.SZ,X600160.SH,X000786.SZ,X002466.SZ,X600219.SH,X601699.SH,X000807.SZ,X600176.SH,X000630.SZ,X600985.SH,X002128.SZ,X000408.SZ,X600096.SH,X601168.SH,X000933.SZ,X000877.SZ,X600995.SH,X000883.SZ,X002353.SZ,X600378.SH,X600352.SH,X600688.SH,X000027.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.336031346696888,0,0,0,0,0,0,0,0.113639425914302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26599547181064,-0.0755285604982427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502429843241797,0.0420116225524667,0,0.126924162934217,0,0,0,0,0
X600585.SH,0,0,0,0.0317615904615845,0,0,0,0,0,0,0,0,0,0,0.117980343662869,0,0,0,0,0,0,0,0,0.094063917145553,0,0,0,0,0.0883209727906314,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00465821471405237,0,0,0,0.163372573597913,0,0,0,0,0.024873947667658,0,0,0,0,0.106872826355655,0,0,0,0,0.0205925720491199,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0552493476195151,0,0,0.20102372671197,0,0,0,0,0,0,0.0170996155446045,-0.0765017210512882,0,0,0.312511983681895,0,0,-0.0318066770730432,0,0,0,0,0,0,0,0,0,0.0329205490054075,0,0,0,0,0,0.0936173316394571,0,0,0,0,0,0.0493393653729886,0,0,0,-0.0578916734931965,0,0,-0.0589689794406306,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.015392848206687,0.0797208941237699,-0.11885251751472,0.21979007275575,0,0,0,0,0,0,0,0.123533073531905,0,0,0,0,-0.111198600162892,0,0,-0.0365496610601677,-0.0129894513140353,0,-1.73472347597681e-18,0,0,0,0,0,0.0174211127705171,-0.0731847710422522,0,0,0,0,0.243147476176238,0,0,0,0,0,0.0726799166886053,0,0,0.014527211926961,0,0,0,-0.00725014188402519,0,0
X000792.SZ,0,0,0,0.0448069355167177,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0403659175264062,0,0,0,0.0250692655307643,0,0.259324865080308,0,-3.46944695195361e-18,0,0,0,0.206262610353251,0.084458227542141,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0292338957878939,-0.104424230352167,0.0683686609791653,0,0,0,-0.0525256644881067,0,0,0,0,0,-0.0202565666653535,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.065827385229164,0,0,0,0,0,0,0,0,0,0,0,0.0169928805193284,0,0,0,0,0,0,0.0168064292599841,0,0,0,0,0,0,0,0,0.0801884593076974,0,0,0.386413321875551,0.0855579273055464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,-0.0507392541160816,0,0,0,0,0,8.67361737988404e-19,0,0,0.0203121013172728,0,0,0,0,0,0,0.134776099495424,0,-0.077814972821754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083202903531699,0.0268827490556345,0,0.0275223734615566,0,0,0,0.0265165547737628,0.06393839593968,0,0,0,0.124182658112964,-0.0220412170805198,0,0,0,0,0.0306364196374315,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.661252418633203,0,0.0658721447218837,0,0,0,0,0,0,0,0,0,0,-0.0649273297643717,0,0,0,0,0,-0.231528336765936,0,0,0.418071754929877,0,0,0,0,-0.118033567085672,0,0.0404432478877346,0,0,0,0,0,0,2.16840434497101e-19,-1.73472347597681e-18,0,0,0,0.0334105652599896,0.183341703602283,0.0456346571794462,0,-0.0419388488412996,0,0,-0.071090579190157,0,0
X600111.SH,0,-0.0129230904949596,-0.0301048753604825,-0.0918453666896707,0,0,0,0,0.123640882634531,0,0,0,0,0,0,0,0,0,0,0,0,0.244056553373758,0,0,0,0,0,0,0,0.0996607857541858,0,0,0,0,0,0,0,0.12268367114221,0,0,0,0,0,0,0,0.143522039645764,0,0,0.130483852746498,0,0,0,0,-0.0709848909097175,0,0,0.0248764688849389,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0310435470195145,0.0269606841250778,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.064229641404092,0,0,0,0,0,0,0,0.235021756459957,0,0.162153212202811,0,0,0,0,0,0,0,0,0,0,0.318857063953389,0,0,0,0,-0.0271151152740939,0.00153187311494413,0,0,0,0.0028146877284171,0,0
X600027.SH,0,0,0,-0.108219564089828,0,0,0,0,-0.304425012624838,0,0,0,1.0228386954837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101446528374354,0,0.328827925505467,0,0.103118395885752,0,0,0,0,0,0.157509534296994,-0.104229313646031,0,0,0,-0.0730074962155072,1.0842021724855e-19,0,0,-0.00447290298713208,0,-0.161470435470951,0.140021319565374,-0.133949284765222,0,0,0,0.0173399950863844,0,0
X002460.SZ,0,0,0,0,0,0,0,0.00406207477877919,0,0,0,0,-0.0464502173460514,-0.0651547347742968,0.0553885059677961,0,0,0,0.206764039204858,0,0,0,0,0,0,0,0,0.0377174809759463,0,0.798275644263817,0,0,0,0,0,0,0,0,0.022560712906879,0,0,-0.0565378850296415,0,-0.0725534705488721,0.106511307421416,0,0,0,0,0,0,-0.00534193840459204,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.0781239563873262,0.0795900768777358,0,0,0.0232893382541934,0,0,0.0987538187689327,0,0,0,0,0,0,0,0,0,0.156745314506222,0,0,0,0,0,0,0,0,0,0,0,-0.0647953747017015,0,0,0,0.032359733479196,0,0,0,0,0.0593800148366206,0.172849533180691,0,0,0,0,0,0.129912569869466,0,0.00814264968559015,0.0309310135353857,0.0808733249223289,0,0,0,-0.0493595462905381,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101355156594791,0,0,0,0,0,0.0437173617338033,0.0924833176781627,0,0,0,0,0.248309723537494,-0.00383634649878029,0,0,0,0,0,0,0,0,-0.0565083034188558,0,0,0,0.000946759685174361,0.220321750748404,0,0,0.0050690871319504,0,0.0098270130593747,0,0,-0.111655200461902,0,0,0,0,0,0,0.00857119363747048,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.114449007184278,0,0,0,0,0,0,0,0,0.0919197321025398,0,0,0,0,0,0,0,0,0,0,0,0,0.00938952714317383,0,0,0,0,0,-0.0699823939198439,0,0,0.211210128535097,0.00821608355044584,0,0,0,0,0,0.600344576338158,0,0,0.105046140534215,0,0,0,-0.00671707253714525,0,0
X600426.SH,0,0,0,0.671961312752911,0,0,0,0,0,0.0943901658420291,0,0,0,0,0,0,0,0,0,0.1333037596002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185775707448258,0,0,0,0,0,0.0277932047379505,0,0,0,0,0.0746647153523015,0.0455701340756587,-0.0773888037291363,0,0,-0.0070771060551787,0,-0.0231990197634552,0,0,0,0,-0.0184898589277451,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109118444775974,0,0,0.0528877208831159,0.336118193218536,0.106596931101956,0,0,-6.93889390390723e-18,0.00062647739759426,0,0,0,0,-0.0349290152945592,0,0,0.00201301868665091,0.0290061598933634,0,-0.0128511231766192,0,0,0,0,0.000181087176603634,0,0
X600160.SH,0,-0.273016699094066,0,0,-0.112643897208241,0,0,0.187978238963211,-2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.372442434475917,0,0,0.0468751105766349,0,0,-0.112343541423584,0,0,0,0,0,-0.282651396140128,0,0,0,0,0.336036570040139,0,0,0,0,0,0.414013426141033,0,0,0,0.340607013688796,0,0,0,0,0,0,-0.0622362256419521,0,0,0,0,-0.0851706112939871,0,0
X000786.SZ,0,0,0,0.0115193611586018,0,0,0,0.392842207198737,0,0,-0.0368733255735608,0,0,0,0,0,0,-0.140466961885757,0,0,0,0,0,0,0,0.0849162120902246,0,0,0,0,0,0,0,0.344763104593046,0,0,0,0,0,-0.0202757309967947,0,0.0630446318304552,0,0.104913506728248,0.149929128771651,0,0,0,0,0,0,0,0,0,0,0,-0.00147091043461851,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0714769729338048,0,0,0,0,0,0.0214874917676549,0,0,0,0.0989583448985266,0,0,0.701004059587034,0.105635940245951,0,0,0,0,0,0,0,0,0,0,0,0,0.103779865264469,-0.0550276322247473,0,0,0,0,0.0528881771656363,0,0,-0.025757514901962,0.0584823780552489,0,0,0,0,0,0.0203954782205921,0,0,0,0,-0.00190049380153179,0,0
X600219.SH,0,0.0309521658408176,0,0,0,0,0,0,0,0.100197461210588,0,0,0,0,0.105438720417513,0,0,0.0823543382899244,0,0,0,0,0.13599017144356,0.0673288318969101,0,0,0,0,0,0,0,0,0,0,0.145857417256112,0,0,0,0.10008844842607,0.24468075550475,0.0175669896276605,0,0,0,0,-0.00738454648326633,0,0,0,0,0,0,-0.00905262513567118,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.212137356659644,0.234621070308594,0,0,0.0250293894770152,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594446089914339,0,0,0,0.0303497061352786,0.123655917061225,-0.0371657419144016,0.0739378755964995,0,0,0,0,0,0,0.141307218240451,0,0,0,0,0.163333144726642,0,0,0,0.0696558073384494,0,0,0,0,0,0,-0.0198329876418631,-0.0299612069630514,0,0,0,-0.00233316090186468,0,0
X000807.SZ,0,0,0,0,0,0,-4.14532342611883e-05,0.0199207494774896,0,0.100804653477872,0.036534818857891,0,0,0,0.0530395655396729,0,0,0,0,0,0.113391800329354,0,0,0,0,0,0,0.101995578104632,0,0,0,0,0,0,0,0,0,0,0.163459687819659,0.13181778749409,0.100627189632487,0.0320253794964698,0,0,0,0.0192723533905204,0,0,0,0.263288072422235,-0.160757622347514,0,0,0,0,0,0.00759115538996687,0,0
X600176.SH,0,0,0,0,-0.249674356455242,0,0,0,0,0,0,0.121090849325107,0,0,0,0,0,0.19042340425667,0,0,0.0098296921429092,0.0743552023156541,0,0,0,0,0,0.266204134454599,0.431862938518025,0,0,0,0,0,0,0,0,0,0,0,0,0.0893019354154155,0,0,0,-0.0254507181232007,0,0,0,-0.247524607915184,-0.192683631501123,0,-0.0557951760516912,0,0,0,0.0545053917824475,0,0
X000630.SZ,0.00507083101548592,0,0,0,0,0,0,0,0.000989560947110658,0,0,0.0796874763930989,0,0,0,0.0200321494120945,0,0.0812862306925888,0,0,0,0,0,0,0,0,0.0758154652887401,0,0,0,0.178410911810518,0,0,0.00440051158001595,0,0,0,0.0362318854618711,0,0.281690613199936,0.175199277195161,0,0,0,0,0,0,0,0,0,0,-0.00163550523870585,0,0,0,0,0.00763088635310696,0,0
X600985.SH,0,0,0,0,0,0.0385096191903494,0,0,-0.046027511011718,0.060399111078438,0,0,0,0,0,0,0,0,0,0,0.115957700353109,0,0,0,0,0,0.0160853544300288,0.0888192131020263,0,0.0333615293379149,0,0.496668827384779,0,0.126101210150938,0,0,0,0,0,0,0,-0.0346645495814082,0,0,0,0.0380167524778636,0,0,0.0577895522512332,0,0,-0.0278635241191324,0,0,0,0,0.0242408187230954,0,0
X002128.SZ,-0.00558845094056391,0,0,0,0,0,0,0,0,0.310330123665878,0,0,0,0,0,0,0,0,0,0,0,0.0558325034291161,0.211107184810376,0,0,0,0.210690421620896,0.023206128593579,0,0,0,0,0,0,0,0,0,0,0,0,0.0310725844303483,0,0,0,0,0,0,0,0,0,0,0,-0.0643787438750427,-0.158401377949893,0,0,-0.0430775698118368,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0261308300973441,0,0,0,0,0,0,0,0,0,0,0.0160874682224355,0,0,0,0,0,0,0.0855752607041132,0,0,0,0,0,0,0,0,0,0,0.0409276923465381,0.149853333143307,0.103485517611084,0,0,0,0.280461421721855,0,0,0,0,0,0,0,-0.0691690402367729,-0.083644845752233,0,0,0.0384575707283853,0,0
X600096.SH,0,0,0,0,0,0,0,0.155780161742452,0,0,0,0,0,0,0,0,0,0.234524208719976,0,0.0340762005293566,0,0.124255604197213,0,0.0571350376255816,0,0,0,0,0,0,0.183931681271814,0,0,0.0617464311751678,0,0,0,0,0,0.029900804560064,0,0.088111953009226,0,0,0,0,0.0473468648508107,0.134446485714005,0,0,0,-0.0914912451368714,0,-0.000401812231996056,0,0,0.00665147031948266,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0.352889779726731,0,0,0.154131460368357,0,0,0.525478774263783,0,0.11568769158015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813640029977602,0,0,0.078886886814661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354961937779206,0,0,0,-0.0272464134391385,0,0
X000933.SZ,0,0,0,0,0,0.139128112099593,0,0,-0.000367976999985404,0.00125808252572367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151909767233744,0,0,0.166979119017489,0.455919389928752,0.229014517008736,0,0,0,0,0,0,0,0,0,0,0,0.129221173809887,0,0,0,0,0,0,1.0842021724855e-19,0.0496544517126292,0,0,0,-0.0143325294305545,0,0
X000877.SZ,0,-0.0105066704726566,-0.202951078491841,0,0,0,0,-0.11125122588482,0.180454643863565,0,0,0,0,0,0,0,0,0.0151283130587476,0,0,-0.167706015360572,0,0,0,0,0,0,0,0,0,0,0,0,0.128459484031159,0,-0.0327616163467715,0,0,0,0,0,0,0,0.0528807325576231,0,0.166416481510974,0,0,0,0,0,0,0.14781081655718,0,0,0,0.012739826478359,0,0
X600995.SH,-0.019962399655923,0,0,0,0,0,0,0,0,0,0,0,0,0.0316045314727473,0,0,0,0,0,0,0.0414220729662076,0,0,0.103653384762817,0.292424066304339,0,0,0,0,0.0459551976905283,0,0,0,0,0,0,0,0,0,0,0.0851193133841479,0,0,0,0.00303741943229712,0.0514994166569318,0,0,0.104456358639068,0,-0.193821521465588,0.0715481455613331,-0.0504441422891575,0,0,0,0.0716202692953842,0,0
X000883.SZ,0,0.222207207705319,0.128119940097763,0,0,0.0383084790357479,0,0,0,0.308195390601031,0,0,0,0,0,0,0,0,0,0,0,-0.067838112285059,0,0,0,0,0,0,0.0614310569368026,0,0,0,0,0,0,0,0,0,-0.0790438226857096,0,0,0.124295038197227,0,0,-0.0531351628426162,-0.0394911965054782,0,0,0,0.320601575080239,0,0,0.0915229860317131,0,0,0,-4.3327756368695e-05,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976792762437886,0,0,0,0,0,0.381118009190546,0,0,0.155505281632483,0,0.0589689844054798,0,0.10133662649777,0.000155752397977039,0,0,0,0.0926056169905079,0,0,0.154158475674765,0,0.178809901768273,0,0,0.0132955579962454,0,0,0,0,0,0,0.0170815167890376,0,0,0,0,0,0
X600378.SH,-0.225873651082291,0,0,0,0,0,0,-0.041771923319701,0,0,0,0,0,0,0,0,0,0,0.20411764863091,0,0,0,0,1.38777878078145e-17,0,0,0,-0.147660459215748,0,0,0,0.0882169421279748,0,0,0,0.00603830611694395,0,-0.159328147272506,0,0,0.405313378752194,0,0,0,-0.0686986715725047,0,0.152513582232093,0,0,0,-0.0747069437192949,-0.0914551029269252,0,-0.294748763468729,0,0,0.0215355416905684,0,0
X600352.SH,0,0,0,0.0393942451847763,0,0,0,0,0,0,0,0.10619382399257,0,0,0,0,0,0.0495375780323922,0,0.217142488947198,0,0,0,0.0690541322680348,0,0,0,0,0,0.0676183253671294,0.0396536622596825,0,0,0,0,0,0,0,0.00764552175731553,0,0,0,0,0,0.0497085247641619,0.0215069080940221,0,0,0,0,0,0,0.0141778813348557,-0.0475864353536944,0,0,0.0262756236790767,0,0
X600688.SH,0.0203899731258901,0,0,0,0,0,0,-0.232225172725622,0,0.014127933439946,0,0,0,0,0.136292473412376,0,0,0,0,0,0,0,0,0,0,0,0,0.0108818944855575,0,0,0,0,0,0,0,0.0332586797572115,0,0,0.188204530166833,0,0,0,0,0,0,0.00788318439112407,0,0,0,0,0,0.00286108763796547,0.0901305798173802,-0.0765462142439831,0,0,0.0215300628947032,0,0
X000027.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0375363319616743,0,0,0,0,0,0,-0.103234896492648,0.12815283077844,0,0,4.33680868994202e-19,0,0,0.380227464223749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256099146420535,-0.347383785635068,0.179251405731387,0.226793400584111,0,-0.0135796211383821,0,0,0,0,0,0.09254193768824,0.103919229503122,0,0,0,-0.00701164837231541,0,0
X600863.SH,0.10289299255491,0,0,0,0.0678791567176261,0.0353617543493837,0.016577961805421,0,0.0613511722056899,0.0352587582805432,0,0,0,0.275270627062632,0,0,0,0.0162256336021104,0,0,0.0152917350602019,0,0,0,0.133238486412777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147168141827549,0,0,0,0,0,0,0,0,0,0,0,0,0.00224415758698309,0,0
Change_TY3M,-0.0172371393989132,0,0,0,0,0.00638653300672992,0.00501603628460577,0,0,0,0,0,0,-0.125969571974737,0,0,0.0521902825711533,0.0672671968017877,0.0783733610800028,0,-0.132950270949403,0,0,0,0,0,-0.0844174131466646,0,0,0,0,0,0,0,0,0,0,0,0,0.0922443941516055,-0.0977293245932669,0,0,0,0,-3.46944695195361e-18,-0.176780441621198,0,0,0,0,0,-0.0815258854257084,0,0,0,0.0109923695254027,0,0
Slope,0,0,0,0,-0.0847095138079797,0,0.161423672238055,0,0,0,0,0,0,0,0,0,0,0.0568474385885193,0,0,0.123723605067717,0,0,0,0,0,0,-0.0232258550056795,0,0.138907553424733,0,0,0,0,0,0,0,-0.102422544023913,0,0,0,-0.0325749964178408,0,0,0,0,0,0,0,-0.0521217715149322,0,0,0.702098474595424,0.156599489067742,0,0,-0.106522180267262,0,0
TED,-0.0936619904690653,0,0,0.000975535488542824,-0.180784816015745,0,0,0,0,0,-0.2346583375092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124590455339367,0,0,0,0,0,0.377893544204146,0,0,0,-0.201863539750835,0,0.0828567337822835,0,0,0,0.0334198285356612,0,0,0,0,-0.502569816261306,0.700592869182676,0,0,0,0,-0.181378980922436,0,0
RealEstate_excess,0.0142678846182494,0,0,0,0,0.0299050931592741,0,-0.1252403309096,0,0,0,0,0,0,-0.0524306249026503,0,0,-0.104592258156345,0,0,-0.0892003536622341,0,0,-0.0642764808691304,0,0,0,-0.0197575237833236,0.0419662768628107,0,0,0.159605365398715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32201965854104,0,0,0,0,-0.0222061383200857,0,0,0,0,-0.00650081520035397,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0164550785275013,0,0,0,-0.0861698856874926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107885231828552,0,0,0,0,0,0,-0.0210032804669151,0,0,0,-0.0196343745671714,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.002402839159077,0,0,0,0,0.00108138143915756,0,0,-0.00120986349733688,0,0,0,0,0,0,-0.000470590061204355,0,0,3.09166707214408e-05,0,0,0,0,0,0,0.000456332965158773,0,0,0,0.000184410103543956,0,0,0,-0.000940722365661584,0,0,0,0,0.000143581732971325,0.000224440365806933,-1.35525271560688e-20,0,0,0,-0.0035888972448761,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00182854731619174,0,0,0,0,0,0,0,0,0,-0.00138206714549227,0,0,0,0,0,0,-0.00740480744912104,0,0,0,0,0,0,0.0168305030950264,0,0,0,0,0,0,-0.00300210831714552,0,0,-0.00752030333763527,0,0,0,0,0,-0.0086119988245243,-0.0693084336529924,0.0386905052932473,0,0,0,0.0204444570817524,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.000512411438643471,0,0,0,0,-0.00252971137637045,0,0,0,0,0,0,0.00653707802045888,0,0,0,0,-0.000841869017513578,0,0.00204730464647338,0,-0.00217689970590413,0,0,0,0,0,0,0,0,0,0,0.00501018972463772,0,0,0,0,-0.00542675411029311,0,0,0,0,0,-0.0274459334042578,0.010351285555858,0,0,0,0.0126027658256438,0,0
