,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X601991.SH,X600688.SH,X600362.SH,X002466.SZ,X600547.SH,X600660.SH,X600795.SH,X601992.SH,X300072.SZ,X600111.SH,X002460.SZ,X600516.SH,X600886.SH,X000898.SZ,X000786.SZ,X600176.SH,X000792.SZ,X000553.SZ,X000709.SZ,X600352.SH,X600027.SH,X600299.SH,X000825.SZ,X002271.SZ,X600489.SH,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X600157.SH,X600583.SH,X600808.SH,X000883.SZ,X000630.SZ,X002470.SZ,X600426.SH,X600315.SH,X002408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.325920434184123,0.0513618798818882,0,0,0,0,0,0,0,0,0,0,0,0,0.0134032221238237,0,0.0462964249376853,0.131863542896939,0,0.00179272892152995,0,0,0,0,0.02076800331786,0,0.0338813262133785,0,0,0,0,0.0387705773399481,0,0,0,0,0,0,0,0.129850682970345,0,0,0,0,0.0166810141129304,0,0,0,0.00853826393503662,0.0206515066567999,0,0,0,0,0,0
X600028.SH,0.082534186607715,0,0.349522362744515,0,0,0,0,0,0,0,0,0.036007639917224,0,0,0.154752174949923,-0.0257549420327304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914606179626422,0,0,0,0,0,0,0,0,0.0187086485678464,0.00921616929133465,0,0,0,0,0,0
X601088.SH,0,0.117183812123576,0,0.220253226718723,0,0,0,0.0273204456420403,0,0,0,0,0,-0.00695945696025845,0,0,0,0,0,0,0,0,0,0,0.0126134777330089,0,0,0,0,0,0,-0.176306025078759,0,0,0,0,0,0.388692292795971,0,0,0,0,0,0,0,0,0,-0.00376518654274846,0,0,-0.00644194927490948,0,0,0,0,0,0
X600019.SH,0,0,0.152443308580402,0,0.220542124563117,0,0,0,0.0284605823431408,0,0,0,0,0,0,0,0,0,0,-0.02172591742971,0,0,0,0.0407538409219774,0,0,-0.0866315521940219,0,0,0,0,-0.0542770197726817,0.0200891196827846,0,0,0,0,0.22205498595019,0,0,0,0.219863277792114,0,0,0,0,0,0,0,0.0247634771135853,-0.0246615277997373,0,0,0,0,0,0
X600585.SH,0,0,0.139925080175095,0.406442390799149,0,0,0,0.0034901852341885,0.127726047025782,0,0,0,0.126745761504083,0,0,0,0,0,0,0,0.0521881189174864,0,0,0,0.0734922193026438,0.027693360132618,0.0377874395066242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361337000169025,0,0.166704308341346,0,0,0,0.0155193080927871,0,0,0,0,0,0.071510395784536,0,0,0.0305407861041439,0,0,0.0222123780618354,0,0,0,0.0105809963348563,0.0967473434533886,0.115357786295532,0,0,0.121970190062896,0,0,0,0,-0.0135566734009553,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.13599237106658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269134417225597,0.0916077339065412,0.0157692292718162,0.117228926068174,0,0,0,0,-0.0493777724135444,0.139285440439055,0,0,0,0,0,0,0,0,0,0.198896090263391,0,0,0,0,0,0,0,0,0,0,0,-0.00904488537054908,-0.00912698644986012,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0407363912289104,0,0.489641247658808,0,0,0,0,0,0,0,0,0,-0.0586980314673173,0,0,-0.208830363813948,0,0,0,-0.181661597632809,0,-0.0617245117061873,0,-0.255970135271063,0,0,0,0.523488158182892,0,-0.142018253021816,0,0,0,0,-0.159878786120187,0,0,0,-0.468967958513765,0,0,0,0,0.100212956868113,-0.239247974910133,-0.485918822173315,0,0,0,0,0
X600188.SH,0,0,0,0.324193344355662,0,0,0,0,0,0,0,0,0,0,0.201561406265362,0,0,0,0,0,0.167697437873804,0.0141874837920017,0,0.256380925474476,0,0.0200327747425225,0,0,0,0.0986357648953422,0,0,0,0,0,0.0508344774828136,0,0.240309380253574,0,0,0,0.0930526074927592,0,0,0,0.122787967645497,0,0,0,-0.0329845769659799,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0811724225753569,0,0.0706727720346176,0,0,0,0.325282036131678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929771382976861,0,0,0.0711884896365317,0,0,0,0,0,0,0,0.0685078327936615,0,0,0.0189914122291127,0.107233433759,0,0,0.112338316679428,0,0,0,0,0.0019710746593544,0.00388410984887669,0,0,0,0,0,0
