,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600188.SH,X002466.SZ,X600362.SH,X600795.SH,X300072.SZ,X600547.SH,X002460.SZ,X601992.SH,X600886.SH,X600176.SH,X600516.SH,X600111.SH,X000786.SZ,X000898.SZ,X000709.SZ,X002271.SZ,X600027.SH,X600352.SH,X600299.SH,X000792.SZ,X000553.SZ,X600489.SH,X601699.SH,X000825.SZ,X601158.SH,X000408.SZ,X600219.SH,X000883.SZ,X000630.SZ,X600583.SH,X600808.SH,X600549.SH,X002470.SZ,X002092.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.190230210847067,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.173408290413996,0,0.0180490099529987,0,0,0,0,0,0.0475350470850651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179831819596235,0,0,0,0,0.0682831971807393,0,-0.0222212405932491,0.0193061984273075,0,0,0,0,0,0
X600028.SH,0.427623568941519,0,0.0896248901059943,0,0,0,0,0,0,0,0.327356168924519,0,0,0,0,0,-0.0117073739761965,0.223224067566991,0,-0.0590888032255935,0,0,0,0,0.180034157321579,0,0,-0.033027365856122,0,0,0,0,0,0,0,-0.0362373399506807,0,0,0,0,0,0.0867779830131975,0,0,0,-0.0636463531444613,0,0,-0.00139366143025584,0.0078429585329713,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.124579466656478,0,0,0,0,0,0,0,0.0940114139225035,-0.0807582985384555,0,0,0,0.0845771105896052,0,0,0,0,0,0,0,0,0,0,0,-0.0860860643260116,-0.0383875804049527,0,0,0,0.394613402062984,0,0,0,0,0,0,0,0,0,0,0,0.00517927687308385,0,0.0233117397531657,-0.0147484648176845,0,0,0,0,0,0
X600019.SH,0,0.0219858699810242,0,0,0.340524937120562,0,0,0,0,0,0,0,0.273536235811148,0,0,0,0,0.02524018091072,0,0,0,-0.100001438069964,0,0,0,0,0,-0.0363998452372732,0,0,-0.0283411441845876,0,0,0,0,0.0699671388489919,0,0,0,0,0,0,0,0,0,0,0.0833918914121661,0,0.0172866495253816,-0.0195945731367401,0,0,0,0,0,0
X600585.SH,0,0,0.0916587893317923,0.335073737927224,0,0,0,0,0,0,0,0,0.145536225469756,0,0,0,0,0,0,0,0,0.208943565263285,0,0,0.0662298821468032,0,0,0,0,-0.0648888576241664,0.0426807949059716,-0.211905156782722,0,0,0.108268975243393,-0.0448874486782051,0,0,0,0,0,0,0,0,0,0,0.130458333672329,0,-0.0413018696469818,0.037493273274582,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683370641637564,0,0,0,0.0492802796390606,0,0,0,0,0,0.0577363710863275,0,0,0.0630212662800263,0.131756572743883,0,0.1149490168454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489999389237131,-0.0696708284098104,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0481685911704616,0,0,0,0,0,0,0.0586278560553514,0,0,0,0.032262685590536,0,0,0,0,0,0.195612886021529,0,0,0,0,0,0,0,0.0293769475856101,0,0,0,0.0259962076294554,0.144108546211839,0,0.0620667047888963,0,0,0,0.0285710950278358,0,0,0,0,0,0,0
X601600.SH,0,0.286751521445514,0,0,0,0,0,0,0,0,0,0,0.373126886929653,0,0,0,-0.322223568975396,0,-0.0533776618929046,0,0,-0.0687356925219294,0,0,0,0,0,0.117170164571789,0,-0.0675553495757158,0,0,0,0,0.0163573046520428,0,0,-0.434605006752922,0,0,0,0,0,0,-0.480998704220419,0,-0.193305228791608,0,0.155496450748931,-0.272552030542504,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117908948626566,0,0,0.0538202988510754,0,0.0905825070476623,0,0,0,0,0,0,0,0,0,0,0,0.0509143780091692,0,0,0.257308337319452,0.00979215258560958,0,0,0,0,0,0.106832956894642,0.102235663463938,0,0.0986282229770098,0.0561824389130186,0,0,0.00408055484799541,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195383212973185,0.0420156239363725,0,0,0.0591054609575688,0,0,0,0,0.113077123148986,0,0,0,0,0,0,0,0.0396832424835188,0,0.106397790326728,0,0,0,0,0,0.06633503528489,0,0,0.0258783768980313,0,8.67361737988404e-19,-0.00806057078252118,0,0,0,0,0,0
X600688.SH,0,0.435498994233034,0,-0.00607321774949995,0,0.142512866575466,0,0,0,0,0,0,-0.0187233656386211,0,0,0,0,0,0.0211929549462382,0,0,0,0.00865393985479374,0,0,0,0,-0.030893381866639,0,0,0,-0.0639598472154928,0,0,0,0,0,-0.140950202920362,0,0,0,0.132141394064833,0,0,0.0621500080063759,0,-8.67361737988404e-19,0,-0.0319324892678419,0.0316857673552348,0,0.123188271871662,0,0,0,0
X600660.SH,0,0,0,0,0.0127782756585416,-0.00746006393190801,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521137826279931,0,0.266475851095843,0,0,0,0,0,0.0232581904781645,0,0.00780773731864485,0.0223182800389665,0,0.0280592603393854,0,0,-0.1557196814948,0,0,0,0,0,0,0,0,0,0,0.248587257299045,0,-0.0100969015783042,0,0,0,0,0,0,0
X600188.SH,0,0.00556609840458649,0.316270331728835,0.159514034706008,0.0278898131223883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128897465857611,0,0,0,2.71050543121376e-20,0,0.179673153259399,0.428044099835269,0,0,0,0.0462485154716948,0,0,0,0,0.0515179082455954,0,0,0.032928207511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0346763040738081,0,0,0,0,0,0,0,0,-0.103487000039468,0.479903039322156,0,0,0,0.193072076074433,0,0,0,0,0,0,-0.0665708491123365,0,0,0.0134145938578131,0,0,0.0125958315009157,0,0,0,-0.161759007022844,0,0.020706916930871,0,0.0270082876916708,8.67361737988404e-19,0,-0.0499330365538866,0,0,-0.0184292981434066,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28597246697063,0.00544345086709133,0,0,0,0,0,0,0,0,0.0883354176845709,0,0.00629661909770497,0,0,0,0,0.452478170260897,0,0,0.0296299670461629,0,0,0.0314159944607941,8.67361737988404e-19,0,0.211959958900999,0,0,0,0,-0.0298552717388681,0.0516561910132898,0,0,0,0,0,0
X600795.SH,0,0.154620233183097,0,0,0,0,0,0,0.0855414892747701,0,0,0,0,0,0,0,0,0.0762159199057522,0,0.000563524327362623,0,0,0,0.0659900520550022,0,0,0,0,0,-1.73472347597681e-18,0.00420223822952759,0,0.0693759810762015,0,0,0,0,0,0,0,0,0,0.0688295063314823,0,0,0,0,0,0.0176834901629149,-0.00652354858668169,0,0,0,0,0,0
X300072.SZ,0.254036421854882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215297910159808,0.0825083411890183,0,0.17575029983026,0,0.066830504665319,0.0550425531739109,0,0,0,0,0,0,0,0,0,0,0.0339908028361937,0,0,0,0,0,0,0,0,0,0.231396967502284,0.0870820666707146,0,0.00807785000003205,0,0.134858326977117,0,0,0,0,0
X600547.SH,0,0.383240138706914,0,0,0.0278844401586996,0,0,0,0,0,0,0,0.129459858746698,0,0.0712249326791683,0,0,0,0,0,0,0,0,-0.129908435300887,0,0,0,-0.0953993746930303,0,0,-0.129963470103602,0,0,0.981647840750006,0,-0.160277755985367,0,0,0,0,0,0,0,0,0,0,-0.0909203796806968,0,0,-0.00281177543144626,0.14126435782149,0,0,0,0,0
X002460.SZ,0.290592100192066,0,0.163198951399389,0,0,0,0,0,0,0,0,0,0,0.740393968828821,0,0,0,-0.276974861652395,0,0,0,-0.0125409788477302,0,0,-0.0657512036950968,0,0,0,0,0,0,0,0,0,0.161935927715002,0.0277368861424467,0,0.11723479798953,0,0,0,0,0,0,0,0,0,0,-0.03050394561429,0.0518613620759418,0,0,0,0,0,0
X601992.SH,0,0.0302971150383109,0,0,0.00733754805005428,0,0,0,0.000327464679882246,0,0,0,0,0,0,0,0.196689843377608,0.00432295632362776,0,0,0,0,0,0.166022571333996,0,0,0,0,0,0,0,0.125284695595041,0,0,0,0,0,0,0.191446580920597,0,0,0,0.0364754941537539,0,0,0.0835884353033532,0.00775342320975936,0,-2.16840434497101e-19,0.00551937827878298,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0467888377502077,0,0,0,0,0,0,0.0304236750122104,0,0,0,0.0349330965596632,0,0,0.229802890816042,0,0.070588457990964,-0.0873711368287518,0,0,0,0,0,0,0.0177677062085924,0,0,0,0.00616023650743263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394888905235714,0.0568457211924377,-0.170005792979048,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.119534373098379,0,0,0,0,0,0.0414755762860617,0,0,0.0506342646601846,0,0,0,0.271866229316357,0,0,0,0.144499304455985,0,0.416056017692975,0,0,0.0751753187274465,0,0,0,0,0.202689494743201,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.100763736630224,0.118270712827073,-0.631990649756457,0,0,0,0,0
X600516.SH,0,0,-0.755559325450399,0,0,0,0,0,0,0,0,0,0,0.178375262125007,0,0,0,0,0,0,0,0.0118679504584389,0,0,0.234496217055901,0,0,0,0,0,-0.140022474576939,0.335937230023237,0.118135530154026,0,0,0,0,0,0.351347417454769,0,0,0,0,0.0599106208954114,0,0,0.614499198928939,0,-0.0154725399838363,-0.0022708733884244,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259475912786391,0,0.0533858548028368,0,0,0,0.0160587417768761,0,0,0,0,0.0165786022900671,0,0,0,0.115653936375037,0.0518927019570994,0,0,0.0291674900731614,0,0,0,0,0,0.0953636674670722,0.266837808053108,0.36716959307134,0,0.00618083051112165,0,0,-0.0115470481928189,0,0,0,0,0,0,0
X000786.SZ,0,0.0776547790717262,0,0,0.338229668993541,0,0,0,0,0,0,0,0.0130491268989415,0,0,0,0,0,0,0,0,0.0246245251208135,0.0943461535059258,0,0,0,0,0.356287560459692,0,0.149387153838753,0,0,0,0,6.93889390390723e-18,0.0802790023769852,0,0,0,0,0,0,0,-0.152817034480638,0,0,0.0851316453117848,0,-0.0476709960065197,0.0412072735825914,0.0268226787181791,0,0,0,0,0
X000898.SZ,0,0,0,0.201842510182199,0.0409978139627706,0,0,0.13102045651753,0,0,0,0,0,0,0,0,0,0,0.0160715962818109,0.00272954641995437,0,0,-0.0285180431065578,0.0902253109429707,0,0,0,0,0,0,0,0.0101611338399198,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.140782451082635,0.530875848596273,0,0,0,0,0,0.00678736696311249,-0.0191423278836607,0,0,0,0,0,0
X000709.SZ,0,-0.0297734374861668,0,0,0,0,0,0,0,0,0,0,0.125261491155287,0,0,0,0,0,0,0.211200519004786,0,0,-0.0528677604569681,0,0,0,0,0,0,0,0,0,0,0,0,0.00627826001052976,0,0,0.113104692908319,0,0,0,0.2316935537086,0,0.0195401512768993,0,0,0,0,0.0103487596296837,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0232804648975435,0,0,0,0,0,-0.0630758593537834,0,0,0,0,0,0,0.362826729167984,0,0,0,0,-6.93889390390723e-18,0.0506092122615702,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.133726956467223,0,0,0,0,-0.0523719266012464,0.0403828584188898,0,0,0,0,0,0
