,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X002466.SZ,X000898.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X600352.SH,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X300072.SZ,X000786.SZ,X000825.SZ,X000883.SZ,X000539.SZ,X000553.SZ,X600583.SH,X000408.SZ,X000792.SZ,X002271.SZ,X002110.SZ,X000301.SZ,X600339.SH,X600612.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.130531233440326,0,0,0,0,-0.0339096906341777,0,0,0.237494215050296,0,0,0,0,0,0,0,0,0,0,0,0,-0.047955004067052,0,0,0,0,0,0,0,-0.00369265461381144,0.0188003897507501,0,0,0.0432009519596897,-0.0623224377434912,0,0,0,0,0,0,0,0,0,0,0.241169738285382,0.255528273414019,0,0,0,-0.022887950636811,0.0792948349348191,0,0,0,0,0,0
X600028.SH,0.316424177902171,0,0,0.14625591961232,0.0733968373702479,0,-0.0268572939998284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179400515667682,0,0,-0.100352168611958,0.151989991560934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160262663303059,0,0,0.285748119046423,0,0,0,-0.00669998358031145,0.0875410894683653,0,-8.67361737988404e-19,0,0.0777144623357711,0,0
X601088.SH,0.141570748914916,0,0,0.23847434336876,0,-0.145316064374168,0,0,0,0,0,0,0,0,0,0,-0.00494672274739941,0.0856180969575937,0,0,0,0,0,0,0,0,0,-0.153292353130027,0,0,0.0343234381986997,0,0,0,0,0,0.050539708397264,0.035980504435027,0,0,0,0,0,0,-0.0264506902780637,0.244461075470607,0,0,0,0,0,0.00345561628063126,-0.0777197255181306,-0.100906587114222,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.150748817595706,0,0,0,0,0,0,0,0.0435778473445887,0,0,0,0,0,0,0.0530140261178853,0,0,0,0,0,0,0,0,0,0,0.0082212774509844,0,0,0.57685355194115,0,-0.0701704545575151,0,0,0,0,0,0,0.212902002371188,-0.00822622187457529,0,0,0,0,0,0,0.0108731540525973,0,0,0,0,0,0,0
X600019.SH,0,0.187627470177498,0,0,0,0,0.0257931733844487,0,-0.0151328511588089,0,0,0,0,0,0,0,0,0.177314223589296,0,0,0,0.325425927357733,0,0,0.0567000072526439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049761673923111,0.0620646724089803,0,0,0.0463148905141693,0,0,0.00164149299472952,0.0244189204471751,0,0,0,0.0508884653078905,0,0
X600011.SH,0,0,0,0.0607543471246331,0,0,0.0670671777094697,0,0,0,0,0,0,0,0,0,0.647476137172089,0,0,0,0,0,0,0,0,0,0,0,0,-0.222220496085026,0,0,0,0,0,0,0.127076981179901,0,0,0,0,0,0,0.0391948218192546,0,0,0,-0.0382898102547051,0,0,0,-0.00677136374303532,0.0308761325050018,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.198182185483574,0,0,0,0,0,0,0,0,0.0479984175127072,0,0,0,0,0,0,-0.0391848621414171,0,0,0,0,-0.370582754987532,0,0,0,0.222605454289989,0,0,0.217990137692833,0,0,0,0,0,0.70269572925872,0,0,0.344222754401076,0,0,0,0,-0.621048041439523,-0.0752252674543264,0.133253759575815,0,0.291142644471271,0,-0.135887656075225,0,0
X600010.SH,-3.46944695195361e-18,0,0,0,0,0.0195545411258377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145207602682728,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.125110248910701,0,0,0.2905887979952,0.129237841393902,-0.0158510419446223,0,0,0,0,0,0,0,0,0,0,0.052409107123195,0,0,0,0,-0.0126170112644367,0,0,0,0,0.0398774000824849,0,0
X600547.SH,0,0,0,0,0,-0.0398928790296029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501294915410152,0,0,0,0.00402041964006454,0.114837912794458,0,0,0,0.547868818212922,0,0,0,0,0,0.00366009280533257,0,0.176382711344749,0,0,0,0,0,-0.102303487536593,0,0.0436608612943916,0,0.0276767279822591,0,0,0,0.00489299849627487,0.0107321457424013,0,0,0,0,0,0
X601898.SH,0.224762996856492,0,0,0,0,0,0,0,0,0,0.121205965871825,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0369335302604457,0,0.0208132327495926,0,0,0,0.15987800651591,0,0,0,0,0.0109180504731717,0,0,0,0,0,0.0709012683533208,0,0,0,0,0.189262841134626,0.0593334785620371,0.0174482463174281,0,0.119602837512736,0,-0.0179840488694215,0,0,0,0,-0.061605088720286,0,0
