,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X600362.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600489.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000408.SZ,X000898.SZ,X000709.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600549.SH,X600352.SH,X000935.SZ,X000539.SZ,X000630.SZ,X000027.SZ,X600176.SH,X601699.SH,X600021.SH,X000060.SZ,X000012.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0.103676303356843,0,0.0459770051589532,0,0,0.0080071898241204,-0.0512767868487324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118360361157366,0.0223620430473476,0,0,0.0129035051000529,0,0,0,0,0,0,0,0,0,0.0639201523013318,0,0.0749191756514941,0,0,0.0590795631438879,0,0,0.134305169792957,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0751778827562944,0.0168132135583141,0,0,0.00803905005830587,0,0,0,0,0,0,0,0.0279936828137689,0.124625175970708,0,0,0,0,0,-0.0445348636910996,0,0,0.0651230013291092,0.00512157373066624,0,0,0,0,0,0,0,0,0.0446395541309358,0,0,0,0.163334952711257,0,0,0,0,0.318280535545821,0,0,0,0.000673542612299743,-0.00577880513576963,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.014633899756365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407548307529717,0,0,0.0237784869835896,0,0,0,0,0,0,0.18162080873342,0,0,0.061713058225189,0.0810252739482511,-0.0243373143477839,0,0,0,0,0,0,0.0177459772974369,0,6.93889390390723e-18,0,-0.0198739697460897,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0827371862515231,0,0,0,0.0682452026967992,0.00889840523450991,0,0,0,0,0,0,0,0,0.294094505211373,0,0,0.00472853782097602,0,0.0328437458910924,0,0,0,0,0,0,-0.0097064274807118,0.17594927634032,0,0,0,0,0.0154524417748257,0,0,0,0.038239028925411,0,0,0,0,0,0,-0.0254612434954335,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00419471303691909,0,0,0.0397300703485679,0,0,0,0,0.0686802934951783,0,0,0,0,0,0,0,0,0,-0.0129870097569009,0,0,0.115208031879576,0,0.0309138045316775,0,0,0,0,0,0,0.0202381056077159,0.228778636376625,0.0344296393388152,2.71050543121376e-20,0,0,0,0.0971519870030172,0,0,0.0901974440418396,0.0590853896607769,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.52902044648318,-0.0400032467836748,0,0,0.00683716789231338,0,0,0,0,0,0,0.03377722339714,0,0,0,0,0,0,0,0,0,0,0,0,0.0941070405564079,-0.0118777057037332,0,0,0,0,0,0,0,0,0.000447041912459584,0,0,0,0,0,0,0,0,0,0,0.118775754804415,0,0.0290111705157333,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.718106480276158,0,0,0,0,-0.0177578486181704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633137289999376,-0.0596699725518272,0,0,0.0403083803363857,0,0.00721095637484886,0,0,0,0,0.00177147915039117,0.0136872286138524,0,0,0,0,0,0,0,0.078728649419308,0,0,-0.0281122682883478,-0.0230163679591881,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0733840455463688,0.104976712102051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452320159661861,0,0,0,0,0,0.0195421530761302,0.209624815103294,0.32552401487915,0,0,-0.457062086466142,0,0,0,0,0,0,-0.0277407237286863,0,-0.0390833546129888,0.0636516912641417,0,0,0,0,0,0,0,0,0.0481930099244825,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0283311297852631,0,0.125810670210562,0,0,0,0,0.0248673047006285,0,0.0414609980970043,0,0,0,0.111944465646947,0,0,0,0.180579774220129,0,0,0,0,0,0.0726946009534586,0,0.0346355550280948,0,0,0.202060983218461,0,0,0.0867500106706385,0,0.068315648325754,0,0,0.00499749095627856,0,0,0,0,0.067524774583406,0,0,0,0,0,0,-0.00586541065774288,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0704560666783188,0,0.0694855254619503,0,0,0,0,0,0,0,0,0.199167956554137,0,0,0,0,0,0,0,0,0,0.0395089586732025,0,0,0,0,0.104743989493069,0,0,0,0.03630153122014,0,0.0364014142429008,0,0,0,0.0638012551527453,0,0,0,-0.0632346764981212,0.014328476424066,0,0,-0.00341112741896048,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.123220600544378,0,0,0,0,0.0683762094275227,0,0,0,0,0.162449257618,0,0,0,0,0,-0.14163469658246,0,0,0,0.149433028899508,-0.353636199359755,0,0,0.157670314502921,0,0,-0.270829976569118,0,0,0,0,0,0,0,-0.071491469305187,0,0,0,0,0,0,0,0.308171138159918,0,0,-0.0289273942271488,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.313307614484649,0,0,0,0,0.0371209070823174,0,0.00808978825459217,0,0,-0.1229270777229,0,0,0.170545300461715,0,0,0,0,-0.0963309906028236,0,0.03018447303587,-0.0601850031320498,0,0,0,0,0,0,0,0,0,0,0.162474023912536,0.00268897188721446,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.177830614742786,0.0909285058773696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09828845913978,0.111032936479953,0,0,0,0,0.0426766950245174,0.123222914038666,0.0380361807327774,-0.0688494809396434,0,0,0,0,0.0301145779122217,0,0,-0.0313598135425796,0,0,0,0,0,0,0.151779397234791,0.0491227155884915,0.0600126431184891,0,0,0.0176971204906273,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.112348146909605,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.245722057915458,0,0,0,0,0,-0.0608185718230637,0.158232141355761,0,0.0134188234683584,0,0,0,0,0,0.0429210816372454,0,0,0,0.0135991972607298,0,-0.0269888117434823,0,0,0,0.124412933348019,0,0,-0.0643171109875061,0.0881204757299979,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406474171776143,0,0.0779527644938211,0,0,0.180254479637804,0,0,0,0,0.0169770866207194,0,0,0,0,0,0,0,0,0.000577125657198209,0,0.0454476662255685,0,0,0,0.320496193342754,0,0,0,0.0318737934905518,0,0,-0.0916030189145271,0,0.222323901979576,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.346119709481065,0,0.227289413397859,0,-1.23564228600895,-0.835905605008312,0,0,0,0,0,0,0,0,0,0,0,0.443320952628228,0,-0.0924139559723553,0.0620442193588757,0.0632732854565653,0,0,0,0.123255199820812,0,0,0,0.359758643429954,0,0,0,0.113296728602613,0.393971553169748,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,5.42101086242752e-20,0.27298609080841,0,0,0,0,0,0
X000792.SZ,0,0,0.0176578390375943,0,0,0,0,0,0,0.1017645658065,0,0,0,0,0,0,0,0,0,0,0.214990926648456,0.134129350675586,0,0,-0.231997176218117,0,0.0971121076026282,0,0,0.0514120656700777,0,0,0,0,0,0,0,0,0.155811136059283,0,0,0,0,0,0,0,0,0,0.24920564003511,0,0,0,0,0.0761335479474105,0,0,0,0,0
X002075.SZ,0,0,0,-0.29690220035762,-0.291408156508329,0,0,0,-0.138978396182287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564728216167529,0.173429966976258,0,0.169390915825969,0,0.111461477311591,0,0,0,0,0,0,0,0,0.175622869043652,-0.130478498912793,0,0,0,0,0,0.182498350015067,0,0,0,0,0,0,-0.132245589637175,0.142320409093143,0,0,0,0.294260241903575,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0691204703044899,0,0,0,0,-0.0507360266676364,0,0,0,0,0,0,0,0,0.211136313979871,0,0,0.010080083861762,0,0,0.0891301418271557,0,0,0,0,0.0260896113871544,0,0,0,0,0,0.144975417065532,0.0529398605093546,0,0,0,0,0.114856432332355,0,0,0,0,0,-0.157409533337951,0.00922125566156842,0.119428869443928,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138915687716603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19608985278986,0,0,0,0,0.25663599646034,0,0,0,0,0,0.0123068128830903,0,0,0,0,0,0,0.139168388383627,0,0,0,-0.0176198309551378,0.00590842400796662,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.308930759356304,0,0,0,-0.102425742111658,0,0,0,0,0,0.0532894053926368,-8.67361737988404e-19,0,0,0,0.0534240715149425,0,-0.0462717939596942,0,0,0.205668651514774,0.0792594257526083,0.114059796921672,0,0.327689789244982,0,0,0,0,0,0,0.0501142139157183,0,0,0,0,0.0963416926316985,0,0,0,0,0,-0.0822945046075529,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.107505367209591,0,0,0,0,0,0,0,0,0,0,0,0.0771861873534418,0.228118981386134,0,0,0.0212117018772977,0.124106813992253,0,0.0715080484212736,0,0,0.059235497355805,0,0,6.93889390390723e-18,0,0,0,0.0324949105852747,0,0,0,0,0,0,0,-0.622459155774652,0,0,0,0,0.07047690190457,-0.0473540726221282,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0346582762723363,0.0150518300099488,0,0,0,0,0,0,0,0,0,0.0152908761504781,0,0.0754995626419013,0,0.0719246586422364,0,5.42101086242752e-20,0,0,0.0528906446006334,0,0.0817115164567569,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-1.0842021724855e-19,0,0,0.10255296603191,0,0,0,0.023916188937213,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.370018056309131,0,0,0.0169856151320904,0,0,0,0,0,0,-0.0656171597348331,0,0,0,0,-0.0965027208413436,0.140740483341883,0,-0.0729903309719351,0,0,0.276034784188843,0,0,0,0,0,0,0,0,0,0,0,0,0.0369658349342667,0.49991835519074,0,0,0,0.0581810367319781,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0616598683283844,0,0.0657683107952283,0,0,0,0,0,0,0,0.560410152963333,0,0,0,0,0,0,0.0662172603388646,0,0.616098201816983,0,-0.0108720244432887,0,0,0,0,0,0,0,0.0261193427904326,0,0,0,0,0,0,0,0,0,0.337182141217711,0.0170405269080737,0,0,0.0301638880308442,0.00879957868312796,0,0,0,0,0,0
X600352.SH,0,0,0.0240384069879312,0,0,0,0,0.0146821392866722,0,0,0,0,0,0,0,0,0,0,0.317286780460785,0,0,0,0.215966643823435,0,0,0.0779482353144557,0.101780222378271,0,0,-0.00321191262952137,0,0,0,0,0,0,0,0.104727042300326,0,0,-0.0134161861832657,0,0,0,0.0203573032065976,0,0,0,0,2.71050543121376e-20,0,-0.0243236402183418,0,0,0,0,0,0,0
X000935.SZ,0,0,0,0.866664153068625,0,0,0,0,0,0,-0.789019808017944,0,0,0.146713443727767,0,0,0,0,0,-0.0516512488675764,0.548216950078088,0,0,0,-0.179287066628242,0.237849247223746,0,-0.705767557757255,-0.00591806277975804,0,0.136980962750819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226388079072767,0,0,0,-0.608537049371733,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0153130572161645,0,0,0,0,-0.0162882336408432,0,0,0,0,0,0,0,0.0649949638829078,0,0,0,0.0305760726224448,0,0,0.00804342907745299,-0.0225779704261701,0,-0.0427577762193262,0,0,0,0,0,0,-5.42101086242752e-20,0.0235395363535897,-0.0136293455867563,0,0,0.185715725986765,0,3.46944695195361e-18,0,0.0618385978178413,0,0.0191351200569838,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019901518566544,0.0187223958684699,0,0.111291379020392,0,0,0,0,0,0,0,0,0,0.0293988059132105,0.11511510029352,0.0388704252633458,0,0,0,0,0,0,0,0.161988541767077,0.0554533496370485,0,0.019629050466064,-0.0249561892330746,0,0,0,0,0,0
X000027.SZ,0,0,0.0524591757589444,0,0,0,0,0.0406938715300692,0,0.00201585340960776,0,0,0,0.019024156499904,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0653553963027689,0,0,0.0703229417409887,0,0.137759306313211,0,0,0,-4.33680868994202e-19,0,0,0.0194272140704144,0,0.0351339376310988,0,0,0,0,0,0,0,0.0412760775826492,0.0320974229252666,0,0,0,0.0142289472232113,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601524631178458,0,0,0,0,0,0,0,0,0,0.0695297619385244,0,0,0,0,0,0,0.0682825214231299,0,0,0,0,0,0,0.081661469608645,0.0660242560269827,0.077302696658313,0,0,0,0,0,0.140677521216493,0,0,0,0,0,-0.044814823969616,0.00695002011055504,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.191225422187376,0,0,0,0,0,0,0.0204173644684711,0,0,0,0,0,0.0242547022392456,0,0,0,0,-0.200670194560803,0,0,-0.0409135485507422,0,0,0,0.0442558962553819,0.0260935526532814,0.0871572516244538,0,0,0.161376261879347,0.119139004475253,0,-0.0384635891378808,0,0,0,0,0,0,0,0,0.606278977689017,0,-0.000358591234046764,0,-0.022388800807381,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,-0.059191994076402,0,0,0,0,0,0,-0.0152977105392829,0,0,0,0,-0.0203310027530706,0,0,0.0221832040100859,0.0344651238502908,0,0,0,0.0449418101561427,-0.00925026089764468,0,0.0446579454873691,0,0,0,0,0,0,0,0,0.0144498167458463,0,0,0,0.14072709362732,0,0,0,0,0,0,0.0597298853756729,0.0345777065298097,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,-0.02458278669971,0,0,0.103799792224451,0,0.0728094800246727,0,0,0,0,0.219945924530427,0,0,0,0,0,0,0,0,0,0,0.0154509406402284,0,0,0.0981258074306494,0,0,0.0375877717621934,0.0531560824213957,0.0304270880056461,0,0,0,0.115886457460242,0,0.000188041275136371,0,0,0,0,0,0,0,0.247525890349073,0.17748812552248,0,0,0.00720295263838878,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.195185528076991,0.0956921109486706,0.102290328617686,0,0,0,-3.46944695195361e-18,0,0.395225417511564,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.10180337005422,-0.028830349670879,0,0,0,0,0,0,0.0731409775518908,0.0871509497705145,0.359156196275351,0,-0.0426603536099046,0,0,0,0,0,0,0,0,0,-0.212865803735325,0,-0.065995076840389,0,0,0,0,0,0
X000937.SZ,0,0,0.174981734946265,0,0,0,0,0.210013697946605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981427309435634,0,0.117050575119678,0,0,0,-0.267911464741394,0.0402422416209803,0,0,0,0,0,0.0946855054276704,0,0,-8.67361737988404e-19,0,0,0,0,0.534181627336854,0,0,0,0,0,0,-0.0224652749297325,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0190968453343028,0,0,-0.0747577929820411,0,0.031345391081974,0,0,0.112624976640158,0,0,0,0,0,0,0,0.00392377520598557,0,0,-0.036031287472734,-0.0288174379739721,0,0,0,-0.0814167368773441,0,0,0,0,0,0,-0.000382768636093534,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.134277801900088,0,0,0.0104548361762426,0,-0.0403779733063161,0,0,0,0,0
Slope,0,0,0,0,0,-0.074303323232312,0,0,-0.0541183873525079,0,0,-0.0645948985708689,0,-0.217647889179726,0,0,0,0,0,-0.12901034211337,0,0,0,0,0.198806824430128,0.836205430542187,0,0,0,0,0,-0.846817135751802,0,0,0,-0.0514387439486923,-0.23828632824499,-0.151516153348001,-0.0865368415895319,0,0.0920838236917915,0,0,-0.404766522232491,0,0,0,0,-0.0108087812479337,0,0,0,0.532726718836867,0,2.77555756156289e-17,0,0,0,0
TED,0,0,0,0,0.119181660788618,0,0,0,0,0,0,0,0,0.0512034843249651,0,0,0,0,0,0,0,0,0,-0.292073713057554,0.0273805264545911,0,0,0.363693087647497,0,0.389715811900994,0,0,0,-0.121615166077959,0,0,0,0,0,0,-0.224164052919037,0,0,0.552659696208976,-3.46944695195361e-18,0,0,0.023193907403016,0,-0.503104518066243,-0.0747691495716903,0.473568445212087,0,0,0,0,1.38723579271319,0,-1.16126983842598
RealEstate_excess,0,0,0,-0.513665125304953,0,-0.00231882072786246,0,0,-0.0288907287208995,0,0,0,0,-0.0459086506314763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561065392834729,0.0760195401867318,0.0688313547815317,0.0828088265322266,0,0,0,0,0,0.00892375347172998,0,0.0182312611567521,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0.0735522769367341,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066454986722107,0,0,0,0,0,-0.0115070370212122,0,-0.194378586637607,0,-0.0599902623012983,0,0,0,0,0.00968628664291209,0,0,0.00960885478121634,0,0,0,0,0,0.00159466355406161,0,0,0.00471140591048985,0,0,-0.0535979641361174,0,0,0,0,0,0.0791763199676508,0,-0.0122606509038049,0.0384125954683411,0.102181117411727,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00118829092370924,0.000596115508293522,0,0,0,0,-0.000285332990528455,0,0,0,0,0,0,0,0.000462365226099431,0,0,0.00152320277334146,-0.00128254839430385,0,0,0,0,0,0,0,0,0,0,0,0,0.000359587229471988,0,0.000327302943621339,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,-0.00200021627490603,-0.000891692228424017,0,0,0,-0.0248878625919832,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0060083987752727,0,0,0.00517005230513975,0,0,0,0,0,0,0,-0.0412929615189691,0,0,0,-0.00657753934759421,0,0,-0.0264992559920485,-0.020778559305977,0,0.0301719548853594,-0.0440907151758182,0,0,0,0,0,0,0,-0.00883739440571177,0,0,0,0,0,0,0,-0.0244449712323278,0,0.148334695810881,0,0.162527538435531,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00599305444961274,0,0,0.0078920956212358,0,0,0,0,0,0,0,0,-0.000629887169841261,0,0,0,0,0,0,-0.00282568845410539,0,0,0,0,-0.00581440280394542,0,0,0,0,0,0,0.00559974429714305,0,-0.00239986265039958,0,0,0,0,0,0,0,0.000186683516974273,0,0,0.00308929590608213,0.0165042632590179,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0161468469029854,0,0,-0.00696456373645007,0,0,0,0,-0.0272817098763666,0,0,0,0,-0.00475215441163087,0,0,0,0,0,0.0247627070456253,0,0,0,0,0,0,0,0,0,0,0,-0.00555050762611211,0,0.0156515460461309,0,0,0,0,0,0,0,-0.00812513601674409,0,0,0.0138523024027189,-0.0689075218302298,0,0,0,0,0,0
