,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X600176.SH,X600886.SH,X000786.SZ,X601898.SH,X600426.SH,X002466.SZ,X600010.SH,X600188.SH,X000301.SZ,X600111.SH,X600352.SH,X600801.SH,X601991.SH,X600795.SH,X300037.SZ,X600489.SH,X002080.SZ,X600486.SH,X600688.SH,X600219.SH,X600803.SH,X600027.SH,X002353.SZ,X600299.SH,X601992.SH,X000898.SZ,X000932.SZ,X600399.SH,X601168.SH,X600529.SH,X002409.SZ,X000723.SZ,X000027.SZ,X600516.SH,X000630.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0.10033831413485,0.131706627381669,0,0,0,0.0899006464749969,0,0,0,0,0,0,0.145643606323781,0,0,0,0,0,0,0.0929211291122995,0,0,0,0,0,0,0.00977800380087808,0,0,0,0,0,0,0,0,0,0,0,0,-0.130498666627823,0,0,0.135389746867212,0,0,0,0,0.0716717825585507,0,-0.0130958224283031,0.118229178996943,0,0,0,0.0368545664568923,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.165405588962546,0,0,0.125006583146297,0,0,0,0,0,0,0,0,0.0844512253285837,0,0,0.0771640031702785,0,0,0,0,0,0,0,0,0,0.0139582805621088,0,0,0,0,-0.0412515147606141,0.10879923736496,0,0,0,0.219861049388587,0,0,0,-0.0172984606525809,-0.0103232793687945,0,0,0,0.00468005683735349,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0280636559169993,0,0,3.46944695195361e-18,0.170895545114409,0,0,0,0,0,0.226694149160322,0.050893151296969,0,0,0.121509985753781,0,0.312206215699667,0.156145001692192,0,0,0,0,0,0,0,0,0.231780834679711,0,0,0,0,0,0,0,0.06886854714447,0,0,0,0,0,0,0,0,0,-0.0314358730680967,-0.00973624085720644,0,0,0,-0.034549045023807,0,0
X601600.SH,0,0,0,0,0,0.128961520299913,0.00587820028056397,-0.0471593858980055,0,0,0,0,0.130195863111686,0,0,0,0,0,0,0.0382908333229303,0,0.0253358562719047,0.0656813725930632,0.0752713388246499,0,0,0,0,0,0,0,0,0,0.280489573699896,0,0,0,0,0,0,0,0,0.0651653482169624,-0.0121358697056799,0.00458009147597038,0,0,0,0.13284499514958,0.0179703165876683,0.0132605081031436,0.0011171165311506,0,0,0,0,-0.0158107645005451,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.143627663856924,0,0,-0.0894393845263751,0,0,0,0,0,0,0,-0.0825392400052803,0,0,0,0,0,0,0,0,0,0,0.0921230878883464,0,0,0,0,0,0,0,0,0,0,0,0.0540470377017168,0.011330042269036,0,0,0,0,0,0.446268043200338,0,0,0,0,0,0,0.00258994899388415,0,0
X600886.SH,0,0,0,0,0,0,0.0342241907846827,0.0492798297738455,0,0,0,0.195494436331104,0,0,0,0,0.15584856975671,0,0,0.00969832920585329,0,0,0,0.0854641043655891,0,0,0,0,0,0,0,0.0565355590145987,0,0,0,0,0,0,0,0,-0.0920945465172511,0,0,0,0,0,0,0,0,-0.0388541574190022,0,0.0629122385463112,-0.038166902658499,0,0,0,-0.00200162673867618,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0633353070145005,0,0,0.0566580125202847,0,0,0,0,0,0,-0.0974833208806607,0.16595821000019,-0.136962897131931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694587040396198,0,0.0558135468701606,0,0,0,0.186172393568743,0,0,0.176327889282203,0,0,0,0,0,-0.014663254760135,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.359477099902693,0.0429820815711092,0,0,-0.0773818975688249,0,0,0,0,-0.0020094857565924,0,0,0,0,0,0,0,0,0,0.168950193387577,0.0159551620094041,0,0,0,0,0,0,0,0,0,0,0.219174187961195,-0.0511872316251043,0,0,0,0,0,0,0.0452269864408293,0,0.110118689401579,-0.0180281700444098,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.00826257098927085,0,0
X600426.SH,0,0,0,0.23611436234379,0,0,0,0,0,0,0,0,0.00214507307377838,0,0,0,0.19524234963269,0,0,-0.0728076399844086,0,0,0,0,0,0,0,0,0,0,0.0391429542320306,0.132699728106094,0,0,0,0,0,0,0,0,0,0.098740935792927,0.169759913320473,-0.0207708493097375,0.00611938253465991,0,0,0,0,0,0,-0.00773277513867376,0.0365730758262032,0,0,0,-0.00909243148596591,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169619853195961,0,-3.46944695195361e-18,0,0,0,0,0,-0.507992841105888,0,0,-0.136659803464555,0,0,0,-0.0284387649081055,0,0.65422426546937,0,-0.235226450402789,-0.113314445300306,0.405463445783104,0,0.0430538796541913,-0.10608995508602,0,0,0,-0.016521404061762,0,0
X600010.SH,0,0,0,0,0,0,0.0272688180101352,0,0,0,0,0.101140896328161,0,0,0.0648974699152726,0,0,0,0,0,0,0,0,0,0,0.0168465424768217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923740124404026,0,0.0355725337505623,0,0,0.147169772707126,0.0310957293215421,0,0,0.0132947537708067,0,0,0,0,-0.000229817399887902,0,0
X600188.SH,0,0,0.185805946567588,0,0,0,0.125951049912514,0,0,0,0,0,0,0,0,0,0.0316248709201185,0.146177319615962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737812963160874,0.131389482979408,0,0.278659984897259,0.141618966437132,0,0,0,0.0938450581333039,-0.0448917141186169,0.11904014752226,0,0,0,-0.0065211373147585,0,0
X000301.SZ,0,0,0,0,0,0,-0.0591941118619511,0,-0.016591496876556,0,0,0,0,0.405435883039266,-0.139150915206188,0,0.015724737287323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272968783699022,0,0,0,0,0,0.0835284171044587,-0.0919369846975153,0.0627450240193433,0,0.0708520607626193,0,-0.00449071133103644,0.0612121820148757,0,0,0,-0.0214391793131596,0,0
X600111.SH,0,0,0,0,0,0.0131165708556221,0.139557999502849,0,0,0,-1.73472347597681e-18,0,0.0360873637122262,0.304671229264862,0,0,0,0,0,0,0,0.00113931225575573,0.121664891216348,0,0,0,0,0,0,0,0.0310656958120985,0,0,0,0,0,0,0,0,0,0,0,0,0.0977308977400593,0,0,0.409900954192687,0,0,0,0,0,-0.0196590520197994,0,0,0,-0.0101649612950758,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.0869901733103512,0.0431924382991719,0,0,0.246953003726133,0,0,0,0,-0.0375816087952666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810127594604249,0,0,0,0,0,-0.160411168385656,0.0537364255320767,0.0531031891723648,0.0946610125034455,0,0,0,0,0,0,0,0,0.151720956104774,0,0,0,0.0124193506205439,0,0
X600801.SH,0,0,0,0,0.28630043813399,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0198272928183093,0,0,0.0603125335955722,0,0,-0.0886158629482592,0,0,0,0,0,-0.00649719497051804,0,0,0,0,-0.0488277991262136,0,0,0,0.0988643876323555,0,0,0.136734194871166,-0.026982297456296,0.0197117234069189,0,0,0,0,0,0,0,0,-0.0378483439032235,0.0657067299186144,0,0,0,-0.0116581513542398,0,0
X601991.SH,0,0,0.0512106222274059,0,0,0,0,0,0,0,0,0,0.0176950672998696,0.038668066569917,0,0.0142635046327763,0,0,0.0356196673799454,0,0,0,0.0227575928122472,0.0972329259220509,0,0,0,0,0,0,0.170747250140726,0,0,0,0,0,0,0,0,0,0,0.0113002608543861,0,0,0,0.0744302069691017,0,0,0,0,0,0.00582958772066753,0,0,0,0,-0.00108729407181869,0,0
X600795.SH,0,0,0,0.0292354731044217,0,0,0,0,-0.16788094565596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245369438029908,0.0435642457518693,0,0,0,0,0.0198434266015152,0,0,0,0,0,0,-0.0417446137095441,0,0,0,0,0,0,0,0.116187107787218,0,0.107177115458977,0,0,0,0,0,0,0,0,0,-0.0183221294269582,0,0
X300037.SZ,0,0,0,0.183915541048497,0,0,0,0,0,0,0,-0.724644856402567,-0.0533701496156429,0,0,0,0.0625713779154678,0,0,0.0664722188865043,0,0,0,0,0,0,0,0,0,0,0.0415703609679644,0,0,0,0.0494027275253703,0,-0.0710919322190813,0,0,0,0,0,0,-0.0659654069627738,0.095713326098294,0,0,0,0,0.510946825332645,0,-0.0830857337653664,0.036103319149112,0,0,0,-0.0244277109317269,0,0
X600489.SH,0,0,0,0.0956767274100294,0,0,0.130156429726563,0,0,0.617436442821179,0,0,0,0,0,0,0.0182585426370914,0,0,0,0,0,0,0.0310596353009273,0.168977125476744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517914302949561,0,0,0,0.000907123387082165,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114010098229799,0,0,0,0.100871104353919,-0.0257976230727281,0,0,-0.239296201057582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319394232166537,-0.264416863025714,0.628217604711017,0,-0.190703848361047,0,0,0,0,0,0,0.199782200991271,0,0,0,0,0.0629925962347259,0,0
X600486.SH,0,0,0,0.0184361064803612,0,0,-0.0988664446042414,0.120549546147447,0,0,0,0,0.146264051774378,0,0,0,0,0,0,0.025993040614856,0,0.0277342549725264,0,0,0,0,0,0,0,0,0,0,0,0.177176131277002,0,0,0,0,0,0.143322518109141,0,0,0,0,0,0,0,0,0,0,0,-0.0165307727208679,0.0758382002450237,0,0,0,0.00514186139108055,0,0
X600688.SH,0,0,0,0.148646786259447,0,0,0,0,0,0,0,0,0,0.0959410140444644,0,0.0005327398862063,0.00689522411945845,0,0,0,0,0,2.16840434497101e-19,0,0.0171450723994543,0,0,0,0,0,0.00217234246381916,0,0,0,0,0,0.0360253659785993,0,0,0,0,-0.0383505489704308,0.0188986576945476,0,0,0,0,0,0,0.00955450075907664,0,0.0112968938644636,-0.0230926800648901,0,0,0,-0.00585292740735891,0,0
X600219.SH,0,0,0,0,0,0.334436866317248,0,0,0,0,0,0,0.117304123046234,0,0,0,0,0,0,0.0749253387757475,0,0,0,0,0,0,0,0,0,0,0,0.142909165390707,0,0,0,0,0,0,0,0,0,0.200539837953991,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0120759067257694,0.0213179430819361,0,0,0,-0.00157959899358517,0,0
X600803.SH,0,0,0,0,0,0,0,0.0808159475176266,0,0,0,0,0,0,0,0,0.22869596996065,0,0,0,0,-0.0622058257809335,0,0,0,0,0,0,0.138084627596969,0,0,0.0412754482925411,0,0.246169019570402,0,0,0.0292852709472129,0,0,0,0.0921548793674253,0,-0.058725933422352,0,0,0,0,0,0,-0.0912177964874321,0,-0.0361886469862147,0,0,0,0,0.00515939736244533,0,0
X600027.SH,0,0,0,0,0,0.114161991992581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235977451283001,0,0,0,0,0,0,0,0,0,0,0.0611577180973176,0,0,0,0,0,0,0.0170094395289633,0,0,0.0441291407731492,0,0,0,0,0,0,-0.000154756378567618,-4.33680868994202e-19,0,0,0,-0.00154346471114407,0,0
X002353.SZ,0,0,0,0,0,-0.00113143551104548,0,-0.0314455295709936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204921552769972,0,0,0,0,-0.0975358075240846,0,0,0.233166865618758,0,0,0,0,0,0.04089328404788,0,0,-0.0602570616799809,0,0.0550665546924393,0.152066795711565,0,0,0,0,0,0,0,0,-0.0658124451218577,0,0,0,-0.00391031595749029,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0356083013841799,0,0,0.131384014295523,0,0,0,0,0.0856941248268366,0,0,0,0,0.00660789471193938,0.217989113148851,0,0,0,0,-0.12917104800522,-0.168143516553835,0,0,0,0,0.106782944684941,0,0,0,0,0,0,0.0557680544547636,0,0,0,0,0,0,0,0.0475549973111525,0,0,0,0,0.00543400463641301,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662917474482874,0,0,0,0,-0.0314690249063252,0,0,0,0,0,-0.0230844830692044,0,0.0091444570937664,0,0,0.0220615632738779,0,0,0.0556679053660402,0,0,0,0,0.00910724540382059,0.0650908849357603,0,0,0,0,0,0,0,0,-0.0106046730140512,-0.00775146603104199,0,0,0,0.0118996183353383,0,0
X000898.SZ,0,0,0,0.0230465263683479,0,0.223221318029913,0,0,0.0580996888318756,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0516496802846599,0,0,0,0,0.0668651225637484,0,0,0,0,0,0,0,0,0,0.0949438776560395,0.0317322765717154,0,0,0,0,0,0.119251080545201,0.0255039266226877,0,0,0,0.0137719100349517,0,0,0,0,0,0.0371093349229645,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.28566687863576,0,0,0,0,0,0,0,0.142825170298249,0,0.00294522677729823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156426603902272,0.0176477870104276,0,0.0907383745525866,0,0,0,0,0,0.296681712929281,0,0,8.67361737988404e-19,0.0757748712500475,0,0,0,0,0,0,0,-0.0472055767438265,-0.0383497369488329,0,0,0,-0.0154598717360067,0,0
X600399.SH,0,0,0,0.0498350174557328,0,0,0.294175066531285,0,0,0,0,0,0,0,0,0,0,0,0,-0.222392231637539,0,0,3.46944695195361e-18,0,0.0339139009689568,0,0,0,0,0.277189547395316,0,0,0,0.294945555782768,0,0,0,0,0,0,0,0,0,-0.356761866108703,0,0,0,0,0,0,0,0.0252704417506667,0.00829354773104879,0,0,0,0.0121294674887261,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.16835062609661,0,0,0,0,0,0.127539777507184,0,-0.385405126390143,0,0.186059509942045,0.127950193858279,0,0,0,0,0,0,0,0,0.0387924631048531,0,0,0,0,0,0,0,0.10920820730148,0,0,0,0,0,0,0,0,-0.0510515960988032,0,0,0.711645865492742,0.0564716623815006,0,0,0.0161593512336054,0,0,0,-0.0137608999937061,0,0
X600529.SH,0,0,0.149534048789075,0,0,-0.208368987416163,-0.122757934937687,0,0,0,0,0,0,0,0,0,0.265781887706928,0,0,-0.0275406318427879,0,0,-0.0444142581311905,0,0.0720978640381682,0,0,0,0,0,0,0,0,0,0,0,0.0607641549713875,0,0,0,0.230563550935057,-0.218117222692158,0,0,0,0,-0.071085873803531,0.0486966373721783,0,-0.0807213137164592,0,0.0688594929548674,-0.130065312697847,0,0,0,0.0476098989190202,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.118244685305672,0,0,0.35759455041308,0.0379200833598448,0,0,0,0,0,0,0.0865075606643512,0,0,0.0874667062530279,0,0.070909490208856,0,0,0,0,0.20832770092625,0,-0.274841227650018,0,0,0,0,0,0,0,0,0,0,0,0,-0.10426189952911,0,0,0.153077457184561,0,0,0.0303213445392123,0,-0.0276336601041306,0,0,0,0,0.00549379722716575,0,0
X000723.SZ,0,0,0,0.000806234644620402,0,0,0,0,0,0,0,-0.0930545901344172,0,0,0,0,0,0,0.0165808243325371,0.190670273462813,0,0.202965983299562,0.112631314478097,0,0,0,0,0,0.0555542990774465,0,0,0,0,0,0,0,0.0654199090400055,0,0,0,0,0.0316328808579481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925384127147299,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0931107435505082,0,0,0,0,0,0,0,0,0,0,0.0529366071553805,0.102125297254433,0,0,0,0,0,0,0.0198226390105365,0,0,0,0,0.0848955335646679,0,0,0,0,0,0,0,0,0.0165232648759741,0,0,0,0,-0.0513750662268281,0,0.00403331994343173,0,0,0,0,0.00559901688585502,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0676098565390983,0,0,0,0,-0.0252420985563945,0.117907422646904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689065865020333,0.0621330029937532,0,0.0691702959324347,0,0.099768238059231,0,0,0,0,0.0589541425577343,0.0447478698923563,0,0,0,0.099960566981575,0.105925311820143,0,0.00531175796246097,-0.0134606915905401,0,0,0,-0.0115447646306384,0,0
X000630.SZ,0,0,0,0,0,0.178338347035099,0,0,0,0,0,0,0.324012984697495,0,0,0,0,0,0,-0.0150113277258449,0,0,0,0,0,0,0,0,0.00344501872695702,0,0,0,0,0.0477543709726405,0.206543286695959,0,-0.0453307505975854,0,0,0,0.0613089196944678,0,0.134605795424398,0,0,0,0,0,0,0,0,0.0518409649512274,0,0,0,0,0.0126803680977066,0,0
X300073.SZ,0,0,0,0,0,0.0257773226369084,0,0.0468154480660532,0,0,0.243492746295603,0,0,0,0,0,-0.133531435724391,0,0,0.0406569016510225,0,0,0.0457888444760969,0,0,0,0,0,0.45122267718726,0,0,0.205604666003987,0,0,0,0,0,0,0,0,0,0,0,-0.0352263320057955,0,0,0,0,0,0,0,0.0152797678035332,0,0,0,0,-0.00924715601061901,0,0
Change_TY3M,0,0,0,0,0,0,0.0565839539063753,0,-0.242663836987916,0,0,0,0,0,0.0360283087084858,0,0,0,0,0,0,0,0,0,0.0911950854104331,0,0,0,0.0515094978906071,0,0,0,0,0.0558955186430571,0,0,0,0,0,0,0,0,0,0,0.156161096283879,0,0,0,0.0489804233856093,0,0,0.00815268336603514,-0.0842787500814985,0,0,0,-0.0174854699585031,0,0
Slope,0,0,0,0,0,0,0,-0.362541383064612,0,0,0,0,0,0,0,0,0,0,0,0.0662871124332856,0,0,0,0,0,0,0,0,0,0,0.0965808885230908,0,0,0,0,0,0,0,0,0,0,-0.500040049938634,-0.170457210440193,-0.0897947740842045,-0.0857710024827888,0,0,0,0,0,0,0,0.982929500225636,0,0,0,-0.182870276140184,0,0
TED,0,0,0,0,0,0,-0.389756524348606,0,0.259900960568312,0,0,0,0,0,0.252534860125731,0,0,0,0,0,0,0,0.474623431468867,0,0,0,0,0,0,0,0,0.442357068224757,0,0,-0.792119681068774,0,0,0,0,0,0,0.299619249099645,0,0,0,-0.693434534582504,0,0,0,0.109972093779208,-0.963729849446979,0.319954604659919,0,0,0,0,0.0599215000922168,0,0
RealEstate_excess,0,0,0,0,0,-0.0516099185375936,0.0285104962276802,0.0600395077287201,0,0,0,0,0,0,0,0,0.0123472904732138,0,0.135733624096635,0.0293695780914419,0,0,0,0.0157262248612505,0,0,0,0,-0.0814247654587392,0,0,0,0,0,0,0,0,0.0211770558973676,0,-0.0323391532874041,0,0.0275732956492221,0,0.0400672476429856,0,0.0146205558592658,0,0,0,0,0,0.01151354058612,0.00175115550122998,0,0,0,0.00661033903803068,0,0
MKreturn,0,0,0,0.0207091043984219,0,0,-0.0925876661297219,-0.020941267060737,0,0,0,0,0,0,0,0,0,0,0,0.0427483212806468,0,0,0,0,0,0,0,0,-0.00629925473493536,0,-0.0367128306381899,0,0,0,0.0367687422118195,-0.123119301880179,0.0273677423364502,0.026449110274904,0,0,0,0,0.0401803679546528,0,0,0,0,0,0,0,0,-0.014169017506449,-0.011220776478818,0,0,0,0.000312413973304816,0,0
MKvol,0,0,0,0,0,0,0,-0.0041315131997998,0,0,0,0,0.000150434178346379,0,-0.000900651251057961,0,0,0,0,-0.000944478766584364,0,0.000624211173191345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212154027620457,0,0,0,0,0,0,2.16840434497101e-19,-0.00429201065319258,0,0,0,0,0.00138614510045973,0,0.00253819868177961,-0.00155527209893514,0,0,0,-0.0029491159229161,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143552580669579,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000891304212253976,0,0,0.00176845523069497,0.00460187042682091,0.00115549623496448,0,0,0,0,0,0,0,0,0,0,0.000576381327122173,0,-0.00421983585337228,0.000542733111156919,0,0,0,0,0,0,0,0,0,0,0,0.000303291074433342,0,0,0,0,0,0,0,0,-0.00221318384466915,0,0,0,0,0,0,0,-0.00534838679759984,0,0,0,0,0.000165647020521787,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00146383201446984,0,0,-0.000930561442207414,0,0,0,0,0,0,0,-0.000339878512310106,0,0,0,0,0,0,0,0,0,0.000309033296176968,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.00150194040472702,0,0,0,0,0,0,0,0.000717058306994563,0,0.00114984915651015,-0.00313615836081832,0,0,0,0.000765498026133025,0,0
