,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600886.SH,X600795.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X000709.SZ,X600157.SH,X600027.SH,X600362.SH,X002075.SZ,X600188.SH,X600111.SH,X600583.SH,X601992.SH,X601158.SH,X000539.SZ,X600309.SH,X600021.SH,X000027.SZ,X002353.SZ,X000898.SZ,X600352.SH,X000883.SZ,X002470.SZ,X000878.SZ,X601918.SH,X600660.SH,X000629.SZ,X600808.SH,X000792.SZ,X600863.SH,X600307.SH,X600578.SH,X000060.SZ,X600098.SH,X000825.SZ,X600489.SH,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,-1.0842021724855e-19,0,0.183931425497846,0,2.77555756156289e-17,0,0,0.063547861051278,0,0,0,0,0,0,0,0.295403611803257,0,0.416443521359343,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0820756870092139,-0.191826533999703,0,0,0,0,0,0,0.155817168045516,0,0,0,0,0,0,0,0,0,-0.0279980470920419,-0.0352193237828515,0,0,0,0,0,0
X600688.SH,0,0,0,0,-0.0740666345645861,0,0,0,0,0,0,0,0,0,0,0.300669005133334,0,-0.106002456316611,0,0,0.188287230906746,0,0,0.0575257855062425,0,0,0,0,0,0,-0.0712309020577113,-0.0279861831602288,0,0.37358167675408,0,0,0,-0.0453811804233098,0,-0.0342258424706363,0,0,0,0,0,0,0,0,-0.0254625603351561,-0.00547307327960769,0,0,0,0,0,0
X601991.SH,0,0,0,0.0653897608391507,0,0.0291412607158905,0.173894639694426,0,0,0,0,0,0,0,0,0.109032376456326,0,0,0.0517974130761236,0,0,0,0,0,0,0.043773533307075,-6.93889390390723e-18,0,0.0794789655462341,0,0,0,0,0.0429421248842529,0,0,0.0380331787080794,0,-1.73472347597681e-18,0,0.0982431415757723,0,0,0,0,0,0,0,0.00529316887129421,-0.0132275711124312,0,0,0,0,0,0
X000709.SZ,0.254760512503592,0,0,0,0,0.124473425910833,0,0,0,0,0,-0.0992366627143186,0,0,0.176342507317928,0.236063067334728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940661546086034,0,0,0,0,0,0,0,0.0147099004185597,0,0,0,0,0,0,0,0,0.0179479779701275,-0.0502802595702582,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0104281009681456,0,-0.07741454248528,0,0.219116488670394,0,0,0,0.00172852413460516,0,0,0,0,0,0,0,0.167622778000747,0,0,0,0,0,0,0,0.198542175880843,0,0,-0.080403044016571,0,0,0.0339575633637069,0,0.206840703855644,0,0,0,0,0.105236972095844,0,-0.0168502061146045,-0.0258247370138425,0.244984891720819,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.016374740924191,0,0,0,0.16452969021654,0,0,0,0,0,0,0,0,0,0.00261432233178802,0,0,0,0,0,0,0,0.0537085512561746,0,0,0,0,0.0607341721783048,0,0,0,0,0.291604668325378,0,0.114517016994169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.13730399069511,0,0.0276773056669958,0,0,0,0,0,0,0,0,0,0,0.0573035611296372,0,0,0,0,0,0,0,0,0,0.123343783938534,0.0129537374991613,0,0,0.0321745813178015,0,0.114023121857045,0.246719887372071,0,0,0.0470695747527323,0,0,0,0,0.101648109827222,0,0.0977122176790773,0,-0.0214920643484674,-0.0200014506638073,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.104983180186543,0,0,0,-0.152196233754693,0,-0.0148788370827434,0,0,0,0,0,0,0,0,-0.432382978498454,0,-0.158000442888247,0.169618055440722,0,0,0,0.342632131706154,0.220637459458915,0.0484532868385717,0,0.105819778433101,0,0,0,0,0,-0.111516455433441,0,0,0,0,0,0,0,0,0.0199161214955552,-0.00049924074253823,0,0,0,0.416556807431853,0,0
X600188.SH,0,0,0,0,0,0,0.419017366847779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168889229008099,0,3.46944695195361e-18,0.132005222745026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895631818439031,0,0,0,-0.0295084225022606,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0316675259711551,0,0.274513922628216,0,0,0,0.119234338386586,0,0,0,0,0,0.0221714836322109,0,0,0,0.000988200891776546,0,0,0,0,0,0.0239879785138488,0,0.00780039844063247,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.00607419468507152,0,0,0,0,0,0,0.148528730551211,0.0391757917945235,0,-0.0235410016658707,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.228825146687149,0,0,0,0.286384144103295,0.0714679832037208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242950684777718,0,0,0.160116407871437,0,0,0,0,0,0,-0.00694501602333175,-0.0201226952476888,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.14331846817466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132814227416333,0,0,0,0,0.0970338875772382,0,0,0.159052822468477,0,0,0,0.0730633977416206,0,0,0.0367834946353998,0.116950473175194,0.13932275410164,0,0,0.000293574701068194,-0.0374578760297007,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.00305931694561886,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.138639503557049,0,0,0,0.0938313649106672,0.144235975261872,0,0,0.0273870732077135,0.0273213958091413,0,0,0,0,0.0816151908792439,0.0200525758485188,0,-3.46944695195361e-18,0,0,0,0,0,0.119903413424199,0,0,0,-0.00504225354714703,0.00176648743794311,0,0,0,0,0,0
X000539.SZ,0.362252773916834,0,0,0,0,0,0,0,-0.105794367153924,0,0,0.0603822153303947,0,0,0,0,0,0.01031106595961,0,0,0,0,0,0,0,0,0.225496861563228,0,0,0,0,-0.0661382477755724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380175567897784,0.0921361024785805,0,0,0,-0.103661925349843,0,0
X600309.SH,0,0,0,0.231487867618588,0,0,0.0909064099246185,0,0,0.0887831814750653,0,0,0,0,0,0,0,0,0.00121138846436473,0,0,0,0,0,0,0,0,0,0,0.221542641249319,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.151868847868132,0,0,0,0,0.00846442642808279,0,0,0,0,0,0
X600021.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0145746266637404,0,0,0,0.0542896677229269,0,0,0,0,0,0,0,0.0182548547314627,0,0,0,0,0,0,0.0517238907861489,0,0,0.152157580053755,0,0,0,0.121474288431777,0,0,0,0,0.170538266059575,0.0207070997742557,0,0,-0.0339394009182869,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030757880246634,0,0,0.12196822356708,0,0,0,0,0,0,0,0,0,0,0.0633674806828245,0,0,0,0.155341949572149,0,0,0,0,0.174598286148512,0.171403586008967,0,-0.0327363109404496,0.00189745127711391,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0327347921343219,0,0,0,0.00287383465375936,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00357726619965101,0,0,0,0,0,0,0,0.0132191876318294,0,0,0,-0.0121988704379189,0,0,0,0,0,0,0.00436169104432541,0,0,0,0,-0.00841338313340461,0,-0.0377173345287931,0,0,0,0,0.0268259309061159,-0.0308537465567678,0,0,0,0.130059116776655,0,0
X000898.SZ,0,0,0,0,0,0.156835077949848,0,0,0,0,0,0.00688601298075348,0.287150142165197,0,0,0.107721832994534,0,0,0,0,0,0.211363316021546,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612649573452454,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967196467217544,0,0,0,0.0510816517664863,0.274516028796284,0,0,0,0,0.00208646566764963,0,0,0,0.0472819136432734,0,0,0.0191208835556607,0,0,0.0783270800899641,0,0,0,0,0,0,0,0.0767296430130043,0,0.0197695125325092,0,-0.0182785850618449,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0380690420844182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121239197604881,-3.46944695195361e-18,0,0,0.0242597672776827,0,0,0,0,0,0,0.0437359173347023,0,0.062734974908781,1.0842021724855e-19,0,0,0,0,0,0.2740880689348,0,0,-0.00493763333635819,-0.0244645808589385,0,0,0,0,0,0
X002470.SZ,0.0848222825964213,0,0,0,0.0567699586524172,0,0,0,0,0,0,-0.0693053194518472,0,0,0,0,0,0.0133637515019996,0,0,0,0,0,0.151073402785296,0,0,0.205398059185318,0,0,0,0.137928359855769,0,0,0,0,0,0,0,0,0,0,0.0862530448958438,0,0,0,0,0,0,-0.0218113958130245,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0.0384880026205854,0,0,-0.0799921151885509,0,0.324005793008148,0,-0.135525752604051,0,0,0,0,0,0,0,-0.14906406687259,0,0,0,0,0,0,0,0,0,0,-0.0367420590270997,0,0,0.0745107291502297,0,0,0.0555979256314511,0,0,0,0.00527575143530922,0,0,0,0,0.0216271972336396,-0.0125343314483206,0,0,0,0.0805093885943786,0,0
X601918.SH,0.0294939145576413,0,0,0,0,0,0.303164771570762,0,0,0,0,0.240335025464539,0,0,0,0,0,0,0,0,0.0898045986847695,-0.345881675079721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096880712863727,0,0,0,0.200538469550405,0,0,0,0.255620438314694,0,-0.0162549194931603,-0.0154939081326479,0,0,0,-0.149323338099103,0,0
X600660.SH,0,0.000531464628249285,0,0,0,0,0,0,0,0.0993363214546304,0,0,0,0,0,0,0,0,0,0,0,0.161588762486136,0,0,0.326238743704968,0,0,0,0.0107258842958916,0,0.0851368733056555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428572277667,0,0.0661568696047165,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.136153583325122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130582513421783,0,0,0,0,0,0,0,0,0,-0.100858761383569,0,0,0,0.151511749932267,0,0.255193921779861,0.0861802663096571,0,0,0,0,0,0,0.0834269823506623,0,0.00245032260517125,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0502762714118421,0,0,0,0,0,0,0,0,0,0,0,0.0369999009983769,0,0,0,0,0.018462511623651,0,0,0,0,0,0,0,0.0704874751372249,0,0,0,0.152799399612845,0,0,0,0,0.138219096792285,0,0,0,0,0,0,0,0.139955466696913,0,0.0022447561554368,-0.00574020807556051,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148178101753291,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0244701392086462,0,0,0,0,0.0135104373197368,0,0,0,0,0,0,0,0.233298648553358,0.0162269081300724,0,0.321553210627443,0.00271172289181666,0,0,0.00085799768759915,0,0,0.00465154031505437,0,0,0,0,-0.0284397979694716,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0334945580779474,0,0,0,0,0,0,0.32422730083364,0,0,0,0,0.171345970972601,0,0,0,0,0,0.199836747603561,0,0,0,0.0339760297021319,0,0,0,0,0.0335271598077414,0,0,0,0,0,0,0,0,0,0.0396670277832341,0.0817966428985899,0,0,-0.0147338308031889,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.176777224980103,0,0,0,0,0,0,0.0846298454562639,0.252831172577913,0,0,0.0760463071388586,0.0248968384530763,0,0,0,0,0,-0.00707194305340646,-0.0766080244715057,0,0,0,0,0,0
X600578.SH,0,0,0,0.258862212917642,0,0,0,0,0,0,0.0214435241623366,0,0.275346765757184,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0907757927942474,0,0,0.0191976981126336,0,0.216911610778131,0,0,0,0,0,0,0,0,0,0,-0.0376044334935146,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0478030660406378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156601778424878,0,0,0,-0.0223933721070095,0,0,0,0.226144940689086,0,0,0,0,0,-6.93889390390723e-18,0.408261168914028,0,-0.0132811483303704,0.0518888572803148,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.00930825672236647,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0528507374261067,0,0,0,0,0,0.0485504681445717,0,0,0,0,0.120774988666429,0,0.126172968151618,0,0,0,0,0,0.171222142296472,0,0,0,0,0,0.163960493853454,0.0366642149006405,0,-0.0282349724267455,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177137802206284,0,0,0,0,0,0.07501184316301,0,0,0,0.0237930548218383,0,0,0.119519650663803,0,0.0727909148412888,0,0,0.0577135314503243,0,0,0.0430279198890626,0,0.0515925105289477,0,0,0,0,0,0,0.135633731668158,0,0,0,-0.00877354716430407,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0214692348411025,0,0,0,0,0,0,0,0,0,0.075363406061836,0,0.153310152564711,0.0867769229782214,0,0,0,0,0,0.0865308462095154,0,0,0.0689020537913098,0,8.67361737988404e-19,0,0,0,0,0,0.0554616082362255,0,0,0,0,0,0,0.212852315457244,0,0,0,0,-0.00882674989551259,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.039825151343601,0,0,0,0,0,0,0,0,0,0.075305826269632,0,0.00350913589601617,0,0,0,0.132353864710391,0,0,0,0.0566364844362287,0,0,0,0,0,0,0,-6.93889390390723e-18,2.16840434497101e-19,0,0.0351406246137497,0.125857444900366,0,0,0,0.277029262406022,0,-0.00248590925213271,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190841612048044,0,0,0,0,0,0,0,0,0,0,0.100385265280659,0.11474209383113,0,0,0.0767184250510829,0,0,0,0.0639133097591361,0,0,0.110440142289418,0,0.131234162608836,0,0,0.0148018195081656,0.0586296602050091,0,0,0.138339724217048,0,0,0,-0.00170067970237384,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00599827418232424,0,-0.0458275673921971,0,-0.121146245126951,0,0,0,0,0,0,0,0,0,0,0,0,0.0451155242413521,0,0,0,0,0,0.0618569440896748,-0.0753748332028244,0,0,-0.0529925757178972,0,0,0,0,0,-0.263533646424022,0,0,0.112829570891268,0,0,0,0.263362223769218,0,-0.00437602203898064,-0.026672499593756,-0.1164835085312,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.758101617355324,0,2.28380113081146,-1.45909495767547,0,0,1.60668191589992,0,0,-0.577870293608267,1.08191083866268,0,0.248426268293009,0,-0.615818186229315,-0.201699119739227,0,0,0,0,-1.37996497846512,0,0,0,0,0,0,0,0,0,-1.32247356650192,0,0.843176243769866,0,0,0,0,0,-0.831769208961219,0,1.92484256767984,0,0,0,0
TED,0,0,1.38777878078145e-17,0,0.680748580378544,0,0,0,0,0,0,0,0,0,-0.12769072317574,0,0,0.591206068594704,0,0,0,0,0,0,0,0,-0.0606674730960667,0,0,0,0,0,0,0,0,0,0,0,0,-0.085054095793406,0,-0.954486602451491,-0.987684284366041,0,0.0619806570290047,0,0.0144701052670144,0,0.126358054244721,0,-0.419976085862841,-0.228829813439336,0,0,0,0
RealEstate_excess,0,0.0207287759721489,-0.145209707436509,-0.0427709693273653,0,0,0,0,0,0,0,0,0,-0.209774832196892,0.0514513453962619,0,0,0,0,0,0,0,0.0598740833359816,0,0,0,0,0,0,0,0,0,0,0.391485677574164,0,0,0,0,0,0.191689932267418,0,-0.263136120295747,0,0,0,0,0,0,-0.0405205010464196,0.0206322737563714,0,0.0464794445667708,0,-0.0601461846087718,0,0
MKreturn,0,0,0,-0.0909761317906137,0,0,0,0,0,-0.0593459266198544,0,0,0,0,0.0103854085710981,-0.0293835188690013,0,0,0,0,0,0,0,0,0,0.332558713009187,0,0,0,-0.0487617345662924,0,0,0,0,-0.0861843753145386,0,-0.334390642414105,0,0,0,0,0.118869495951559,0,0,0,0.117534523025859,0,0,0.0192782191741652,-0.028071529390367,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00105755262148593,0,0,0,0,0,0,0,0,0,0.000795566767087318,0,0,0,0,0,0,0,0.00151844371935803,0,0,0,0,0,0.0026260941061857,0,0,0,0,0,0,0,0,0,0.00143569418230026,0,0,0,0,0,0,0.000993003020129476,0.000344726770408326,0,0,0,0.153231450084858,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168483085084057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621756859804379,0,0,0,0,0,0
CarbonVol_Guangdong,0.00731970137239763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492178536590459,0,0.00751670858251258,0.002764874457984,-0.00658389843459261,0,0,0,-0.00155563332766615,0,0,0,0,0.0022281247003301,0,0,0,0,0,5.42101086242752e-20,-0.0056822249692859,0,-0.0125307245316578,0,0,0,0,0,0,0,0.00322015251848635,0.0103656519501672,0.0025045905599115,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-1.0842021724855e-19,0,0.00427033254860032,0,0.00342495953746784,0,0,0,0,0,0,0,0,0,0.00152526601890891,0,0,0,0,0,0,0,0.000912355231804717,-0.00373811767529698,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249537870409706,0,0.00595752264432769,0,0,0,0,0,-0.00232727044270452,-0.00414668475272187,-0.00199847040341037,0,0,0,0,0,0
