,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600547.SH,X600516.SH,X601992.SH,X600111.SH,X600176.SH,X600027.SH,X600352.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X002110.SZ,X000553.SZ,X600808.SH,X000786.SZ,X600801.SH,X000932.SZ,X600583.SH,X600426.SH,X600339.SH,X000883.SZ,X601158.SH,X000301.SZ,X000629.SZ,X600219.SH,X000792.SZ,X601699.SH,X000408.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.222503117920345,0.0634852511350297,0,0.00787431875589132,-0.120703976593086,0.0657419750096848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108511457708199,0,0,0,0,0.159286981830138,0.148963786034685,0,0,0,0,0,0.0156011925999891,0,0,0,-0.0538085912246607,0.00153826606183297,0.00611941095845433,0,0,0,0,0,0
X600028.SH,0.0671118638783686,0,0.248458414588297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017193663300727,0,0,0,0,0,0,0.0748524175088706,-0.0524662464253905,0.123625929360754,0,0,0,-0.141079217517518,0,0,0,0,0,0,0,0,0,0,0,0.171690476155784,0,0,0,0,-0.0321426667210135,0.00370139487490408,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0571172233204156,0,0.0106618158797086,0,0,0,0,0,0,0,0.125354474397328,0,0,0.344060282903737,0,0.054580105907433,4.33680868994202e-19,0,0,0,0,0,0,-0.0789472522238888,0,0,0,0,0,0,-0.090745825335289,0.0131827331215272,0,0,0,-0.029959466833562,0,0,0,0,0,0,0.25139194035831,0,0,0,-0.00501633987641449,-0.02067574698553,0,-0.0101932883107513,0,0,0,0
X600585.SH,0,0,0.152228710410182,0,-8.67361737988404e-19,0,0,0.0718528769487432,0,0,-0.00416566098746193,0,0,0,0,0,0,0,0.093546570324453,0,0,0,0,0,0,0,0,0,0,0,0,0.0641057458610016,0,0.10022353886402,0.36854776316348,0,0.105585913455378,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273020464674628,0,0,0,0,0,0,0
X600019.SH,0,0,0.159235277697372,0.178577431599248,0,0.153435359065613,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0780676738804069,0,0,0,0,0,0.0251101853746537,0,0,0,0,0,0,0.145594530675203,0,0,0,0,0.28505907489012,-0.0110795309488331,0,-0.0358454648576261,0,0,0,0,0,0,0,0,0,0,0.00131414714326626,-0.000457909885920956,0,0,0,0,0,0
X600309.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.147185569756216,0,0,0,0,0.367766018931039,0,0,0,0,0,0.227343832954509,-0.0472845726972685,0,0,0,0,0,0.0513334317721518,0,0,0,0,-0.157944913856664,0.140173179094671,0.245213338452349,0,0,0.12511462830714,-0.131135810333395,0,0,0,0,0,0.0809237024761647,0,0,0,0,0.032859128966457,0.0204654966201011,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0479028575814894,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.827905262822318,0,0.126351069974942,0,0,0,-0.0244375200688563,0,0,0,0,0,0,0.0129079931093996,0,0,0.124933385771261,0,0,0,0,0,0,0,0,0.0173753097310668,0.011779460166775,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949313061359737,0,0,0.309028033544059,0.0654366316321077,0.167217450313269,0,0,0,0,0,0,0,0,0,0,0,0,0.0746468774503145,0.0119072754256738,0,0,0,0,0,0,0.163240215905558,0.115678254092104,0,0.0502512615461727,0,0,0,-0.0209417379761115,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.237818468024422,0,0,0,0,0,0,0,0,0,0.0965897369305482,0.0737707550505086,0,0.0513128176005943,0,0,0,0,0,0,0,0,0,0.0193560420007269,0,0,0,0,0,0,0,-0.0356029533076525,0,0.0987373930352651,1.73472347597681e-18,0.128404295164507,0,0,0,-0.00902422741409967,-0.0151630284711616,0,0,0,0,0,0
X600660.SH,0,0.279609489284687,0,0,0,0.0480938082714327,0,0,0,0,0,0,0,0,0,0,0,0,0.250003322929807,0,0,0,0,0,0,0,0,0.00624869162553337,0,0,-0.0470286635121613,0,0,0.0417906910017453,0,0,0,0.155857658937464,0,0,0,0.040887023750518,0,0,0,0,0,0,0.0983762186258771,-0.0098865546903415,-0.00148532992135873,0,0,0,0,0,0
