,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600188.SH,X600111.SH,X600362.SH,X600010.SH,X600795.SH,X600886.SH,X601992.SH,X600688.SH,X600027.SH,X600309.SH,X600583.SH,X000792.SZ,X000883.SZ,X000898.SZ,X601158.SH,X000709.SZ,X002353.SZ,X600489.SH,X000629.SZ,X600547.SH,X000539.SZ,X000825.SZ,X601699.SH,X600315.SH,X000831.SZ,X000027.SZ,X600660.SH,X600352.SH,X000983.SZ,X600808.SH,X000630.SZ,X000937.SZ,X002470.SZ,X600549.SH,X000959.SZ,X600307.SH,X600578.SH,X600490.SH,X600863.SH,X000960.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769393174712165,0,0,0,0,0,0,0,0,0,0.0460450186408997,0,0.0349217051865644,0,0,0.0846449338589511,0.033205589657911,0,0,0,0,0,0,0,0,0,0,0.284161024804935,0.0229176126162491,0,0,0,-1.0842021724855e-19,0.0735069736364179,0,0,-0.00712873323432439,0.00204763356460461,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.12328917596723,0,0,0,0,0,0,0,0,0,0,0.0393609024893007,0,0,0.171032485010169,0,0,0.033381459472072,0,-8.67361737988404e-19,0,0,0,0,0,0.178138492227588,0,0,0,0,0.0174126862284394,0.164009551388001,0,0,0,0,0,0.0906242663730235,0.00840805071592449,0,0,0,0,0.0134403212680917,-0.0360596188467405,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.147181779287192,0,0,0,0,0,0,0,0.289568000406136,0,0,0,-0.157511121310151,0.102023970306412,0,0,0,0,0.00450655036633692,0,0,0.0653225908234014,0,0,0,0,0,0,0,0.121453770704021,0,0,0,0,0,0.0195337941969228,0,-0.270071508643755,0,0,0,0,-0.0223318281252506,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910662409113247,0.02298724399279,0,0,-0.0665517224169155,0,0,0.158057877576613,0.0174895090671644,0,0,0,0,-0.0194490496734478,0,0,0,0,0.0981242103744608,0,0,0.0966516402634673,0,0,0.0337730534567119,0,0.0994100608724299,0,0,0,0,0,0,0,0.00723598843072062,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.099098940293739,0,0,0,0,0,0.103629077137662,0,0,0,0,0,-0.0595429382155125,0.0905979951960665,0,0,0,0.0486724770344749,0,0,0,0,0,0,0,-0.047956952404017,0,-0.0344469000999062,0,0,0.208478999924297,0,0,0.146957105188031,0,-0.0189910774408447,0,0,0,0,0,0,0,0,0.107887664329441,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249945543160925,0,0,0,0,0,0,0,0.0834997261762495,0,0,0,0,0,0,0,0,0,0,0,0,0.129297285544978,0,0,0,0,0,0,0,0.0787534147397827,0,0,0,0,0,0,0,0.0123258054324651,-0.0164649558120777,0,0,0,0,0,0
X600688.SH,0,0.204019644701703,0,0,0,0,0,0,0,0.113182771784078,0,0,0,0,0.149895035218387,0,0,0,0.00852326913460423,0,0,0.0746076391415448,0,0,0,0,0,0,0,0,0.0264590176780307,0,0.162229865043672,0,0.187272365035691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385665441100431,0,0,0.00642224900909295,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.311909477877278,0.0159245204496177,0,0,0.295703317405259,0.151676607452256,0.0644477953976822,0,0,0.00939352759333368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163677627811955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016086184567052,0,0,0,-0.00140185794728316,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530981680463441,0,0.073544830217307,0,0,0,0,0,0,0.0596681162048949,0.0761624236975555,0,0,0.0914810656142685,0,0,-0.112195780364153,0,0,0,0,0,0.200226437960417,0,0,0,0,0,0,0,0,0.0655727299945094,0.00553397264076906,0,0,-0.173873829352224,0,0,0,0.0149878274369681,3.46944695195361e-18,0,0,0,0.0240708882702668,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152583355972611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911850985930313,0,0.0886649191325625,0,0,0,0,0,0,0.0627918195062558,0,0.027590434885664,-0.0374787064457211,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.143991279113937,0.068182181698028,0,0.0160914846339565,0,0.00195655007726517,0,0.0234857788678449,0,0,0,0,0,0,0.0883325312687992,0,0,0,0,0,0,0,0,0.2747506737446,0,0,0,-0.0305395449451723,0,0,0,0,0,0,0,0.205035070835416,0,0.0501145535310877,0,0,-0.0018611782549052,-0.0515500132758084,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0891232829470674,0,0,-0.0731869761710795,0,0,0.0456270886418658,0,0,0,0,0,0,0,0.17018651286264,0,0.301125985978611,0,0.0214901144562987,0,0,0.16624782388641,0,0.0948447794270952,0,0,0,0.626316226598979,0,-0.215640969358859,0,0,0.18582657166301,0,-0.396538700435784,0,0.166428496219386,0,0,0,0,0,0.0180995128103436,-0.0367649785435254,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.121774259850092,0.121694012141498,0,0,0.227027401848751,0,0,0.0430486606101162,0,0,0,0,0,0,0,0,0.0770499820149952,0,0,0,0,0,0.0796902838893891,0,-0.124343441125713,0,0,0,0.0707778108982606,0,0.10989626034905,0,0,0,0,0,0.0094663607273006,0,0,0,0,0,0,0.0135985336301509,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0488280310697342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121813153404773,0,0,0,0,0.0446820415049189,0,0,0,0,0,0,0,0.0541011529245368,0.00893799360360052,0,0,0.0539267832598522,0.0071609536717153,0.0577692048999106,0.10730593663009,0,0,0,0,0,0.00673189294872556,0.00871656821766714,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.277083201757866,0,0,0,0.192278640344909,0,0,0,0.292519790151993,0,0.198073143429917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880133978795527,0,0,0,0,0,0.0790048490842349,0,0,0,0,0,0,0.0584444677499689,0.16958128663014,0,0.0862746045126937,0,0,0,0,-0.0223701892109825,-0.0264411125551118,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461338377774519,0,0,0,0.252635790670675,0,0.161018204949381,0,0,0.178444243514908,-0.0640523695861602,0,0,-0.0799065157104061,-0.124534738291056,0,0,0,0,0,0.110794042397348,0,0,0,0,0.0575634899051714,0,0,0,0.17496966957429,0,0,0,0,2.77555756156289e-17,0,0,-0.0167654187379955,0.016687675012777,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0465072950346838,0,0.183710723646951,-0.196449532534286,0,0,0.0546758276746273,0,0,0,0,0,0,0,0,0,0,0,0,0.0275606402289307,0,0.0763153211258709,0,0,0,0,0,0,0,0,0,0,0.064809637850573,0,0,0.0890069402444566,0,0.153349706054348,0,0,0.0364901945540618,0,0,0,0,0.00515764972017641,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372894370017432,0.246269163084905,0,0,0,0.0216258543925634,0,0,0.693824796887511,0,0.0756329290379107,0,0,0,0.260228490705962,0.102282011828931,0.0848771940897086,0,0,0,0,0,0,0,0,0.0768683239634123,0,0,0,0,0,0,0,0,0,0.0483816345228375,-0.0280171045225993,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000465084588067771,0,0,0,0,0,0,0,0,0,0,-0.00257086951311888,0,0,0,0,0,0.000892338744763418,0,0,0,0.0022544401742143,0,0
X000539.SZ,0,0,0,0.068871838977832,0,0.0424325260463055,0,0.179114248838858,0.0109703891495851,0.00936423851823955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047411511746915,0,0,0.0279916110373533,0,0.0299348708604596,0,0,0.0497768119259464,0,0.053835611581535,0,0,0,0,0,0.00710298312631948,-0.0385892215096597,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100493155373526,-0.162264698139544,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.254277735776116,0,0,0,0,0,0,0.079977699386308,0,0,0,0.0803709540625024,0,0,0.124608217377297,0,0.00728533359249968,0,0.0744178193815677,0,0,0.13744455475015,0,0,0.0711753818676872,-0.071899910756319,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.0513567232162965,0,0,0,0,0,0,0.109784518655483,0,0,0,0,0.0758938009893384,0,0,0,0.00384674379570598,0,0.00133488377013767,0,0,0.0290843910562125,0,0,0,0,0.148459945727547,0,0,0,0,0,0,0,0,0,0,0,0,0.108183541167541,0.21028805196814,0,0,-0.00792622032187741,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596916292223538,-0.0733574600102521,0,0,-0.0533446258027248,0,0.0873125583831215,0.203094994815113,0,0.0366171312005192,0.113837468939071,0,0,0.0709013329211325,0,0,-0.250557094053026,0.09277666979043,0,-0.011323282489987,0,0,0,0,-0.104582843671985,0,0,0,0,0,0.0678217964877273,0.0912579659938924,0.00200408035655335,0,0.0354026990221664,0,-0.4798088769648,0.0460374616656126,-0.0301133484471448,0,0,0,0.149497684152746,0,0
X000831.SZ,0,0,0,0,0,0.10561179800523,0.0945143465478504,0,0.050059250983721,0,0.0774474262593307,0,0.162926530698127,0,0.157453566281523,0,0,0,0,0,0,0,0,0,0.0079999320564026,0,0,0.0231553844650028,0,0,0,0,0,0,0,0,0,0,0.0146003112180321,0,0,0,0,0.0854556642642344,0,0,0,0,0,0,0,0.0244247572353536,-0.0435416406219916,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00936531813201449,0.274602591107399,0,0,0,0,0.0878146083920388,0,0.116427233735685,0,0,0,0,0,0.0811845142492238,0,0,0,0,0,0,0,0,0.0690283267063764,0,0,0.0298314169471595,0,0.0528223734743167,0.0356854260356069,0.174970976731944,0,0,0,0,0,0.0177592836265973,-0.0654251289722817,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0994470702342657,0,0,0,0,0.111749723170553,0,0,0.0241851071890423,0,0.186343885370163,0.129879166725926,0,0,0,0,0,0,0,0,0.0216365886258557,0.116743769004654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488815360480658,0,0,0,0.00165222570374563,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490027478650752,0,0
X600352.SH,0,-0.333038346317608,0,0,0,0,0,0,0,0,0,0,0.0902523429153344,-0.0885306567731242,0.219487999312373,0,0,0,0,0,0,0.218688863727833,0.411030392729388,0,0,0,0,-0.105906489189819,0,0,0,0,0.0619621721215328,0,-0.00665952547176437,0,0,0,0,0,0,0,0,0,0,0,0.19038606235054,0,0,0,0,0,0,0,0,0,0.312585299878608,0,0
X000983.SZ,0,0,0,0.0202925633542217,0,0,0,0,0.0670701616286478,0,0,0,0.119342241298464,0,0,0,0,0,0,0,0,0,0,0.0852663974744943,0,0,0,0,0,0,-8.67361737988404e-19,0.297782199488263,0,0,0,0,0,0,0,0,0.119478909706199,0,0.0107226753756915,0,0,0,0,0,0,0.0552309175163768,0,0.00543984580301053,0.00441907675231641,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570393826638977,0,0,0,0.472486702588426,0.155107205590637,0,0,0,0,0.143604793550183,0,0,0,0.210570207595155,0,0,0,0,0,0,0,0,0.0414610351153933,0.152252136460258,0.44637407614033,0.0207377813482229,0,0,0,0,0.0340730556940446,-0.0531517629138987,0,0,0,-0.0663799903185336,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0149134678554399,0,0,0,0,0,0.0734962906420339,0,0,0,0,0,-0.0199273499878602,-0.0628074463564138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043081049663809,0,0,0,0,0.309706759401142,0.109666625367406,-0.096636355070805,0,0,0,0.296200830315504,0.0112029117887363,0,-0.0153642014273998,0.0293174655095778,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0.0524211017885686,0,0,0,0,0,0,0,0,0,0,0,0.00319127893337539,0,0,0,0,0,0,0,0,-0.00222373579549388,0.31395979139534,0,0,0,0,0,0,0.00721587043885802,0,0,-0.0558080241852638,0,0.117312792495567,0,0,0,0,0,0.424226715891641,0,-0.0128468134493856,0.0339378118378808,0,0,0,-0.0409352816149861,0,0
X002470.SZ,0,0,0,0.0163812929680147,0,0,-0.128240235054223,0,0,-0.0242442564015204,0,0,0,0,0,0,0,0.142450279114865,0,0,0,0.0510599179078722,0,0,0,0,0.0263575912152159,0,-0.0921398251031104,0,0.270943702231531,0,0,0,0.101003863874765,0,0.0278544225958257,0,0,0,0,0,0,0.0871575185560972,0.166986370118561,-0.0303040948197112,0.0170964512330653,0,0,0,0,0,0.0602350032039007,0,0,0,-0.0508726810270825,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.288933653347029,0,0,0,0,0.107511996496355,0,0,0,0,0,0,0,0,0,0.130635838713763,0,0,0,0,0.00776762333472883,0,0,0.00475643824773656,0,0,0,0.136628414329025,0.00927193896314992,0.127424331834165,0,0,0,0.00434378805917356,0,0,0,0,0,0,0,0.0170160413525354,-0.0428487356004277,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.082818608798727,0,0,-0.0614557079995107,0,0,0,0,0,0.149736454771644,0,0,0,0,0,0,0,0,0,0,0.0141779499716405,0,0,0,0.106785224303501,0,-0.0431526148146739,0,0,0,0,0,0,0,0,0.00415899885002235,0,0,0.204700216837583,0.164750828185603,0,0,0,0,0,0.0282950385506022,-0.00159998898626254,0.279193795848261,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0.0747478098866259,0.00530387671123935,0,0,0,0,0,0,0,0,0,0,0,0,0.0226714081310655,0,0.69520114015373,0,0,0,0,0,0,0,0,0,0.0710843622494724,-0.255847452729123,0.0521027747145375,0,0,0,0,0,0,0.00991765389424753,0,0,0,0,0,0,0,0.0236581099345909,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.312088409888146,0,0.00614716342986696,0,0,0,0,0,0,0.0206388711168183,0,0,0,0,0.03263808341276,0,0.0490426831966489,0,0,0,0,0,0,0.0631877825678124,0,0,0,0.144596290096253,0,0.00795990382771174,0,0.0503183755450714,0,0,0,0,0.133009021488163,0,0,0.00374755196352162,0,0.156874748340295,0,0,-0.00969896326354286,-0.00246250240413692,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0.0959870082623327,0,0,0,0,0,0,0.071416816844711,0.139454544574283,0,0.42196703902391,0,-0.407254083271002,0,0,0,0,0.0769317322030069,0,0,0,0,0,0,0,0,0,0.162346708407224,0,0,0,0,0.02907363524021,0,0.083264525771662,-0.0789207164284859,-0.0127976396615578,0,0,6.93889390390723e-18,0,0,0.055794810662913,-0.212002898560998,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.214126243935058,0,0,0,0,0,0,0.196094890648574,-0.0323486020828162,0,0,0,0,0.0415760134441201,0,0,0,0,3.46944695195361e-18,0,0.0293288943456356,0,0.0945067867758255,0.0239860776633916,0,0,0,0.204461503502831,0,0,0,0,0,0,0,0,0,0,0.200165323472629,0,0,0,0,0,0.00154143333527704,-0.00905299430164102,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.144277101081517,0,0,0.115240499479812,0,0.0082998740959487,0,0.0925863865335883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15203841701885,0,0,0,0.229445003375557,0,0.0149114836087908,0,0.000272800545432016,0,0.00815966843944399,0.00979724058340134,0,0,0,0,-0.0231116570342616,0.0394846627275463,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.124578429772497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318345909941519,0,0,0,0,0.0301381558227803,0.324489609648884,0,0,0,0,0,0,0,0.0799231086648116,0.164084201309143,-0.0346928063026363,0,0,0.0824498638439397,0.0181904578119618,0,0,0.170842989605199,0,0,-0.00386150433461698,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0468552408754808,0,0,0.15587797836219,0,0,0,0,0,0,0,0,0.134104967598634,-0.0970930187348222,0,0,0,-0.190886609863089,0.0265165293803371,-0.0151656842509914,0,-0.0166176561118958,0,0,0,0,0,0,0,0,0.0693589583655624,0,0,0,0,-0.080313425871811,0,0,0,0,0,0,0.0262175634041477,-0.0779743853065769,-0.103508758582576,0,0,0,0,0
Slope,0,0,0,0,-0.726634261061322,0,0,0,0,0,0,0,0.6309984459897,-0.219533773731519,0,2.77555756156289e-17,0,0,0.400174319696709,0,0,0,0,0,0,0,0,-0.224113248995174,0,0,0,0,0,0,0,0,1.00984755365993,0,0,0,0,-0.360181622360255,0,0,0.693678019360064,0,0,0,0,0,0,0,1.24411042479214,0.170613273035813,0,0,-4.22145466133808,0,0
TED,0,0,0,0,0,0,-0.540310024505246,0,0.0908211365346017,0,0,-0.561845678884895,0,0,0,0,0.435373913331155,0,0,-0.245324187952276,0,0,0,0,0,0,0,0,0,0,-0.231830021606208,0,0,0,0,0.769068100764836,0,0,0,-6.93889390390723e-18,0,0.336372629501626,0,0,0,0,-0.126956672744108,0,0,0,-2.03309567554872,0.57402168992909,0,0,0,0,0.826195915364848,0,0
RealEstate_excess,0,0,0,0,0,0,-0.218339995667608,0,0,0,0,0,-0.0378828730520537,0,0,0,0,0,0,-0.0810870497604468,0,0,0,-0.000675107934505007,0,0,-0.0261632900382455,0,0,0,0.0136598591839698,0,0,0,0,-0.177215720393202,0,0,0.0474341663704251,0,0,0,0,0.0729395312640844,0.0300390146096332,0,0,0,0,0,0,0.0469305673556601,-0.116992015874068,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0554305731334974,0,0,-0.0946752340944314,0,0,0,0,0,0,-0.234120344090646,0,0.00825962074693807,0,0,0,0,-0.0468029049758511,0.0614715957879993,0,0,0,0,-0.0141458267422479,0,0,0,-0.00664256982981113,0,0.0950621093432269,0,0,-0.0774490245804633,0,0.0912447436653982,0.023326672612916,-0.0322275106722701,0,0,0,0,0,0,0.0025008906074375,0,0,0,0.0369592975808333,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559111219622881,0,0,0,0,0,0.000828100508440525,0,0,-0.000624601392678559,0,0,0,0,-0.000781133653163408,0,0.000919369857233521,0,0.00157891270671391,0.000309116446350487,0,0,0,0,-0.00086469581199601,-0.000978915182152024,0,0,0,0.00134526798939125,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184223534457025,0,0,0,0,0,0,0,-0.0096965773260674,0,0,0,0,0,0.0979466710568816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953363905834909,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000493549555842088,0,-0.000681635302704024,-0.000924602412956986,0,0,0,-0.00167835607424588,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0.00386795607378385,0,0,0,0,-0.00132517388662284,0,0,0,0,0,0,0,-0.00177203971451387,0,0,0,0,0,0,0,-0.00174883122795931,-0.00216101683631941,0,0,0,-0.00126885244596615,0,0
CarbonVol_Hubei,-0.00412403169720936,0,0,0,0,-0.0147600241692593,0,0,-0.010965141126132,-0.0408863613059102,0,0,0,0,0,0,0,0,0,0,0.016846132134,0.009557846603865,0,-0.00126374039953625,0,0,-0.0205955796754024,0,0,0,0,0,0,0,0,0,0,0,0.0424462973096967,0,0,0,0.0328894473493804,0,0,0,0,0,0,0,0,-0.00856884595943762,0,0.00760835965486995,0,0,-0.258261908919442,0,0
