,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X000708.SZ,X600188.SH,X002271.SZ,X600660.SH,X601898.SH,X600011.SH,X600362.SH,X600176.SH,X600547.SH,X600426.SH,X600886.SH,X000825.SZ,X600219.SH,X000786.SZ,X000408.SZ,X002080.SZ,X600803.SH,X000898.SZ,X000932.SZ,X300037.SZ,X000983.SZ,X000723.SZ,X000959.SZ,X600795.SH,X601991.SH,X000807.SZ,X600295.SH,X600801.SH,X600688.SH,X600808.SH,X600399.SH,X601699.SH,X600096.SH,X002326.SZ,X600352.SH,X000831.SZ,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.169681676420459,0,0,0,0,0,0,0,0,0.0106100682894656,0,0,0,0,0,0,0,0,0.0185894870283763,0,0,0,0,0,0,0,0,0,-0.0766178857264971,0.00337689643799376,0,0,0,0.0696808085492616,0,0,0,0,0.043510455564011,0,0,0,-0.0154311727970915,0.0421423212607874,0.0169141102401584,0,0,0,0,0,0,-0.040478023512233,0,0,0,0,0,0
X600028.SH,0.135972739861038,0,0,0,0,0,0,0,0,-0.0870930736339599,0.0356429597552769,0.057257565189168,0,0,0,0,0,0,0,0,0,0,0,0,0.0510050885179572,0,0,0,0,-0.0198769465149613,0,0,0,0.0169012689318167,0,0,0,0,0.039012946404707,0,0,0.0888160854476666,0,0,0,0.0162831545550155,0,0,0,0,0,-0.0086927745877213,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0204912554129125,0,0,0,-0.0334900361288423,0,0,0.0753428567092853,0,0.0367218529195263,-0.0607136999346726,0,0.169331421173791,0,0,0,0,0,0.0383011735157377,0,0.0432617451719811,0.0415900447646211,0,0,0,0,0,-0.0950117151903086,0.0306049649405102,0,0,0,0,-1.73472347597681e-18,0,0,0.0938214955004857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.100970723736543,0,0,0.0169027305597277,0,0,0.00294317577795449,0,0.0789946017341778,0,0,0,0,0,0,0.0399103040766796,-4.33680868994202e-19,0,0,0.015346760145554,0,0,0,0,0,0,0,0,0.0126592318995291,0,0,0,0,0,0,0.0305688317413025,-3.32936559184574e-05,0,0,0,0,0,0,0,-0.0271117643591641,8.67361737988404e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0433446848089403,0,0.172027707896557,0,0.0206784668022099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305040154542636,0,0.0106642234238849,0,0,0,0,0.115285171093941,-0.105912132030459,0,-0.0146973893305647,0,0,0,0.120251265447756,-0.0980112551252079,0,0,0.199257410349035,0,0.0257694793429709,0,0,0.149897586300036,0.331757147015208,0,0.0126108298507702,-0.0336966991686008,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.127853893810801,0,0,0,0.0436662196558443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368677246755406,0,0,0,0,0,0,0,0,0.0565825122328252,0,0,0.0871876688652551,-0.0386675410961241,0,0,-0.0234260056277508,0,0.04483384559314,0,0,-0.0511298079630706,0,0,0,0,-0.0488536453582429,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0067565075504753,0,0,-0.0547538458350719,-0.0235600104617656,0,0,0,0,0,0,0,0,0,0,0.109838131313592,0.0466168590788687,0,-1.73472347597681e-18,0,0,0,0,0,-0.0397926831414263,0,0,0,0,0,0.622312839673123,0,0,-1.73472347597681e-18,0,0,0.0105016730472454,0,0,0,0,0.012407818033009,0.0154047302153217,0,0,0,0.0108712867864477,0,0
X600111.SH,0,0,0,0,0,-0.0983257951059611,0,0,0,0,0.224458765512202,0,0,0,0,0,0,0,0,0,0,0,0.027522310047236,0,0,0,0,0.001866908042867,0,0,0,0,0.349121356297075,-0.0192964083137717,0,0,0,0,0,0,0,0,0,0.362571123971073,0,0,3.46944695195361e-18,0,0.199109719752617,0.196116959058359,0,0.00243477398009984,0.0661974832574273,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416067987338545,0,0,-0.0469071154647273,0,0,0,0,0,0,-0.164158178347439,0,0,0.168160033535596,0,0,0,0,0,0.142998129784532,-0.333717202168567,0,0,0,0,0.187969345447046,0.0512476398704653,0,0,0,0,0,0.0364793514385865,0,0,0,0,0.026780592019058,0.0819343694569117,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.363198703649889,0,0,0,0,0.273385602957536,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.179417055238493,0,0,0,0,-0.0191110955378928,0,0,0,0,0,0.0772188183356609,0,0,0,0,0,0,0,0.122019406064494,0,0,0.128308045008252,0,-0.0188229387834844,0.0686924671224443,0,0,0,0,0,0
