,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X601158.SH,X600583.SH,X000792.SZ,X600157.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X000831.SZ,X002353.SZ,X000539.SZ,X600660.SH,X600008.SH,X000630.SZ,X000027.SZ,X000825.SZ,X600808.SH,X000629.SZ,X002470.SZ,X600549.SH,X600021.SH,X600578.SH,X600315.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0.0534805321461883,0,0,-0.0274795797020764,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0564720773299563,0,0,0,0,0,0,0,0,0,0.102938210085434,0,0,0,0,0,0.105935259584421,0,0,0.117261283656995,0.107358360528269,0,0,0,0,0,0,-0.00735759637497714,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0110063685782689,0,0,0,-0.0533119619958648,0,0,0,0,0,0,0.0212551756237944,0,0,0,0,0,0,0,0,0,0.0198073539858834,0,0,0,0.193703783199578,0,0.140827099527254,0,0,0,0.0414748741223847,0,0,0,0,0,0,0.264792872237458,0,0,0,0,-0.0568198301881636,2.16840434497101e-19,0.147131003239555,0,0,0,0,0
X000898.SZ,0.108501711910842,0,0,0,0.126278220286708,0,0,0.0497238352880624,0,0,0.0981576829420628,0,0.0266619357782563,0,0,0,0,0,0,0,0,0,0,0,0,0.216412041490076,0,0,0,0,0.094523244558787,0,0,0,0,0.165129047773854,0,0,0,0,0,0,0,0,0,0,0,0,0.0267331999254085,0,0,0.00483695771241309,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179651775395152,0,0.122836095024711,0,0,0,0.140577566014361,0,0,0,0,0.150065818676635,0,0.117421849478804,0.177034222491092,0,0,0,0,0,0,-0.162942779875215,0,0.144256970733435,0,-0.303164282909962,0,0.0620883843192971,0,0,0,0,0,0,0,0.00640328491691868,-0.0207440793621737,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0876807989333975,0,0,0.00581235387188875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445037027745232,0,0.174988621944823,0,0,0,0,0,0,0,0,0.0393040449235822,0,0,0.16698750621989,0.128821850637678,0,0,0.0790934680073341,0,0.112449772607354,0,0.150991265009165,0,0,0,0,0,0,0.0216105662454293,-0.00154432446880773,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0123624502144983,0,0,0,0,0,0.126352399948098,0,0,0,0,0,0.0769795778400717,0,0,0.0724075145376209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634301962788575,0.15350899803691,0,0,-0.0157798223893139,0,0,0,0,0,0
X600489.SH,0.0790398813306341,0,0,0,0,0,0,0,0,0,0.118668592529399,0,-0.249286144388297,0.34824010978643,0,0,0,0,0.0129799363303085,0,0,0,0,0,0,-1.73472347597681e-18,0.127725742126079,0,0,0.106514406478596,0.048258950491512,0,0,0,0,0,0,0,0,0,0.0470840361679749,6.93889390390723e-18,0,0.106302564230468,0,0,0,0,0,0,-0.00845651725956751,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.228842562155227,0,0,0,0,0,0,0,0,0,0,0.131972207508658,0,0,0,0,0.0940571053603138,0,0.152212770020861,0,0.113953607240579,0,0,0.0818322215835149,0,-0.55254676573327,0,0,0,0,0,0,0,0,0.166482254183572,0,0,0,-0.0497910815362565,0.0857923924161823,0.0678588261406088,0,0.223629298832818,0,0,-0.0248426338129952,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.032474895470521,0,0,0,0,0,-0.0416574303863576,0,0,0,0.170429214333218,0,0,0,-0.0975608535784471,0.0281036156795186,0,0.0366756582718541,0,0,0.15374253047264,0,0,0.0592336229781511,0.0568538769000216,0,0,0,0.167317482503755,0,0,0,0,0,0.0825962902191564,0.0325456854014522,0,0,0,0,0,0,0,0,0.0227134040237207,0,-8.67361737988404e-19,0.00431612310996442,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.16204828626728,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.146416863201215,0,0.105299753865859,0,0,0,0,0,0,0,0,0,0,0.218417101649925,0,0.138945018093779,0,0,0,0.0715882655963212,0,0,0,0,0,0,0,0,0,0,-0.00636853699680363,0,0,0,0,0,0
X600660.SH,0,0,0.077991936600329,0,0,0.0905638743571016,0,0.132163250178115,-0.0835750768121005,0,0,0,0.0652106550223235,0,0,0,0,0,0.00226548979436675,0,0,0,0.0888995718731523,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0872656600010579,0,0,0,0,0.0899526015346673,0,0,0.00103797983499988,0,0,0,0,0,0
X600008.SH,0,0.166013500554272,0.11898377795262,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656162241463377,0.436422743323824,0,0,0.0830076156518496,0,0,0.119897435533526,0,-0.0106985776982164,0,0,0,0,0,0,0,-0.103069578250702,0.045796404936352,0,0,0,0.00108798760786876,0,0,0,0,0,0,0,0,0,-0.0138270244864897,-0.00166173662154586,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.316680173956797,0.579180563685877,0.0029605941204479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176993392432039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593265966138381,0.026946896470243,0,-0.0784309736510624,0,0,0,0
X000027.SZ,0.288851280685253,0,0,0,0,0,0,0.103800613665936,0,0,0,0,0.0569823566809883,0,0,0,0,0,0,0.238020010054436,0,0,0,-6.93889390390723e-18,-0.118358460373383,0,0,0,0,0,0,0,0,0,0,0.0409959351295308,0,0.0715398337202528,0.136430025036743,0,1.73472347597681e-18,0,0,0.107882981297104,0,0,0,0,0,0,0.0637587209513152,0.0163947300064399,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0871647077764281,0,0,0,0.194913981964281,0,0,0,0,0,0,0,0,0,0,0,0.0946192503339473,0,0,0,0.463771254413326,0,0.147927740979679,0,0,0,0,0,0,0,0,0,0,0,0,0.0447073789127638,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0,0.0802491116855567,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.202707265848827,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.1281676384041,0,0,0,0.0763993827875102,-0.0568316764832706,0.327205624336485,0,0,0,0,0.103569098893758,0.054491684198687,0,0,0,0.056392458998772,0,0,0,0,0.00202725084549385,0.0895235498377817,0,0,0,0,0,0,0,0,0,-0.0145890116052365,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0888941607299048,0,0.182226333570463,0,0.00897725501037704,0,0,0,0,0,0,0,0.0226898951860645,0,0,0,0,0.318482959233083,0,0,0,0,0,0,0,0,0,0,0,0.0926009737946697,0,0,0,0,0,0,0,0,0.0788903731582802,0,0,0,0,0,-0.0222787120656228,0,0,0,0,0,0,0
X002470.SZ,-0.0599477921257435,0,0,0,0,0,0,0,0.0688643574757962,0,0,-0.056360659509979,0,0,0,0,-0.14747968877462,0,0,0,0.0288961628121306,0,0,0,0,0,0,0,0,0.305943709957626,-0.0175975236894971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169657021324597,0,0,0,0,0,-0.00597429579452959,0,-0.0333850740738803,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.152807951825415,0.0763309808149184,0,0,0,0,0,0,0.0529842176001957,0,0,0,0,0,0,0,0,0,0.0299304457633807,0.0264322042538793,0,0,0,0.0261649004116983,0,0,0.0490937353823807,0,0,0.0917723355008306,0,0,0,0,0,0,0,0.091536260056871,0.0071942920777724,0,0,0,0,0,0,0.00512584033932002,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.394533090516763,0,0,0,0.497563925572954,0,0,0,0,0,0,0,0,0,0,0,0,0.517652186344308,0,0,-0.259451066553614,0,0.0576804447589423,0.268072867648127,-0.201764881029671,0,0.0230613758581987,0,0.149691705649407,0,0,0,0.306417981082605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000815947044816332,0,0.0212449219925094,0,0,0,0
X600578.SH,0,0,0,0.236472386196495,0,0,0.0017432413174449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104627269508498,0,0,0,0,0.29265475273995,0,0,-0.195973178276994,0,0,0,0.100678889999065,0,0.157900431306393,6.93889390390723e-18,0.0118007088354509,0,0,0,0.0562094610588208,0,0,0,0,0.0527094210394368,0,0,0,0,0,-0.000636636259360362,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0834212799839193,0,0.0664963345880242,0,0,0,0,0,0,0.389098024585798,0,0,-0.0540506867527383,0,0.153319456639975,-0.0570380378403286,0,0,0,0.0315229298021396,0,0,0,0,0,0,0.155380322094877,0,0,-0.10779282694705,0,-0.0922536455088671,0,0,0,-0.0223220818876592,0,0,0,0,0,0,0,0.0497372141229569,0,0.0144767332353074,0.0108335237216728,0,0,0,0,0,0
X600098.SH,0.158230983480135,0,0,0,0,0.0358076428601789,-0.0499697755811614,0.0793152621352172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036518843327496,0,0.144333528850158,0.44470126758166,-0.10923050970683,0,0.0811598894258485,0,0,0,0,0,0.0561006471529283,0,0,0,0,0,0,0.0144021071811817,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.0374647334811143,0,0,0,0.0245554268780556,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0330803538543435,0,0,-6.93889390390723e-18,0,0.266387379235575,0.0126123403330363,0.278469336026107,0,0,0,0,0,0,0,0,0,0.182184987464533,0,0.0713567452450477,0,0,0,0,0,0,0,0,0,0,0,0,0.0423998074767985,0.0306070622349129,0.0210664719410749,0,0,0,0,0
X000983.SZ,0,0,0.104732611346848,0,0,0,0.180423579394311,0,0,0,0,0,0.0261468113813736,0,0,0,0,0,0,0,0,0,0,0.0950876963758379,0,0,0,0,0,0,0,0,0,0,0,0.0199337169080669,0.0076124203959839,0,0,0,0.00709587197751179,-6.93889390390723e-18,0,0.0420667059872903,0.0216627458531823,0,0.373482827948533,0,0,0,0,0.00548476373715343,0,0,0,0,0,0
X601699.SH,0,0.0425563605255697,4.33680868994202e-19,0,0,0,0.0384808260210365,0.0560530200776719,0,0,0,0.0291077736823266,0.0817890203058634,0,0,0.0488381211257577,0,0,0,0,0.0605045459160488,0,0,0,0,0,0,0,0,0,0,0,0.0184630149531145,0,0,0,0,0,0,0,0,0.0707017275455465,0,0.0209286216438626,0,0.450599510534353,0,0,0,0,-0.000138478877968813,0.0116882625078,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.288829657927519,0.189856102279861,0.131216700586535,0.204024643334765,0,0,0,0,0,0,0,0.0644681525854166,0,0,0,0,-0.0229974017228001,0,0,0,0.0155720335362534,0,0.00765888895187309,0,0.0640126297804367,0,0,0,0,0,0,0,0.0218987377921286,0,0,0.0517813384546652,0,0,0,0,0,0,0,0.00864169311455738,0,0,0,0,0,0
X000060.SZ,0,0,0.0416495041600006,0,0,0,0.0800739383289313,0.0399535541674193,0,0,0.0143001259051165,0,0.120779300506464,0,0,0,0,0.023689373316656,0,0,0,0,0,0.0923703077542636,0,0,0,0,0,0,0.0371608879170437,0,0.0806429512923354,0,0,0,0,0,0,0,0,0.0434455993924027,0,0,0,0,0,0,0,0,0,-0.00289271104342869,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0915292839312215,0,0,0,0.0111729692620965,0,0,0,0.0300635127062526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972767772768215,0.00880671458091979,0,0,0,0.00840308990794781,0,0,0,0,0,0,0,-0.033599292889387,0,0,0,0,0,0,0,0,0,0,0.0150806608388644,0,0,0,0,0,0
Slope,-0.404912811427131,0,0,0,-0.331068814917799,0,0,0,-0.0656488839355177,-0.725030230420077,0,0,0,0,0,0,0,0,0,-0.221497238731631,0,0,0,0,0,0,0.323472075352195,-0.199627822912642,0,0,0,0,0.433497954129673,0.144254038094564,0.506589005471618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197416850666205,0,0,0,-0.694326062688901,0,0
TED,1.54116723504861,0,0,0,-1.15249552897076,0,0,0.281353005946299,0,0,0,0,0.0965459940178697,0,0,-1.30246843896464,0,0,-0.564732482275493,-0.774257230541693,0,0,0,0,0,0,2.23689667753274,-1.67325550196523,0,0,0,0,0,0,0,-0.465681006030141,0,0,0,0,0,0,0,0,0,0,-0.517333355367348,0,0,0,-2.13802304989072,0,0,0,0,-7.07148655931067,0,0
RealEstate_excess,0,0,0,0,-0.0352998168128367,0,-0.183787192277809,0,0,0,0,-0.0315546603460406,0,0,0,-0.300673661056069,0,0,0,0.0231296925134072,0,0,0.33577867768514,0,0,0,0,0,-0.171887124349207,0,0,0,0,0,0.0324866861312667,0,0.394542037301598,0,0,-0.0539037575273498,3.46944695195361e-18,0,-0.109681626159403,0,0,0,0,0,0,0,0,0.0114546715394552,0,0,0,0,0,0
MKreturn,0,0.0402439787369039,0.190715927403656,0,-0.0606088128223491,0,0,0,-0.0139431895477635,0,0,0,0.0731641286979874,0,0,0,0,0,0,0,0,0,0.0570893642330432,0,0,0,0,0,-0.118911548416629,-0.278391987376867,0,-0.37041479744337,0,0,0,-0.0700364517860323,0,0,0,0,0.00304512556338451,0,0,0,0,0,0,0,0.0424598187114889,0,0,-0.0120463892338229,-0.404204148480582,0,0,0,0,0
MKvol,0,-0.00180551655005606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405625895675935,0,0,0,0,0,0.000570266645053985,0,-0.00181670801302063,0,0.000675483094621656,0.00166170958718022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.00762419924603488,0,-0.00613532865162038,0,-0.103234949251316,0,0
CarbonVol_Shenzhen,0.000346585030861819,0,0,0,0,-0.132167252957612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240490483111388,0,0.0917855630202163,0,0,0,0,0,0,0,0,-0.0366222694416077,0,-0.00187278784508348,0,0,-0.0300561158113295,0,-0.00833355658295361,0,0,0,0,0,0,-0.0423840967313399,0.0193737972532525,-0.0684644057075781,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0015282923473442,0,-0.00193979814445846,0,0,0,0,0,0,-0.00466388560328452,0,0,-0.000985226628288437,0,0,0,0,0,0.00173081584669711,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298582952764926,0.00326638710277454,0,0,0,0.0981426713970658,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00239667890122019,-0.00222889759178634,0,0,0.000319178849059696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015571538761132,0,0,0.000934541039814298,0,0,0,0,0,0.00268119561901684,0,0,0,0,0.00226972041470407,0,0,0,0,0,0,0,0.000920027446682761,0,0,0.00247426322514587,0.00279854156256838,0,0,0,0,0
