,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600795.SH,X600547.SH,X601600.SH,X002271.SZ,X601991.SH,X600803.SH,X600426.SH,X600027.SH,X600176.SH,X600362.SH,X000983.SZ,X601699.SH,X000723.SZ,X000629.SZ,X600348.SH,X600096.SH,X000408.SZ,X000786.SZ,X600160.SH,X600141.SH,X002353.SZ,X600157.SH,X600219.SH,X002080.SZ,X300073.SZ,X000933.SZ,X600985.SH,X600378.SH,X600801.SH,X600489.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.204123163268182,-0.145014066772091,0,0,0,0,0,-0.0105104346889086,0,0,0.0552073414040634,0,0.0773992972586662,0,-0.0533388515406851,0.0785621426311235,0.0248954922958425,0,0,0,0.0371556273715726,0.115864048259941,0,0.0383089694672701,0,0,0,0,0,0,0,0,0,-0.0402697694520615,0,0,0,0,0,0,-0.0272335271353635,-0.0290222270415032,0,-0.0192762459212424,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.464861667152276,0.216774086124824,0,0,0,0,0.143772329605989,-0.0437561511987078,0,0,0,0,0,0,0,-0.127312289416336,0,0,0,0,0,0,0,0,0,0.099147116085381,0,0,-0.0567627180305454,0,0,0,0.0774878476699023,0.0238450346865217,0,0.0466740737045924,0,0,0,0,0,0,0,0,0,-0.116813142794665,0,0,0.00168396882031037,0,0,0,0,0,0
X600028.SH,0,0,0,0.0495105577777864,0,0,0,0,-8.67361737988404e-19,0,0.0277884785263518,0,0,0,0,0.0806670727869135,0,0,0,0,0,0,0,0,0.0038726337928583,0,0,0,0,0.0452523783026672,0,0,0.0107513045953839,-0.0118586254209002,0,0,0,0,0,0.0479462724585616,0.0236383111090195,0,0,-0.0247358841644018,0,0,0,0,0,-0.0055099364004906,0,0.0083996370195803,0.0032497455616389,0,0,0,-0.0256539446481601,0,0
X600309.SH,0,0.0919486323948501,0,0,0.0262065353032692,0,0,0,0,0.0730981828062876,0.0837271666619172,0,0,0,0,0.0165262647884813,0.0115384263448461,0,0,0,0,0,0,0,0,0.037839933734309,0,0,0,0,0,0,0,-0.0116270515945918,0,0,0,0.0104369003975053,0,0,0.0610247780083277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.116220104821788,0,0,0,-0.0268768507504324,0,0,0,0.579417816701788,0,0,0,0,0,-0.0473090971990341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190422385219097,0.0180910387255976,0,0.0333975307138752,0.00503761069963237,0,0,-0.0094426924717871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120278049893507,0,0,0,0,-2.16840434497101e-19,0,0
X002466.SZ,0,0,0,0,0,0,0,0.606756981133713,0.117496754480841,0,0,0,0,0,0,0,0,0,0.0949340265809358,0,0,0,0,-0.144371406202936,0,0,0,0,0,0,0,0.0102951425596642,-0.151977316996938,0,0,0.263599843798599,0,0.0402858226663698,0.124847629017024,0.0536521870022558,0,0,0,0,-0.0504936741956079,0,0,0,0,-4.33680868994202e-19,0,0.0240886987463726,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367971368188126,0,0,0,0,0,0.0928260559329993,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0394068280240607,0,0,0.0357037716534812,0,0.000142554479520968,0,0,0,0,0,0.0134883057477385,0,0.0411874796770761,0,0,0.399956012603961,0,0,0,0.0527627338372088,0.0179888864584233,0,0,0,0.0130528584441731,0,0
X002460.SZ,0,0,0,0,-4.33680868994202e-19,0.229499603541795,-0.31017037405969,0,0,0,0,0.0419082569434721,0,0,0,0,0,0,0,0,0,0,0.0486980459048942,0,-0.0805185774305035,0,-1.73472347597681e-18,0,0,0,0,0.181899639256687,0.0175824787088771,0.0316197671476261,0,0,0,0,0.203427177801531,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,8.67361737988404e-19,0,0.118300192202791,-0.0581192794888402,0,0,0,0.0468217208443334,0,0
X000792.SZ,0,0,0,0.048629853454892,0,0.0673596474349439,0,0.200331113112251,0,0,0.107361216007312,0.0114795148409085,0,0,0,0,0.0943503734091798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518374051466571,0,0.0912965229103793,0,0,0,0,0,0.241219153041014,0,-0.0507384490638945,0,0,0,0,0,0.0416923799279149,0,0,0.00640269650315581,0,0,0,-0.0397467565927065,0,0
X601898.SH,0,0.032103390803084,0,0,0.0370542045293317,0,0,0,0,0,0.0146111024635026,-0.027617028309073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342503641238369,0,0,0,-6.93889390390723e-18,0.171130179241827,0,0,0,0,0.243850723262686,0.133931597749933,0,-0.0717578039191384,0,0,0.0605385601549435,0,0,0,0,0,0,-0.0151589784128039,0,0,0,0,0,0
