,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X600352.SH,X000709.SZ,X000792.SZ,X600489.SH,X000883.SZ,X002353.SZ,X000539.SZ,X600547.SH,X000831.SZ,X000630.SZ,X000629.SZ,X000825.SZ,X000027.SZ,X600808.SH,X600549.SH,X600660.SH,X600578.SH,X601699.SH,X000983.SZ,X600008.SH,X600315.SH,X600307.SH,X600863.SH,X000937.SZ,X600348.SH,X600098.SH,X002470.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.614862227851759,0.0478570425484177,0,0,0,0,0,0,0,0,0.0238472911657065,0,0,0,0,0,0,0,0.107818121373795,0,0,-0.133021711042618,0,0,0,0,0,0,0,0,0.0286163552557184,0,0,0,0,0,0,0,0,0,0,0,-0.00698104813711625,0,0.0543095606950755,0,0,0,0,0,-0.0274216032269726,0.00516334874890592,0,0,0,0,0,0
X600028.SH,0.588664400833427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35620478161721,0.0694645982080326,0,0.0165637395894811,0,0,0,0,0,0,0,0,0.0193055041317384,0,0,0,0,0.00108629207679966,0,0.046141992105347,0,0,0,0,0,0,0,-0.107348339483509,0,0,0,-0.0999005868321822,0,0,-0.0456467684942514,-0.0267115080365839,0,0,0,0,0,0
X601088.SH,0.024039316964831,0.0471536432255474,0,0,0,0.0792667485461373,0.0609024567987366,0,0,0,0.0231296930563411,0.138527285813992,0,0,0,0,0,0,0,0.0504494822516975,0,-0.0173090622490895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36094110618511,2.16840434497101e-19,0,0,0,0.00751646992993949,0,0,0,0,0,-0.00222927093721264,-0.00317797838682841,0,0,0,0,0,0
X600011.SH,0,0.014184343099081,0,0,0,0.0745759182766993,0,0,0,0,0.354198216405816,0.0730587165484996,0,0,0,0.169836863575464,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.164398875146182,0,0,0,0,0,0,0,0.0426406973848122,0,0,-0.0937376028689708,0,0,0.20315101951452,0,0,0,0,0.0411461176957954,0,0,0,0,0,1.73472347597681e-18,-0.000721377213151101,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.00999200030664739,0,0,0.0946676749054301,0,0,0,0,0,0,0,0,-0.0280515127889837,0.230732150257349,0,0,0,0,0,0,0,0.013703825566488,0,0,0,0,0,0,0,0,0,0.0403383154899398,-0.0669295067044537,0,0,0,0,0,0,0,0.0888946196325485,0,-0.057182236237174,-0.0120931664132313,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0389575943349291,0,0.173794167305942,0,0,0,0,0,0,0,0.2001210259323,0,-0.0608344422992834,0.311704095848681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.00359536079321268,-0.0230337084473548,0,0,-0.0732136395146235,-0.0188137635622224,-0.0212176792519962,0,0,0,0,0
X601898.SH,0,0,0.0794099079034673,0,0,0,0,0.128638275920687,0,0.0385368353949782,0,0.0807692533247748,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107979051140318,0,0.179287894540467,0,0,0,0,0,-1.73472347597681e-18,0,0.403674231932488,0,0,0,0,0,0,0,0,0,0,0,-0.00643130928521869,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.123296735971857,0.0830865043693654,0.0177342157619052,0,0,0,0,0.0851149103878305,0,0.207603352357986,0,1.73472347597681e-18,0,0,-0.00971086692454979,0,0,0,0,0,0,0,0,0,0.0245877269038488,0,0,0,0,0,0.148651589088745,0,0,0,0,0,0.0969007024149074,0,0,0,0,0,0,-0.0270023468182734,-0.032545873731424,0,0,0,0,0,0
X600795.SH,0,0.114988493471505,0,0,0,0,0,0,0,0,0.309881904194041,0,0,0,0,0.0851753811021128,0,0,0,0,0,0,0,0.111581986961225,0,0.110863565776056,0,0,0,0,0,0,0,0,0,0,0,0.0253112793207164,0,0,0,0,0,0,0,0,0,0,0,0.0157450367375926,0,0,-0.0201486673535162,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.205802309312854,0.304019961147532,0.14000818067454,0,0,0,0,0,0.0377062405384356,0,0,0,0,0,0.124801605939749,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0203354959730145,0,0,0,0,0,0
