,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X000877.SZ,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X000408.SZ,X000629.SZ,X600160.SH,X600489.SH,X600219.SH,X000723.SZ,X600378.SH,X002080.SZ,X600096.SH,X000831.SZ,X000933.SZ,X600348.SH,X300037.SZ,X000630.SZ,X600157.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.334680694766725,0,0,0,0.00454900209728156,0,0,0,0,0,0.0781617291720301,0,0,0.00317709978555527,0,0,0,0,0,0,0.0465964939988325,0,0,0.0968121567675259,0,-1.35525271560688e-20,0,0,0.163363267532817,0.0794237630791078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130672794118311,0,0,0,0,0,-0.00174637794149928,0.00550292419092398,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.45993008047917,0,0,0,0,0,0,0,0,0,-0.00151261717670727,0,0,0,0,0,0,0,0.00366206238457498,0,0,0,0,0,0,0.0926440673246587,4.33680868994202e-19,0,0,0,0.089791046297616,-0.0356528221615728,0,0,0,0,-0.0494382059437267,0,0,0,0,0,0,0,0,0,-0.0278344844846569,-0.0143880013932399,0,0,0,0,0,0,0
X600028.SH,0.266478193806601,0,0,0,0.103934688374781,0,0,0,0,0,0,0,0,0,0,0.0128302541214448,0,0,0,0,0,0,0,0,0,0.0474917751343737,0,0,0,0,0.157002129307912,0,0,0,0,0,0,0,0,0,0,0,-0.0161791656100649,0,0,0,0,0.0425475482419838,0,0,0,0.00451191361251413,0.00881606349602061,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0508161047093352,0,0,0.204919955110684,0,0,0,0,0,0.229987315369542,0,0,0,0,0.0901403012617595,0,0,0,-0.0889573343370823,0,0,0,0,0,0,-0.0251521733700108,0.232706681760147,-0.052193876414227,0,0,-0.0129360451268656,0,0,0,0,0,-0.0270339892369757,0,-0.0349242222571535,0,0,0,0,0,0,0,0.0350956192445348,-0.0231784458810859,0,0,0,0,0,0
X600188.SH,0,0.68447633051687,0,0,0,0,0,0,0,0,0,0,0,-0.141877548358901,0,0,0,0,0,0,0,0,0,0.118015260218048,0,0.0382187816643487,0,0.134991328876641,0,0.147229374435294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228928694055276,0.075965074924534,0,0.018133088151718,0,0,-0.0809916554988207,-0.0190069250075367,-0.00840582205855027,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.593718554322264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683806092180633,0,0,0.023670500805776,0,0,0,0,0,0.0303242326642962,0,0,0,0,0,0,0,0.0753057759777138,0,0,0,0.0977258714487669,0,0,0,0.0165713200981159,0.010058278618635,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.850638535253581,0,0,0,0,-0.0890060658734306,0,0,0,0,0,-0.0143477924303091,0.0204711755842056,0,0,0,0,0,-0.0259999390780434,0,0.116025516449575,0,0.0207788623722786,0,-0.0717440196909656,0,-0.200920339066907,0,0.0503066799412854,0,0,0,0,0,0,0,0,0,0.00155001063358559,0.0746813827368819,0,-0.0310217274606611,0,0,0,-0.0922284218450502,0.000931547696048852,0,-0.0799928467009165,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226826411197801,0,0,0,0.403085023178461,0,0,0,0,0,-0.020189208725967,0,0,0,0.158845250997789,0,0,0,0,0,0,0,0,0,0.0679524943009268,0,0,0.098412351811782,0,0,0,0,0,0.0865023377386861,-0.00408375532062648,0.00645049869084402,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0136972761175645,0.0698715162817872,0,0,0.199695725088541,0,0,0,0,0,0,0,0.150092956428083,0,0,0,0,0,0,0,0,0,0.0760584663331118,0,0,0.125985848565978,-0.0266202900073763,0,0,0,-0.0745961482713337,0,0,0,0,0,0,0,0,0,-0.0164487907854493,0.125567316081477,0,0,0,0,0.00361870853025141,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.374197197946436,0,0,0,0,0,0,0.0712596924474154,0,0,0,0,0,0,0,0,0.00467547355027318,0,0,0,0,0,-0.0341468520767633,0,0,0.000105212732734805,0.0458693115772879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466395014443268,0.131912767255536,0,0,0,0,-0.00119894691225732,0,0,0,0,0,0,0
