,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X000708.SZ,X600489.SH,X002466.SZ,X600027.SH,X000301.SZ,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X000983.SZ,X600176.SH,X600219.SH,X002128.SZ,X601699.SH,X000877.SZ,X000408.SZ,X000630.SZ,X600157.SH,X600096.SH,X601168.SH,X600985.SH,X000933.SZ,X600352.SH,X002353.SZ,X600995.SH,X000883.SZ,X600688.SH,X600549.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0284851329941903,0,0,-0.248012315754889,0.427523205971536,0,0,0,0,0,0,0,-0.0471187181095933,0,0.0143005770088778,0.0677842893902712,0,0,0,0,0,0,0,0.11420407159129,-0.0101024459940739,-0.0744384370890532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188121149292708,0.0218266787473654,0,0.0325137811324765,0,-0.00556749999264945,0,0
X600011.SH,0,0,0,0,0,0,0.117784400539738,0.117437607112997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105792379973832,0,0.0341622536973177,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.113494443879706,0,0,0,0,0,0,0,0,0,0,0,0,-0.023592838852241,0.00522567738113897,0.046200886809803,0,0,-0.000522056073508846,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00879342200609108,0,0,0,0,0,0,0,0,0.0744527959819598,0,0.0322217777013107,0,0,0.389744848635678,0.052923001759724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00869709801047112,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647638180011284,0,0.0665989070167174,0.182678968943424,0,0.133559979646404,0,0,0,0.0685174987205201,0,0,0,0,0,0.112508621138329,0,0,0,0,0,0,0.112603336499171,0,0.109127314578339,0,0,0,0.0769434143553348,0,0,0,0,0,0,0,0,-0.0200627866065906,0,0,0,0,0,0,0
X600010.SH,0.0884838495503777,0,0,0,0,0,0.175289942972672,0,0,0,0,0,0,0.138759613711768,0,0,0.199947584120898,0,0,0,0,0,0,0.00439549411015685,0,0.00433830063950216,0,-0.0441404265210036,0,0,0,0,0,0,0,0,0,0,0.214263744405271,0,0,0,0,0,0,0,0,0,0.113588918171325,0,0,-0.0388472372256285,0.0288139943136257,-3.46944695195361e-18,0,0,0.065791674815226,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.301845637681477,0,0.0950908491633986,0,0,0,0,0,0,-0.0407023761607796,-4.33680868994202e-19,0,0,0,0.210664375557145,0,0,0.0870951847272513,0,0,0,-0.0293429807395441,0,0,0,0,0,0,0.0885183623573587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148599446909476,-0.0464949534211036,0,0,0,-0.00878086043443732,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142807562110241,0,0,0,0,0.180193066645355,0.127373822360175,0,0,0,0.139094392741953,0,0,0,0,0,0,0,0,0,0,0.16768831767094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449220287655673,0,0,0,0,0,0,0
X002460.SZ,0,-0.112488325916495,0,0,0,0,-0.00759899851816097,0,0,0,0,0,0,0.11508133473349,0,0,0,0,0,0,0,0,0,0.803852796941932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178113645991763,0,-0.0605881832702053,0.0413205916226273,0.17554154045462,0,0,0,0,0
X600362.SH,0,0,0,0.192602662715948,0,0,0,0,0,0.196152759507973,0,0,0,0,0,0,0.0250359108498116,0.0692500059680083,0,0,0,0.162437417696429,0.0234012208465358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208425820792527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175456245994962,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0290223459741734,0,0,0,0,0,0,0,0.217891679827459,0,0,0,0,0,0,0,0,0,0,0,0.116760702031651,0,0,0,0,0,0,0,0,0.0726083811685977,0,0.120296544819291,0,0,0,0,0.0581519416834937,0.0934664684374758,0,0,0,0,0,0,0.242553231534483,0,0,0,0,0,0,-0.0204491880064306,0,0
X600803.SH,0,0,0,0.659064905657849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427670490279027,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0180827165935756,0,0,0,0,0,0.0352612149046579,0.00844620657408086,0,0,0,0,0,0,0,0,0,0,-0.105212956614219,0,0
X000708.SZ,0,0,0,0.0400434955872021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933833527464112,0,0,0.00900909739346985,0,0,0,0,0,0.0878967580661628,0,0,0.0982738132748047,0.370285590108949,0,0,0,0,0,0,0,0.0381654899248834,0,0,0,0.126244719888785,0,0,0.00470720712421774,0,0,0,0,0,-0.0261476980219001,0,0,0,0,-0.0164908433723194,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.285246749368599,0,0.0471319471700974,0,1.73472347597681e-18,0.0776986580057907,0,0,0,0,0,0,0,0.150085952706803,0,0,0,0,0,0,0,0,0,0,0,0.194216016336798,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779768949806487,-0.0193795693497631,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.126311118651962,0,0.011192391246519,0,0,0,0.21481444742972,0,0,0.0103421939684843,0.554075935097232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972161060427323,0,0,0,0,0,-0.173220193838117,0,-0.0683825873942997,0.228099686677269,0,0,0,0.218964226372958,0,-0.0102197246188923,0,0.0880807445091384,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.424261901534706,0,0,-0.0370684912750692,0.285979996745163,0,0,0,0,0,0,0.0176140723618003,0.0416681447165025,0,0,0,0,0,0,0,0,0.112214547405088,0,0,0,0,0,0.0388754894805089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320259603181186,0,0,0,-0.0372381251295818,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659653492348998,0,0,-1.73472347597681e-18,0,0,0,0,0.163808324504317,0,-0.0120170206759904,0,0,0.447801239157977,-0.369449154457293,0,0,0.771554563566196,0,0,0,0,0,0,-0.338524384120725,0,0,0,0,0.211198021593579,0,0,0,0,0,0,0,-0.0177484816868194,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0139528879479532,0,0,0,0,0,0,0,0,0,0.0603883654436409,0,0,0.000430088883777402,0.115066833870025,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0464192284891154,0,0,0,0.125042804598016,0.0943188186016198,0,0,0.0704705577793523,0,0,0,0,0,-0.0113099864999395,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.0716461801555215,0,0,0.278035641209522,0,0,0,0,0,0,0.0974353520443734,0,0,0,0,0,0,-0.0115870194351161,0,0,0,0,0,0,0,0,0.125515373737028,0,0,-0.0439679346919206,0,0,-0.0481630965224714,0,0,0,0.535365172955008,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0541640559154741,0.29233591132352,0,0,0.203996734314336,0,0,0,0,-0.0274536050435711,0,0,0,0,0,0,0,0,0.0606629490212322,0,0,4.33680868994202e-19,0,0,0,0,0,0.0181083896953653,0,0,0,0,0,-4.33680868994202e-19,0.154552529127744,0,-0.065646039161661,0,0,0,-0.0490526380094308,0,0,-0.035924558214544,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.241489914425348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227887850331948,0,0,0,0,0,0,0,0,0,0,0.104702164652697,0.0355200057821908,0,0,0.0621480268148156,0,0,0,0.216592333850848,0,0,0,0,0,0,0.0687905723731842,0,0,0,0,0,0,-0.00476781023706454,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139930919714075,0.258618753385226,0,0,0,0,0,0,0,0,0,0,0,0,0.0744230382677537,0.072232890629185,0,0.0166868666243479,0,0,0,0,0.187224817787147,0,0,0,0,0,0,0,0,-0.000796047544700266,0,0,0,0,-0.0881349145980973,0,0
X600176.SH,0.023222636532249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208958238761518,0.0789877970871753,0,0,0,0.097628516777818,0,0,0,0,0,0,0,0,0,0.0712813273362543,0,0,0.132674516836084,0,0,0.0211122596064047,0.0468621238150886,0,0,0,0,0,0,0,0,-0.0268066024095497,0,0,0,0,0,0,0
X600219.SH,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.312049308536593,0,0,0,-0.0265735618155197,1.0842021724855e-19,0,0.0336852523092898,0,0,0,0,0,0,0,0,0,0,0,0.139418697104165,0,0,-0.00245440301108586,0,0,0,0.114587347572114,0,0,0,0,0.239874755638067,0,0.0083664732868044,0,0,0,0,0,0,0,0,-0.0246634457952036,0.0102295357317795,0,-0.252087314266305,0,-0.0343635063311241,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087228673841408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188931302698671,0,0.0600477094169408,0,0,0,0,0.208419646792216,0.230285829369264,0,0.0740361971501539,0,0,0,0,0.0518663259174456,0,3.46944695195361e-18,0,-0.0380182836283125,-0.0699251506787242,0,0.0388952005713711,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.15617730579638,0,0,0.19591278090013,0,0,0,0,0.124514731182737,0,0,0.0973568653341127,0,0,-3.46944695195361e-18,0,0.0196152732227058,0,0.293918465960157,0,0,0,0.0380075889808418,0,0,0,0,0,0,-0.0424271076446821,0,0,0,0,0.0302012149933062,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.245006039449259,0,0,0,0,0,-0.170834406419042,0,0.369259481418495,0,0,0.171891525413339,0,0,0,0,0,0.0990806971213335,0,0,0,0,0,0.245083318354642,0.0320599706309399,0.0293866364440367,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0503443541640147,0,-0.0628820466540872,-0.0898747168334504,0,0.0197500275927812,0,0
X000408.SZ,0.0209515161704767,0,0,0.0199953153107302,0,0,0,0,0,0.304841260146522,0,0,0,0,0,0,0,0.166102685007558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.114691359208169,0.149348333542617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00994839880744409,0,0
X000630.SZ,0,0,0,0.0455752179207742,0,0,0,0,0,0,0,0,0,0,0.0365018883052843,0,0,6.93889390390723e-18,0,0,0,0.438951655363388,0,0,0,0,0,0,0,0.0854157490912213,0.000897692640348904,0,0.0601206733708897,0,0,0,0,0,0,0,0,0,0.102434525550237,0,0,0,0,0.147350590961953,0,0,0,-0.00226290110735588,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0407157196575097,0,0,0,0,0,0.323924942677454,0,0.0173344510258071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127576647464599,0,0,0,0.0547784243099994,0,0,0,0,0,0,0,0,0,0.472610516771408,0,0,0,0,0,0,0,0,0,0,0.113667762877826,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657903946591703,0,0,0,0.0455208818832691,0,0,0,0,0,0,0,0,0,0.156919739577897,0,0.0789855399485534,0.0713428587178116,0,0.0177460253492709,0,0,0,0.0863603166758188,0,0,0.0797063248985002,0,0,0,0.0801095752003538,0,-0.0321327473242909,-0.000844705212640298,0,0,0,0.00789931178091355,0,0
X601168.SH,0,0,0,0,0.0922265039379925,0,0,0,0,0,0,0,0,0,0,0,0.0268730069461881,0.04093142611091,0,0,0,0,0.199907686392115,0,0,0,0,0,0,0,0,0,0,0,0.129497323125504,0,0,0.0733680326191729,0,0,0,0,0.19490836456228,0,0,0,0,0,0,0.0937030908883633,0,0.00777596212038266,0,0,0,0,0.00206825199073176,0,0
X600985.SH,0,0,0,0,0,0,0,0.156416595257243,0.0739482026222719,0,0,0,0,0,0,0,0,0,0,0,0,0.00632182328689382,0,0,0,0,0,0,0,0,0.415796809276821,0,0,0.0929740652783859,0.0549788514600428,0,0.0490536997796652,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814661836143476,0,0,-0.0265275342698355,0,0,0,-0.00283624611745602,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.151199088172807,0,0,0,0,0,0,0,0,0,0.106061788652835,0,0,0,0,0,0.126912868986682,0,0.26725875838099,0.0183336267186548,0,0,0,0,0,0.126308961466115,0,0.121016127837308,0,0,0,0.0689771622187663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0.0578057605196934,0,0,0.03366638146706,0,0,0,0,0,0,0,0,0,0,0,0,0.0382302774975262,0,0,0,0.0256780527278324,0,0.0284814386076458,0,0.0485934316438603,0,0,0,0,0,0,0,0.0301466730580499,0,0,0,0,0.084554832249624,0,0,0,0.0417967435905001,0,0,0.0470857033981904,0,0,0,0.041195588507792,0,-0.0232266791493273,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.23916323499189,0,0,0,0,0,0,0,0,0,0,0,0,0.329358064786709,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.197675318390436,0,0,0,0,0,-0.00648327106417808,0,0,0,0,0,0.0435152228678175,0,0,0,0,0,0,0,0,0,-0.0536834058369056,0,0.0460642908785665,0.12652849144353,0,-0.0567300544359251,0,0
X600995.SH,0,0,0,0.119541786505206,0,0,0,0,0.171189526555187,0,0,0,0,0,0,0,0,0,0,0,0,0.152165049669138,0,0.0769155494606843,0,0,0.0936333811369949,0,0,0,0,0,0,0,0,0,0,0,-0.0290792526482242,0,0,6.93889390390723e-18,0,0,-0.0707437193664934,0,0,0.103074304043619,0,0,0,-0.0346222848216628,0,0,0,0,-0.0341670804007837,0,0
X000883.SZ,0,0,0,0,0,0,0.066086065654192,0,0,0,0,0,0,0,0,0,0,0.00310707854900814,0,0,0,0,0,0,0,0,0.231541122928219,0,0.031957391731099,0,0.0118379766630625,0,0,0,0.0148224735694657,0,0,0.0228253277300431,0.0862289187862437,0,0,0.126384003974324,0.00254313922046957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266730631782396,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892685272205363,0,0,5.42101086242752e-20,0,0,0,0,0,0.0599073976592937,0,0,0,0,0,0,0,0.329483709134756,0,0,0,0.034840851283771,0,0.0643111235723729,0,0,0,0,0,0,0,0.00380671674014205,0,0,0,0,0,0,0,0,0,0,-0.00647163350628856,0,0
X600549.SH,0.284616024122663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36219920269602,0,-8.67361737988404e-19,0,0,0,0.0881491743721628,0,0,0.0116385809358726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119443541519964,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172729248862628,-0.103292510690498,0.0998721386749966,0,0,0.0341461098996453,0,0
X600378.SH,0,0,0,0,0,0,0,0,-0.100538275834961,0,0,0,0,0,0.0672801193216487,0,0.094270614175101,0.084666531699691,0,0.149789359779793,0,0,0,0.0779860912673684,0,0.155494183058634,0,0,0,0,0,0,0,0,0,0.0129896547934257,0,0,0,0,0,0,0,0,0,0.186823940349773,0,0,0.0889849138440302,0,0,-0.0415651015137984,-0.145155695350458,0.00520254677993903,0.108068881507204,0,-0.0137608798934984,0,0
Change_TY3M,0,0,0,0,0,-0.0297061182916773,0,0,0,0,0,0,0,0,0,0,-0.0271610589263588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255184490379888,0,0,0,0.0559653345226956,0,0,0,0,0,0,0,0,0,0,-0.0680897264099288,0,0.0923919349251505,-0.213107841918099,-3.46944695195361e-18,-0.0250265071321362,0,-0.0593322647841794,0,0
Slope,0,0,-0.0850415453043609,-0.489091955268011,0,0,0,0,0,0,0,0,0,0,1.54808439811309,0,0,0,0,0,-0.534725049227114,0,-0.339267892360597,0,0,0.617580854777928,0,-0.910265315506286,0,0,0,0,0,0,0,0,0,0,-0.237656816624499,0,0,0,0,0,0,0,0,0,0.284644047135296,0,3.26597676326145,0,0.790945469454865,0,0,0,0.170050880531158,0,0
TED,0,0,0,0.141279915958144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050223293403585,0,0,0,0,0,0,0,0.0963145206715516,0,0,0,0,0,0,0,0,0,0.103529893057798,0,0,-0.356425772286562,0,0,0,-0.017416315314771,0,0,0,0,0,0,0,-0.126382079400014,0.338767747633454,0,-0.0147968904772598,0,0,-0.227290044406196,0,0
RealEstate_excess,0,-0.111084610870008,0,0,0,0,0,0.117788799482704,0,0,0,0,0,0,0,0,0.00509888774006611,0,0,0,0,0,-0.38032002954044,0,0,0,0,0,0,0,0,0.288022106588235,0,0,0,0.0591966644169293,0,0,-0.0296155194745428,0,0,0,0,0,0,0.270027683172334,0,0,0,-0.140983758962337,0,0.0376470260609056,0.048627486674592,0,0.142752191487343,0,-0.0299069286644497,0,0
MKreturn,0,-0.340543802487226,-0.382973917438877,0,0,0.149008920845455,0,-0.269143409034587,0,0,0,0,0,0,0,0,0.215413971800158,0,0,0,0,0,0,-0.0340995059824352,0,0,0,0.160245828134599,0,0,0,0,0,0,0,-0.122903363228765,0,0,0.0710071161711617,0,0,0,0,0,0.117090867650893,0,0,0,0,0,0,-0.0328320265357978,-0.0424913825537029,0.109797547578489,0,0,-0.0303618083240883,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000518276890908137,0,0,0,0,0,0,0,-0.000960817481376695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019586322932922,0,0,0,0,0,0,0,0,-0.00419459946640641,0,0,0,0,-0.0538889213696899,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00349259609956844,0,0.0221711392127428,-0.0298502559071606,0,0,0,0.00276213494298475,0,0,0,0,0,0.0126908399810346,0.0157995292777616,0,0,0.00425762721765757,0,0.0221520496174945,0,0,0,0,0,0,0,0,0,0,0,0,0.0199369870285422,0,0,-0.0321555377753909,-0.0107937166972556,0,-0.0216181265480549,0.0250054238818057,0,0,0,0,0,0.00930381244959038,-0.0249229637540261,0,0,0,-0.0341242895616692,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00860893638544321,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,-0.00236494093241801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138708055428584,0,-0.000469788426693647,0,0,0,0,0,0,0,0,0,0,-0.0284478263675496,0.0230408885290287,0,0,0,-0.054659719215339,0,0
