,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X002460.SZ,X600111.SH,X600010.SH,X601699.SH,X600160.SH,X000983.SZ,X600426.SH,X600803.SH,X002466.SZ,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600985.SH,X000933.SZ,X002128.SZ,X000877.SZ,X000630.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X600096.SH,X002271.SZ,X600612.SH,X002353.SZ,X000932.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.457193755671933,0,0,0,0,0.0787593508231653,0.0882637234236373,0,0,0,0,0,-0.153959780626829,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0490803423041076,0,0.0653079047687206,0,0,0,-0.0467743876752319,0,0.0341654533984122,0,0,0,0,0,0,0,0,0,0,0,-0.032207024638791,0,0,0,0,0,0,0
X601088.SH,0.153400596502032,0,0,0,0.165678634047585,0,0,0,0.0531308947765148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630023538095124,0,0.130025075740511,0,0,0,0,0,0,0,0,0,0,0,0.010035507165448,-0.0718502136700894,0,0,0,0,0,0.0494229354019038,-0.0314862393633104,0,0,0,0,0,0,0,0,0,0,0,0.0901708829713688,0,0
X600028.SH,0.403961184114293,0.0716174732389745,0,0,0,0,0,0,0,0,0,0,0.0614835869349003,0,0,0,0.0757064320076525,0,0,-0.061007087977498,0,0,0.029264332831899,-0.0108848153220591,0,0,0,0,0,0,0,0.0242386869838557,-0.082842619412989,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.042851731692443,-0.112516548957396,0,0.0284984496930723,0,0.0856043416502996,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0827400913966714,0,0,0,0,-0.0553674975038696,0,0,0,0,0,0.107729375963968,0,0,0,0,0.0290147962306148,-3.46944695195361e-18,0,0.0280434084861828,0,0,0,0,0,0,0.0713566518591786,0,0,0,0,0,0,0.17619263743618,0,0,0,0,0,0,0.0649242397786622,-0.155794330120833,-0.143536625203168,0,0,0,0,-0.0185596242039232,-6.93889390390723e-18,0,0,0,0,0,0
X600188.SH,0,0.0674315416132865,0,0,0,0.318339691362271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247413610945463,-0.0445402595750397,0,0,0,0,0,0,-0.119478883472116,0,0,0.0667311854168516,0.0211172807916784,0,0,0,0,0,0,-0.0978493019556508,0.0691695325301004,0,-0.0667123569232041,0,0,0,0,0,0,-0.0487448828557187,-0.0135524101738381,0,0,0,0.14756492876381,0,0
X601898.SH,0,0,0,0,0.204076638233876,0,0,0.0734240406567718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122943330763603,0.0115397341589352,0,0,0,0,-0.0190229464415337,0,0,0,0,0.444174849324029,0,0.052618259166199,0,0,0,0,0,0.0370235316846461,0,0,0.129672573392846,-0.108733881623487,0.0420502070880895,0.0363763626171972,0,0.0701693039012772,0,0,0.209873582163003,0,0,0,0,0.0571545718922863,0,0
X600019.SH,0,0,0,0.0689008422145227,0,0,0,0,0,0,0,0,0.0847058514111495,0,0,0,0.025756337040276,0.0121375914082408,0,0,0,0,0,0,0,0.0429525151188056,0.156125637585162,0,0,0,0,0,0.0755753610049019,0,0,0,0,0.0129024918537184,0,0.0679929719488021,-0.0578477613576811,0,0,0,0,0,0,0.2157626912024,0.0973977713061514,0,0,0,0.0377932597638595,0,0,0,-0.063544291806017,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331106343873503,0,0,0,0.390972485403429,0,0,0,0,0,0,0,0,0,0,0,0.0745374280709901,8.67361737988404e-19,0,0,0,0.0837227562788816,0,0,0,0,0,0,0,-0.0659139872009814,0,0,0,0,0,0,0,0,0,0.0678415197870755,-0.0231185096680557,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.089046527186979,0,0,0,0,0.0538527052732072,0,0,-0.0102224855219027,0,0,0,0.131850027671116,0,0,0.262422016950106,0,0,0,0,0.133113121203247,0.0136876399524817,0.234600269703926,0,0,0.0416565721308002,0,0.0996591009016846,0.133753725201283,0,0,0,0,0,0.16860712314578,0,0.134165530989475,0,0,0,0,0,0,0,0,0.0366192124625397,0,0
X600886.SH,0,0,0,0,0.0810192509725866,0,0,0,0,0,0,-0.0213476471938938,0,0.297542451402275,0,0,0,0.0361387074797119,0,0,0,0,0,0,0,0,0,-0.0208452779916956,0,4.33680868994202e-19,0,0,0.0107433892066746,0,0.0203388764627322,0,0,0,0,0,0,0,0,0,-0.0581934510881145,0,0,0,0,0,-0.198385357351172,0,0,0,0,0,-0.0556416783270864,0,0
X600585.SH,0,0,0,0.20175483318305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149113756729572,0,-0.0172206750830902,0,0,0,0,0,0,0.232349138417313,0,0,0.0600635454335792,0,0,0,0.0324492650925719,0,-0.0596312514932042,0,0,0,0.0648733982475197,0.00992960411850092,0.0941122501349899,0,0,0,0,0,0.0252171957014488,-0.052869080062628,-0.0824385373077208,0,0,0.0874240593267199,0,0
X600547.SH,0,-0.0507376052691556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793255664950355,0,0,0,0,-0.0107959745804378,0,0,0,0.0364287624417578,0,0,0,0.0397759557753047,0,0.130241020794067,-0.0359193092510687,0,0,-0.00574972145068031,0,0,0,0,0,0,-0.066474984218409,0,0,0,0,0,0,-0.0559900526217068,0.0573674687333839,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026696048338942,-0.0181091599862016,-0.071308496298411,0.0674815934862669,0,0.0630408111187242,0,0,0,0,0,0,0,0,0.0922721256585884,0,0,0.0941544292382669,0,0,0,0,0,0,-0.106359773227164,-0.0138208861037144,0,0,0,0,0,0.016290329854412,0,-1.73472347597681e-18,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.488571734771604,0,0.0475917548452198,0,0,0,0,0.0967589139817794,0,0,0.259943490890791,0,0,0,-0.067573794996133,0,0,0,0.00689214398783478,0,0,0,0,-0.125694774364315,0,-0.014628998215176,0,0,0,0,-0.0229598506839323,0,0,0,0,0,0,0,-0.00926354183101247,0,0,0,0,0,0,-0.0143621205034849,0,0,0,0.021089426569016,0,0
X000792.SZ,0,0,0,0.123329972146057,0,0,0,0,0,0,0,0.0594176382318728,0,0,0,0,0,0,0,0.243044855710534,0,0,0,0,0,0,0,0.0236963750177022,0,0,0,0,0,0,0,0.0275419403603174,0,0,0,0.0385317781860589,0.112411173816782,0,0,0,0,0,0,0.00507311804659191,0,0,-0.107614842819957,0,0.00451771982463839,0,0,0,0,0,0
X600362.SH,0,0,0,0.00067226342628712,0,0,0,0,0,0,-0.106049162065879,0.27656815707028,0,0,0,0,0,0,0,0,0.0783998996211306,0,-0.0182799721007891,-0.0379049495991044,0,0,0,0,0,0,0,0.159335541707453,0,0,0,0,0.243811094467815,0,0,0.0871222700115681,0.267520157951871,0,0,0,0.0374051654151283,0,-0.0234927905536808,-0.0257714047883284,0,0,0,0,-0.000547597362461165,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.297545030199612,0,0,0.225249006175848,0,0,0,0,0,0,0,0,0,0.00951785565398212,0,0.0707412577934343,0,0.0480063471205301,0.0124877983965749,0,0,0,0.10687997311982,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0218247395775875,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0830780507763564,0,0.0135116911018085,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.196246107888218,0,0,-0.083753183629956,0.0143208605279288,0,0.183189429273149,0.00852234332868104,0.0416745071437133,0,0,0,0,0,0,-0.00722925533737705,0,0,0,0,0,0,0.396945193978153,0,0,0,0.0922063368410822,0,0,0,0,0,0,0.0382280875583618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226204613941838,0,0
X600489.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0811619358487168,0,0.653042381649982,0,0,0,0,0,0.0293496908065112,0,-0.102982307504865,0,0,0.051915481152824,0,0,0,0,0,0,0,0,0,-0.0528795340965007,0,0,0,0.034649266807022,0,0,0.106802422996615,0,0,0,0,0.0814595306013695,0.0872259456504091,0,0,0,0,0,0,-0.0143309472189028,0,0,0,0.0241156955062879,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753009208975253,0,0,0,0,0,0,0.0114208066816077,0,0,0,0,0,0.777081514306486,0.0767476065050536,0,0,0,0,0.0454272353085565,0,0.0256391367917708,0,0,0,0,0.013478166573734,0,0,0,0.0416770809606713,0,0,0,0,0.0465153872704575,0,-0.0168791730227157,-0.0102437785166701,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.038241735329826,0,0,0,0,0,0,0.018866780551241,0.0674315208718597,0,0,0.0765645753431561,0,0.537495939275487,0,0,0,0,0,0,0,0,0,0.139483640885008,0,0,0,0.109819904717758,0,0,0,0,0,0,0,0,0.0764353679826645,0,0,0,0,0,0,0,-0.0261241591283561,0,0,0,-0.0554925696613132,0,0
X600010.SH,-0.139522969122712,0,0,0,0,0.178610522842909,0,0,0.0245794917416788,0,0.0554080721044136,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.574679003377242,0,-0.0156413489922945,0,-0.14978051765777,0,-0.161196319498491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130866260398563,0.0155865821040919,0,0.0676092695237493,0,0,-0.0184446069298276,0.0333128280078171,-0.0119029756374828,0,0,0,0.0442972495540783,0,0
X601699.SH,0,0,0,0,0,0.303353030474912,0,0,0,0,0,0,0,0,0,0,0,-0.0605996145854863,0,0,0,0,0,0,0.0461742516592292,0,0,0,0.0707110655053657,0,0,0,0.0799361307605189,0,0,0,0,-0.132295072148934,0,0,0,0.0246462884844276,0.65896083910159,0,0,0,0,0.168081275901626,0,0,0.00355926394139832,0.0638691776203313,0,0,0.324060782500689,0,-0.018610534867563,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438506599536265,0,0,0,0,0,0,0.0549918638361963,0,0,0,0,0,0,0,0,-0.439338398546973,0.158938773541841,0,0,0,0,0,0,0,0,0,0.206266141572024,0,0,0.328736314559117,0,-0.0735998481253406,0,-0.0439546759643104,0,0,0,0,0.00711597665612272,0,0
X000983.SZ,0,0.000746997050629339,0,-0.0294714685546966,0.0504570188802423,0,0,0,0,0,0,0,-0.0361975013674653,0,0,0,0,0,0,0,0,-0.0276921831504506,0.231677226997437,0,0,0,0,-0.0320887739516716,0,0,0,0,0.367862186672578,0.037354668866566,0,0,0.0503284956815684,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.167435826254496,0,0,0,-0.0540774844816334,-0.026858509336484,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.00250493301749579,0,0,0,0,0.086459463187523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067815332467104,0,-0.0779724292872095,0.426706446954278,0,0,0,0,0,0,0,0,0,0,0,0.126155294854097,0,0.0454419116944256,-0.00364625324441721,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.000446604816137892,0,0,0,-0.113916121174568,0,0,0,0.176434878161162,0.0565171392561902,0,0,0,0,0,-0.0104727104688417,0,0,0,0,0.0728955476171021,0,0,0,0,0,0,0,0,0,0,0.0515853630235125,0.040533410428804,0.118525954945359,0.00126955160098262,0,0,0,0,0,0,0,0,0.119376081410459,0,0,0,0,-0.049946548850223,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.259336214291042,0,0,0,0,0,0.0829013086292887,0,0,0,0,0.87291541931942,-0.158080818483044,0,-0.0356613781661401,0.212934841664001,-0.0213462895380894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330977013271644,0,0,0,-0.0404450602448663,0,0.0284424543139997,-0.036614678274196,0,-0.0816043638565999,0,0.144826170509524,0.111374526126914,0,0,0,-0.069146444674573,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333485113704367,0,0,0,0,0.0240978959731483,0,0,0,0,0,0.176157387682424,0,0,0,0,0,0,0,0,0,0,0.00235097770147637,0,0,0.0322507126405098,0,0.0117034424916903,0.0565125273232983,0,0,0,0.236809827133789,0,0,0,0.00929618857477917,0.032684625661858,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.162208859236251,0,0,0,0,0,0.0386928436302955,0.0124830705784645,0,0,0.289167901873223,0,0.0464519613263657,0,0,0.102756324513189,0.0392582604022726,0,0,0,0,0,0,-0.0486818895959971,0,0,0,0,0,0,-0.0159229683726686,0,0,0,0,0,0,-0.000574074832342265,0,0,0,0,0.222454950232687,0,0,0.00497980569137375,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.107569218468362,0,0.102826223420864,0,0,0,0,0,-0.13141177002684,0,0,0,-0.0020114192259846,0.171974000203922,0,0.312377233862127,0,0.0821998440209986,0,-0.147860022716969,0,0,0,0,0,0.155021341603609,0,0,0,-6.93889390390723e-18,0.141204430724222,0,0.0262167171998854,0,0,0,0,0,0,0,0,0,0,-0.0755867924533964,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.26229655201476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903314705189113,0,0,0,0,0,0,0,0,0.331896011699038,0,0,0,0,0,0.111802679446438,-6.93889390390723e-18,0,-0.0424828143081917,0,0,0,0.192357752061112,0,0,0.0271136647898174,0.0110728305539619,-0.0549968152460529,-0.0263842543346562,0,0,0,0.0842162638879021,0,0
X600985.SH,0.0526262946808167,0,0,0,0,0.137634784739613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227575968141371,0,0.249286243223327,0,0,0,0,0,0.14178615811177,0,0,0,0,0,0,0.113122504391227,0,0.0707471080088078,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.00296637775186381,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.543299229655614,0,0,0,0.127189639901689,0,0,0.119928487014293,0,0,0,0,0.15912986631109,0.242755250432744,0,0.081174956795237,0,0,0,0,0,0,0,0.109216106513053,0,0,0,0.310741679670478,0,0,0.0086842094966932,0,0,0,0,0,-0.0272050621279324,0,0,0,0.0740059874637563,0,0,0,0,0,0,-0.00560362376868203,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128241061298715,0.263241901974602,0,0,0,0,0,0.053358502897355,0,0.142012700254782,0,0.0426613933997193,0.043939598929424,0,0.187681214263853,0,0,0,0,0.012626903480272,0,0,0,0,0,0,0
