,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X600547.SH,X000898.SZ,X600027.SH,X002466.SZ,X600516.SH,X601992.SH,X600111.SH,X600299.SH,X600176.SH,X000709.SZ,X300072.SZ,X002460.SZ,X600352.SH,X000825.SZ,X600339.SH,X000553.SZ,X600583.SH,X600808.SH,X002110.SZ,X600801.SH,X601158.SH,X000792.SZ,X000629.SZ,X000883.SZ,X000786.SZ,X000301.SZ,X600219.SH,X000408.SZ,X600426.SH,X000932.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.139714713912357,0.00975645582759762,0,0,0.138522231453449,-0.106613663588848,0,0,0,0,0,0,0.0318138137793105,0,0,0,0,0,0,-0.00555119172339619,0,-0.034617273179381,0,-0.0300112588336176,0,0,0,0,0,0,0.236052321837088,0,0,0.0101060773123111,0,0,0,0,0,0,0,0,0,0,0.0457924929819102,0,0,0,-0.121583177402657,0.0149269831835256,0.00771270383758405,0,0,0,0,0,0
X600028.SH,0,0,0.198599034877067,0.0639816520183242,0.0355271958084036,0,0,0,0,0,0,0,0,0,0,0.0426681100552293,0,0,0,0,0,0,0,0,0.021946185429037,0,0,0,0,0,0,0,0,0,-0.0171438926571767,0.0236992208423286,0,0,0,0,0,0,0,0,0.0856333520473606,0.0162380045104671,0,0,0,-0.188375236576055,0.0150668561995789,0.0154941362932411,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.201016053198134,0,0,0.0629275866429008,0,0,0,0.101109728936604,0,0.125851265791538,0,0,0.0752612145734042,0.0470447132074915,0,0,0,0,0,0,0,0.00643566582194111,0,0,0,0,0,0,0,0,0,0,0.0833466191903867,0,0,0,0,0,0,0,0.125314742390339,0,0,0.0638216732683347,0,0,-0.0116906809414429,-0.040757529649459,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.119379927703999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026531167548487,0,0,0,0,0,0,0,0.0767839929877996,0.0155765710997865,0,0.37446137809198,0,0,0,0,0.190872990062557,-0.0784248168362623,0,0,0.0223176402142607,0,0,0,0,-0.0180493463584049,-0.0278727772119609,0,0,0,0,0,0
X600019.SH,0,0,0.106032161780641,0.00278633178754203,0,0,0,0,0,0,0,0,0,0,0,0,0.137360021469616,0,0.297403662499248,0,0,0,0,0,0,0.0253934558251661,0,0,0,0,0,-0.0512709998554197,0,-0.0292141176553073,0,0.128731758244643,0.155656527546255,0,0,0,0,0,0,0,-0.0408424948292805,0,0.177989933479982,0,0,0,0,-0.0037895360837582,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0159143814963578,0,0,0,-0.00907018382276481,0,0,0,0,0,0.663428710910863,0.0943663926092632,0,0,0,0,0,0,0,0,0.016072199268804,0,0,0,0,0,-0.0434282578084305,0.0423465471633503,0,0,0,0,0,0,0,0.0978491630192242,0,-0.240172618110276,0,0,-0.00438965282705039,-0.00366011368802597,0.0139961297265193,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0185316078342311,0,0,0,0,0,0,0,0,0,0,0,0.0090935674042116,0,0,0,0.523382022173238,0,0,0,0,0,0,0,0,0.0806332607456274,0,0,0,0,0,0.0331201201337168,0,0,0,0,0.197721604875724,0,0,0,0.134968197365604,0,0,0,0,0.0198772813311464,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.198236327920686,0,0.0848492967725738,0,0,0,0,0,0,0,0.0655180860101594,0,0,0,0.055431859833707,0,0,0,0,0,0,0.0418642683578295,0,0,0.121072573177822,-0.0373993466588712,0,0.0402849928774338,0,0,0,0,0.114520759123131,0,0,0,0,0,0,-0.00888384778913082,-0.00593678403835516,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211021118137006,0,0,0.280026782828022,0,0,0.0467766190709536,0,0,0,-0.0300163919898821,0,0.023007121412588,-0.013332172972973,0,0,0,0,0,0,0.0909174034968392,0,0,0,0,0,0.0542416667602178,0,0.0491022789077711,0,0,0,0.0102875611255455,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.201556674761455,0,0,0,0,0,0,0,0.0618237051426533,0.0251952683704201,0,0,0,-0.0249958348529389,0,0,0,0,0,0,0.055923122401535,0,0,0,0,0,0,0.0204765995957544,0,0,0,0,0,0,0,0,0,0,-0.140625793058885,-0.00448968988898278,-0.0139094864626777,0,0,0,0,0,0
