,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X601991.SH,X600188.SH,X600309.SH,X600157.SH,X600027.SH,X600886.SH,X601992.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X000709.SZ,X601158.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600583.SH,X600339.SH,X000408.SZ,X600098.SH,X000630.SZ,X000883.SZ,X600352.SH,X000825.SZ,X600219.SH,X000539.SZ,X600021.SH,X000027.SZ,X002092.SZ,X600623.SH,X000983.SZ,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.325636124708332,0,0,0,0,0,0,0,0,0.030489105108022,0,0,0,0,0,0,0,0,0,0.00517602657815283,0.0283668731606531,0,0,0.0512327763400397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563955462365773,0,0,0,0,0,0.108484671579346,0,0,0.00143311782567807,0,0,-0.00183389061038745,0,0,0,0,0,0
X600028.SH,0.824118685786804,0,0,0,0,0.176059414812779,0,0,0,0.0289524321479192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828576220990099,0,0,0.0412576904261832,0,0,0,0,0,0,0,0.0209162107005549,-0.00109081897181118,0.0778838937013274,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.159281920346064,0.123334389548139,0,0.0660146535704974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450844660133523,0,0,0,0,0,0,0,0,0,0,0,0.0563997866622712,0,0,0.0923297679706426,0,0,0.00765568885262015,0,0,-0.155861578574639,0.129104385852884,0,0,0,0,-0.00216846375678766,0,0,0,0,0,0
X600019.SH,0,0,0.131497136270275,0,0,-4.33680868994202e-19,0,0,0,-0.0575512920033585,0,0,3.46944695195361e-18,0.0433355606976293,0,0,0,0,0,0,0,0,0.177257883498276,0,0.120198821957865,0,0,0,0,0,-0.0375806479366203,0,0,0,0,-0.0285620226547035,0.0644845070672028,0,-0.041473910277006,0,0,1.73472347597681e-18,0.105976337730101,0,0,-0.108944870739933,0,0,0,0,-0.0440130766819136,0.0440405591205036,0,0,0,-0.176245304673714,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.00425758644548023,0,0.191525595510939,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115927288266382,0,0,-0.0785508788095859,0,0,0,0,0.00514087940523158,0,0,-0.0568418475296106,-0.082287105248021,0,0,0,0,0,0.00207957401197324,0,0.106240602734469,0,0,0,0,0.0393604948180339,-0.0140979919781136,0.0183608267750279,0,0,0,-0.0120195755751717,0,0
X600585.SH,0,0.356844060783117,0,0.0457634698225991,0,0,0,0,0,0.00745607019611765,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0822592118767722,0,0,0.204422854169483,0,0,0,0,0,0,0,0,0,0,0.0230935400517616,0.0755604849239726,0,0,0,0,0,0,0,0,0,0,0,-0.14439390070606,-0.239927582953196,-0.00766346060058474,0.0073658127714503,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.061707327046088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177340491514032,0,0,0,0,0,0,-0.00583498824917223,0,0,0,0.00864040192489578,-0.0280818277064912,0,0,0.0534313444290026,0,0,0,0.128344709512638,0,0.0835699231600427,0.0532961798828109,0,0.0373242624960728,0,-0.0200329731357428,2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0.270790244621074,0,0,0,0,0,0.0673090435009176,0,0,0,0,-0.0131653109662422,0,0.120999473746526,0,0,0,0,0,0,0,0,0,0.0209923123518264,0,0,0.0834890067888624,0,0,0,0.0320744408296666,-0.0915012358926484,-0.0726818451399533,0,0,0,0.28547941796154,0.0867791223053075,0,0,0.0827960000746505,0,0,0,0.240483362067068,0,0,-0.0781285479180255,0,-0.0176802481568573,0,0,0,0,0,0
X600688.SH,0,0.195876965384851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123363279981282,-0.0193714993863411,0.0162262829339285,0,0,0,0.0510503780448584,0,0,0,0,0.0234909931593195,0,0,0,0,0,0,0,0,0.138312084766073,0,0.103709549609957,0.00487052398123064,0,0,0.0386100145495474,0,0.00199340540694648,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849281506239011,0,-0.0940771399340266,0,0,0,0,0,1.02163091575421,0,0,0,0,0,0,0,0,0,0,0,0.0696970378332369,0.00968964009141862,0,0,0,0,0,0,0,0.192906308805528,0,-0.010552835177434,0,0,-0.00912535294588019,-0.0183480943648214,0.00150560669880291,0,0,0,0,0,0
