,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X600660.SH,X000301.SZ,X600010.SH,X000877.SZ,X600011.SH,X600188.SH,X601600.SH,X002271.SZ,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X002080.SZ,X600426.SH,X002326.SZ,X600141.SH,X300037.SZ,X600803.SH,X600096.SH,X000408.SZ,X600219.SH,X601991.SH,X000723.SZ,X600795.SH,X000786.SZ,X002407.SZ,X600295.SH,X000825.SZ,X600027.SH,X600688.SH,X600160.SH,X600352.SH,X600516.SH,X000959.SZ,X600399.SH,X600489.SH,X002353.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0904650811856024,0,0,0,0,0,0,0,0,0,0.0647728200225518,0.00461104773387758,0,0,0.0815022483429576,0,0,0,0,0,0,0,0,0,0,0.0193237136434277,0,0,0,0.0188796127061722,0,0,0,0,0,0,0.0690275081415413,0.108180636045481,0,0.0216175070871898,0.0901902341244693,0,0,0,0,0,0,0.0867868637547217,0,0,-0.00649411951426157,0,0,0,0,-0.0774188849019106,0,0
X600028.SH,0,0,0,0,0,0,0,0.0503530498958177,0,0,0,0.038987747507077,0,0,0,0.0597418245108734,0,0,0,0,0,0,0,0,0,0.0203201559849886,0.00129071397686611,3.46944695195361e-18,0,0,0.0167283728726012,0,0,0,0,0,0,0,0.153925094027092,0.0162760417664219,0,0,0,0,0,0,0,0,0.130696843174914,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00667446465296643,0,0,0,0.0445346971545817,0,0.0858044520177609,0.15692178966478,0,-0.059300985628851,0.116615440637518,0.328020190120217,0,0,0,0,0,0.0236654325845199,0,0,0,0.0782538914803099,0,0,0,0,-8.67361737988404e-19,0,0,-0.0853170865745714,0.0956568019546279,0,0,0,0,0,0,0,0,0,0.0325283791894082,0,0,0,0.0230833608010833,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0161160316322035,0,0,-0.0231241094479648,0,0,0,0,0,0,0.118432884028375,0,0,0.18670386167589,0,0,0,0,0,0,0,0,-0.0306577401189073,0,0.0710939228606745,-0.00034675284920896,0,0,-0.0925381804520799,0,0.0209512156448169,0.0898896850970126,0,0,0,0,0,0,0,0.0106992037683462,0,0,0,0,0.0364841853433547,0,0
X002460.SZ,0,0,0,0,0,-0.0540069953741951,0,0.031704936161043,0.0211924762927836,0.488869586856971,0,0,0,0,0,0,0,0.0146135202568021,0,0,0,0,0,0,-0.10365887190764,0,0,0,0,0,0,0,0,0,0,0,0,0.329426357480915,0,0,0,0.0052412655242503,0,0,0,0,0.192633343351763,0,0,0,0,0,-0.0526117441396972,0,0,0,2.16840434497101e-19,0,0
X600585.SH,0,0,0,0,-0.101529908197332,0,0,0.0886763154625441,0,0,0,0,0,0.468473562802123,0,0,0,0.112581444872274,0,0,0,0,0,0.0472178512726024,0,0,0,0,0,0,0.0292672824798381,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0145737710550428,0,0.196477542029685,-0.0130659804427933,0,0,0,0,0.0240672379708797,0,0,0,0,-0.01604595919295,0,0
X600111.SH,0,0,0,0,0.00114137773541872,0,0,0,0,0.220369284973258,0,0.00275276095256734,0.329976540870977,0,0,0.0383092149300254,0,0,0,0,0,0,0,0,0,0,0.0400417016603792,-0.170901587749131,0.203604879843178,0,0,0.0908515602028084,0,0,-0.0168942173533236,0,0,0.00883516175767676,0,0,0,0,0,0,0,0,0.184561413924515,0,0,0.35748578215487,0,0,0.0509935299137354,0,0,0,0.0214891700391557,0,0
X600019.SH,0,0,0,0,0.10815435348269,0,0,0,0,0,0,0.0477823930667693,0.11028560350315,0.0535302798712689,0,0.0667123431457402,0,0,0,0,0,0,0,0,0,0,0,0,-0.02941577732924,0,-0.107271995576297,0.00803597372392342,0,0,0,0,0,0,0,0.376656038128017,0,0,0.113662166185598,0,0.0604111279350673,0.00996136905995875,0,0,0,0,-0.0573031807134788,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.074013545029103,0.139791721740605,0,0,0,0,-0.0456543721895373,0,-0.152064384786432,0,0,0,0,0.116134452041572,0,0,0,0,0,0,0.302144148959472,0,-0.0604366489790919,-0.0919179798776668,0,0,0,0.0897893955600292,0,0.0528820075508211,0.0688180857808905,0.0421865712172865,0,0,-0.224907956164253,0,0,0,0,0,0,0.109480003324039,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.375090911611211,0,0.164943972024853,0,0.0688886723732755,0,0,0.0604850523287212,0,0,0,0,0,0,-0.0640517647714304,0,0,0,0,0,0,0.0178345611961701,0,0,0,0,-0.000985749143844925,0.146759051613858,0.075951501049811,0.00750041087671794,0,0,0,0,0.0247730819443144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
