,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X600010.SH,X000301.SZ,X000708.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600096.SH,X000786.SZ,X000723.SZ,X000983.SZ,X600803.SH,X000408.SZ,X601991.SH,X300073.SZ,X600141.SH,X002080.SZ,X601699.SH,X600486.SH,X600219.SH,X600027.SH,X600801.SH,X002192.SZ,X002353.SZ,X000959.SZ,X600157.SH,X600295.SH,X600489.SH,X000807.SZ,X000932.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0653179301126662,0,0.0537974890515202,0,0,0.0453119395257331,0,0,0,0,0.0483487674601296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112688456252231,-0.152795352015595,0,0.031398711828687,0.0352295525517755,0,0,0,0,0,0.0137279459599392,0.0578025326726534,0,0,0,0,0.163633125580827,0,0,0.0794938853650871,0,0,0.0656639165493609,0,0,0,0,0,0,0,0.0342787004351083,0,0
X601088.SH,0,0,0,0,0,0,0.23065618199479,0,0.0414685808086108,0,0,0.137165986458702,0,0.0110913420366843,-0.0305196940616217,0,0,-0.054906800969473,0,0,0,0,0.0413505107182745,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0306508735693848,0,0,0,0,-0.0656047785116163,0,0,0,0,0,0,0,0.00331843813252974,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0188161289262349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378077969664066,0,0.0267604916808383,0,0.00591465671134233,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0125057188710204,0.02578847533115,0,0,0,0.0643135131745322,0,0,0.0737240516614766,0,0.0484420838649897,-1.0842021724855e-19,0.00986374285783499,0,-0.0191934200785335,0,0,0,0,0,0,0
X600309.SH,0,0.0142530989058512,0,0,0,0,0,0,-0.0514837365760867,0,0,0.0950396148119096,0,0.0367457366590027,0,0.195820189078307,0,-0.0119528535275522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229793728976898,0.0997146232536114,0,0,0.142111062106062,0,0,9.10109861408104e-05,8.67361737988404e-19,0,0.00978099337107553,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.296256095765254,0,0,0.15856476930435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571690328089759,0,0,0,0,0,0,0,0,0.0455210063554781,0,0,0.0749101787262699,0,0,0,0,0.0793361196788086,0,0.203806661164884,0,0,0,0,0,0.0500006804238393,0,0.0138367612717745,-0.05101410718841,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0139224318612788,-0.0688199007869221,0,0,0,0.0983045297584007,0,0,0,0,0,0,0.174025535313724,0,0,0,0,0,0,0,0.00296790236476784,0,0,0,0,0,0,0,0,0,0,0,0.0184088738735047,0.41034499744588,0,0,0.0196832848660265,0,6.93889390390723e-18,0,0,0,0,0,-0.00393256544840276,0,0,0,0,0,0,0
X600188.SH,0,0.300842640594321,0,0,0,0,0,0,0.0376107481357928,0,0,0,0,-0.262523686264551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611951520734908,0,0,0,0,0,0,0,0,0.364571760463982,0,0,0,0,0,0.0215360926761992,0,0,0.139083749034935,0,0.0257711334615843,0,0,0,0.0375591357894034,-0.0593064118899203,0,0,0,-6.93889390390723e-18,0,0
X002466.SZ,0,0,0,0,0.628791489159693,0,-0.0712598906511822,0,0,0,0.0437415574996254,0,0,0.04579965769224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298685899373537,0,0,0,0,0.0616409780209608,0,0,0.0163496439707565,0,0,0,0.0742384103636804,0,0,0,0,0,0,0,0.143123446936545,0,0.0130379065548765,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.138573261238715,0.0198945381288606,0,0,0,0,0,0,0,0,0,0,-0.00509782833497632,0,0,0,0,0,0,0,0.142379141059865,0,0,-0.10462042569608,0,0.500677260223142,0,0,0.0561634670956417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532179936778501,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0768605817618748,0,0,0,0,0,0,0,0,0,0.0767109974245449,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0320315126331731,0,0,0,0,0,0,0,0,-0.0074583134285626,0,0,0,0,0,0.0469717555086092,0,0,0,0.0869588582058328,0.203567078507043,0,0,-0.0132568144386717,0,0,0,0,0,0,0
X600111.SH,0,-0.161682199329119,0,0,0.0169034991062844,0,0,0,0,0,0,0,0,0,0,0.0463927979023741,0,0.0187566448743138,0,0,0.331146498306942,0,0,0,0,0,0,0,0.116826700619915,0,0,0,0,0.153361377280296,0,0.120240253610147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202390544457443,0,0.0178053761312175,0,0,0,0,0.260098955660312,0,0
X601898.SH,0,0.238171240548805,0,0.144017239407679,0,0,0.0749768234647928,0.0125656141373133,-0.01878603016023,0,0,0,0,-0.0855380691627123,0,0,0,0,0,0,0,0,0,0,0,0,0.122999235660037,0,0,0.270679877351592,0.0605268446292742,0,0,0,0,0,0,0,0,0,0,0,0.000625907271709994,0,0,0.0658352692576057,0,0,0,0,0,0,-0.0160510518715356,0,0,0,0.0242472112114579,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.120204192055948,0,0,0,0.036614899448091,0,0,0,0,-0.0176355119168155,0,0,0,0,0,0,0,0.612800812558422,0.0211984273924515,0,0,0,0.210870952146109,0,0,0,0,0,0,0,0,-0.0235309892419822,0,0.0959968821105002,0,0,0,0,0,0,0,0.0347913438999983,0,0,0,0,0,0,0
X600011.SH,-0.913894292929993,0.0150959011218124,0,0,0,0,0,0,0,0,0,0,0.203907928742366,0,0.0280617145611223,0,0,0,0,0,0.340646334626692,0,0,0,0,0,-0.113511103920134,0,-0.0268774114450543,0,0,0,0,0.253656484504593,0,0,0,0,0,0.775747576099459,0,0.0254071340169873,0,0,0,0,0,0,0,0,0,-0.0236225199904317,0.0744062685379087,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.00523911876521813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180519850215082,0,0,0,0.184160215346393,0,0,0,-0.396641287476381,0.330488483648523,0,0.0710390622069487,0,0,0,0,0,0,0,-4.0112190851524e-05,0,0,0,0,0,0.00417612044762947,-0.0663242969291035,0,0,0,0,0,0
X000877.SZ,0,0,0,0.125734327249508,0,0,-0.0464758074226999,0,0,0,0,0,0.101061503228753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106646890865586,0,0,0,0,0,0.0947760641840557,0,0,0,0,0,0,0.0510067750994236,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0649185877684732,0.00787887429215168,0,0.0294216754634069,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.434266227887442,-0.0187867876776932,0.0128691399099801,-0.0336399198929091,0,0,0,0,0,0,0,0,0,0,0.0557385622373002,0,0,0,0.129353084268346,0,0,0,0,0,0,0,0,-0.00613097604722377,0,0,0,0,0,0,0,0,0,0.0328075628960238,0.128703943085616,0,0,8.8117733464982e-05,0.00612008164454131,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483061473204898,0,0.3806128256707,0,0,0.077493095845403,0,0.0715102226045878,0,0.0754464484588241,0.0724205882047257,0,0,0,0,0.0585547712776923,0,0,0,0,0,0,0,0,0,0.00552313796506357,0.0252189246628054,0,0.0402661703341051,0,0,0,0
X000708.SZ,0,0,0,0,-0.0181367026827387,0,0,0,0,0,0,0.0403325050169998,0,0,0,0,0,0,0,0.190031878081409,0,0.137910428398822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211651014811838,0,0.0341190511416284,0,0,0,0,-0.00450741283242315,0,0,0,0,0,0
