,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600010.SH,X600362.SH,X600489.SH,X600176.SH,X601991.SH,X600352.SH,X600111.SH,X600188.SH,X600426.SH,X600795.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002466.SZ,X002080.SZ,X002353.SZ,X600219.SH,X600529.SH,X600486.SH,X600612.SH,X000932.SZ,X000959.SZ,X000301.SZ,X000723.SZ,X600315.SH,X000027.SZ,X002075.SZ,X002409.SZ,X601158.SH,X000883.SZ,X600516.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00817025776437548,0,0,0.0233439532551218,0.0132573114919601,0,0,0.160393291585394,0,0,0,0,0,0.0243779699638734,0,-0.0363675461638148,0.0306315456444177,0,0,0,0,0,0,0,0,0.102623731928101,0,-0.0620826418897799,0,0,0,0.0434536755489398,0,0.00900473708892218,0,0,0,0,0,0,0,0,0,0,-0.00207711064690608,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00948386972018515,0,0.0220415237123283,0,0,0,0,0,0,0,0,0.0280213505359468,0,0,0,0,-0.00423140593055999,0,0,0,0,0,0,0,0,0.0165768663064692,0.134440143949139,0,0,0,0,0,0.031616768792242,0,0,0,0,0,0,0,0,0,0.0663450698519613,0,0.000799639875102774,0.00671913574555073,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182691173721836,0,0,0,0,0,0,0.0572586903088002,0,0,0.0148560777516976,0.118613137206466,0,0,0,0,0,0,0.0263144724010633,0,0,0.159887396852597,0,0,0.0838327390966637,0,0,0,0,0,0,0.0120409287543567,0,0,0,0,0,0,0,0.000897965168790955,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.115708798756321,0.0260392353744708,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0227126589739268,0,0.13441200214324,0,0.138992849485974,0,0,0,0,0,0,-0.0422650619077293,0,0,0,-0.0246894398198599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062543354926716,0,0,0.0109353208796098,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.11250633518392,0.0634286818809532,0.124254427741713,0,0,0,0.0188585506135909,0,0,0,0,0,0,0,0,0,0,0.0647916913242176,0,0,0,0,0,-0.0107147460007687,0,0.114437777685893,0.134704256540149,-0.0119090265404864,0.044500855574437,0,0,0,0,-0.0601870516809735,0,0,0,0.039053212142592,0,0,0,0,0,0.0248198197040603,-0.0210886494002697,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657505213054474,0,0,0.103400940112834,0,0,0,0,0,0.0472867438343591,0,0,-0.00717531397240851,0,-0.00820646662836035,0,0.015373942831313,0,0,0,0.0515674872903721,0,0,0,0,0,0,0,0,0,0,-0.0642539067896583,0.014362753666756,-0.0198033849315585,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0349523696995828,0,0,0,0,0,0.0981242199406101,0,0,0,0,0.0650268227524402,0,0,0,0,0,0,0,0,0,0.0198166387304996,-0.0692353799977999,0,0.0861225178267096,0,0,0,0,0.0476727266581979,0,0.0114366864186835,0.100647276533421,0,0,0,0.0727268449451163,0,0,0,0,0,-0.00305813971785398,-0.0062796563842601,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.162878637973705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227819612198952,0,0,0.151667823842186,0,0.222881077821226,0,0,0,0,0,0,0,0,0.0277780312420738,0,0,0,0,0,0,0,0.202251531510527,0,0,0,0,0,0,0,0,0,0.0241944375884832,-0.00656969334085637,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0301533102378873,0,0,0,0,0,0.0270470762526136,0,0,0.197170124357417,0,0,0,0,0,0,0,0,0.237432188049417,0,0,0,0,0,0,0,0.013119767088159,0,0,0,0,0.103883703021195,0,0,0,0,0,0.0838142068756967,0,0.0658118246975024,0.0386686255527323,0,0,0.121981885033354,0,0,0.00385015901496734,-0.0223215275256208,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0930767900395692,0,0,0,0,0,0,0.0232167387525298,0,0,0,0,0,0,0,0,0.0133429814375997,0,0,0,0.758970037377912,-4.33680868994202e-19,0,0,0.0580715982072592,0,0,0,0,0,0,0,0,-0.205815079272015,0,0,0,0.00397751067907647,0,0,0,0,0,0,0.0569777884424033,0,0,0,0,0.131838405142348,0,0
X600660.SH,0,0,0,0,0.374217030824863,0,0,0,-0.1676748948711,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.412394562045464,0,0,0,0,-0.0556514340045543,0,0,0,-0.0758741785361544,0,0,0,0,0,0,0,0.0530859796872882,0,0,0,0,0.139383806154136,0,0,0,0,0,0,0,0.00976563907413212,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.165760681955977,0,0,0,0.157531777166673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133886784160827,0,0,0.0566833180553929,0,0,0,0,0,0.360558351880422,0.0228718411290349,0.0394860141314061,0,0,0,0,0,0.0899462362921384,0,0,0.112218633117898,0.141572816527107,0,0.0218861735771882,0,0,0,0,0,0.00582741674308389,0.00698913536917489,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0256304637691979,0,0,0,0,0,0,0,0,0.0468535243849971,0.241499891405219,0,0,0.0355152039759216,0,0.103671202565774,0,0,0.299433752533346,0,0,-0.00141448779506724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954906438742225,-0.0117590115139881,0,0,0,0,0,0
X600801.SH,0,0,0.29159958289982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812835569846561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334412950750976,0,0,0,0.0798202441254442,0,0,0,0,0,0,0,0,0.179703307352211,0,0,0.0265193449084745,0.0202374794563176,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.118872149029521,0,0,0,0,0,0,0,0,0.148838056189329,0.0512455997662098,0,0,0,0,0,0.0171757155545071,0,0,0,0,0,0,0,-0.098419355984281,0.176940875219699,0,0.0316668037484091,0.00117748384131294,0,0,0,0,0,0,0.180371533833745,0,0,0,0,0,0,0.0115787793754986,-0.0128679728219132,0,0,0,0,0,0
