,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X601992.SH,X600623.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X600352.SH,X000792.SZ,X000709.SZ,X600489.SH,X600309.SH,X600583.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X300072.SZ,X000629.SZ,X000630.SZ,X002470.SZ,X000983.SZ,X002075.SZ,X000959.SZ,X600021.SH,X000060.SZ,X600176.SH,X600022.SH,X600098.SH,X000012.SZ,X002407.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.212037741261428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777580579628788,0,0,0,0,0,0,0,0.102024763883542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618790864602824,0,0.0815032355416403,0,0,0.00713350860026953,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.12182761576597,0,0,0.148078029411878,0.0853526361525796,0,0,0,0,0.00408126296824693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745564222403467,0,0,0,0,0,0,0,0,0.0028397989309896,0.0057907578626638,-8.67361737988404e-19,0,0,0,0,0,0,-0.000841640425391518,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.405293764957847,0,0,0,0,0.0807942162438429,0.104825269953597,0.0804906647504829,0.0374517169123459,0,0,0,0,0,0,0,0,0.00173670945457745,0,0,0,0,0,0,0,0,0,0,0.0867603304621561,0,0,0,0,0,0,0,0,0.0249425332645501,0,0,0,0,0,0.00479509847717999,0,0,0,0,0,0,0
X600011.SH,0,0,0.119359676087204,0,0,0,0,0.101963380234724,0.041138495275277,0,0,0,0,0,0.152311771321953,0,0,0,0,0,0.01045339354526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804052371211372,0,0.0772963154192368,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0772226527362927,0,0,0,0,0.0424359109244129,0,0,0,0.0462013375185181,0,0,0,0,0,0,0,0,0,0.0701864861438534,0,0,0.00698185014485839,0.0845586816408264,0,0,0,0,0.037290341629194,0,0,0.0262267495556669,0.0600447440132045,0,0,0,0,0.416404839652866,0,0,0.0534461081007088,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.11917267321438,0,0.120156897679621,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555914671946294,0,0,0,0,0,0,0,0.0548847973524247,0,0.0153885792425046,0,0,0,0,0,0,0,0,0,0.0607215683877321,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0278158222810432,0,0,0,0,0,0,0,0,0.0873495088588953,0.0119400263476132,0,0,0,0,0,0,0,0,0,0.146014163162743,0,0,0,0,0.0140867363270334,0,0,0,0,0,0.197987658651724,0,0,0,0,0.0884836449532721,0,0,0,0.0624083712822815,0,0,0,0,0,-0.025119936864436,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.0403712395324761,0,0,0,0,0,0,0,0,0.222006099220483,0.143676101076669,0,0.0291605728491266,0,0,0,0,0,0,0,0,0.27471945088518,0,0,0.011813032565297,0,0,0,1.73472347597681e-18,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0230572133346483,0,0,0.289977170721012,0,0,0,0,0,0,0,-0.0320190956947375,0,-0.0268434787236338,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547471294163747,0,0,0,0.160021975376969,0,0,0.119631516400609,0,0,0.0301964153084542,0.0857179003776477,0,0,0,0,0.187563786605727,0,0,0,0,0.122026005609687,0,0,0,0,0.0176685434448904,0,0,0,0,0.078696248110991,0.0706444861088075,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232208801246183,0,-0.100854878550578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0329222453533699,0.187047024417588,0.0745596412601675,0,0.255628038047274,0,0,0.0758980646187138,0,0,0,0,0.105771217800458,0.0406486464441381,0,0,0,0
