,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600010.SH,X600362.SH,X000786.SZ,X600111.SH,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X000301.SZ,X600426.SH,X600886.SH,X002466.SZ,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600489.SH,X002353.SZ,X600795.SH,X600803.SH,X002080.SZ,X600688.SH,X600486.SH,X000932.SZ,X600299.SH,X601168.SH,X000898.SZ,X000027.SZ,X600295.SH,X000723.SZ,X600516.SH,X600027.SH,X300037.SZ,X601992.SH,X600157.SH,X600315.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278291993780436,0.114696756756349,0,0,0,0,0,0,0,0.0479496301558915,0,0,0,0,0,0.335247006243159,0.0101572867692147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050230925206218,0,0.102290757990522,0,-0.0106478850334953,0.00585282580127101,0,0,0,-0.0276510037843312,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.276878786606768,0.155576562011093,0,-1.73472347597681e-18,0.0335767269579374,0.0866728516327156,0,0.0998517249122131,0,0,0.0507394021475084,0,0,0,0,0,0,0.0676607765065783,0,0,0,0,0.0987918980098391,0,0,0,0.00207646595979909,0,0,0,0,0,0.0677885565563333,0,0,0,0,0,0,0,0,0,-0.0222006167769734,0.0444290505807275,0,0,0,-0.0190147674868029,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.120429053583543,0,0,0,0,0,0.0141732717641168,0.150704701249681,0,0.351016718564747,0,0,0.0829760187411822,0,0,1.38777878078145e-17,0,0,0.172791278103598,0.142109430149378,0,0.0162906460724187,0,0,0,0,0,0,0,0.150592573001378,0,0,0,0,0,0,0,0,0,0,0,0.397673846207057,0,0.00579695840943144,0.0106009284035968,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0783108685870811,0,3.46944695195361e-18,0,0,0,0.0173938847067335,0,0,0,0,0,0,0.0855769823004379,0,0,0,0,0,0,0,0,0,0.189608507262144,0,0.0574096985265476,0.0366925899201088,0,0,0,0,0,0,0,0.0007681337364747,0,0,0,0,0,0,0,0,0,0,0.0702346091470847,-0.127747715784327,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.422272472052159,0,0.103012295476541,0.107132920104119,0,0,0.470640051223858,0,0,0,0,0,0,0,0.189656964451326,0,0,0.0880571124066065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687090789896497,0.147822050658884,0,0,0,0,0,0,0,0,0,0,-0.0136149981901963,2.16840434497101e-19,0,0,0,-0.0253411158895478,0,0
X600176.SH,0,0,0,0.0718494206670387,0,0,0.152238052506153,0.28039311307101,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0214037636520106,0,0,0,0,0,-0.00800988004492831,-0.186962415359416,0,0.0852727957298596,0,0,0,0,0,0,0,-0.115387252053778,0,0,0.141902210614408,0,-0.0580435204459409,0,0,0,0,-0.039226251866277,0,0,0,-0.0204666888299931,4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00103280923079947,0,0,0,0,0.0874330655436546,0,0,0,0,0.0294657149931959,0.0291305875450509,0,0,0,0,0,0,0,0,0,0,0,0.0613966542761241,0,0.150614793380471,0,0,0,0,0,0,0,0,0,0,0.244625993449235,0.250952499478888,0,-0.0229063579492836,0,0,0,0,0.0133241722929929,0,0
X601898.SH,0,0,0.539501499338216,0,0,0,0,0,0,0,0,0,0.0940332945739749,0,0,0,0,0,0,-0.0192249163341429,0,0,0,0.212294396420665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129531543778827,0,0,0,0,0,0,0,0,-0.0203855361213851,-0.00491170246295704,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0371620982995565,0,0,0.00329635145016319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381820195687535,0.0649402356363635,0,0,0,0,0,0,0.0395952034576181,0,0,0,-0.0334782133240869,0.142620897523685,0,0,0,0.058888691637618,0,0,0,0,0,0,0,0,0.034149158670208,0,0,0.0123695518880723,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.171785300711401,0.0805740347995666,0,0,0,0,0,0.328503561632282,0.192784444731604,0,0,0,0,0,0,0,-0.227336349937903,0,0,0,0,0,-0.473793335326626,0,0,0.690335059755459,-0.0593578835452771,0,0,0,0,0.342440705495653,0,0,0,0,0,0,-0.126851987333326,0,0,0,0,0,0,-0.0996309585458608,0.095447267193127,0,0,0,0.0680908648601289,0,0
X600426.SH,0,0,0,0,0,0,0.0518787952923885,0,0,0,0,0,0.228156031772286,0,0.0459992561847543,0.0393768420836941,0,0,0,0.235248991107359,0,0,0.0844236701163558,0,0,0,0,0,0,0.0695227257361235,0,0,0,0,0.0720910218420718,0,0,0,0,-0.0434748978195328,0,0,0,0,0,0,0,0,0,0,0,-0.0220656096319025,1.0842021724855e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.0234930738862506,0.0792352428695401,0.00494293063287425,0,0.0420065926575382,0,0,0,0,0,0,0,0,0,-0.0186100874567786,0,0,0,0,0,0.0900643027232357,0,0,0.0526240074530285,0.0324170765869498,0,0,0,0,0,0,0,0,0,0.0932519226212072,0.0102094172244242,0,0,0,0,0,0,0,0.0717844640426348,0,0,0.030608539576915,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.331004136462035,0,0.373859004277363,0,0,0,0,0,0,0.324158758707902,0,0,0,0,0,0.0727492857838981,0,0,-0.069627777557381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175972908328556,0.394128070346383,0,0,0,0,0,0,0,0,0.0570793486087199,-0.0287634840678332,0,0,0,0,0,0
X600188.SH,0,0,0.358034375826555,0,0,0,0,0,0,0,0,0,0,0,0.219401990992547,0,0.101005048393948,0,0,0,0,0,-0.0419920705336349,0,0,0,0,0,0,0,0,0,0,0,-0.129568754156996,0.076688194438046,0,0,0,-0.0630892999161889,0.0560817767511984,0,0,0,0,0,0,0,0,0,0,-0.0520073435929696,0.0416385539221501,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.00490873505937807,0.0248150249837026,0,0.133445147234654,0,0,0.026032264182042,0,0,0.161804809990298,0,0,0,0.00739425074588517,0,0,0,0,0,0,0,0,0,0,0,0.0876436412106025,0,0.324239062028525,0,0,0,0.0820081558785113,0,0,0.0177115655389395,0,0,0,0,0,0,-0.00629851899741051,0,0,0,-0.023499115716379,0.0259537087643827,0,0,0,0,0,0
X600801.SH,0,0,0,-0.00879247096238252,0.28401951665732,0,0,0,-0.0497665016252908,0,0,0.0167448288248915,0,0,0,0,0,0,0,0,0,0,0,0.0031623668454278,0,0,-0.135542995565186,0,0.0663376959281741,-0.0459456392772315,0,0,-0.0406831047067082,0,0,0.189507149024455,0,0.0304422021653358,0,0,0.0189495322606995,0,0,0,0,0,0.0885931496397426,0,0,0,0,0,0.00283234124725075,0,0,0,-0.0346615817925654,0,0
X600219.SH,0,0,0,0.105969478944165,0,0,0,0,0,1.73472347597681e-18,0,0,0.15259566271616,0,0,0,0.222332520742528,0,0,0.057124531302746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430865038094946,0,0,0.0712852435000944,0,0,0,0,0,0,0,0,0,0.169816991443577,0.0396964904008142,0,0,0,-0.0935097357357127,0,0,0,0.0535221993501819,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0693265441605756,-0.0304645658164396,0,0,0,0.013133374361694,0,0,0,0,-0.0246137205093002,0,0,0,0,0,-0.0585938368697037,0,0,0,0,0,0,0,0,0,0,0.260182238254232,0,-0.115157264922571,0.117021838975873,0,0.0194905334537709,0,0,0,0,0,0,-0.0241373246434932,0.0244423050740417,0,0,0,-0.00875495582930218,0,0
X600489.SH,0,0,0,0,0,0,0,0.00748903965577755,0,0,0.542330861526235,0,0,0,0,0,0.0236175032692649,0,0,0,0,0,0.00337096622113417,0,0,0,0.0671606814184253,0,0,0,0,0,0.0155115352560427,0,0,0,0,0.0128420727622857,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0787334672196189,0.0899361904131362,0,0.000917426449303418,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0124949094602251,0.140572940611664,0,0,0,0,0,0,0.207623119097132,0.252065767725632,0,0,0,0.0923567213630789,0,0,0,0,0,0,0,0,0,0,0,0.228738937409833,0,0,0.13044536662827,0,0,-0.127920433246189,0,0,-0.22687676073672,0,-0.143392938938584,0,0,0,0,0.0243741153435076,0,0,0,0.0131826243835501,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0944636494141301,0,-0.0547636886644961,0,0,0,0,0,0,0,0,0,0.265086712625112,0,0,0,0.0529612700296652,0,0,0,0,0,0,0,0,0,0,0,0,0.0470255715968185,0,-0.0447577492561002,0,0,0.121097234119001,0,0,0,-0.0460402204972235,0,0,0,0.0920602779518459,0,0,0.0422165692970701,-0.039471423073245,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.0923931851072982,0.190319967457543,0,0,0,0,0,0.0796180825829554,0.103635947785522,0,0,0,0,0.0478748306761363,0,0,0.0216147202091571,-0.368836223972219,0.0778436474394719,0,0,0,0,0.126305298309661,0,0,0,0,0,0.139129171929492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255428754278636,0,0,-0.00509002546907656,-0.00619957607298056,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.134203995826396,0,0,0,0.093188504875765,0,0,0,0,0,0.256473844192136,0,0,0,0,0,0,0,0,0,0,0,-0.189583428170813,0,0,0,0,0,0,0,0,0.271373628328599,0,0.0797253107094116,0,0.0729147748273531,0,0.188936135182994,0,0,0,-3.46944695195361e-18,0,-4.33680868994202e-19,0,-0.0764307076045758,0,0,0,0,0,0
X600688.SH,0,0.180382831883655,0,0.0510457751829326,0,0,0,0.0784958425721729,0,0,0,0,0,0,0.0458362365819519,0,0,0,0,0.073063109955306,0,0,-0.0392476232393539,0.0280938790571729,0,0,0,0,0.0573927005958916,0,0,0,0,0,-0.185926601475015,0.0309165760339154,0,0,0,0,0,0,-0.0818979886732375,0,-0.0376779508042501,0,0.0580587268520913,0,0,0,0,-0.00555108842215487,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0771076169163363,0,0,0,0,0,0,0,0,0,0,0.24235858051358,0,0,0,0,0,0.0587282022352184,0,-0.0130661388172516,0.0801159337258135,0,0,0,-0.199480679509937,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.000844099319284862,0,-0.0308924416452043,-0.0333302623326234,0,0,0,0,-0.0615438984804055,0,0
X000932.SZ,0,0,0,0,0,0.642998229801938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685530294351007,0,0,0,0,0,0.165351702761067,0,0,0,0,0.178560304709199,0,0,0,0,0,0,0,0,0,0,0,0.11296561817092,0,-0.0645918195927881,0,0.0194287955238885,0,0.00272912453362317,0,0,-0.0178888170689446,0,0,0,0,1.73472347597681e-18,0,0
X600299.SH,0,0,0,0,0,0,0.104317172732626,-0.0404428741683242,-0.0462841076164862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943562570309591,0,0,0.129057212653511,0,0,0,0,0,0,0,0,0,0,0,0.165567295872111,-0.0160218421144453,0.010228808095362,0,0,0,0,0.185495250042101,0,-0.0681753289031966,0,0,0,0,0.0070973458159485,0,0,0,0,0.0734342698763112,0,0
X601168.SH,0,0,0,0,0,0,0.0158738741911719,0.095519229509767,-0.0152508430278059,0,0,0,0.274908704052367,0.0205152828172197,-0.0187476010857071,0,0,0,0,0.217253028027214,0,0,0,0.058896062638403,0,0,0,0,0,0,0,0,-0.0618356920698927,0,0,0,0.142689514289953,0,0,0,0,0.0921041771440046,0,0,0.104259637996921,0,0.0765845689053729,0,0.182956987104617,0,0,-0.00740444350500133,0,0,0,0,-0.0607776048206577,0,0
X000898.SZ,0,0,0,0,0,0.199694117132667,0.0584553794940909,0,-0.0113986373332616,0,0,0,0,0,0,0,0,0.0407137655108963,0,0,0,0,0,0.0734352356488494,0,0,-0.00660826256468667,0,0,0,0,0,0,0,0,0.198941370979305,0,0,0,0,0,0,0,0,0,0,0,0.0553040629263898,0.108939323731285,0.142790139678797,0,-0.00755397206129231,0.00240595415696841,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.0642638847301819,0,0,-0.0304254011757079,0,0,-0.111735285406688,0,0,0,0,0.032501035789227,0,0,0,0.11062238658254,0.0499742214826047,0,0,0,0,0,0,0,0,0,-0.0202880942501677,0,0,0,0,0,0,0,0,0,0,0.0980644593538419,0.154194327743216,0.303673005889321,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114502532572464,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.66867918884424,-0.102753816894857,0,0,0.236883233348871,0,0.0571924589874565,0,0,0,0,0,0,0,-0.0551184716689324,0,0,0.309366402779064,0,0,0,0,0,0,0.0972740121532345,0,0,0,0,0.0891701208498206,0,0.167500890643606,0,0,0,0,-0.322767987631073,0,0,0,0,0,-0.150034225952179,0.0309464210045388,0.0251138700706499,0,0,0,0,0,0
X000723.SZ,0,0,0,0.0300171021728898,0,0,0,0,0,0,0.153994244419626,0,0,0,0.139263450523765,0,0,0,0,0,0,0,0.0560357044894771,0.254842164559647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137033709242527,0,0.213326541125754,0,0,0,0,0.153252387744714,0,0,0.0314118149390995,0,0,0.111131889526774,0.0741137805902635,-0.127298143794304,0,0,0,-0.0535216499901031,0,0
X600516.SH,0,0,0,0,0,0,-0.0647806467200964,0.232451446387306,0.0546932545265717,0,0,0,0,0,0,0,0,0.0467862721782722,0,0,0,0,0.0676488702263531,0.176870761243696,0,0,0,0,0,-0.0411655408534317,0,0,0,0,0,0.221747926465059,0,0,0,-0.00953914850586182,0,-0.151225773664538,0,0,0.106035209608458,0,0,-0.17415264170204,0.227903103248678,0,0,0,0.0554726294162543,0,0,0,-0.069365620891715,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.0174446845082205,0,0,0,0,0,-0.0159671049382453,0,0,0,0,0,0,0,0.0413355528611074,0,0.0190830479193797,0,0.136992035898723,0,0,0,0,0,0,0,0,0,0.0047838888574495,0,0.0863661426118677,0,0,0.0499174445607443,0,0,0,0,0,0.022332053864235,0,0.0302525862235412,-8.67361737988404e-19,0.0157332034945671,0,0,0,-0.012861445117403,0,0
X300037.SZ,0,-0.218301924717289,0,0,-0.119824500832492,0,0,0,0,-0.39328293903174,0,0,0.0974654666006251,0,0,0.259650568451763,0,0,-0.229821384473773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151704613038574,0,0,0,0.161500102716841,0,0,0,0,8.67361737988404e-19,0.108823476445767,0,0,0,-0.129734806978394,0,0.0695309768677711,0,0,-0.020121203441813,0,0,0,0,-0.0598063096197962,0,0
X601992.SH,0,0,0,0,0,0,0,0.032714985990842,0,0,0,0.049483210914748,0,0,0.058544117049601,0,0,0,0,0,0,0,0,0.012697386189614,0,0,-0.0146726258419679,0,0,0,0,0,0,0,-0.142727398208139,0,0,0,0,0.0871081173470551,0.0038663671405331,0.0208067396434138,0,0,0,0,0,-0.0354379356787146,0,0,0,-0.0076433801153102,0.00676219104478218,0,0,0,-0.0488821632858699,0,0
X600157.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108291221914585,0,0,0,0,0,0,0.02547103160436,0.145379887315141,0,0,-0.0659794049253703,0,0,0,0,0,0.0880503289974116,0,0,0,0,0.0604224304074572,-0.0562940067346092,-0.148334765219684,0,0,0,0,0,0,0,0,0.0241184623116604,0.0257566151745035,0,0,0,-0.227413776113148,0,0
X600315.SH,0,0,0,0,0,0.0602079563398368,-0.18817988046817,0,0,0,0,0,0.014533172302853,0,0,0,0,0,0,-0.0050765989233,0,0,0,0,0,0,0,0,0.0558885164630551,0,0,-0.109690078203188,0,0,0,0,0,0.195259373659374,0.0874312144909989,0,0,0.18236047702901,-0.0672287568745188,0,0,0,0,0,0,0,0.370246577670079,0.0275438783941726,0,0,0,0,-0.245614069272709,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716496179735574,0,0,0,0,0,-0.0761608797874551,0,0,0,0.0365951450298365,-8.67361737988404e-19,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0882612774665869,0.0938020070476391,0,0,0,0,0.100272457530973,0,0,0,0,-0.0231856226041644,-0.227345704848444,0,0,0.169675678070625,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.0600264623504189,0,0,0,0.46028671905369,0,0,0,0.123327202523155,0,0,-0.0627624912672329,0,0,0,0,0,0,0,0,0,0,0,0,0.000693683304750722,0,0,0,0,0,0.0723135478455354,0,-0.0642331974157644,0,0,0,0,0,0,-0.00829696407024259,0.0962568879028306,0,0,0,-0.00106385778362525,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0543927067343273,0.0249235936512402,0,0,0,-0.0549775247490375,0,0,0,0,1.73472347597681e-18,0,-0.0438719521031992,0,0,0.0385191210645014,0,-0.259640761412383,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994463205816781,0,0.267085870473294,0,0.0160370635214842,0,0,0.0115599810503848,0,0,0,0.110919947549758,0,0,0,-0.009579176768294,0,0,0,-0.0309321598960594,0,0
Slope,0,0,0,0,0,0,-0.172297779390552,0,0.0719087540455593,0.156059948281819,0,0,0,0,0.400612245484116,0,0,-0.208247836236548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265875577912337,0,0,0,0,0,0,0.0605284156710915,0,0,0,1.24683398386037,0,0,0,1.07118999843311,0,0
TED,0,0,0,0,0.228512275695987,0.113748222675488,0.0564086953730853,0,0,0,0,0,0,0,0,0,0,0.0617886853098692,0,0.166144881903107,0,0,-0.0593290411326505,0,0,0,0,0,0,0,0,-0.247864121249253,0,0,0,0,0,0,0,-0.0393939427717583,0,0,0,0,0,0,0,0,-0.0425519789755201,0,-0.643314157952236,0.786750328154748,0,0,0,0,-0.888734810981359,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.051044370200702,0,0,0,-0.00362800291194665,0,0,0.0156467215578276,0,0,0,0,0,0,-0.0262884046687657,0,0,0,0,-0.00772462516888306,0,0,0,-0.0359332789832081,0,0,0,0,0,0.175492729940849,0,0,0,0,0,0,-0.000665463495077436,0,0,0,0,0.0491277583301365,0,0
MKreturn,0,0,0,0,0,0,0.0673850033047697,-0.0401163180673656,-0.00148900294399506,-0.0240828000497927,0,0,0,0,0,0,0,0,0,0.00966565235975472,0,0,0.0564507078762652,-0.0386799535049817,0,0,-0.083937113923088,0,0,0,0,0,-0.00693455509022887,0,0,0,0,0.082949256606893,0,-0.0735873705981513,0,0,-0.0254590026926922,0,-0.0175294428956629,0,0,0,0,0,-0.0887171595923233,0,-0.013104908640967,0,0,0,0.00609829587097096,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000677684093388212,0,0,0,0,-0.000994327448188718,-0.000431317205641416,0,0,0,0,-0.00128017555106736,0,0,-0.000583438519915413,0,0,0,0,0,0,-0.000371210259483039,0,0,0.000841954749916559,0,0,0,0,0,0,0,0,0.000572181802111358,0,0,0.000259113638415396,0,0,0,0.000694837375780962,0,0,-0.000159360327425965,-0.000153468791073172,0,0,0,-0.00279493081350532,0,0
CarbonVol_Shenzhen,0,0,0,0.0388150026886877,0.629093424023642,0.18797939538881,0,0,0,0,0,0,0,0,0,0.191132244644233,0,0,0,-0.0966433133109186,0,0,0,0,0,0,0,0,0,0,0,-0.0629306002532454,0,0,0,0,0,0,0,-0.078882705552348,0,0,0,0,0,0,0,0,-0.129027602789236,0,-0.481200706194898,0.770785926345406,-0.903589443127843,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000457916145274035,0,0,0,0,-0.0037192841909473,0,0,0,0,0,-0.00203279978686227,-0.00202555738670066,0,-0.000879838821906023,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623953526442326,0,0.00609353663679524,0,0,0,0,0,-0.00798490493329161,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171688429993387,0,0,0,0,0,0,0
