,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X601600.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X000629.SZ,X600176.SH,X600299.SH,X002466.SZ,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600801.SH,X300072.SZ,X600219.SH,X000825.SZ,X600489.SH,X600339.SH,X601158.SH,X002110.SZ,X600583.SH,X000553.SZ,X000786.SZ,X600426.SH,X601699.SH,X000883.SZ,X000301.SZ,X000932.SZ,X000792.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.126902688452849,0,0,0,0,-0.0595005732146803,0,0.206554827897204,0.0386563800091617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981865501052733,0,0,0,0,-0.0180630877710854,0,0,0,0,0,0,0,0.199447723434108,0,0,0.00240549362479567,0,0,0,0,0,0.352053910558499,0,0,0,0,0.00970593256916717,0.0376174704548414,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.275033153764051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141306768141632,0,0,0,0,0.373198768350417,0,0,0,0,0,0,0,0,0.0764715921511676,0,0,0.05166490222861,0.124859879043921,0,0,0,0,0,0,0,0,-0.0934037091144062,-0.00923210119072891,0.0406484869298329,0,0,0,0.00397919652516298,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.133243864126279,0,0.0229175916800859,0.182024908934276,0,0,0.135218764015199,0,0,0,0,0,0,0,0,0,0,-0.00105075692199863,0,0,0,0,0,0.14029917094949,0,0,0,0,0.0526064359953629,0,0,0,0,0,0,0.048446261622305,0,0.0592103508090351,0.0240009912269601,0,0,0,0.0025871052509747,0.0112257152042588,0,0,0,0,0,0
X600585.SH,0,0,0.0818851207004244,0,0,0.0816603800541702,0.0795593993079606,0,0,0,0,0,0,0,0,0,0,0,0.0970807171164995,0,0,0,0,0.0363366340705963,0,0,0,0,0,0,0,0.507084006008875,0,0,0,0,0.0585873958682036,0,0,0,0,0,0.0278313851382076,0,0,0,0,0.0503635554429285,0,0,0.00608017195183647,0,0,0,0,0,0,0
X600019.SH,0,0.106138271796117,0.0347064557678164,0.101783518296034,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.538990379052593,0,0,-0.0028839268580582,0,0,0,0,0,0,0,0,0,0.0744271693250962,0,0,0,0,0,0,0,-0.0404563365303902,0,0,0.000539113663105151,0,0,0,0.140268804235091,0,0,0,2.71050543121376e-20,-0.00178503915131772,0,0,0,0,0.0715702789227601,0
X600011.SH,0,0,0,0.0564515549074203,0,0,0.0590555975255657,0,0,0,0,0,0,0,0,0,0,0,0,0.784254851455187,0,0,0,-0.0230673905404779,0,0,0,0,0.0247429222515104,0,0,0,0,0,0,-0.0827011912853082,0,0,0,0,0,0,0,0,0,0,0,0.0580688905143336,0,0,0.00191289025942263,0.0368160727972157,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0591039004491055,0,0,0,0,0,0,0,0.178964134884924,0,0,-0.350573015059133,0,0,0,0,0,-0.256180828372271,0,0,0,0,0.195427874024179,-0.432999167646339,0,0,0,0,0,0,0.333843471346593,0,0,0,0.126477124161847,0,0.0738874173111219,-0.22265815211127,0.00644211345131489,0.0605952026551409,0,0.209658355417948,0,0,-0.218606130433852,0
X600010.SH,0.191251931186823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202386104441415,0,0,0,0,0.154537018977864,0,0,0,0,0,0,0,0.0700000692850753,0,0,0,0,0.042563801469914,0,0,0,0,0,0,0.0823707074944394,0.0696618909875452,0,0,-0.00323709756484757,0,0,0,0,0,0,0
X601898.SH,0.128888697590921,0,0.158139723631826,0,0,0,0,0,0,0.0773770008156282,0,0,0,0,0.0803288734508808,0,0,0,0,0.0810205137377166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818042166299223,0,0,0,0,0,0,0.158551333939135,0,0.218986902520626,0,0,0,0,0.0416019600702011,-0.018309345116063,0,0,0,0,0,0
X601991.SH,0,0.079651271836094,0,0,0,0,0.00743934901099902,0.148987302072833,0.104240371645196,0,0,0,0.0721685090843232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0881504830000267,0,0,0,0,0,0,0,0,0.0214787174131347,-0.0294872829164567,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0905124618040949,0,0,0,0,0,0,0,0,0.0420145214773141,0,0,0,0,0,0,0,-0.00166481432109196,0,0,0.068468680156042,0,0,0,0,0,0,0,0.232650553205565,0.5377058648302,0,0,0,0.00697774673934492,0,0,0,0,0,-0.0328752453034563,0,0,0,0,0.0366705655740235,-0.0355914680364147,0,0,0,-8.67361737988404e-19,0,0
X601600.SH,0,0,0,0.0337288559889741,0,0.0190133418650018,0.0356576184812537,0,0.0398945114260092,0,0,0,0,0,0,0,0,0.00460456436748148,0,0,0.138373438223001,0,0,0,0,0,0.107030028021578,0,0,0,0,0,0,0.156214174614536,0,0,0,0,0,0.141490206897493,0.0326323390180234,4.33680868994202e-19,0.034144789949811,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.061137235277166,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0781133772360252,0,0,0.0418842425229575,0,0,0,0,0,0.0222076246058182,0,0,0,0,0,0,0.0923370572302197,0,0,0,0,0,0.0506031336635215,0,0,0,0,0,0,0,0,0,0.351665023653483,0,0,0,-0.0400534637561389,0.0119379817595146,0,0.0552084947074575,0.0370921374052655,-0.0217726224887639,0,0,0,0,0,0
