,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600010.SH,X600188.SH,X600660.SH,X600011.SH,X000877.SZ,X000301.SZ,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X002080.SZ,X600426.SH,X000408.SZ,X600803.SH,X600219.SH,X002326.SZ,X300073.SZ,X300037.SZ,X000831.SZ,X000786.SZ,X601991.SH,X600795.SH,X600516.SH,X600688.SH,X000959.SZ,X600399.SH,X600096.SH,X600141.SH,X600027.SH,X000825.SZ,X600157.SH,X600352.SH,X600486.SH,X600489.SH,X000155.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.042324532482445,0,0,0,0,0.0307180301526076,0,0,0,0,0.115581767188533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139466364914735,0.027803440627276,0,0,0,0,0,0.0276197036209411,0,0,0,0,0,0,0,0.130889115629274,0,0.00760292254412427,0,0,0,0,0,0.0113987976529229,0,-0.0215277519186464,0,0,0,0,-0.0612966641778829,0,0
X600028.SH,0.266083851971225,0,0,0,0,0,0,0,0.138539703309395,0,0,0.0803973467439438,0,0.0759811040057848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222061599869623,0,0,0,0,0,0,0.0663792734179292,0,0.00981830836150738,0,0.00648844473985481,0,0,0.0568343953385158,0,0,0,0,0,0,-0.0137970917242266,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,3.71920846958993e-05,0.166547031305282,0,0.0455128654036854,0,0,0,0,0.122928701547695,0.538565089663578,0,0,1.78665162154681e-06,0,0.0334261894344237,0,0,0,0,0,-0.0933074537177258,0,0,0,0,0,0,0,0.0283417653021322,0.0484456795337733,0,0,0,0.0493861694071685,0,0,0,0,0,0,0,-0.0173607845354419,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00941547917097131,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.1273393886331,0.244021202524224,0,0,0,-0.0610141467697586,0,0,0,0.0822547672458999,0,0,-0.00902950652218556,0,0,0,0.0160077099346754,-0.0995114030547713,-0.0494012986758186,0,0,0,0,0,0,0,0,0.0355118621641634,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.537660938981769,0,0.000906703712139097,0,-0.100093571660689,0.338575097350951,0,0,0,0,0,0,0,0.0377934369378328,0,0,0,0,0,0,0.00552827996055886,0,0.0695763771123419,0,0,0.0346699776516036,0,0,0,0,0,0,0,0,0.00633901798807805,0.157837542750906,0,0,0,0,0,0,0,0,0,4.96871373885328e-06,0,0,0,0,0,0
X600585.SH,-0.216166422931413,0,0,0,0,0,0,0,0,0,0,0.205749251182645,0,0,0.327589561927559,0,0.126363284136651,0,0,0,0,0,0,0.0554884431470606,0,-0.0468169871384854,0.112713366333985,0,0,0,0,0,0,-0.0413725054969757,0.000350276880927296,0,0,0,0,0.133752818633471,0,0,-0.0128075752776149,0,0,0,0,0,0,0,0,-0.00826203103582869,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.108514081299988,0,0,0.423559265303486,0,0,0,0,0.125810530608214,0,0,0,0,-0.0601761319097846,0,0,0,0,0,0,0.0805564673895999,-0.139849352479584,0,0,0.138010677791431,0,0.143600136247897,0,-0.128504686238452,0,0,0,0,0.189733977104076,-0.114552414008673,0,0,0.0818974822167073,0,0,0,0,0,0,-0.00613699970804008,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.346042662613111,0,0.10549175389559,0,0,0.10348466155877,0.0393913607470841,0,0,0,0,0.11280474042753,0,0,0,0,0,0,0,0,0.0176100654445479,0,0,0.169959621841358,0,0.0963971722008858,-1.73472347597681e-18,0,0.0310213949506195,0.0247103236097708,0,0,0,0.0145535071639226,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412536438597344,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.101628563108382,0,0,0,0.214102416046579,0,0,0,0.141204956475971,0,0,0,0,0,0.04954628819214,0,0,0.0739909155780641,0,0,0,-0.024207357043522,0,0,0,0,0,0.0105649002792816,0,0,0,-0.0227228397904545,0,0,0.282179944562453,0.0482383134030514,0,0,0,0,0,0,0.00985716423087035,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.191040694989318,0,0,0.0196638216180483,-0.111818015357814,0,0.241152336276912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101328282888625,0,0,0.0716408546355313,0,0,-0.0595051984707278,0,0,0,0,0,0,0.0301325658777258,0.27864456253513,0,0,0,0,0,-0.080090370495824,-0.185324783979866,0,0,0,0.297724074646518,0,-0.0406388425567678,0.0242624295805793,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.301663099226916,0,0,0,0,0,0,0,0.0542900104470486,0,0,0,0,0,0,0,0,0,0.248851915869062,0,0,0,0,0,0,0,0,0.0810687980789072,0,0,0,0.0427235744083118,0,0.0212608107493135,0,0,-3.46944695195361e-18,0.130467688538738,0,0,0,0,0,0.0290902002722371,0,0,0.0246045440599994,0,0,0,0,0,0
X600188.SH,0.168981181270061,0,0.655169723489834,0,0,0,0,0,0,0,0,0,0,0,0,0.000946280152638332,0,0.152174156551964,0.0713350340208748,0.1576669617665,0,0,0,0,0,0,0,0,0.0834892586088116,0,0,0,0,0.0619509592225931,0.0752697671578983,0,0,0,0.0690062308848548,0,0,0.0225882422181384,0,0,-3.46944695195361e-18,2.16840434497101e-19,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600660.SH,0,0,-0.0404161935916066,0,0,0,0,-0.124902445399717,0,0,0,-1.73472347597681e-18,0,0,0,0.0117568397102999,0.0992189474914939,0,0,0,-0.0270927179709369,0,-0.071920055940275,0,0,0.0869591524212705,0,0.0441445383168124,0.000979324492530657,0,0,0,0.0496682389509209,0.173140350823782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516246254545169,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281009027091786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11258484746299,0,-0.0511637731622506,0.0809184492925717,0,0,0,0,-2.16840434497101e-19,0,0.0753250592237017,0.523571540485975,0,0,0,0,0,0.00330468690249459,0,-0.0161970974019453,1.73472347597681e-18,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.282017888766194,0.0935799478697967,0,0,0,0.125494297573603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765315481289612,0,0,0,0,0,0,0,0,0,0,0.00990738635252248,0,0.0906013793841178,0,0,0.190600465363175,0,0,0,0,-0.0200963912735952,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0496226298971007,0.134709091882844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135652283227061,0.582927768750833,0,0,-0.222139010587658,0,0,0.0700997693159291,0,0,0,0,0,0.0279529669547705,0,0,0.162639568086961,0.229799104469654,0,0,0,0,0,0,0,0,-0.0202210496974134,-0.00737284421899767,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.03199836634575,0,0.00266290331606863,0,-4.33680868994202e-19,0.137092424697988,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176208727349837,0,0.0224474702064217,0,0,0,-0.0943149688457244,0,0.0244917717259169,0.93848732150061,0,0,-0.0619398449658534,0.0189449844985192,0,0,-1.73472347597681e-18,0,0,-0.112293306087008,-0.0220718729875783,0,0,0,0,0,-0.0181338155743002,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.01803731553508,0,0,0,0.0418260307912146,0,-0.0290686214824946,0.330484419774142,0,0.0155511767465387,0,0,0,0,0,0,0,0.0329963685980704,0,0,0,0,0,0.0745210116899282,0,0,0.117956461973439,0,0,0,0,0.0481762027335522,0,0,0,0,0,0.342570637760462,0,0,0,0,0,0,-0.0178247366564355,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0257205917837525,0,0,0,0.0427655135387203,0,0.15305121556331,0,0.0284346178269298,0,0,0,0,0,0.0816586239907116,0,0,0,0,0,0,0,0.000759530551983978,0,0,0,0.0660571662785152,0,0,0,0,0,0,0,0,0.147938224579323,0,0.0425827005753013,0,0,-0.0360304035622712,0,0,0,0,0,0,0,0,0,0.040965403804653,0,0,0,0,0,0
X601898.SH,0,0,0.398526197646174,0,0,0,0,0,0,0,0,0.2788546987897,0,0.0444382078870147,0,0,-0.121955992022844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226739446292543,0,0,0,0,0,0.00634915562774551,0,0,0,0,0,0,0,0.246167810814479,0,0,0,0,0,-0.0605972721490278,-0.0157945229018754,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0225315325945461,0,0,0,-0.0165032166785948,0,0,0,-0.0679984823495916,0,0,0,0,0,0,0,0,0.0244584535103385,0,0,-0.10162467514624,0,0,0.0103248657014491,0,0.0114572352889124,0,0,0,0,0,0,0,0.00129247946946925,0.0690031849499043,0,0,0,0,0,0,0.697825929048549,-0.0135095776122711,0,0.00276172900680314,4.33680868994202e-19,0,0,0,-0.0942764451404221,0,0
