,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600886.SH,X600019.SH,X600795.SH,X601898.SH,X601991.SH,X601600.SH,X600027.SH,X600688.SH,X002075.SZ,X600111.SH,X600157.SH,X600362.SH,X600583.SH,X600188.SH,X601158.SH,X600309.SH,X601992.SH,X000539.SZ,X000027.SZ,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X000792.SZ,X600022.SH,X002470.SZ,X000629.SZ,X600863.SH,X600098.SH,X600307.SH,X600578.SH,X600489.SH,X601918.SH,X600612.SH,X600808.SH,X600623.SH,X000825.SZ,X600547.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0.016065499855732,0.160516323607462,0.055043106586315,0,0,0.0277290521693386,0,0,0,0,0.159495628789114,0,0,-1.73472347597681e-18,0,0,0,0.168557676709146,0,0,0.1087503119051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12793538738453,0.0626347557671321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.137930343349383,0,0,0,0,0,0,0,0,0.02339502139367,0,0,0,0.0180807288354021,0,0.0497001141692021,0,0,0,0,0,0,0,0,0,0,0.0300754751779643,0,0,0.0955440559920947,1.73472347597681e-18,0.027742724158733,0,0.00626577520945492,0,0.128699503234302,0.0117874597656688,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0973975090821571,0,0,0,0,0,0,0.153028586696205,0,0,0.0386805254923286,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.441208590471346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805028159096165,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.146078679134361,0,0,0,-0.0137899721515025,0,0.214199470688556,0,0,0,0,0,0.0886832788755006,0,0,0,-0.223082723823316,0,0,0,0,0,-0.0128198587926615,0,0,0,0,0,0.341608217452394,0,0,0,0,0,0,0,0.0560367593940218,-0.0393863502841675,0,0,0,0,0,0
X002075.SZ,4.33680868994202e-19,-0.00653283646741712,0,0,0,0,0,0,-0.0204406246360457,-0.01775378689711,0,0,-0.0124481064395295,0,0,0,0,0,0,0,0.0164808600887748,0,0,0,0,0,-0.00502516601067272,0,0.0223997432778556,0,0,0,0,0,0,0,-0.0100671501069663,0,0,0,-0.00715563453551178,0.0112881022587036,0,0.00690084662458367,0,0,0,0,-0.0139431119706349,-0.0223791991100621,0.0126870187944472,0,0,0,0,0
X600111.SH,0,0,0.0202397084042896,0,0.0165798128157613,0,0,0,0,0.280175543819433,4.33680868994202e-19,0,0,0,0,0,0,0.0694302468073412,0,0,0.0998818733135264,0,0,0,0,0,0,0,0.0529879093682643,0.00168156249136863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944960674775076,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0416424874342135,0,0,0,0,0,0,0,0,0,0,0,0,0.0107248039386715,0,0.237339200612785,0,0,0,0,0,0,0,0.00573759735759283,1.0842021724855e-19,0.026408300678522,0,0,0.138508786376564,0,3.46944695195361e-18,0.0515023555263505,0,0,0,0.0901558379160783,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.175594712647883,0,0,0,0,0,0,0,0.0302359161101596,0,0,0.0186457717201517,0,0,0,0,0.00113125322675053,0,0,0.124831546567268,0,0.00871332191204838,0,0,-0.00198169045073892,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.517081682830793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226289776827731,0,0,0,0,-0.00399977763735839,0,0,0.0287198751856353,0,-0.00859948774247914,0,0,0,0,0,0.0325775428909514,0,0,0,0
X600188.SH,0,0,0,0,0.0512925716102861,0,0,0,0,0.118960054112356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907929875260415,0,0,0,0.11612608202134,0,0,0,0,0,0,0,0,0,0,0,0,0.0167994786269147,0.0213920907224127,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207803556227237,0,0,0,0,0,0,0,0,0,0.0274728886461506,0,4.33680868994202e-19,0,0,0.131713304480276,1.73472347597681e-18,0,0,0.0260439604924082,0.314039314906752,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.216803126089491,0,0,0,0,0,0.158010513729941,0,0,0,0,0,0,0,0.0247055153712205,0.00664479881454927,0,0,0,0,0,0,0.0637278045447739,0,0,0.216457180694614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125899021443599,0,0,0,0,0,0,-0.000451104115292109,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.198629785960045,0,0.067846796179202,0,0,0,0,0,0,0,0.480474874487158,0,0,0,0,0.0136552532899189,0,0,0,0,0,0,0,0.0313350577960946,0,0.0156059836890362,0,0,0,0,0
X000539.SZ,0.13942963321746,0,0,0,0.0188307656785745,0,0,0,0,0,0,0,0,0.0318883413069678,0,0,0,0,0,0,0,0,0,0,0.142052095168895,0,0,0,0,0,0,0,0,-0.23652726101397,0,0,0,0.217393512763708,0,0,0,0.187746428338978,0,0,0,0,0,0,0.0441286105601102,0.0431052184285522,-0.140394450149445,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.16454994014794,0,0,0.0552160138254377,0,0,0,0,0.0254851922492315,0,0,0.0287733343099756,0,0,0.0299653839788545,0,0.0327268935288335,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.196300176115214,0,0,0,0.030931333197901,0,0,0,0,0,0,0.0950268234573682,0.157522124670207,0,0,0.10514282021659,0,0,0,0,0,0,0,0,0,0,0,0.264523038365259,0,0,0,0,0,0,0,0.109415972536877,0,0,0,0,0,0,0.0326749285212352,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285967014292771,-0.151608542369654,-0.299828320810925,1.73472347597681e-18,0.719888274909773,0,0,0,0.153925334365406,0,0,0.0591146750869336,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.091208207912778,0.0937121334772647,0.128549558992405,0,0,0,0
X000883.SZ,0,0,0,0,0.0768747661849657,0,0,0,0,0,0,0,0,0.149057545055215,0,0,0,0,0,0,0,0,0,0,0.236506172548804,0,-1.73472347597681e-18,0,0,0.100108675927012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037562146561601,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0552955641029996,0,0,0,0,0,0.267180653453277,0,0,0,0,0.248897021220334,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0667645577962212,0,0,0,0,0,0,0,0.0552311537543441,0,0,0,0,0,-0.0171811112733401,-2.71050543121376e-20,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-4.33680868994202e-19,0,0.193332068441826,0,0,0.0321473367651725,0,0,0,0,0,0,0,0,0.00556030588625459,0,0,0,0,0,0,0,0,0,0,0,-0.00369945807422529,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0553882880292874,0,0.175877038096896,0,0,0,0,0.416919567726064,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.054570286706392,0.00714207219469808,0,0,0,0,0,0,0.0744838331524922,0,0,0,0,0,0,0,0,0,0,0,0,0.0162633730169352,0,0,0,0,0,0,0,0.00186282395158902,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0459979882843309,0.0227960481664874,0,0,0,0,0.219162134214912,0,0,0,0,0,0,0,0,0,0,-0.0154382533400057,0,0,0,0.11867215400378,0,0.110070546720152,0.104541061164538,0.0245311695436681,0,0,0,0,0,0,0,0,0,0,-0.0064173401712453,-0.0235766507749481,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856226093320666,0,0,0,0,0,0,0,0,0,0,0,0.0560250524648842,0,0,0,0,0.204569416385406,0,0.0707323416992948,0,0,0,0.013269289707613,0,0.072177942444908,0.206249989416275,0,0,0,0,0,-0.0086759197553482,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863090435492957,0.301996972072956,0,0,0,0,0,0,0,0,0,0,0.209305185785953,0,0,0.0916347944856858,0,0,0,0,0,-0.00119247398163493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.177153043232958,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.188904404321747,0,0,0,0,0,0,0,0,0,0,0.144214587094645,0.0599160656652694,0,0,0,0,0.0827546168608171,0.153099023537021,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.113889472609062,0.0166646423321629,0,0,0,0,0,0.0394774976798133,0,0,0,3.46944695195361e-18,0,0.362307951684169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428251968956819,0.0501571159126665,0,0.0299761879360878,0,0,0,0,-0.0167348178199837,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.0829740256998401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166021733339848,0,0,0.115989362235942,0,0.0906640482653866,0,0,0.0150070342452989,6.93889390390723e-18,0,0.0379860145461137,0,0,0.227215080679434,0,0,0.137796297235165,0,0,0,0,0,-0.0377230872242364,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152755903958042,0,0,0,0.0333686643398517,0.0701466996806678,0,0.297847681361071,0,0,0,0.159982873259002,0,0,0.0348689640465916,0,0,0,0,0.0284913433025372,-0.0480379130802146,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.200404612219507,0.134342400825539,0.125947568035972,0,0,0,0,0,0,0,0,0.112856508203513,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.153842645844727,0,0,0.0221604108647918,0,0,0,0,0,0,0,0,0,0,-0.0129424152832737,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.273380068868949,0,0,0,0,0,0,0,0,0,0,0.0168291639766592,0,0,0,0,0,0,0,0,0.0737190142400557,0,0,0.160545415376244,0,0,0,0,0,0,0,0.00411374214411334,0,0.00836889387100316,0,0,0.120952584747828,0,0,-0.00569118836158073,0,0,0,0,0,0,0
X601918.SH,0.00440048253708332,0,0,0,0,0,0,0,0,0.100465896694262,0,0,0,0.0697358323842453,0,0,0,0,0,0,0,0,0,0,0.0304499294982051,-0.0261598874872003,0,0,0,0,0,-0.202122012677357,0,0,0,0,0.155143224174777,0,0,0,0,0,0,0.372123055649631,0,0,0,0,2.16840434497101e-19,-0.0100197252242973,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157314808983868,0,0,0,0.260601968839937,0,0,0,0.219239976721445,0,0,0.0948814344738192,0,0,0,0,0.0103696985318123,0,0,0.0513129347909184,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822811071438063,0,0,0,0,0,0,0,0,0,0,0,0.0117692510357929,0,0,0.0410465746641655,0,0,0,0.151496164857567,0,0.0557197177046396,0,0,0,0,0,0.127718697151796,0,0,0,0.182410258684675,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393356084997561,0,0,0.116751274192096,0,0,0,0,0,0,0,0,0,0,0.149470259466411,0,0,0.0690044202977569,0,0,0,0.106551470026902,0.182559373403981,0,0,0,0.253193584352718,0,0,0,0,0,0,0.000189250759943671,0,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0421880886429854,0,0,0,0,0,0,0,0.34840741698676,0,0,0,0,0,0,0,0,0.126333110106692,0,0,0,0,0,0,0,0,0.149883070436763,0,0,0,0,0,0,0,0.124103934865509,0,0,0.0387944643824532,0.0056156915783531,0.157048976085834,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600547.SH,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00514914476012056,0,0,0,0,0,0,0,0,0,0,0.0275638459949858,-8.67361737988404e-19,0,0,0,0.142889900708604,0,0,0.123700728542113,0,0,0,0.00511539645202272,0,0,0.00540885351465567,0,0,0,0.193520932483447,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0.189443279535943,0,0,0,0,0,0,0,0.133543492242598,0,0,0,0,0,0.112745331682822,0,0,0,0,0,0,0,0,0,0,0,0,0.0362362864064932,0,0.0274640841237322,0,0.129895630987171,0,0,0.0589334853794919,0,0,0,0,0,0,0,0,0,0,0,-0.015612329041443,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.134243532718227,0,0,0,0,0,0,0,0.0114926142704035,0,0.00922188413122064,0,0,0.171286855494722,0,0,0.152199014495504,0,0.102910124119584,0,0,0,0.0515360418448004,-0.0857407397774687,0,0,0.0637484264812208,0,0,-0.0377255864386018,-0.0371069110564991,0,0,-0.214588332299278,0,0,0,0,0,-0.0334576735050501,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179152881420686,0,0,-0.142337454948645,0,0,0,0,0,0.0293727759762388,0,0.107715200997195,0,0,-0.0763555547210395,0,0,0,0.00920842799780462,0,0,0,0,0.338924107676521,0,0,0,-0.360884748397193,0,0,0,0,0,0,1.12499130538391,0.409240742932985,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102460067544611,0,0.0943291560284051,0,0,0,0,0,-0.0945757803756941,0,0,-0.0146963166015092,0,0.0549221668918136,-0.114495352436831,0.0936801819066835,0,0,0,0,0,0,-0.064392447036646,0,0,0,0,0,0,0,0.651393815229167,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0610098217249469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486423967293127,0,0,0,0.0129999328277631,0,0.00698273241683313,0,0.0249875175562375,-0.159732871291363,0,0,0,0,0,0,0,0,0,0.210971573967011,0,0,0.0766881802395684,0,-0.0994872590094217,0,0,0.282922081202709,-0.323071183933221,0,0.0168135213172622,0,0,0,0,0,0,0
MKreturn,0.0876450190744272,0,0,0,0,0,0,0,0,0.259976943884573,0,0,0,0,0,0.0757887599540871,0.0117468729336846,0,0,0,0,0,0,0.0525117306489294,0,0,0,0,0,0,-0.136117280869143,0,0,0,0,0,0.154913899114729,0,-0.0548045856186109,0,0,-0.562958260456294,0,0.153179322136478,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00409948352542644,0,0,0,0,0,0,0,-0.000582050903225714,0,0,0,0,0,0,0.00547259013658588,0,0,0,0,0,0,0,0,0,0,-0.00197646972978069,0,0,0.00333606432033624,0,0,-0.0017737508740578,0,0,-0.00323948914131785,0,0,-0.00634254586950682,0,0,0,0,-0.025051932496516,0.0111751622256297,-0.00689251875064351,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00969613570178967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374173364623647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044345529939499,-0.00085647967673348,0,0,0,0,0,0,0,0,0,-0.0796239257488576,-0.0465886425923417,-0.00503266800800218,-0.0393598546314068,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0129733099106498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146082962499665,0.00521945357973459,0.0317412670012129,0,0,0,-0.0213932708959472,0,0,0,0,0,0,0,0,-0.0121859710784378,0,0,0,0,0,0,0.0323562291775977,0.00185486013063534,0.00274763573928558,0.0162802763382473,0,0,0,0
CarbonVol_Hubei,0,0.000740345655051923,0,0,0.00321925640328711,0,0,0,0,0,0,0,0,0,0,0,0,-0.000454434348359219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126250067575255,0,-0.00521080492536183,0,0,0,0,0,0,0,0,0,-0.00125528435724074,0,0,0,-0.0210833832284946,-0.00816916353427436,0,0,0,0,0,0,0
