,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600801.SH,X000898.SZ,X600176.SH,X002466.SZ,X600299.SH,X002460.SZ,X000709.SZ,X000786.SZ,X000629.SZ,X600219.SH,X000990.SZ,X002110.SZ,X600157.SH,X600808.SH,X000553.SZ,X601158.SH,X002271.SZ,X000825.SZ,X600489.SH,X000883.SZ,X300072.SZ,X600985.SH,X000630.SZ,X600583.SH,X600339.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0599873794095322,0,0,0.0836667835930849,0,0,0,0.042566723548666,0,0,0,0,0,0,0,0,0.0934461139987529,0,0,0,0,0.00738782175943684,0.0274736124461632,0,0,0,0,0,0,0,0,0,0,0,0.02078903149819,0,0,0,0,0,0,0,0.0147655006550146,0.0423466017594808,0,0,0.0117840471485694,0,0,-0.00168138683193678,-0.00454338561094459,0,0,0,0,0,0
X600028.SH,0,0,0.195231156645239,0,0,0,0,0,0,0.0625650274785209,0,0.0221038157549264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280009570068119,0,0,0,0.0181801435349187,0,0,0,0.0130144772238674,0,0,0,0.0708950678373168,0.0886235268992624,0,0.0019144205303085,-0.0142409249571602,0,0,0,0,0,0
X601088.SH,0,0,0,0.0954607131588709,0,0,0,0,0,0,0,-0.172462402850441,0,0,0,0,0,0,0,0,0,0,0,0.128785943572759,0.261366077902836,0,0,0,0,0,0,0.0275220465290277,0,0,0,0,0.0312563288862552,0,0,0,0,0,0,0,0.0664392602491289,0,0,0,0,0.0160368959601099,0,0.0151794187999148,-0.0495463187217539,0,0,0,-0.0148326398588157,0,0
X600585.SH,0,0,0,0,0,0.0882223023214242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487839101106951,0,0,0,0,0,0,0,0,0,-0.00842009580744115,0.045548713846957,0,0,0,0,0,0,0,0,-0.00133550989518409,0,0,0,0,0,0,-0.0150111440274202,0.00158288646394392,0,0,0,0,0,0
X600019.SH,0,0,0.00180587244166764,0,0,0.0909421707716909,0,0,0,0.172282699363328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888015488099973,0.088050677180827,0,0.0295207685744739,0,0,0,0,0.05202836262896,0,0,0,0.0326466400690254,0.044288095115958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035500307028304,-0.0117879744039235,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0303736203595149,0,0,0.088239382984772,0,0,0,0,0,0,0,0,0.0267157754975249,0,0,0,0.0191200739080515,0,0,0.067649766678436,0,0,0,0.0135564543751166,0,0,0.00719562385013921,0.196229843193194,0,0,0,0,0,0,0,0,0,0,-0.0558845634739468,0,0,0.345539433214744,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0222647525942723,0,0,0,0,0,0,0,0,0,0,0.385520936211942,0,0,0.412398941413199,0,0,0,0,0,0,0,0,0.0717326507356293,0,0,-0.0421636218264601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290070625841499,0,0,0,0,0.0537623868027649,0,0
X600010.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0439393853112412,0,0,0.130922136204737,0,0,0,0,0,0.116142942617468,0,0,0,0.249070284848675,0,0,0.166891974966445,0,0,0,0,0,0,0,0.0317910528353927,0,0,0,0,0,0,-0.00230512492698787,-0.0604233725514434,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0730585872117956,0,0,0,0,0,-0.316080014187881,0,0,-0.0708576814013156,0,0,0,0,0,0,0,0,0.486588226020056,0,0,0,0,0,0,0.103210681283655,0,0,0,0.432887980187961,0,0,0,0,0.229472380068364,0,0,0,0,0.300653402588626,0.0545572411639721,0.0959429595042751,0,0.132482825912226,0,-0.0312381095686341,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0179141036043258,0,0,0,0,0,0,0,0,0,0.147158306748902,0,0,0,0,0.187196419305773,0,0,0,0.0697165857915655,0,0,0,0,0,0.309052242093177,0,0,8.67361737988404e-19,0,0.00798715054138286,0,0,0,0,0,0.0212891816828786,0,0,0,0,0.127406035198954,0,-0.0185722720753864,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.00462109910702342,0.184862587565424,0,0,0,0,0,0,0.0910263692173013,0,0.12895803538609,0,0,0,0,0,0.0755793903577266,0,0,0,0,0.0126050466863867,0,0,0,0,0,0,0.0457405278490421,0,0,0,0,0,0,0,0.0148188726657168,0,0,0,0,0,0,-0.0120095263091859,0,0,0,0,-0.0214780463455608,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.017210028046981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457967831231994,0,0,0,0,-0.00869333222250343,0,-3.46944695195361e-18,-0.167664556526112,0,0,0,-0.053674123699148,0,0,0,0,0,0,0,0.149150736747973,0,0.263925733036381,0,0,0,0,-0.0536969124719996,0.143628001501934,0,0,0,-0.170282687017605,0,0
X600660.SH,0,0,0.0342704607018938,0,0,0.0209226725427699,0,0,0.0714035405768481,0,0,0,0,0,0,0,0,0,0,0,-0.0747390736084207,0.061412379709403,0,0,0,0,0,0.100254840243595,0,0,0,0.189910654585431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150251871095264,0,0,0,0,0,-0.011390944352688,0.0370329734625501,0,0,0,0.0146538800137585,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708324506409407,0,0,0,0,0.10907721682351,0,0,0,0,0,0,0,0.0377504185379908,0,0.0916798462922635,0,0,0,0.631177383311586,0,0,-0.0518278753669982,0,0,0,0,-0.025044206375411,-0.00450354379826066,0,0,0,0,0.00720515667691481,0,0
X601991.SH,0,0,0,0,0,0,0.00333402692899132,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.114283682372056,0,0,0,0,0,0,0,0.0280063681467491,0.180089398699988,0.00380380644913915,0,0,0.0599078700822386,0,0.0301200973242826,0,0,0.0681695873197374,0,0,0.103376659010804,0,0.0152489371228437,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.0456177576674765,0,0,0.0548275799395959,0.00972476282651615,0.012766890157572,0,0.0991870151715534,0,0,0,0,0,0,0,0,0,0,0,0,0.102371106910065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176761279230262,0,0,0.15959147434218,0,0,0,0,0,0.0495683275315622,0,0,0,0,0,0,-0.0194224863530915,0,0
X600188.SH,0,0,0,0,0,0,0,0.0824411519929527,0.0297878432876406,0.126610735172091,0,0,0,0,0,0,0,0,0.0451332883207363,0,0.0602042911031186,0,0,0.0489840373184267,0,0,0.0272651796659412,0,0,0.0847924664285979,0,0.0978202746026922,0,0,0,0,0.0559849854434356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661343025661179,-0.0137605905360898,0,0,0,0,0,0
X600886.SH,0,0,0.125548046860189,0,0,0,0,0,0.0352202520021274,0,0,0,0,0,0,0,0,0,0,0.0479492456945769,0.0224474536665355,0,0,0.0475512002539956,0,0,0.0327972436582699,0,-0.0432612655532917,0.0217857705060999,0,0,0,0,0.0626035904391468,0,0.0781940921910674,0,0,0,0,0,0,0,0,0.128777233873707,0,0,0,0,0,-0.0271569212516916,0.0114557412412677,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.215873254726599,0.0154845062053779,0.072033048040397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121591257056808,0,0,0,0.0633464142323678,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171818962668317,0,0,0,0.0955998793708985,0,0,-0.0166295760682074,-0.00140315320548133,0,0,0,0,0,0
X600795.SH,0,0,0,-3.46944695195361e-18,0,-0.0285612799295768,0.538031674446294,0.114916017050561,0.0121524523532742,0,0,0,0,0,0,0,0,0.181067981991567,0,0,0,0.147341633961522,-0.124591120915891,0,0,0,0,-0.0332315275604133,0,0,0,0,0,0,0.0464030245310364,0,0.0771161954170477,0,0,0,0,-0.0727879032268501,0,0,6.93889390390723e-18,0,0,0.14164944530987,0,0,0,0.0135972437619233,0,0,0,0,-0.018255244558592,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0960670819489093,0,0,0,0,0,0,0,0,0,0.00739464959241179,0,0.0528095510975751,0,0,0,0,0,0.276187578240375,0,0,0,0,0,0.23126455074359,0,0,0,0,0,0,0,0,0.107882823314814,0,0,0,0,0.0542923306519156,0,-0.0166477743326136,0.0862891169062088,0,0,0,-0.0530694752562527,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230062940824931,0,0,0,0,0,0,0,0,0,0.0434705555059165,-3.46944695195361e-18,0,0,0,0,0.028275139532874,0,0.0117285279318765,0,0,0,0.0820646507903788,0.252503337760017,0,0,0.0257147848978683,0,0,0.125747298073539,0,0,0,-0.00496712429167731,0,0,0,0,0,0,0
X600027.SH,0,0,0.073782562896054,0,0,-0.261359401452868,0.336946222994818,0,0,0,0,0.0243343374569799,0,0,0,0,0,0,0.0728395775774471,0,0.0499890090224599,0,0,0,-8.67361737988404e-19,0,0,0,0.0878255215526652,0,0.141709456755348,0,0,0,0.0191281067305011,0,0,0,0,0,0,0,0,0,-0.0759259284836398,0,0,0,0,0,0,0,-0.00621788816494365,0,0,0,0.0193974421266336,0,0
X600111.SH,0,0,0.151910692952844,0,0,0,0,0,0.063663405388562,0,0,0,0,0,0,0,0,0,0.183479096304072,0,0.211964872712286,0,0,0,-0.0443370902386587,0,0,0,-0.0141030039965609,0.215244159330588,0,0,0,0,0,0,0.131243988900572,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.00550222672124214,0,0,0,0,0,0,0
