,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600188.SH,X600688.SH,X601600.SH,X002466.SZ,X600795.SH,X600886.SH,X600362.SH,X600516.SH,X000898.SZ,X300072.SZ,X600547.SH,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600299.SH,X000709.SZ,X600808.SH,X600426.SH,X600801.SH,X000932.SZ,X000408.SZ,X000883.SZ,X601158.SH,X600315.SH,X600219.SH,X601699.SH,X000830.SZ,X002271.SZ,X000792.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.068274182033284,0,0,0.422124233670326,0,0,0,0.233477933053964,0,0,0.133689277539563,0,0,0,0.2575849666883,0,0,0,0,0,0.0431154900902678,0,0,0,0.099560218407919,0,0.11764779014206,0,0,0.0161004580450529,0,0,0,-0.0813367075731281,0.0915752678652667,0,0,0,-0.00679270291697302,-0.0401166673441979,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0433934089404734,0,0,0,0,0.0541244920661911,0.049968732131681,0.0806991646815225,0,0,0.0883600866233182,0,0,0,0.117009242592263,0,0,0,0,0,0.0495236582043808,0,0,0,0,0,0,0,0,0,0,0,0.15728045795991,0,0,0.00187192627818768,0,0,-0.00874774370952255,0,0,0,0,0.0245124141459315,0,0
X601992.SH,0,0,0,0,0,-0.0471751883770744,0,0,0,0,0,0,0,0,0,0,0,0,0.134445838884886,0,0.0342989616684045,0,0.190537290030308,0.136244242035255,0.390388815174741,0,0,0,0,0,0,-0.18081935097653,0,0,0,0,0,0,0,0,0,0,0,0.428982642567879,0.0566066635236785,0,0,0,0,-0.0168066349013831,0,0,0,0,0.222866274151929,0,0
X600176.SH,0,0,0,0,0,0,-0.0885660735118844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321668412910753,0,0.207693695497922,0,0,0,0,0.141180730724336,0.0125211388840394,0,0.0460997494531505,0,0,0,0,0,0,0,0,0,0,0.0362274920696369,0.0126678921656784,-0.0363951399473555,0,0,0,0,0,0
X600352.SH,0,0,0,-0.058662654064351,0,0,0.135864574410813,0,0,0,0,0,0,0,0,0,0,0,0.152847406072594,0,0.0120657923395798,0,0.0549497450995782,8.67361737988404e-19,0,0,0.163125715403664,0,0,0,-0.0460390084209196,0,0,0,0,0,-0.167940758299527,0,0,0,0.127844189582117,0,0,0.348885177952319,0,0,0,0,0,0.00564371039126047,-0.0192035319290759,0,0,0,0,0,0
X000553.SZ,0,0,0,0.206579570375493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229737890326634,-0.112061582656779,0,0.100057454001768,0,0,0.1203957711161,0,0,0,0,0,0,0,0.155373226903692,0,0,0,0,0,0,0,0,0,0,0.318248937508801,0,0,0.097124626734209,-0.0409485450475154,-0.00834670759478085,0,0,0,0,0,0
X000786.SZ,0,0,0,0.175715210025884,0,0.144648536781226,0.10538210895498,0,0,0,0,0,0,0,0.00394645648810661,0,0,0.0407967978151289,-0.302541551084496,0,0,0,0.0366398665402947,0,0,0,0.367383351856414,0.175152685437798,0,0,0.2641101819,0,0,0,0,0,0,-0.393786151718004,0,0,0,0,0,0,0.0510091749406799,0,0,0,0,0.0304359142053097,-0.0127088075258039,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.210911952957479,0,0,0,0,0,0,0,0,0,0.113238981107197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368275273777041,0.119709006142934,0,0,0,0,0,0,0.474431367651094,0,0,0,0,0,0,0,0.0588902933710822,0,0,0,0,0,-0.0085301249177363,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.418914242763817,0,0,0,0,0,0,0.207184233809016,0,0,-0.146341826196245,0,0,0,0,0,0,0,0,-0.20093116875731,0.265984908736253,-0.0260880872730046,0,0.200321483272502,0,0.0436945131161382,0,0,0.609712944663819,0,0,0,0,0,0,0,0.0182511835709571,0,0,0,-0.321286533307436,0,0,0,0,0.051151850402654,0.00911042282179025,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.22684495699059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335042964375413,0,0.108032854733993,0,0,0,0,0,0.235579717297093,0,0,0,0.0369004970987466,0,0,0.0297991868751145,0,0.0856598496227104,0.0611159870485913,0,0,0.0101557961598402,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.315424324620839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502943722635903,0,0.0684419316324562,0.0716808398206924,0,0,0,0,0,0,0,0,0.0544068001442314,0.325356045693297,0,0,0,0,0,0,0,0.0771515340969032,0,0.0147170717877096,0,0,0.00499921402454514,0,0,0,0,0,0,0
X600426.SH,0,0.0988649621670812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775068509729335,-0.115343715797184,-0.0684445981162299,0,0,0,0.134911804868316,-0.0703598084451577,0,0,0.128245860046297,0,0.213836836518385,0,0.149506577554823,0,0,0,0,0.0361694430419338,0,0,0,0,0,0,0,0.725728853495853,0,0,-0.177350498172803,0,0,0.00361923093325216,-0.0370032127017264,0,0,0,-0.095327973750759,0,0
X600801.SH,0,0,0,0.315750435472732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219687486023982,0,0,0,0,0,0.0469845974650148,0,0,0,0.108260686485069,0,0,0.0559150726921512,-0.054468290178425,0,0,0.0866656932538255,0,0,0,0.18555238043495,0,0.000503638703799026,0,0,-0.0065632273795352,0.00852728620475439,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0133489515086138,0,0,0,0,0,0,0.1368527813685,0,0,0,0,0,0,0,0.0929883284840059,0,0,0,0,0,0,0,0,0,0,0.408796809347801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170223595867337,0,0,-0.00149807950836229,0,0,0,0,0.092442032462459,0,0
X000408.SZ,0,0,-0.183748461305636,0,0,0,0,0.229254286941971,0,0,0,0,0,0,0,0,0,0,0,0,0.0344178035107694,0.280574515714602,0,0.175355626774607,0,0,0.0147786094036254,0,0.0627353790334306,0,0,0,0,0,0,0,0,0,0,0,0.00457565241366829,0,0,0.0541080224025136,0,0.0260623500570134,0,0,0,0.0115675181006678,-0.0416695613972459,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0210194266778656,0,0,0,0,0.1089388812506,0,0.0979922766446628,0,0,-0.0495695219141393,0,0,0,0,0,0.0499855505759041,0,0,0,0.0339772124849112,0,0,0,0.0675599897396921,0,0,0,0,0,0,0,0,0,0.0594633714353199,0,0,0,0.0146906049036887,-0.0234362329607681,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00693554705903923,0.142157994812917,0,0,0,0,0.132975954294691,0,0,0,0,0,0,0,0,0,0.104342133157938,0,0,0,0.102813406513019,0.0424436326351937,0,0,0,-0.0471589036842806,-0.0577689122292759,0,0,0,0,-0.0050863306800567,-3.46944695195361e-18,0,0,0,0,0,0.111634840449783,0,0,0,0,0,0,-0.0155717872778365,0,0,0,0,0,0
X600315.SH,0,0,-0.0511187541519879,0,0,0,0,0.000756610812948831,0,0,0,0,0,0,0,0,0.130592203601533,0,0,0,0,0,0,0.168973363885757,0,0,0,0,0,0,0,0.128994611781169,0,0,0,-0.0397436507066723,0,0,0,0,0,0,0,0.264975711779139,0,0,0,0,0,0.0253485894988952,0.000282440935370283,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.139114222104159,0,0,0.0144257773084235,0,0,0.0172721445576638,0.0296149704773471,0,0.0201781153494788,0,0,0,0,0.0370759200148924,0,0,0,0,0,0,0,0,0,0,-0.0221046038922108,0,0,0,0.0839184613605759,0,0,0,0.0871548167156869,0,0,0,0,0,0.15937241620935,0,0.0292799148151742,0,0,0,0.00100293795950791,-0.0191726904544512,0,0,0,0,0,0
X601699.SH,0,0,0.070739367822104,0,0.0860785953074301,0,0,0,0,0,0,0.454397337388552,0,0.201123993724086,0,0,0,0,0.0530244091298926,0,0,-0.14529354518467,0,0.101967786278207,0,0,0,0,0,0,0,0,0.268377485178957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000429004924231707,-0.0247364063058233,0,0,0,0,0,0
X000830.SZ,0,0,0,0.131517492122351,0,0,0.185985242250113,0,0,0,0,0,0,0,0,0,0,0,0.120165112290782,0,0,-0.0979407730670934,0,0,0,0.125223812944645,0,0.369944233076462,0,0,0,0,0,0,0.305035565913185,0.0631283712883006,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03774777460049e-05,-0.011462421648565,0,0,0,0.0562980276938294,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252254602847237,0,0,0,-2.77555756156289e-17,0,0,-0.062984976949625,0,0.0453490697164513,0,0.0640680922165328,0,0,0,0.481268006960091,0.0544944603732277,0,0,0,0,0.153948416131074,0,0,0,0,0,0,0,0,0,0,0.067672335350177,0,0.420502071457095,0.0307932414473918,0.0785430497059132,0,0,0,0,0,0
X000792.SZ,0.29411746933503,0,0,0,-0.353739112037889,0,-0.014594107646226,0,0,0,0,0.0786325035584764,0,0,0,0,0,0,0.122359860887001,0,0,0.136483276304873,0,0.253810101372938,0,0,-0.0119717128533982,0.180420257266561,0.336645054702304,0,0,0.18885999146509,0,0,-3.46944695195361e-18,-0.0266208036017062,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987425700567933,0.147983242271556,0,0,0,0,0,0
X601003.SH,0,0,0,-0.206111517069077,0,0.0546031864848157,-0.128322208397321,0,0,0,0.11976945648868,0,0,0,0,0,0,0,0,0,0,-0.0871285685878113,0,0,0,0,0,0,0,0,0.252998670811554,0,0,0,0,0,0.634475856829654,0,0,0,0,0,0.317314318351283,0,0,0,0,0,0.119092269793425,-0.0263436259420127,-0.0110687380031562,0,0,0,0.275504094808754,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.250004458019387,0,0,0,0,0,0.0685791059932527,0,0.0358524282220775,0,0,0,0,0.02751100191792,0,0.0221098413087037,0,0,0,0,0,0,0,0,0,-0.0379250808951452,0.0144821355512586,0.0169121751660933,0,0,0,0,0.033980264235735,0.0499846612558557,-0.0938258437557801,0,0,0,0,0.0156094907633184,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0285141987485193,0,-0.041944629599716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803631247823173,0.161275051940612,0,0,0,0,0.0712175036174833,0,0,0,0,0,0,-0.486547758793621,0,0,0,0,0,0,0,-0.188618271283761,0.253275041724412,-0.371568315776658,0.318964582871142,0,0,0.0154045952222552,-0.0356231462502091,0,0,0,-0.271577301779268,0,0
Slope,0,0,0,0,0,0.2718274391562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396361220979787,0,0,0,0,0,0,0.180693882612297,0,0,0,0,0,0,0,0,-0.500646593044408,0,0,0,0.733991924364171,0,0,0,0,0,0
TED,0,-0.572766055170061,0,0,0,0,0,-1.80706431641944,0,0,0,0,0,0,0.41459844729972,0,0,0,-0.31095309905466,0,0,0,0,0,0,0,0,0,0,0,0,-0.09804966165638,0,0,0,0,-0.116946342175126,-0.0317414336239916,0,0,-0.597937189090176,0,0,0.277676316293274,0.65190888062216,0,0,0,0,-0.0281144061494205,0,0,0,0,-3.61290818554072,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.090254154567089,0,0,0,0.0696887999483652,0,0,0.0800852330663426,0,0,0,0,0,-0.00868121702476361,0.0294835042674757,0,-0.138980055812196,0,0,0,-0.0416976867316166,0,0.0457050722736919,0,0,0,0,0,-0.198895982967245,0,0,0,0,0,0,0,0,0,0,-0.00847467624512265,0,0,0,0.00157831957223986,0,0.0270220485756918,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346526525138043,0,0,0,0,0,-0.05440966757256,0,0,0,0,0,0,-0.0522456261768577,0,0,0,0,0,0,0,0,-0.0440331163388297,0.10560470169759,0,0,-0.115713697297824,0,0,0,0,-0.0277632090387303,-0.00528296472911338,0,0.0614739645169411,0.0304215217819332,0,0.164867748659986,0,0,-0.0395172945292673,0,0
MKvol,0,0,0,0,0,0,-0.00255367882439347,0.00153068890121466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159746355370255,0,0,0,0,0,4.74160367223388e-05,0.000560357101687926,0,0,0,0.00402793317432032,0,0,0.00607065878779133,0,0,0,0,0,-2.71050543121376e-20,0.000130404637997196,0,0,0,0,0.00171149127393002,-0.00338900526110245,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934537484772918,0,0,0,0,0,-0.0436619986034533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357776078234571,0,0,-0.0732104786372626,0,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00534653814159596,0,0,0,0,0.00282986476382293,0,0,0,0,0,0,0,0,0.0050669313714811,0,0,0,0.0173589929223543,0,0,0,0,0,0,0,0,0,0,0.00641394084003692,0,0,0,0,0,-0.00781360494616053,0,0,0,0,0,0,0,0,0.00485616067892642,0,-0.00811005816784006,0,0.00402152218741775,0.00322703937061111,0.00766112924762274,0,0,0,-0.154262509826704,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901305875180333,0,0,0,0.001161748340058,0,0,0,0,0,0,0,0,0,0.00721649891698021,-0.00182992375563524,-0.00118716987863987,0,0,0,0,-0.000201684199760821,-0.000133603306224725,0.00474092380577186,0,0,0,0,0,0,0,0,0,0,0.0125573864799856,0.000968782522278275,0.00769681788979333,0,0,0,-0.0331616194116988,0,0
