,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X601992.SH,X000709.SZ,X600299.SH,X601158.SH,X000898.SZ,X600660.SH,X000883.SZ,X600160.SH,X000539.SZ,X000792.SZ,X600309.SH,X600583.SH,X600623.SH,X600547.SH,X600352.SH,X600489.SH,X000027.SZ,X000630.SZ,X000629.SZ,X600578.SH,X002466.SZ,X002470.SZ,X600022.SH,X600098.SH,X000060.SZ,X600808.SH,X600021.SH,X300072.SZ,X600176.SH,X000723.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.565387591719963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.00206603288172734,0,0,0,0,0,0.0495172382577245,0,0.0182362506535057,0,0.0356399577304874,0,0,0,0,0,0.0193979935169449,0,0,0,0,0,0,0.00840655711261322,0.0991818987086277,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600028.SH,0.307473913342664,0,0,0,0,0,0.195456796574142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346807073691099,0,0,0,0.0227528641720548,0,0,0,0.118329538248168,0,0,0,0,0,0,0,0,0,0,0,0,0.0363276479192427,0,0,0,0,0,0.0125445231845903,0,-0.00676076730371793,0.0120350560010884,0.0176152415074131,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0683119065923021,0.190912850452183,0.184399854632368,0,0,0,0,0,0,0.181080034072022,0,0,0,0,0,0,0,0,0,0,0.0160111615826467,0,0.0655504651222548,0,0,0,0,0,0,0,0.036776907247442,0.0393620006215384,0,0,0,0.0738559270679458,0,0,0,0,0,0,0.0266301246748697,0,0,0,-0.0463462209558856,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0550360234698828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102354268572197,0,0,0,0.137659602705951,0,0,0,0,0,0,0,0,0,0,0,0.00886181678443345,0,0,0.0282410541880343,0,0,0.26901020282065,0,0,0.0351076081728223,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179243826987093,0,0.288228946508215,0.132976227069024,0,0,0,0.00455682182122826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624631337980134,0.152157245512631,0,0,0.0452246279801991,0,0,0.142628013733895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.0580253964267613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516616743409732,0.087134839879056,0,0,0.24686477579318,0.0410206522476922,0,0,0,-0.025456749796135,0,0,0,0.00443540446806145,0.0427947896723032,0,0,0,-0.0332576354733154,0,0,0,0.311020744494713,0,0,0.085405720834308,0,0,0,0,0.0752145839678882,0,0,-0.0146527395024805,0,0,0,0,0,0
X600585.SH,0,0,0.132405371171999,0,0,0,0,0,0,0,0,0,0,0,0,0.00873708120785559,0,0,0.0588980445998495,0.0735660754958217,0,0,0,0,0,0,0,0,0.105333212998221,0,0,0,0,0,0,0,0,0,0.0444630564850471,0,0,0,0.0341602099574109,0,0,0,0.0900379442063061,0,0.0385801893785467,0,0,-0.00257311902816999,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689259482159302,0.052995353864876,0,0.125642092698095,0.127457427000748,0,0,0,0,0,0,0,0,0.0808498428960893,0,0,0,0,0,0,0,0,0.0888178397128008,0,0,0,0.119549541808105,0.0449934597730716,0.000428753066373442,-6.93889390390723e-18,0,0,0,0.131537305774307,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.275344838665404,0,0,0,0,0,0,0,0,0.0695693954931256,0.165361721616196,0,0,0,0.010620998817983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380964724710665,0,0,0.0121683176301298,0,0,0,0.0775547901852836,3.46944695195361e-18,0,0,0,0.190832034059072,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147698230979452,0,0,0,0,0,0,0,0.0547084669453613,0,0.0200420020912966,0,0,0,0,0.0791682194801562,0,0.00520666723848864,0,0.0355617441467746,0,0.0158201990695425,0.0303682744440931,0,0.139553607825232,0,0,0.03872982644919,0,0,0,0.145292697727635,0,0,-0.00144052936904284,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0743412286682494,0,0.269497019196747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061056861364663,0,0,0,0,0.0722189762098982,0,0,0,0,0,0,0,0,0.0778398373404912,0,0.018086953631926,0,0,0.0382637472678398,0,0,0,0,0,0.0822984016064915,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.040243867110566,0,0,0,0,0,0,0.24896310723979,0,0,0,0,0,0,0.0536788705465452,0,0,0,0.0225595182346126,0.0592211103613056,0,0,0,0.0117964364391642,0.0710334159254991,0,0,0.0420699837610313,0,0,0,0.0170109044078983,0,0,0.147572511076755,0.143969406230835,0,0,0,0,0,0,0,-0.00489987791562962,-4.33680868994202e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.138665718420497,0,0,0,0,0,0,0,0,0,0,0,0,0.0516873700266214,0.0434740884937229,0,0,0,0,0,0,0,0.0181990319680087,0,0,0,0,0,0,0.0531180070395237,0,0.0818593943976255,0,0,0,0,0.124704734140738,0,0,0,0,0,0.0480134930930945,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570440731169573,0,0,0,0,0,0,0,0,0,0,0.0386572373011365,0,0.000664149164833931,0,0,0,0,0.0371836242704622,0,0,0,0.0886249377759664,0,0,0,0,0.100561611386991,0,0,0.191381579751358,0,0,0.0721020052667024,0,0,0,-0.0116523813454067,0,0,0,0,0,0
