,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X002460.SZ,X600585.SH,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600027.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X000629.SZ,X600160.SH,X300037.SZ,X600995.SH,X000408.SZ,X600219.SH,X002080.SZ,X002409.SZ,X000932.SZ,X600688.SH,X600378.SH,X600612.SH,X000723.SZ,X600096.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.551588881631087,0,0,0,0,0,0,0,0,0,0,0.112984337221479,0.00214434695287597,0,0,0,0,0,0,0,0,0,-0.121980121889539,0,0,0,0,0,0,0,0,0.325032747541397,0,0,0,0,0,0,0,0,0.0239708566556112,0,-0.213088661366754,0,0,0.152095240643743,0.0810247287239872,0,0,0,0.0556088993655585,0,0,0,0,0,0,0
X600028.SH,0.727967443647478,0,0,0,0,0.0232551454287014,0.0379910663090998,0,0.0621815948377895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313903865168775,0,0,0,0,0,0,0,-0.0719228435283171,0,0,0,-0.0225948644272198,-0.120685318331248,0,0,-0.0293483711865007,-0.0253903417873803,0,0,0,-0.00624434460440783,-0.217137455691195,0,0.193220390572175,0,0.0249642593944269,0,0,0,0,0,0,0
X601088.SH,0.148804183759162,0,0,0,0.181400487693276,0,0,-0.00347311350211742,0,0.161329211507538,0,0,0,0.0221577874070723,0,0.0351261583779879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734402816046417,0,0,0,0,0,0,0,0,0,0,0,0.0396055056444059,0.0149678612213982,-0.0196610330441515,0,0,0,0.0253933198013743,-0.0219626658654201,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.202014210324866,0,0,0,0,0,-0.00384242376054834,0,0,0,0,0,0,0,0,-0.0368486425167242,0,0,0.123670155470994,0,0,-2.16840434497101e-19,0,0.130359324050762,0,0,0,0.0551395972460485,0,0,0,0.0207455762478375,-0.0296444811892536,0,0,0,0.010475781028866,0,0,0,0,0,0,0,0,0,0.0133324267219181,-0.0134775434675004,0,0,0,0,0,0
X600188.SH,0,0,0.336811869046746,0,0,0,0,0,0,0.174407500424098,0,0,0,0.00347448745127054,0,0,0,0,0.453197253684697,0,0,0,0,0,0,0,0,0,0,0.370933299245147,-0.275408361935102,0,0,0,-0.00869262821429398,0,0,0.255891351739971,0,0,0,0,0.0381891469186625,0,0,0,0,0,0,0.234975882661207,0,-3.46944695195361e-18,-0.101169525880882,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0744309385244439,0,0,0,0,0,-0.0283597561957233,0,0,0,0,0.231992055400271,0,0,0,0,0.399039494508069,0,0.464850145752899,0,0,0,0.0785069948778353,0,0,0,0.238410305593857,0,0,-0.31082249774407,0,0,-0.0873394540641697,0,0,-0.142561207975826,0,0,0,0,0,0,0,0,0,0,0,0.00627737483702803,0,0,0,0,0,0,0
X600019.SH,0,0.0367760767055909,0,0,0.05880845462746,0,0,0,0.130066325510525,0.0433743630051957,-0.0320529105702411,0,0,0.047359772352233,0,0,0,0,0,0,0,0,0,0.0738443578594576,0,0,0.0517378377206464,0,0,0,0,0,0.0789418018009977,0,0,0,0,-0.0801156044831104,0,0,0,0,0,0,0,0,-0.0472048251967074,0,0,0.169377176723731,0,0.0386143237233883,0.0530334592889878,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.561285108753502,-0.0948696022699042,0,0,0,0,0,0,0,0,0,0.138223795477475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610075481688791,0.0378160088106572,0,0,0.141261651191776,0,0,0,0,0,0,-0.0152354392550827,0,0,0,0.214082669971816,0.0276764742168996,0.00710448027525338,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.122168292107643,0,0,-1.73472347597681e-18,0,0,0.0455622470389815,0,0,0,0,0,0,0,0,0,0,0,0,0.0883339546845352,0,0,0,0,0,0,-8.67361737988404e-19,0.0105172839842582,0,-8.67361737988404e-19,0.051511732327673,0.133229366306377,-0.0460404244468508,0,0,0,0.0600513745335071,0,-3.02538167188792e-06,0,0,0,0,0,0,0,0,-0.0486470851802496,0,0,0,0,0,0,0
X601898.SH,0.233445877151173,0,0.249393572619401,0,0.426578218249452,0,0,0,0,0,0,0,0.124548531783127,0,0,0,0,0,0,0,-0.0303768219319687,0,0,0,0,0.000265481481436859,0,0,0,0.125790517031553,0,0,-0.0758835792193966,0,0,-0.0337048645325149,0,0,0,0,0,0,0.0537278725321384,0,0,0,0,0,0,0,0,-0.00458545849921678,0,0,0,0,0,0,0
