,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X002271.SZ,X600795.SH,X000786.SZ,X601991.SH,X600688.SH,X002353.SZ,X600111.SH,X000723.SZ,X600176.SH,X601992.SH,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X600299.SH,X600489.SH,X000898.SZ,X600219.SH,X601158.SH,X000932.SZ,X000792.SZ,X000818.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000709.SZ,X000401.SZ,X002080.SZ,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0853333773443362,0.0407131527900226,0,0.0649871206631784,0,0,0,0.0274396386092993,0,0.0218606890604337,0,0,0,0,0,0,0.37795662423797,0,0,0.00452294699197662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500948877823736,0.104588391754191,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.00889921096823232,0.0101342044722333,0,0,0,0,0,0.0316119663718984,0,0,0,0,0,0,0.0176488023148427,0,0.308684433161694,0,0,0,0,0,0,0.014948902670642,0,0,0,0,0.0606673805663097,0,0,0,0,0.0492364098493271,0,0,0.0233894476528224,0,0,0,0,0,0,0,0,0,0,0,0.00842917580854532,0,0
X601088.SH,0,0,0,0,0,0.117343390259415,0,0,0,0,0,0.0453937390617349,0,0,0,0.0122651303431794,0,0,0.148795243603991,0,0,0,0,0,0,0,0,0.160058577539568,0,0,0,0,0,0.00533479904373587,0,0,0,0,0,0,0,0.0228664008202615,0,0,0.0354604338204209,0,0,0.0896999021856781,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0134912641740632,0,0,0,0,0,0,0,0,0.538308385239006,0,0,0,0,0,0,0,0,0,0,0.00638162014909148,0,0,0,0,0,0,0,0,0,0,0.0476181420600581,0,3.46944695195361e-18,0,0,0,0,0,0.0282545312353373,0,0,0,0,0.0269510546964827,0,0,0,0.0285353880961955,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518362021776612,0.209675550407286,0.233472150655852,0,0,0,0,0,0,0,0,0,-0.0637563807361868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867618355743821,0,0,0,0,0,0.0386486808907512,0,0.0161115895901835,0.149632659179078,-0.0207708486256813,0,0,0,0,-0.00987231394526512,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0431051663243619,0,0,0,0,0,0.0947414164337032,0.0643816866505412,0,0,0,0,0,0,0,0,0,0,0,0,0.118735500377367,0,0,0,0.171125394395767,0,0,0.0331503108352601,0.16989060302348,0,0.055324896090438,0,0.0909298974426023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.00672096335815273,0,0,0,0,0,0,-0.0364004597682286,0,0,-0.0868778660843209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884485853023334,0,0,0,0,0,0,0.221842607937739,0,0,0,0,-0.0310158276135054,0,0,0,0.0263330230083112,0.00953340545571747,0,0,0,0.0524546696393576,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0204360045687274,0.0640589725071389,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.183624824557994,0,0,0.0976643000383581,0,0.278697975332197,0,0,0,0.0162662172315271,0,0,0,0,0,0,0,0.0845947966235726,0,0,0,0,0,0.0744059955990909,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737067048180855,0,0,0,0,0,0,0,0,0,0,0,0.103505051886052,0,0,0,0.38448422242337,0,0,0,0,0,0,0,0,0,0.0413665654290017,0,0,0.0311529110888864,0,0,0.103517154944479,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.168005250347385,0,0,0,0,0,0,-0.0204354174939942,0,0,0,0.317420139910125,0,0,0,0,0,0.204067274600778,0,0.0178286260080796,0,0,0,0.0885936095054703,0,0,0.172950949724914,-0.0890632319222199,0,0,0,0.346954427125551,0,0,0,0,0,0,0,0,0,0,0,0,0.00633777504723762,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.155556438843977,0,0,0,0,0,0,0,0,0.0305332215047283,0,0,0,0.0447350705431531,0,0,0,0.0754303962902733,0,0,-0.0799007924606626,0,0,0,0,0,0,0,0.104023031822114,0,0,0.274363816818948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287080554816068,0,0,0,0.0352977692125901,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.166815078160652,0,0,0,0,0,0,0.00925325739667875,0,0.145830124840621,0.0937607094230888,0.117938241309715,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-1.73472347597681e-18,0,0.0723995787213041,0.0349235216036401,0,0,0,0,0,0,0.0546436844662207,0.120794155681821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0990203595540911,0,0,0,0,0,0,0,0,0,0,0.0934160963552121,0,0.186883199530316,0,0.0592753311493431,0,0,0,0,0,0,0.196299515717568,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0684012424550818,0,0,0,-0.0335137631132308,0,0.00111093666426184,0,0,0,0,0.00701776794712464,0,0,0,0,-0.032308190780291,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0928577794386668,0.0976428894890515,0,0,0,0,0.113194317683782,0.0214814976592583,0,0,0.366580378527472,0,0,0,0,0,0.044339286597083,0,0,0,0,0.0246745576035067,0,0,0,0,0,0,0,0,0,0.00702189711172159,0,0.0442616138286086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0221374023299381,-2.16840434497101e-19,0,0,0,0,0,0.0242920720299268,0,0,0,0.207393613045703,0,0,0,0,0,0,0.272510097249316,0.037425545781633,0,0,0,0,0,0.217253028518957,0,0,0,0,0,0.0931214514181225,0,0.00188883127911464,0,0,0,0,0,0.0100356150351993,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0598959023610289,0,0,0.759656814672553,0,0,0,0.0673556283849906,-0.203802681690727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218878121117652,0,0,0.233760741871465,0,-0.315728439708227,0,0,0,0,0,0,-0.230814832148161,0,0,0,0.00148543114223067,0,0.0745492419485774,0,0,0,0,0.167255341846455,-0.18715916570914,0,0,0,0.0350421076988376,0,0
X600362.SH,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0653873326103795,0,0,0,0,0,0,0,0,0.157955770970283,0.0892755330584696,0.0226624273940802,0,0,0,0,0,0,0,0,0.40491612675373,0,0.011859400550611,0,-0.0374218237493657,0,0,0,0,0,0.089577625303113,0.0588812005580443,0,0,-0.031660033116364,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.404393640374833,0,0,0.0214908040776504,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0170777787244201,0,0,0.0473955483187523,0,0.20672432262742,0,0,0,0,0,0,0,0,0,0,0.183068155657621,0,0.0434736034442604,0,0,0,0,0,0,0,0,0,0,0,0,0.416313195129376,-0.281418880116237,0,0,0,-0.0886164008524257,0.0838411251599762,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.00737254934365761,0,0,0,0,0,0.13652739547586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818615673860829,0,0,0,1.73472347597681e-18,0,0,0,0.274176510538548,0,0,0,0.19452469957797,0,0,0,0,0,0.0581181778444019,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11685467755189,0.109767346875245,0,0,0,0,0,0,0,0,0.062141591771587,0,0.199018581718881,0,0,0,0.187664957451671,0,0,0,0,0,0.0247537065464415,0,0.0398427212126986,0,0,0,0,0,0,0,0.103800834854161,0,0,-0.00944855994313642,0,0,0,0.00608289515245645,0,0
X002271.SZ,0,0,0,0,0.0100119181443843,0,0,0,0.155383676009323,0,0,0,0,0,0,0.0118791606238041,0,0.164280237452449,0,0,0,0,0.0567457595164841,0,0,-0.0321617426622432,0,0,0,0,0,0.11743443618102,0.13075094237145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078414002198852,0,0,0,0.0147909941612977,0.0210171915981913,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0662275271776305,0,0,0,0,0.0150182945539171,0,0,0.0541406022064352,0,0.0711362432246955,0,0,0,0,0,0,0,0,0,0,0,0.111133475046144,0,0.0634370067895886,0,0,0,0.267156522927867,0,0,0,0.0816904921496384,0,0.0709502364349081,0,0,0,0,0,0.038750434441566,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0335060251667615,0,0,0,0,0,0.133015529673981,0,0,0,0,0,-0.0223075777986296,-3.46944695195361e-18,0.152623532123414,0,0,0.155428303097462,0,0,0,0,0.0789857824118864,0,0.0885600728968304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15001021577595,0,0,0,0,0.00355961437296201,0,0,0,0.067531377639254,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0364449589401128,0,0,0,0,0,0,0,0,0,0.0210067624876474,0.129606594208189,0,0,0,0,0.024471497589454,0,0.00977942845701491,0,0,0.0756974398774846,0,0,0,0.119005502749489,0,0,0,0,0,0.00374159719184209,0,0.0264441357967557,0.0146414981249894,0,0.144533396091043,0,0.0498513150706768,0,0,0.177945801324239,0,0,0,0,0,0,0.021911261416858,0,0
