,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X601600.SH,X600362.SH,X000301.SZ,X600111.SH,X000786.SZ,X002466.SZ,X600010.SH,X600886.SH,X600011.SH,X600176.SH,X600188.SH,X600426.SH,X000027.SZ,X600803.SH,X601991.SH,X600801.SH,X600219.SH,X600795.SH,X600352.SH,X600489.SH,X000807.SZ,X000932.SZ,X600688.SH,X000898.SZ,X600315.SH,X002353.SZ,X000825.SZ,X000959.SZ,X000408.SZ,X600157.SH,X002080.SZ,X600486.SH,X600027.SH,X000883.SZ,X300037.SZ,X600299.SH,X600516.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.327656434845349,0,0,0,-0.0172058557480441,0,0,0,0,0,0.0131611698215617,0,0.0205386967563475,0,0,0,0.0799821768696968,0,0,0,0,0,0,0.0133938412396446,0,0,0,0,0,0,0,0,0,0,0,-0.00670145518357645,0.00497030201144182,0.0513130165598161,0,0,0,0,0,0,0,0,0,0,0.0549618603306163,0,0,0,0,0,0,0.00652826936936846,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0442691629414255,0,0,0.129747610097706,0,0,0,0,0.0162739776507526,0,0,0,0,0,0.183269428639287,0,0,-0.0517190698357699,0,0.0102698309091726,0,0,0,0.0243413052317685,0,0,0.131360592035742,0,0,0,0,0,0,-0.0495569851055895,0,0,0.0462009714831935,-0.0177310470583509,0,0,0,0,0.0740833151738396,0,0,0,0,-0.016552231172951,0,0
X601088.SH,0,0,0,0,0,0,0.00371459269706047,0,0,0,0,0,0.00292286005739341,0,0.0486491105402741,0,0,0,0,0,0,0,0.193282990606388,0,0.0195020445054059,0,0,0,0.0950617479514969,0,0,0,0,0,0,0,0,0,0,0.0372632005647983,0.0693648610267787,0,0,0,0,0.0530546411127562,0,0,0,0,0,0,-0.0159263833158368,0,0,0,0.00312492057756752,0,0
X600309.SH,0,0,0,0,0,0,0.0332650259336963,0,0,0,0,0,0,0,0,0.213959200802165,0.165360279873087,0,-0.0294018454464052,0,0,0.0698135151891453,0,0.123263596440697,-0.00402239005034616,0,0,0,0.0770068173452947,0,0,0,0,0,0,0,0,0,0.0341614563552058,-0.0337658702543766,0,0,0,0.0633629434688036,0,0,0.19534098565093,0,0,0,0,0,-0.0533461905336065,0,0,0,-0.0309721087444664,0,0
X600585.SH,0,0,0,0,0,0,0.0357566408011463,0,0,0,0,0,0,0,0,0,0,0,-0.0149083310557657,0,0,0,0,0,-0.0130826785584249,0,0,0.303530024765514,0,0,0,0,0,0.0609261738021231,0,0,0,0,0,0.0461321192302972,0.0319528106291994,0,0,0.0296327805908628,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0400561654820796,0,0,0,-0.00504804598782689,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041520932365529,0,0,0,0,0,0,-0.0224338299607892,0.0973577017336573,0,0,0,0,0,0,0,0.38756028320444,0,0,0,-0.0348346078722962,0.227757566216543,0.0943247157234425,0.0371023233159871,0,0,0,0,0,0,0,0,0,0,0,-0.0195713414673264,0,0,0,8.67361737988404e-19,0,0
X002460.SZ,0,0,0,0.0143796919229966,0,0,0,0,0.228046649186632,0,0,0,0,0.0301714605191296,0,0,0,0.573438489222775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388426656629065,0,0,0,0,0,0,0,-0.0320706363723111,0,0,0,0.0947244418849322,0,0,-0.00703970157684724,0,0,0,-0.0199013825092318,0,0
X002271.SZ,0,0,0,0,0,-0.124066427523911,0,0,0.0419581077820817,0,0,-0.0681644588805284,0,-0.011334431286965,-0.0515132184786961,0,0,0,0,0,0,0,0,0.0454063239470956,0,0,0,0,0,0,0,-0.050325692580474,0.096414886644116,0,0,0,0,0,0,-0.143724074926359,0,0,0,0.0486898903495725,0,0,0.0312907983131138,0,0.0999810638452803,0,0,0,-0.116908441628214,0,0,0,-0.0207955287878346,0,0
X600660.SH,0,0,0,0,0,0,0.172389423586245,0.171614972962194,0,0,0,-0.0774580526760751,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330120148693508,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156362433083443,0,0,0,0,0,0.159062172471114,0,-0.101801629969501,0,0,0,0,0,0,-0.0235692624439783,0,0,0,-0.017873698933078,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00272243650614662,0,0,0,0.284175337969635,0,0.00210593264877753,-0.0677464962266891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347148124363775,0.176744679693968,0.231189662910746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174441749731846,0,0,0,-0.00571864053392285,0,0
