,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600660.SH,X600801.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600688.SH,X600111.SH,X000723.SZ,X002271.SZ,X601992.SH,X600176.SH,X002353.SZ,X600027.SH,X600516.SH,X600426.SH,X000898.SZ,X600583.SH,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000630.SZ,X000027.SZ,X000553.SZ,X600808.SH,X000825.SZ,X000878.SZ,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0139912197920229,0.149065063264478,0,0,0,0,0,0.00594130010068664,0,0,0.236916351416829,0,-0.0252094450257905,0,0,0,0,0.0103715993671688,0,0,0,0,0,0.00388005644793652,0,0,0,0,0.0343401224586979,0,0,0,0,0,0,0,0.00280228152822805,0,0,0,0.0428736471896246,0,0,0,0.00409682639005076,0,0,0,-0.0159701955884251,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0388139137903742,0.046250600213073,0,0,0,0,0,0,0.157382806610054,0,0,0,0,0,0,0,0,0.00918878418759944,0.0206618552843981,0,0,0.0417866730501637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492589485170565,0,0,-0.0158593763703605,0,-0.0108179350219063,0.0115106384335027,0,0,0,0.0181502989969705,0,0
X601088.SH,0,0,0,0,0,0.513649465745018,-0.0198834518452079,0.0327068095692592,0.0261275377797693,0.166795441405435,0.0554639683132799,0,0,0,0,0,0.0308231891573453,0,0,0,0,0,0.0401747951356148,0.103929284719082,-0.0224020375623091,0,0,0,0,-0.114814798568565,0,-0.047466305787121,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-1.73472347597681e-18,0.0111233438346588,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0767870754591196,0,-0.00871828183372101,0,0,-0.134515890328026,0.0265015561720572,0,0,0,0,0.378434448119426,0,0,0,0,0,0.0726517608828578,0,0,0,0,0.0625497007029396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011651627288946,-0.0119294243423714,0,0,0,0,0,0
X600309.SH,0,0,0,0.173786293747064,0,0,0.121738121004276,0,-0.0715111966718942,0,0.182663702761745,0,0,0,0,0.0945224527253811,0,0,0,0,0,0,0,0,0,-0.113217821924678,0,0,0,0,0,0.209642399746564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459096026025793,0,-0.0345102758550858,0,-0.0679975628252937,-0.0404489072385188,0,0,0,-0.00327821000771277,0,0
X600019.SH,0,0,0.190893357044455,0,0,0,0,0,0.0848864539422642,0,0.0533572937708985,0.121389379557229,0,0.154336684227368,0,0.0321842045963431,0,0,0,0,-0.0197889514145602,0,0,0,0,0,0.027814972163145,0,0,0,0,0,0,0,0,0,0,0.0785093519175928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445409054702185,0,0,0,0.060749621391193,0,0
X600547.SH,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.00321574156878767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1675645154956,0,0,0,0,0,0,0,-0.0305061733034148,0,0,0,0,0.210513994491928,0,0,0.0286469651331595,0,0,0,-0.0224670551664018,0,0
X600011.SH,0,0,0,0,0.0218731256523077,0,0,0,-0.208218956206316,0,0,0,0,0,0,0,0.314548147986853,0,0,0,0,0,0,0,0,0,0.00118930697703416,0,0.136876585574806,0,0,0,0,0,0.128096003526132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436561267844595,0,-0.0387437489121367,0,0,0,0,0.0444931175616198,0,0
X000708.SZ,0,0,0,0.511956573634101,0.164320675228128,0,0,0,0,0,0,0.354900959732716,0,0,0,0,0,0,0,0,-0.238699647235035,0,0.244539522930751,0,0,0.19359768434589,0,0.0337735623700187,0,0.205429228168571,0,0,0,0,0,0.336288721756133,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728492751660986,0.000949785474285642,0,0,0,0,0,0
X601898.SH,0.570486361337175,0,0,0,0,0,0,0,0.0617051841863981,0,0.0198538428986112,0,0,0,0,0,0.457271681424741,0,0,0,0,0,0.00301156741966915,0,0,0,0,-4.33680868994202e-19,0,0,0.0244170153684428,0,-0.0307138158166156,0,0,0,0,0,0,0,0,0,0.0310792591683722,0,0,0.180170017552355,0,0,0,0,0,-0.0415150069691473,0.0452091091579685,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.127994681991928,-0.113142581750009,0,0.203722868038184,0,0,0,0,0,0,0,0.200314534563959,0,0,0,-0.0457770460323091,0,0.158510197006191,0,-0.156112498305368,-0.0234959334707615,0.0214743515419731,0,0.167663793610868,0,0.0858538280003509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125334920956427,0,0,0,0,0.0602273444091039,0,0,0,0,0,0,-0.0609055286771572,0,0
X600010.SH,0,0,0,0,0,0.218435844580347,0,0,0.145488066963355,0.0708458191100124,0,0,0,0,0.0517581633829867,0,0,0,0,0.00150020966351558,0,0,0,0,0,0,0,0,0,0,0,-0.0220734879668108,0,0,-0.0322232943306612,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.360004980632302,0,0,0,0,0.00678234204024764,0.0433450632297317,0,0,0,0.0359937061012887,0,0
X601600.SH,0,0,0,0,0.0545436806815933,0,0.0455171305096299,0,0,0,0,0,0,0,0,0.0490849526406222,0,0,0,0,0,0,0,0,0,0.0908879408339004,0,0.267079632137621,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146245358146271,0,0,0,0,0,0,0,-0.0256525255927265,0,0,0,0.0544651650545948,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0868982049334343,0,0,0.0160606323969941,0.0597119556067901,0,0,0,0.111118621323146,0,0,0,0,0,8.67361737988404e-19,0,0.0241695252291889,0.0261062650123235,0,0,0,0,0,0.0637208564156287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290880665632329,-8.470329472543e-22,0,0.00386314075765221,-0.00249436943167708,0,0,0,0,0,0
