,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X600309.SH,X601898.SH,X600688.SH,X600795.SH,X601992.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X002466.SZ,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X600299.SH,X000723.SZ,X002271.SZ,X000883.SZ,X600008.SH,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X000792.SZ,X600578.SH,X000408.SZ,X000539.SZ,X600808.SH,X000027.SZ,X600583.SH,X000786.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.204046884748929,0,0,0.106543524697663,0,0,0.0563782426439077,0,0,0,0,0.057148538042996,0,0,0.0472245935847293,0,0,0,0,0,0,0.22766910015193,0,0,0,0.021161431455628,0.0177383239328141,0.131777139347391,0,0,0,0,0,0,0,0,0.0111535501522971,0,0,0,0,0,0,0,0,0,0.0227066653722244,0,0.205074953381326,0,-0.0142844670686915,-0.0207279045937465,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0462164984685838,-0.582619323914476,0,0.742589243657409,0,0,0,0,0,0,0,0.104430745758118,0,0,-0.464349183922458,0,0,0,0,0,0,0,0,0,-0.532469424715709,0,-0.0525352541588556,0,0,0,0,0.305345418250608,0,0,0,0,0,0,-0.146767985837925,0,0,0,-0.18347972379661,-0.0886449570819971,0,0,-0.0571975026096419,0.0492871200271935,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.122338338676704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0664471248430952,0,0,0,0,0.00299358300737354,0,0,0,0,0,0.134086967661051,0,0.0203306704672859,0,0,0,0,0,0,0.292483751359972,0,0,0,0,0,0,0,0.0166544952772179,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.113933192388577,0.0769640654541343,-0.161848311782885,0,0.0696098010366609,0,0,0,0,0,0.0211057296605784,0,0.183126111840632,0,0,-0.0776583145449221,0,0,0,0,0,0,0,0.0302770382960434,0,0,0,0,0.0683632870498272,0,0,0,0,0.0875914461298622,0,0.23304097210214,0,0,0.0590461760893405,-0.21612293027204,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.388427861652513,0,0,0.0254792679636247,-0.0742891218132068,0.0486723500414546,0.0873103988004847,0,0,0,0,0,0,0,0.0188283277063457,0,0,0,-0.0597387329963555,-0.305401433566694,0,0,0,0,0,0,0,0.217236440760583,0.109037155617457,0,0,0,0,0.0579401545175272,0,0,0,0.121733193609437,0,0,0,0,-0.0409778459489892,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.167510787827547,0,0,0,0.0895610410015248,0,0,0.045909475543134,0,0.0715719523330365,0.146507551476858,0.0112926631314188,0,0,0,0,0,0,0,0,0.0158249144604958,0.00639551310280893,0,0,0,0,0,0,0,0,0,0,0,0.231550282385318,0,0.00465023677478882,-0.0145232430075653,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.365387900555474,0,0,-0.0488519132201907,0,0,0,-0.0425581269586577,0,0,-0.0861578326763444,-0.00688712183150796,0,0,0,0.0152981792169521,0,0,-6.93889390390723e-18,0,0,0,0,0.0693941836962915,0,0,0,0.432157466708272,0,0,0,0.139571277487907,0,0,0,0,0,0,0.216839413069797,0,0,0,-0.767669968674116,0.133738758590202,0,0,-0.0560917149703357,0.0555465497053933,0,0,0,0.113741924972326,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0412283835598717,0,0,0,0,0,0.185047954773269,0,0,0,0,0,0,0,0,-0.0808212883285122,-0.0623250173808794,0,0,0.531208061144692,0,0,-0.24708864852009,0,0.0189993490541732,0,0,0,0,0,-0.0665780200538509,0,0,0,0,0,0.158729873827586,0.0839536291493405,0,-0.00839367666396008,0,-0.120398159199596,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.222268271005864,0,-0.0154612153454755,0,0,0,-0.0931923614871938,0,0.064249760257313,0,1.73472347597681e-18,0,0,0,0,0,0.0772039375390583,0.094612493426975,0,0,0,-0.0204373282844698,0,0,0,0,0,0,0,0,0.0313045007557804,0,0,0,0,0,0.0444432700293427,8.67361737988404e-19,0,0,0,0,-0.0119956373207709,0,0,0.00657117729353983,-0.0177708911945384,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.209812097637075,0,0,0,0,0,0,0.0112054292208564,0.437940233052349,0,0,0.0700685826814286,0,0,0,-0.0594116044532324,0,0,0.0234556587012095,0,0,0,0,0,0,0,-0.113328833453623,0,0,-0.0103118194033311,0,0.0282988110460194,0,0,0,0,0,0,0,0,0,0,0.0767438681824297,0,0,0,-0.0158068835602617,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.116105922854081,0,0,0,0.152490880744239,0,0,0,0,0,0,0,0,0,0.577619741878306,1.0842021724855e-19,0,0,0,0,0,-0.107041378159857,0,0.2155651381367,0,0,0,0,0.0503451564208649,0.232883451052517,0,0.309246081657354,0,0,0,0.186623441836256,0,0,-0.0151412465989083,0.0209866220495166,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,-0.0253812110839208,0,0,0,0.0384144750256642,0,0,0,0.0283592600745399,0,0,0,0.00302885315003177,0,0,0.0488469239576426,0,0.0734047839297694,0,0,0,0.0523492581366229,0,0.00758249352124559,0,0,0,0,-0.0373945811046269,0,0,0,0,0,0,0,0.086292619769538,0,0,0.0561612859791937,0,0.109954118245044,0.0213844724352126,-0.00787648637219932,-0.000943351048867396,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.201836444703142,0,0,0,0,0,-6.93889390390723e-18,0.0569401161952936,0,0.0293459080980779,0,0.0345279892137285,-0.00472171102635223,0,0,0,0,0,0,0.201412849347827,1.73472347597681e-18,0,0.287559753243598,0,0.139497558228052,0,-0.0401822714400248,0,0,0,0.123788605440074,0,0,0,0,0,0,0,0,0,-0.0084370055388691,-0.0284040993208342,0.0744806695277181,0,-0.00425910843244172,-0.00352381245629867,0.135752695135302,0,0,0,0,0
X000898.SZ,0,0,0,0.554426037012141,0,0,0,-0.00852993015723244,0,0,0,0.0170925982070582,0,0,0,0,0,0.162983690997264,0,0,0,0,0,0,0,0,0.117160727314641,0.101474484081797,0,0,0.0355838531624334,0,0,0,0,0.000731091920195202,0,0,0,0,0,0,0.0497114328820649,0,0,0,0,-0.1208012938852,0.0373236509930669,0,-0.0105184322272102,0.0115784010945574,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0493530499596651,0,0,0,0.162797878547633,0,0,0,0,0,0.0381707710526094,0,0,0,0.539645669823529,0,0,-0.236090991854573,0,0.11316738634485,0,0,0,0,-0.0414933932737725,0.187510071585925,0,0,0,0,0,0,0,0.000110696702433924,0,0,0.454685955573426,-0.172383699527165,0,-0.0156670881880812,-0.094988014402749,0,0,0,0,0,0
X600339.SH,-0.275940856889415,-0.261502023358892,0,0,0,0,0,0.226171542487074,0,0,0,0,0,0,0,-0.0428925647444243,0,0,0,0.0476118097064036,0,0,0,0,0,0,-0.143249446792013,0,0,0,0,0,0,0,0,0.262318363465999,0,0,0,0,0,0,0.119012425513957,0,0.205145414495037,0,0.420983323161943,0,0,0,-0.0556154880396018,0.0631347147609405,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802074493671461,0,0,0,0,0,0,0.0794811537626535,0,0.184034027538209,0,-0.022117136599937,0,0,0,0.0745664698729515,0.0328717408740323,0,0,0,0,0,0,0,0,0,0.0712942417968783,0,0,0.199244634478212,0,0,0,0.0936332632606182,0,-0.0290107414166741,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.0224802231766592,-0.0137510171690652,0,0,0,0,0,0,0,0,0.0738143073706228,0,-0.00648586187457682,0,0,0,0.0653560873931236,0,0,0,0.076097229274603,0,0,0,0.0613806916379726,0,0,0,0,0,0,0.173228002832603,0,0,-0.128823217343933,0,0,0.0431773219034955,0.0503125781354665,0,0,0,0,0,-0.00928003689501245,0.000137363176411911,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.14661121585845,0,0,0,0,0,0,-0.0700464202203145,0,0,-0.354802119716761,0,0,0,0,0.826889751197193,0,0,0,0,0,0,0,0.192150783340187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974965714318227,0,-0.100325493009322,0,0,0,0.0361534428368107,-0.144364478478035,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0459204376197288,0,0,0,0,0,0,0.112213631414881,0.0247481306342091,0,0,0,0,0,0,-0.0419006823391651,2.16840434497101e-19,0.189399313784647,0,-0.0673232667647149,0,0,0,0,0,0,0,-0.132011941411945,0,0,0,0.186014995360815,0,0,0.058095645763052,0,0,0,0.0208156655450675,-0.0149554080661537,0.00169130379074366,0.0888483047446419,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.010343851606873,0,0,0,0.0135654026367804,0,0,0,0.00557440034906083,0,-0.0504113405941453,-0.0261017588778748,0,0.0470698952717454,0,0,0,0,0,0,0,-0.00602493732520106,0,-0.0139522054373682,0,0,0,0,0,0,0,0,0,0.0921413352628512,-0.0637424772819811,0.0521991654735697,-0.0160437637578012,0,0,0,0,0,0.197314210921292,0.0122099095506002,0.00476119211097472,0,0,0,0,0,0
X002271.SZ,0,0,0,0.28535660515237,-0.116038103387796,0.201872636256627,0,0,0,0,0,-0.0283611959735174,0,0,0.399419637331322,0,0,0,0,-0.121510869028821,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554690020813243,0,0,0,0,0,0.00589350533341807,-0.0506853328880861,0,0,-0.02245788498233,0.252126342435352,-0.192783584801214,0,0.0117298165125502,-0.0626342178516544,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188569291628887,0,0,0,0.032548840475533,0,0,0.0328329116308357,0,0,0,0,0.0775561074682034,0.0634419822105867,0,0.0589741162624923,0,0,0,0,0,0,0,0,0,0,0.04817948903755,0,0,0.0745983494105173,0,0,0.00915648359662645,0,0,-0.0118700243707523,-0.0167686771424895,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.231739059371088,0,0,0,0,0,0,0.723308223407492,-0.000665308143356774,0,0,0,-0.30734155528815,0,0.118437104256604,0,0.109120112211008,0,0,0,0,0,0,0,0,0,0.0503544055654415,0,0,0.00916266793116732,0,0,0,0,0,0,0,0.512263833653337,0.369720194404266,0.409320692479251,0,0,0,0,0,0,-0.0231185182160429,0.0258919939655965,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.386229710369477,0,0,0,0,0,0,0.00986208145099819,0,0,0,0,0,0,0,0.0817605467181561,0,0,0,0.0423352055182124,0,0,0,0.119987157867929,0,0,0.0757568647970959,0,0,0,0,0,0,0,0.0819929528190667,0,0,0,0,0,0.112431697034721,-0.0565629479359201,0,0.0262616144990966,0.0187922049101937,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.156015444350281,-0.00607483503153815,0,-0.0134370045946647,0.000111790796197534,0.0620778074318333,0,0,0,0,-0.0227038772266072,0,0,-1.73472347597681e-18,0,0,0.0370336553074394,0,0.00518827962521804,0,0,0,0,0.00820434898943532,0,0,0,0,0,0,0,0,0,0,0,0,0.0372448151558838,0,-0.0136015731372645,0.00871127194633385,0.0201669445043891,0,0,0,0,0
X600352.SH,0,-0.0348174836084916,0,-0.328715438637394,-0.0617534791018448,0,0,0,0,0,0,0.0276813103281111,0,0,0,0,0,0,0,0,0,0,0,0.0547011956176886,0,0,0.00602092939068925,0,0.104870985950518,0,0.0879408254699929,0,0,0,0,0,0,0,0,0,0,0.0356186568976833,0,0,0,0,0.0682917197984109,0,0,0,0,-0.0297286253623928,0,0,0,0.0381391228091622,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088700891067156,0.0292245203754092,0,0,0,0,0,0,0,0,0,0,0.081964776124312,0.0649353297484148,0,0.121000251089007,0.0212656703654604,0,0,0,0,0,0,0,0,0,0,0.00412943991176274,0,0.0488661877596615,0.101277263686271,0.0136544831271704,0.00734784197672221,0.0395032574971674,0,-0.00902052892236075,-0.0213481933807729,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.025791433467614,0,0,0,-0.139676941607536,0,-0.0121286412600629,0,0,0.118566770017724,0,0,-0.0881685484752266,0,0,0.067245591069307,0,0,0,0.15175703286658,0,0.0880559290262807,0,0,0,0,0,0,0.00796429538766596,0,0,0,0,0,0.0454859633310627,0,0,0,0,0,0,0.279047042971778,0.234875258386029,-0.0137832444444483,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.141738856649917,0,0,0,-0.189547414948247,0,0,0,0,0,0,0,-0.00433973710045775,0,0,0.313438440390971,0,0,0,0,0,0.299846645919052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828244112330372,0,0,0,-0.0286202490056828,0,0,0,0,0,0,0
X000408.SZ,-0.266982247752498,0,0,0,0,0.0115587906227198,0,0,0,0,0,0,0,-0.11091677309872,0,0.0505288061245949,0,0,0,0.07003084725127,0,0,-0.0685134215786917,0,0,0.187232157451609,-0.152912017044173,0.159236322142052,0,0,0,0.290674345060349,0,0,0,0.166216323659955,0,0,0,0.0652088672315824,0,0,0,0,0,0.20093784637162,0.257200288906232,0,0,0,-0.0364350560462186,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.00948798128034271,0,0,0.0388824100697282,0,0,0.0637506577697291,0,0,0,0,0,0,0,0,0.2681002033687,0.21062074985118,0,0,0,0,0,0.227614295732458,0,0,0,0,0,-0.0818273341303148,0,0,0,0.13050585899006,-0.01083640630906,-0.311271837361165,0,0,0,0.0498694052507164,0,-1.38777878078145e-17,0,0,-0.0275636152585259,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.204269728658183,0,0,0,0,0,0,0,0,0,0,0,0.0027156028228381,0.0294115026625414,0,0,0,0,0,0,0,0,0.154042332937204,0,0.104511124919009,0,0,0.134954329854964,0,0,0.126186501084104,0,0,0,0,0,0.0281483803159339,0,0.0347811756768623,0,0,0,0,0,0.0198359463298097,0,0,-0.014088883784861,-0.015590538933634,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,-0.104888705136593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922252131180704,0,0,0,0,-0.0377198960405042,0,0,0,0,0,0,0,-0.0503702489831066,0,0,0,0.0768722742680308,0,-0.0715413698762589,0.241617804757324,0.102906710883949,0,0,0.272745973362338,0,0.0732003757654208,0,-0.0159223073201476,-0.0121323272468481,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720108669372851,0,0.0569224143514981,0,0,0.0202487451909568,0,0.373652141256688,-0.135296212909018,0,0,0,-0.141456978459983,0.234225437587118,0,0,0,0,0,0,0,0.00919751089094645,0,0,0,0,0,0.134163256255829,0.020370494760981,0,0,0.41968696048087,0,0.290773411947936,0,0,-0.0179620233012182,0.0279518920342823,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34046448017132,0,0,0,0.0899146492860935,0,0,0.280335463696961,0,0,0,0.43550657138017,0,0,0,0,0,0,0.102972291801913,0,0.0298204963181515,0,0,0,0,0,0.208724850853382,0.0787134647953059,-0.275711537209233,0,0,0,0,0.0532068281738304,0,-0.0202657578462866,-0.0101345498835475,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.315121648229871,0.040950775672169,0,0.116873466853334,0,0,0,0,0,0,0,0,0,0.754120903173123,0,0.133868964011448,0,0,0.0495222383744273,0,0,0,0,0.0501989688664473,0.231939408077936,0,0,0,0,0,0,0,0,-0.0475189134898319,0,0,0,0,0,0,0,0,0,0,0,0.242870997963582,-0.00399219866942203,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.222178359899513,0,0,0,0,0,0,0,0.0504405459682166,0,-0.188335463307609,0,0.245277722881403,0,0,0,0,0,0,0,0.114109093064316,0,0,-0.163386956745356,0,0,0.0718759947748802,0,0.0429790412088197,0,0,0,0,0.170281798136887,-0.0941855663945736,0,0,0,0,0,0,0,0,0.0160927895248119,0,0,0,0,0,0,0
Slope,0,0,0,0,0.790361945215667,0,0,0,0,0,0,0,0,0,-0.263979327769865,0.0763226450479547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914002562348388,0,0,0.565766927419672,0,0,0,0,0,0,-1.22658659410355,-0.713334633904358,0,0,0,0,0,0.243067811633374,0,0,0,1.08009251654821,0,0,0,-11.7269440975584,0,0
TED,0,0,0,0,0,0,0,-0.0221287532590061,0,0,0,0.158817828425749,0,0,0,-0.152900489084156,0,0,0.0468146739022456,0,0,0,0,0,0,0,0,0.20304654760798,0,0,0,0,0,0,0,0,0,0,0,0,-0.352760623951354,0,0,0,0,0,0,0,0,0,0.315529164994644,0,0,0,0,1.67191470374043,0,0
RealEstate_excess,0,0,0,0,-0.0407824640070817,0,0,-0.0487583671120953,0,0,0,0,0,-0.029594252163704,0,0,0,-0.163014716064341,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0275906310360356,0,0.0833530830079432,0,-0.0827368003900233,0.100490438442496,0,0.122115273642105,0,0.0373463390080463,0,0,0,0,-0.0642540797874542,0,0,0,0,0,0,-0.00145764143414425,0,0,-0.0358049966122659,0.0443046593267932,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.00178613205020822,0,0,0,-0.00607041392258238,0,-0.0176486036554921,0,-0.0765571440928597,0,0,0,0,0,0,0.0298836483806901,0,0,0,0,-0.0104867574114931,0,0,0,0,0,0,0,0,0,-0.0475585947762313,0,0,0,0,0,0,0,0,0,0.00445377487818193,0.0306325217278235,0,0,-0.000203515414812998,0,0,0,0,0,0
MKvol,0,-0.00186607117715421,0,0,0,0,0,0,0,0,0,-0.00116353586110633,0,0,0,-0.000424864180309377,-4.74566419649019e-05,0,0,-0.000368195618326276,8.05500817808983e-05,0,0.000912558000972579,0,0,0,0.000490196579961776,0,0,0,0.000280154621332665,0,0,0.000970023835549191,-0.00069260777117999,0,0,0,0,0,0,-0.00129066476624589,0,0,0,0,0,-0.000626762188647721,-0.000490273821144209,0,-6.06878313607901e-05,-0.00195654172192766,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0555036454228427,0,0,0,0.0406967949136494,0,0,-0.0276763887845134,-0.00961705980650547,0,0,0.00484536828750523,0,0,0,0,0,0,0,0,-0.0262000667807151,0,0,-0.0170641853592107,0,0,0,0,0,0,-0.0254805753224094,0,0,-0.052757580917756,-0.0627306199128406,-0.0258675400937909,0.0869971589874221,0,-0.0551925867910289,0,0,0,0,-0.0689665577394836,0.0723154811349953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00454239408764354,0,-0.0147778147530134,0,-0.00275572875346769,0,0,0,0,0,0,-0.00523005961531591,-0.00292928682119283,0,0,0,6.7762635780344e-21,0,0,0,0,0,-0.00493202463796562,0,0,-0.0102743653188753,0,0,0,0,0,0,0,0,0,0,-0.00940814943805268,0,1.35525271560688e-20,0,0,0,-0.0063585919810492,0,0,0,0,-0.0147421201698069,0.021449491946813,0,0,0,0.0646152587359493,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0224259381870906,0,0,-0.0610613863370416,0,0,0,0.00447133019336805,0,-0.0162287760535774,0,-0.0156986702691945,0,0,0,0,0,0,0,-0.0691856393403772,0.0301764392191974,0,0,0.0401359319540004,0,0,0,0,0.00409143628782056,0,0,0,-0.00442324454803111,0,0,0,0,0,0,0,0,0,0,0.0210585787732432,0,0,0,0,0,0,0
