,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600352.SH,X600886.SH,X600188.SH,X600362.SH,X000723.SZ,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X000786.SZ,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X002466.SZ,X600299.SH,X002271.SZ,X000629.SZ,X601158.SH,X600489.SH,X600219.SH,X000883.SZ,X000553.SZ,X600808.SH,X600583.SH,X000630.SZ,X000825.SZ,X600339.SH,X600985.SH,X000990.SZ,X000027.SZ,X600426.SH,X601699.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0289133784670715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0625174052493728,0,0,0,0,0,0,0.0665738725618406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317955464753619,0.110445850901745,0,0.0421257255505935,0,0,0,0,-0.00120112192872687,-0.0102615794636843,0,0,0,0.00690153402884788,0,0
X600028.SH,0,0,0.0608930746247431,0,0,0,0,0.0562893060537816,0,0.115727796310262,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00837247580271379,0.0712587298402593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639311906119904,0,0.00753860140031604,0,0,-0.0126460890977215,0,0,0,0,0,0
X601088.SH,0,0,0,0.0104658308779269,0,0.0301648956572226,0,0,0,0,0,0,0,0,-0.1783320496861,0,0,0,0.0162117062955306,0,0.000953398153901049,0.308337951011549,0,0,0,0.0574702202336315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400487938407014,0,0,0,0,0,0,0,0,0,0.0972511018184895,0,0.0291063750574132,-0.0403409162031601,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.163691991222399,0,0,0,0,0,0,0,0,-0.0331697734832501,0.000442271482944664,0,0,0.0178333647538153,0,0,0.476713647069766,0,0,0,0,0,0,0,0,-0.044893466127423,-0.0419959293393775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122513751447361,0,0,0,0,0,-0.0108891588250662,0.0130148561759153,0,0,0,-0.0107179821527602,0,0
X600019.SH,0,0,0.0846254864894996,0,0,0,0,0,0,0.0405232219650138,0,0,0,0,0,0,0,0.00119042591572546,0.0424230190153511,0,0,0.162539120770312,0,0,0,0.0280703222524075,0,0,0,0,0,0.031756553884788,0,0,0,0,0,0,0,0,0.00940678604685261,0,0,0,0.0620189020743096,0,0,0,0,0.123337725558115,0,-3.46944695195361e-18,-0.0283124582480761,0,0,0,-0.00950061364417776,0,0
X600309.SH,0,0,0,0.0964303867194926,0,0,0,0,0,0,0,0,0,0.192969757383254,0.130200453139411,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.152770643653116,0,0,0,0,0.0587844627034745,0,0,0,0,0,0,0,0,0,0,0,0.101803312944355,0.160057369127471,0,0.0265165801911802,0,0,0,0.00346780644880065,0,0,0,0,0.00139321624852251,0,0
X600011.SH,0,0,0,0,0,0,0,0.0641117847582604,0,0,0,0,0,0,0.137788306506545,0,0,0,0,0,0,0,0,0.504940258442302,0,0,0,-0.0474615124472853,0,0,0,0,0,0,0,0,0,0,-0.0694387735617943,0,0,0.00599218459033258,0,0,0.151585290859844,-0.03110070695828,0,0,0,0.041443387600397,0,0.0561324202125053,0,0,-0.158394538935016,0,0.0223516542877844,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599844880468024,0,0,0.464237318899986,0.0238245385508345,0,0,0,0,0,0,0,0,0,0.0134172690901231,0,0,0.0663587413686331,0,0,0,0,0.0578135784167092,0,0,0,0,0,0,0,0.00687086302112893,3.46944695195361e-18,0,0,0,0.247875324782767,0,0.0293704255580765,8.67361737988404e-19,0,0,0,-0.0304417260382934,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603518156820687,0,0,0,0,0,-0.07154393244386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840857366913351,0,0,0.0687815215118015,0,0,0,0,0,0,0,0,0,0,0.029538067445189,-0.0726832142155042,0.00496095554853728,-0.0050534032612522,0,0,0,0.0122917825759952,0,0
X601600.SH,0,0,0,0,0,0,0,0.436225886490593,0,0,0,0,0,0,0,0,0,0.0512651850707145,0.0647470308090367,0,0.11353487682158,0.0558967868347116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062673013655737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981390237073485,0,0,0.0234106837532554,0.0901527841606183,0,0,0,0,0.116340695313306,0,0.0174260750229524,0,0,0,0,0.0105100536762856,0,0,0,0,0,0,0,0,0,0,0.0740880028118825,0,0,0,0,0.115775761452394,0,-0.020763314177933,-0.0468118745703393,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133162786727359,0.00217445710250309,0,0,0,0.0488436714272541,0,0,0,0,0,0,0,0,0.0289305441219509,0,0,0,0,0.0219011050027576,0,0,0,0,0,0,0.00597577054160824,0.0173253946891559,0.0699167422302608,0,0.0187686754462667,0,0.118395820136753,0,0,-0.0639541712520351,0,0,0,0,0,0
X600688.SH,0,0.162010945152445,0.0536899581598777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00802616706947215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156927123893565,0.164791736890281,0,0,0.0123072795898206,0,0.000999103039735916,0,0,0,0.0502283670530907,-0.0217282054311175,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165514252862062,0,0,0,0.0528227186192854,0,0,0.0148480166644255,0,0.149554517345138,0,0,0,0,0,0,0,0.00481925125156515,0,0,0,0,0,0,0.0106906164068195,0,0,0,0,0,0,0.0468680391092309,0,0.0466897155312463,0,0.0708381331212962,0,-0.0435844273132929,0,0,0,0,-0.00468736260630347,0,0
