,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X600011.SH,X600426.SH,X601898.SH,X600886.SH,X601600.SH,X000301.SZ,X600111.SH,X600010.SH,X600188.SH,X600352.SH,X600486.SH,X002080.SZ,X601991.SH,X600801.SH,X600219.SH,X002353.SZ,X600795.SH,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X002409.SZ,X601168.SH,X600027.SH,X601992.SH,X600299.SH,X600157.SH,X000932.SZ,X600516.SH,X002497.SZ,X000830.SZ,X000027.SZ,X600399.SH,X000898.SZ,X600529.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0632506182970095,0,0,0,0,0.0288602050371572,-0.0135876312768238,0,-0.00809665577567287,0,0,0,0,0.0242081481964055,0.0676812389312377,0,0,0,0,0.0299620457504225,0,0,0.0769615203953775,0,0,0,0,0,0,0.0220386997783562,0,0,0,0,0,0,0.0535596162970311,0,0,0,0,0,0,0,-0.0174471471997497,0,0,0.0152694242956738,0,0,-0.00187373799233928,0,0,0,0,0.00119080164236931,0,0
X600028.SH,0,0,0,0,0,-0.0569870111712733,0,0,0,-0.0219701284637807,0,-0.0101497396424276,0,0,0,0,0.0837194837754189,0.106913590156909,0.152490289673689,0,0,0,0,0,0,0,0.00408017987316431,0,0,0,-0.0385170464572813,0,0,0,0,0,0,0,0.122679079157799,0,0,0,0,0,0,-0.0535929897035071,0,0.0147892170227954,0.0867025034512636,0,0,-0.00590037750722803,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0382715543955165,0,0,0,0,0,0,0,0,0,0.207365173221178,0,0,0,0,0,0.454948949725217,0,0,-0.0290626022224098,0,0,0,0,0,0,0,0,-0.0444363866641901,0,0.0745210857466274,0,0,0,0,0,0,-0.0326676039414173,0,0,-0.128276994661045,0,0.041942699010446,0,0.0191248419549002,0,0,0,0,-0.0159695224252577,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463909216970406,0,0,0.0418372703344793,0,0,0,0,0.232632369682201,0,0,0,0,0,0,0,0,-0.126339347044587,0,0,0,0,0,0,0,0.0312505406395472,0.0540409746927904,0,0.109939423282201,0,0,0,-0.255332282667021,0,0,0.0251139574886257,0,0,0,0.00419570522994037,0,0
X600585.SH,0,0,0,0,0,0.0624702198005357,0,0,0,0,0,0,0,0,0.0757955223835287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040533048558691,0,0,0,0,-0.148755603999151,0,0.10855006633603,0,0,0,0,0,0,0,-0.0487584988793016,0,0,0,0,0,0.00872790179297852,0,0,0,0,-0.00255258814952498,0,0
X002460.SZ,0,0,0,0,0,0,0,0.035692461599951,0,0,0,0.352785039124655,0,0,0,0,0,0,0,-0.312176500937669,0.0782006335702584,-0.0150239982749072,0,0,0,-0.0599454990307527,0,0,0,0,0,0,0,0,0,0.365079101330409,-0.0963495458374762,0.222635809387644,0,0,0,0,0,0,0.352552995671038,-0.0725257041485461,0,0.0303592038304887,-0.0187236023110219,0,0,0,-0.000740213487867982,0,0,0,-0.0106038725639953,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.222380803931324,0,0,-0.0378412040421096,0,0,0,0,0,0,0,0,0,0.277361312261043,0,0,-0.00618556303212892,0,0,0,0,0.12982089941443,0,0,0,0,0,0,0,0,0,0,0,0,0.203524277055633,0,0,-0.072787724413433,0,6.93889390390723e-18,0,-0.0473957068467883,0,0,-0.0379111725655206,0,0,0,0.00725909283343443,0,0
X600660.SH,0,0,0,0,0,0.0395282801045498,6.93889390390723e-18,0,0,0,0,-0.0123569255187897,0.143552488577652,0,0,0,0,0,0,0,0.0270253354205073,0,0,0,0,0,0,0,-0.00313899456031236,0,0,0,0,0,0,0,-0.0535524195401006,0,0,0,-0.0680888665994026,0,-0.0970891815799211,0,0,0.0739224191661013,0.0536065246654896,0.108661398488812,0,0,0,0.0175863565702924,-0.0505293350713026,0,0,0,0.00936792173320698,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156091199124906,0,0,0,0,0,-0.0220316536053713,0,0,0,0,0,-0.101754885672267,0,0.105612438901954,0.193714930289483,0,0,0,0,0.0372370977767404,0,0,0,0,0,0,0,0,0,-0.0100183161301673,0,0,0.073545052325954,0.165650598633163,0,0,-0.0446097622702915,0.0703846276615499,0,0,0,0.00533405552893078,0,0
X002271.SZ,0,0,0,0,0,0,0,0.229928823582038,0,0,0,0.078745613838682,0,0,-0.109315793388101,0,-8.67361737988404e-19,0.0280830931014773,0,0,0,0,0,0,0,0.32613732521759,0,0,0,0.0174230472607963,0.0402377670145862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758332481571268,0,0,0,-0.0259911022433451,0,-0.0901331604538166,0.0802954301609034,0,0,0,0.0435229004870925,0,0
X600547.SH,0,0,0,0.0449812621413543,0,0.135598847243015,0,0.00420253739276534,0,0,0,0,0,0,0,0,0,0.0079406139220187,0,0,-0.00295459990977514,0,0,0,0,0,0.00925764913292362,0,0,0,0,0,0.400567580138935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767554742330538,0,0,0,0,-0.00410799905944991,0,0,0,0.00159031271402242,0,0
X002466.SZ,0,0,0,0,0,0.12128618685652,-0.0740459969130608,0.0671013650898555,0,0.0245315189848411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331759879417496,0,-0.339919388984959,0,0,0,0,0.0621933899819869,-0.0394919183673765,0,0,0,0,-0.111171917777137,0,0,0,0,0,0,0,-0.684330365274304,0,0,-0.0249782002265538,0,0,0,0.0248327469762806,0,0
X000786.SZ,0,0,-0.16951806462132,0,0,0,0,0.117371271475963,0.110651432582247,0,0,-0.115345833240561,0,0,0,0,0,0,0,0,0.0948623126436475,0,0,0,0,0,0,0,0,0,0.0971431309631814,0,0,0,0.240738118523927,-0.0176701642930747,-0.0105328192491424,0,0,0,0,0,0.116992164034726,0,0,0,0,0.0220013878577367,0,0,0,0.00542472617061429,0,0,0,0,0.0155055199747883,0,0
X600176.SH,0,0,0,0,0.386999636231836,0.0192606755991664,0,0,0.0546381804596199,0,0,-0.141291317838007,0,0,0,-0.0984288361511624,0,0.122808980704641,0,0,0,0,0,0,0,0,0.138114541763814,0,0,0,0,0,0,0,0,0.131284533283255,0,0.00463183034369296,0,0,0,0,0,0.130683847662451,0,0.233164337442845,0,-0.146090431095004,0,0.0257562570746579,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0909625479508977,-0.094877819250923,0,0,0,0,0,0.165583849438442,0.273115356944353,0.145998895792806,0,0.109097406614056,0,0,0,0.301897194995016,0,0,0.0157940569187714,0,0,0.191535434393283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120737851897996,0,0,0,0,0,-0.014648920799021,0,0,0,0,-0.0022866006231084,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0133311520824384,0,0,0.0936164020125075,0,0,0,0,0,0,0.0762466398252347,0,0,0,0,0,0,0,0,0,0.0854290811390958,0,0,0,0,0,0,0,0,0,0.00114923602914001,0,0.0550050070794755,0,0,0,0,0,0.104424244336619,0,0.0354353325573493,-0.0392298129943395,0,0,0,0.00758489400275082,0,0
X600426.SH,0,0,0,0.214334777974533,0,0,0,0,0,0,0,0.00190813965413912,0,0.153243476208798,0,0,0,0,0,0,0.0566355275794803,0.110990313301259,0,0,0,0.0361004556896424,0.135433871892331,0,0,0,0,0,0,0,0,0,0,0.060503892753104,0,0,0,0,0,0,-0.144647046890153,0.0970655753022202,0,0.138852239196046,0,0,0,0,0.00100343347872731,0,0,0,-0.00679205420958036,0,0
X601898.SH,0,0,0.429616445912568,0.0129119685502766,0,-0.0281646702857141,0,-0.089513858918425,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852774449490986,0,0.0634349926282259,0,0,0,0,0,0.146772735659112,0,0,0,0,0,0,-0.105268844599838,0,0,0,0,0,0,0.426775356806221,0,0,0,0.0670612451249498,0,0.0295839042689675,0,0,-0.0128594076717144,0,0,0,-0.00612260013132156,0,0
X600886.SH,0,0.101478531315423,0,0,0,0,0,0,0.0267324125817683,0,0,-0.00796045696859316,0.00338428838190358,0,0,0.06868809603944,0,0,0,0,0,0,0,0,0,0,0,0.162913717343876,0,0.0559796944034204,0.0327122916632913,0,0.0878698266259568,0.0120260557591793,0,0,0,0,0,0,0,0,0,0,0.0841038149127947,0,0,0,0,0,0,0.0749884148513472,-0.089264550139227,0,0,0,-0.00593534677818162,0,0
X601600.SH,0,0,0,0,0,0,0.0810326336127698,0,0,0,0,0,0,0,0.186192080982419,0,0,0.240430209626383,0,0,0,0.0849176031390053,0,3.46944695195361e-18,0,0,0,0,0,0.206660382838668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923969585286576,0,0,0,0,-0.0124561210225149,0,-0.0175788455388623,-0.00928151201772788,0,0,0,-0.0154783176810157,0,0
X000301.SZ,0,0,0,0,0,0.0153663363005075,0,0,-0.105551076631997,0,0,0,0,0,0,0,0,0,0,0,0,0.787757228187265,0,0,0,0,0,0,0,0.0821185538774153,3.46944695195361e-18,0,0,0,0,0,-0.113891991691465,0.120850700353726,0,0,0,0,0,0,0,0,-0.90752781343421,0.159220783558627,-0.359385647442761,0,-0.135998157078396,-0.0257013663765904,-1.73472347597681e-18,0,0,0,-0.0182599841035761,0,0
X600111.SH,0,0,0,0,0,0,0.227567501542558,0,0,0,0,0.0355515024139286,0,0,0,0.250724548715214,0,0,0,0.093129029186359,0.349947541124229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260732191428063,0,0,0,0,-8.67361737988404e-19,-0.0459333369982332,0,0,0,-0.00092776991951561,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0209189613391199,0,0,-0.0604535336111445,0.0809351860024232,0,0.0364958736776023,0,0,0,0,-0.0220432422116155,0,0,0,0,0,0,0,0,0,0,0.00564098378214863,0,0,0,0,0,0.112751210650418,0,0,0,0.0927920476410004,0.124727513204664,0.0499237498500556,0,0,0,0,0,0.00414517230651336,0,0.00536813203155356,0,0,0,0,-4.33680868994202e-19,0,0
X600188.SH,0,0,0.41050769045756,0,0,0.148145420297405,0,0,0.0471301650234365,0,0,0,0,0,0.0982138672124144,0,0,0,0,0.0248291771726281,0,0,0,0,0,0,0.0180232704231157,0,0,0,0,0,0,0,0,0,0.0178116991377913,0,0,0,0,0,0,0,0,0.116026446146929,0,0,0,0.0872015700528668,0,-0.00108967082044371,0,0,0,0,-0.00655416416947684,0,0
X600352.SH,0,0,0,0,0,-0.0525021409767475,0,0,0,0,0,-0.0523142557039008,0,0.172334022154961,0,0,0,0,0,0,0,-0.0297448088016814,0,0,0,0,0.209499650632211,0,0,0,0,0,0,0,-0.192522576115725,0,0,0.148732362966321,0,0,0,0,-0.177210017876636,0,0,0,0,0.149796069092828,0,0.0967215810304406,0,-0.0187404449514713,0.0734316236487453,0,0,0,0.00262410204386294,0,0
X600486.SH,0,0,0,0.0246915464679658,0,0,0,0,0,0,0,0.0333458350339831,0,0,0,0,0,0.035572024871106,0,0.0471859538348684,0.0149128725456341,0,0,0,0,0,0,0,0,0.0298124071879909,0.0356210458328701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225190684980694,0,0,0,0,0,-0.0369551858515009,0.0608787203140282,0,0,0,-0.00629256795629483,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.0823953870299491,0,1.73472347597681e-18,0,0,0,0,0.311430215593272,0.380890359298199,0,0,-0.4546032447063,0,0,0,0,0,0,0.166113489482835,0,0,0,0,0,0,0,-0.179479446467287,0,0,0,0,0,-0.0645432557109414,0,0,0.178997559265109,0,0,0,0,0,0,-0.0358834033053189,0,0,0,0,0.0874102689397718,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0258604811244372,0,0,0,0,0,0,0.0916949674539505,0,0,0,0,0.0362347484201822,0.0856662862934489,0,0,0,0,0.0659926089874283,0,0,0,0,0,0,0,0,0,0,0.0387164607227112,0,0,0,0,0,0,0,0,0.0769553458527492,0,0,0,0,-0.0177258511271243,-0.000156415231217107,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.341545748512962,0,0,0,0,0,0,0,-0.0204675876632,0,0,0,0,0,0,0,-0.0632431930669784,0,0,0,0,0,0,0,0,-0.0976694744920893,0,0,0,0,0,-0.074965688990096,0.0518704214698079,0.087549953595557,0,0,0.0797969137829311,0.055579482075985,0.14381597591399,-0.0496660104736557,0,0,0,0,0,0,0,-0.00560981212807792,0.00911401528141356,0,0,0,-0.00650279041537074,0,0
X600219.SH,0,0,0,0.0564042606741494,0,0,0.0895783517750186,0,0,0,0,0.12320388018865,0,0,0.15349368606387,0,0,0,0,0,0,0,0,0,0,0,0.0516875460423411,0,0,0,-0.105480707833771,0,0,0,0,0.0293425120764715,0,0.172639998339176,0,0,0.116257338218049,0,0,0,0,0,0,0.0496853486048229,0,0,0,4.33680868994202e-19,0.0400935980932695,0,0,0,-0.0102303854057016,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.131663321858158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235646470605881,0,0,0,0.160227348759278,-0.0686874865384614,0,0,-0.00604839762551175,0,0,0,0,0,-0.0142284650772038,0,0.0525013426415545,0,0,0,0,-0.173400519208023,0,0.0261958828856949,0,0,0,0,0.207303290520814,0,0,0.0410460052607373,0,0,0,5.42640973785081e-05,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.246513346956119,0,0,0.0853926122932975,0,0,0.0391306816470414,0,0,0,0,0.0652616563591299,0,0.0651032563402281,0,0,0,3.46944695195361e-18,0,0.0634833644421229,0,0,-0.116607011007639,0,0.0532623590956863,0,0,-0.140879789263457,0.109900015960738,0,0,0,0,0.0295967222310889,0,0,0,0,0.0532329301839606,0,0,0,0,0.00526410627757491,0,0,0,0,-0.0132136731034131,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.682318503622128,0,0,0,0.0340186299793379,0,0,0,0.221525321692334,0.0101714483886648,-0.0535238655939421,0,0,0,0,0,0.0380757757836577,0,0,0.0469313733673888,0,0,0,0,0,0,0,0.0321886635170916,0,0,0,0,0,0,0.0212128897355369,0,0,0,0,0,0,0,-0.00785002050608971,0,0,0,0.00263442841448978,0,0
X600688.SH,0,0,0,0.00197173201635405,0,0,0,0,0,-0.0347617462292124,0,-0.0496455547022335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636851953609356,0,0,0,0,0.00723729115312138,0,0,0,-0.0456910684747137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170075677686228,-0.0125680050038541,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0731810404916857,0,0,0,0,0,-0.0049591723380065,0.272978700816831,0,0,0,0.0206770998123117,0,0.144346668147393,0,0.123336592030424,0.0205167074657575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804429788071692,0,0,0,0,0,0,0,0,0,0,0,0.0186732941492765,0.0137116050684965,0.106659173148779,0,-0.00875626463680217,0,0,0,0,-0.00830319445896851,0,0
