,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X002466.SZ,X600362.SH,X000708.SZ,X002460.SZ,X600010.SH,X600027.SH,X600111.SH,X000301.SZ,X000877.SZ,X600160.SH,X600803.SH,X601699.SH,X600489.SH,X000983.SZ,X600426.SH,X601991.SH,X000786.SZ,X000630.SZ,X000408.SZ,X000807.SZ,X601168.SH,X600985.SH,X000933.SZ,X600176.SH,X600612.SH,X002271.SZ,X600219.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000883.SZ,X000027.SZ,X600378.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.258465506949679,0.158822781587711,0,0,0,0,0,0.0411204425264349,0,0,0,0,0,0,0,0,0,0,0,0,-0.044978386856619,0,0,0,0,0.000418618586874968,0,0.124509712470736,0,0,0,0,0.0959264645111513,0,0,0,0,0,0,-0.0149822331759611,0,0,0,0,0,0,0,0,0,0,0,0,0.0676865007919546,0,0,0,0,0
X601088.SH,0,0,0,0,0.202221984188028,0.0397882475307186,0,0.21745285899185,0,0,0,0,0,0,0,0,0,0,-0.000870733676779429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14881375350177,0,-0.0693418798678867,0,0,0,0,0,0,0,0,0,0,0.0871460648333172,0,0,-0.0199810571732127,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.16942105048284,0,0,0,0,0,0,0,0,0,-0.120766002957092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249191133147064,0.0124385048133272,0,0,0,-0.097207991958653,0,0,0,0,0,0,0,0.0205422150677983,0,0,0,0,-0.00297038240699195,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434330393752084,0,0,0.0652398762347968,0,0,0,0,0.24958216129208,0,0,0,0,0.130270400819314,0,0,0,0,0,0,0,0,0.0781756421169048,-0.0503155626950511,0,0,0,0,0,0,0,0,0.0824892848189634,0.0209604630406857,0,-0.0200291492776129,-0.0563861155027752,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.251932604501448,0,0,0,0,0,0,0,0.0216548669437733,0,0,0,0,0,0,0,0,0,0,0,0,0.35151424090347,0,0.0849121251936716,0,0,-2.77555756156289e-17,0,0,0,0.0138947834821934,0,0,0,0,-1.73472347597681e-18,0,0.0786759450275099,0,0,0,0,0,0,0.0107394032980043,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.757225572703456,0,0.0855425352731068,0,0,0,0,0,0,0,0,0,0.142308173325992,0,0,0,0,0,0,0,0,0,0,-0.0931948935966419,0,-0.0435760710285293,0,0,0,0.263512111739861,0,0,0,0,0,0,0,0,0,0,0,-0.17255048667464,0,0,-0.0138746417274517,0,0.0158262538447783,0,0,0,0,0
X600019.SH,0,0,0,0,0.0558761521063837,0,0,0,0.0274586080092459,0,0,0,0.067184540690555,0.0287524195782528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886302393875328,0.0268931440339737,0,0,0,0,0,0.110340516620382,0,0,0,0,0,0,-0.0530417991838424,0,-0.00754274493220599,-0.0114160969707031,0,0,0,0,0,0
X600011.SH,0.0387103655080867,0,0,0,0,0.144377612909827,0,0,0,0,0,0,0,0.169981303377151,0,0,0,0,0,0,0.271661156434984,0,0,-0.01201682941428,0,0,0,0,0,0,0.119952779372707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803713962881571,-0.0325801131342767,0.101463236074425,0,0,0,0,0
X601600.SH,0.273718368782206,0,0,0,0.00547332183602361,0.00578700416696792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297722705385643,0,0,0,0,0.109052743361885,0,0.1798667259019,0,0.279148534918146,0,0,0,0.0505048324541665,0,0,0,0,0,0.00110991218974256,0,0.00933316655576071,0,0,0,0,-0.00389635332829068,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.175626039102195,0,0,0,0,0,0.161387414090287,-0.0179271228320205,0,0,0,0,0,0,0.0929882589514181,0,0,0.0760575881571776,0,0,0,0,0,-0.0142849324299339,0,0,0.0375459992093987,0,0,0,0,0,0,0.163133456627124,0,0.163459735582235,0,0,0,0,-0.121910450906529,-0.0645416372692078,0,0,0,0,-0.0591302935529638,0.0479121636192432,-0.0742531034305695,0.145521412893903,0,0,0,0
