,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X002466.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600362.SH,X600188.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X000786.SZ,X600011.SH,X600219.SH,X000408.SZ,X600399.SH,X000723.SZ,X000932.SZ,X000825.SZ,X601991.SH,X002080.SZ,X300037.SZ,X600803.SH,X600795.SH,X000959.SZ,X000831.SZ,X000898.SZ,X002409.SZ,X600486.SH,X000807.SZ,X600352.SH,X002407.SZ,X002145.SZ,X600549.SH,X000027.SZ,X600801.SH,X600489.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0423091807455277,0.0410461726383992,0,0,0,0,0,0,0,0,0.0521499807262833,0,0,0,0,0,0,0,0,0,0.0799435524121637,0,0,0,0,0,-0.0468695802645648,0,0.0805231148567178,0,0,0,0,0,0,0,0,0,0.0594797089250342,0,0,0.00585101032968288,0,-0.00901013881288388,0,0,0,0,0,0,0
X600028.SH,0.259901455757104,0,0,0,-0.0148723320386111,0.0306527782449843,0,0,-0.0389115035515268,0,0,0.0225383277400487,0,0.0470739183092157,0,0,0,0.00813445109653804,0,0.081904569287132,0.00849764344783297,0,0,0,0,0,-0.0240341412730747,0,0.026349535604314,0,0,0,0,0,0,0,0,0,-0.0230013648125045,0,0.0503489254659968,0,0,0,0,0,0,0,0.00821356451842957,0,-0.00657486369520634,0.0220400440344784,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0378673998827028,0,0.0479838659370869,0,0,0,0,0,0,0.100245238784616,0,0,0.135307126859986,0,0.0304457161564921,0.231563680744024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060685125817059,0,0,-0.00136903700815085,0,0,0,0,0,0,0.014260832535869,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205545799238793,0,0,0.0888655790403364,0,0.164147795348744,0,0,-0.00449096198368849,0,0,0,0,0,0,-0.0847357307767297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.186214635643177,0,0,0,0,0.146802211032317,0,0,0,0,0,0,0,0,0.0165129258890493,0,0,0,0,0.158592980858539,0,0,0,0,0,0,0,0,0,0,0.0170293164590945,0,0,0,0.12253071604379,0.128287437534303,0.183355251997729,0.220832568414696,0,0,0.174272180235026,0,0.109149809124869,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.037752440617314,0,0,0,0,0,0,0,0,0,0,0,0,0.0346005456057071,0,0.0254523604463409,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118677280691664,-0.0152948098526132,0,0,0,-0.00541251617622603,0,0,0,0.544143349585106,0,0.00296323121155523,0,0.033807247139055,0.0514683521889158,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831751197694312,0.0432152128792684,0,0,-0.0776809197402694,0,0,0.0785844429451735,0.0100190074001429,0.426400536396397,-0.104819476625704,0,0,0,0,-0.067950132192254,0.0535735944706392,0,0,0,0,0,0,0,0,0,0,-0.0507916877215119,0,0
X600111.SH,0,0,0,0,0.00048902465758935,0,0,0,0,0,0,0,0,0,0,0,0.211967599347338,0,0,0,0,0,0,0,0,0,0.0395851376274033,0,0,0.0632129216542698,0,0,0.253076978476049,0,0,0,0.176598598784741,0,0,0,0,0,0,0,0.519470374266678,0,0,0,0,0,0,0.00920555355746406,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.404740099112545,0,0.314892921327075,0.0296883927391871,-0.0856615609913234,0.150712876815936,0,0.370750996158523,0,0,-0.135934922003801,0,0,0,0,0,0,0,0.155016471804547,0,0.136904509348655,0,0.0942216055939242,0,0,0.015281879933477,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549819755432229,0,0,0,0,0,0,0
X002271.SZ,0,0,0.139018502700715,0,0,0,0,0,0,0,0.100630568404178,0,0,0,0,0,0,-0.101951649428155,0,0,0,0,0,0,0,0.0231101480903865,0.0804836927319011,0,0,0,0,0,0,0,0,0.231596812560498,0.0126366832243721,0,0,0.119662420540042,0,0,0,0.124409126959644,0,0,0,0,0,0,0.104343176829913,-0.0783601710381583,0,0,0,0,0,0
