,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000708.SZ,X000301.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X600096.SH,X000408.SZ,X600219.SH,X000933.SZ,X600378.SH,X600489.SH,X000723.SZ,X000831.SZ,X600141.SH,X000932.SZ,X002080.SZ,X600348.SH,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0652666088127012,0,0,0,0,0,0,0,0,-0.00349343725904988,0,0,0.0146468291828859,-0.0409554822987601,0,0.181085757144399,0,0,0.0896478696826469,0,0,0,0,0,0.0259510657380683,0.0370519061361774,0,0,0,0,0,-0.0695929226036201,0,0,0,0,0,0,0,0,0,0,0,0,0.0323928377512971,-0.040987609077762,0,0,0,0,-0.00443471092228261,0.0128117517457612,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.119543501499805,0,0,0,0,-0.0269267779547658,0,0.00821795574076863,0,0,0,0,0.115570144455594,0,0.0355503233842766,0,0,0.0768777761670094,0,0,0,0,0.0153802798985921,0,0,0,0.00645597206814924,0,0,0,0,0.00637327607229439,0,0,0,0,-0.0151665683600603,0,0,0,0,0.0536038642497721,0,0,0,0,0,0,0.00936219635846634,-0.0527437183630365,0,0,0,0,0
X601088.SH,0,0,0,0,0.0288127149242015,0,0,0,0,0,0.0777452858128561,0.143342600136276,0,0,0,0,0,0,0,0.0294664159199384,0,0,0.0337779436663584,0,0,0,0.107123269000366,0,0.0731492685575418,0,0,0,0,0,0,-0.00402488684753778,0,0,0,0,-0.0692520597218183,0,0,-0.0476207076768305,0,0,0,0,0,0,0,-0.014037672326673,0.0262487421667075,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0243192944731186,0,0,0,0,0,-0.117338197339191,0,0,0,0.259428273155621,0.102941580702121,0,0.108395562798575,0,0,0,0,0.234019090327334,0,0,-0.117050838020561,0,0,0,0,0,0,0,0,-0.0535804196531228,0.0894850793049128,0,0,0,0,0.0490784391716263,0,0,0,-0.0861417573425911,0.571391053881121,0,0,-0.0180601432244699,0,0,0.00566854304620549,-0.0182347101671397,0,0,0,0,0,0
X600188.SH,0,0,0,-0.150742846251641,0,0.0108481812973048,0,0,0,0,0,0,0,0,0,-0.0268609732234209,0,0,0,0,0,0,0,0.301415842952732,0,0,0.140604091543846,0,0.285158907488364,0,0,4.33680868994202e-19,0,0.00145078681270453,0,0,0,0,0,0.28726589200637,0,0,-0.371320890240397,1.73472347597681e-18,0,0,0,0.0136303867799221,0,0,0,-0.0185804000578523,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0165145277929146,0,0,0,0,0,0,0,0,0,0.0852790776553227,-0.0298118826070852,0,0,0.0115234135701212,0.334874472679773,0,0,0.00803036081220871,0,0.015685398683115,0.0434467618725932,0,0,0,-0.0216092780371238,0,0.13493357207563,0,0,0,0,-0.0531246408724222,0,0,0.0795332081642578,0,0,0,0,0,0,0,0,0.16045052354367,0,0,0,0.00873690035475973,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0983308134813408,0,0,0,0,0.0493886230122802,0,0.082828872584288,0,0,0,0,0,0,0,0,0.173159447525229,0,0,0,0.0133775590958182,0,0,0,0,0,0,0,0,0,0,0,0,0.0799175276352442,0,0,0,0.13052360216674,0.16552639018294,0,-0.0124192104983194,-0.00262600609706783,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00735003614288364,0,0,0,0,0.586859838828919,-0.0294803398428584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538476754680018,0,0,0,-0.0396645475434854,0,-0.0164038731059894,-0.0195198305802949,0,0,0,0,0.27993772980154,0,0,0,0,0,0,0,0,0.0213292294253069,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0712179534835102,0,0,0,0.302563320075369,0,0.142799329369715,0.0732025585647296,0,0,0,0,0,0,0,0,0.0832918239547228,0,0,0,0,0,0.00684385655291954,0,0,0,0,0,0,0.108021168680421,0,0,0,0,0,0,-0.0303469861675497,0,0,0,0,0,0,0,0,0,-0.0762079764300291,0.0689438737130207,-0.00320737887649891,0,-0.0818047047057864,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.570981283310198,0.0159267102088553,0,0,0,0.0770314051507801,0,0,0,0,0,0,0,0,0,0,0,0,0.111223482427328,-0.0747364964100762,0,0,-0.00193284589133714,0,0,0.0429311664321986,0.168891299348637,0,0,0,0,0,0,0.114486926977076,0,0,0,0,0,0,0,-0.141110818606323,0,-0.028895702047773,0,0.00513471406101652,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982418324542867,0,0,0,0.0326370964096755,0,0,0,0,0.112827608791751,0.578179079072853,0,0,0,0,0,-0.182383051064309,0,0,0,-0.00145858197814761,0.0730023883009547,0,0,-9.86288890253885e-05,0,0,0,0,0,0,0,-0.0327482959486329,0.0515813843852973,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.307532954114526,0,0,0,0,0,0,0,0,0,0,0,0.0387438083531971,0,0,0,0,0,0,0,0,0.110773917951963,0.0485954856816105,0,0,0.062297704771064,0.00444382537015408,0,0,0,0,0.144038663677279,0,0,0,0.0497772744352218,0,0,0,0.0626282546325825,0,0,0,0.00042961905376481,0,0,0,0.00866868800337962,-0.0105137745766691,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.101282463748099,0,0,0,0,0,0,0.241049157058252,0,0.0226316868164515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301606964145784,0,0,0,0,0.0890079576209393,0.0982223481030332,0.275638435971602,0,0,0,0.0214640278586413,0,0,0,-0.010090326945674,0.00171372536302748,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.177038625637364,0,0,0,0,0,0,0,0.00658934672855118,0,0,0,0,0.227718723604505,0,0,0,0,0,0,0.106495044866065,0,-0.0568665343127414,-0.0468862000938204,0,0,0,0,0,0.0392379321475617,0,0,0,0,0,0,-0.070012118483759,0,0.0736915794675655,0,0,0,0,0,0,-0.0320430705937946,0.049299969652243,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00243761154476101,0,0,0,0,0,0,0,0,0,0,0.104270832635514,0,0.147295827963028,0,0,0,0,0,0,0,0.132945653322568,0,0,0.438068603201773,0,0,0,0,0,0,0,0,0,0,0.191793786027753,0,0,-0.37686202836964,0.0892204648655766,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.06928807701788,0.0333184548388873,0,0,0.0354108922405227,0.0228170061268356,0,0,0,0,0,0,0,0,0,-0.0522092369960439,0,0.115539272048106,0,0.118892858950254,0,0,0,0,0,0.108032560369296,0,0,0,0.0649011257346582,0.0278618571668424,0,0.0891043953471629,0,0,0.0432703010191925,0,0,0,0,-0.0321689378809031,0,0,0,0,0,0,0,-0.0166870311007934,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0676772004231949,0,0,0,0,0,0,0,0.0614743874064774,0.251072413844466,0,0,0,0,0.19232806278001,0.0923886983377493,0,0,0,0,0,0,0,0.172408218675548,0,0.0437091037327496,0.036215737632562,0,0.000460997489841023,0.00200522190374872,-0.0741638816526961,0,0,0.0812061331291706,0,0,0,0,0,0.0480678142406564,0,0,-0.00937853882028754,0,0,0,0,0,0
