,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600299.SH,X600583.SH,X601992.SH,X000027.SZ,X600309.SH,X000539.SZ,X000630.SZ,X000898.SZ,X600352.SH,X000709.SZ,X600021.SH,X000883.SZ,X000792.SZ,X600660.SH,X002470.SZ,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600863.SH,X000629.SZ,X600307.SH,X600578.SH,X600022.SH,X300072.SZ,X600008.SH,X000060.SZ,X600547.SH,X600808.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.563654566411482,0.10744186069749,0,0,0,0,0,0,0,0.0499036448794279,0,0,0,0,0,0,0,0,0,0,-0.017506670223162,0,0,0,0,-0.0226391871576766,0,0,0,0,0,0,0,0,0.0564897850372837,0.0971378657714088,0,0,0,0,-0.00925673411829793,0,0,0,0,0,0,0,0,-0.0163653077736372,0,0.0871347863622502,0,0,0,0,0
X600028.SH,0.186934774269012,0,0.29505511014014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277911619813252,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0778758121898383,0,0.0131882300225956,0.126223726417765,0,0,0,0,0,0,0,0,0,-0.0355286864018309,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0975993912790331,0,0.214774302574021,0,0,0,0,0,0.383254975598114,0.0362323159003428,0,0,0,0,0,0,0,0.125766496524079,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0929377283826892,0,0,0.0351164545322492,0,0,0,0,0,0.034702077045876,0,0,0,0,0,0,-0.0107212796945107,0,0,0,0,0,0,0
X600011.SH,0,0,0.083235677278705,0,0.0933536088383056,0,0.0150363824522461,0,0,0,0,0.326048385084587,0.165454829264735,0,0,0,0,0.00841660694787113,0,-0.0273193231157399,0,0.0937979172930869,0,0,0,0,0,0,0,0,0.150638143174816,0,0.0235675324162465,0.10895058805647,-0.07939391934005,0,-0.0352473229508917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304596001245249,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.1401181663982,0,0,0,0.0234960613771107,0.126134084030565,0,0,0,0,0,0,0,0.163836366860916,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.13905496216822,0.0358117750296427,0,0,0,-0.0465106171811411,0,0,0,0,0,0,0
X600019.SH,0,0,0.221428647125992,0,0.0477570423501561,0,0,0,0,0.258824939380375,0,-6.93889390390723e-18,0,0,0,0,0.162885550121688,0.0117220728910359,0,0,0.019869658368823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059888191722824,0,0.00671932501977741,0.0213659096397802,0,0,0,0,0,0,0,0,0,-0.0293677381586202,0,0,0,0,0,0,0
X600585.SH,0,0,0.243378462379197,0,0,0,0,0,0.108880567087315,0,0,0,0,0.117133605364035,0,0,0,8.67361737988404e-19,0,-0.0488864424743725,0,0,0,0.428941994155318,0,0,0,0,0,0,0,0,0,0,0,0.0194576693290793,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.030221380723938,0,0.0611131333645951,0,-0.0103075155032648,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.241205340874478,0.0687794357071066,0,0,0,0.147347538242824,0,0,0,0.062055107202989,0,0,0,0.0703224985497005,0,0,0,0,0,0,0.138191468752552,0,0,0,0,0,0,0.156325784967318,0.178981571829117,0,0.0920818188607871,0.00490105987038851,0,-0.270580802051765,0,0,0,0.122383822297831,0,0,0,-0.0132807608805376,0,0,0,0,0,0,0
X600795.SH,0,0,0.281791859909402,0,0,0,5.42101086242752e-20,0,0,0,0,0.051757348241465,0,0,0,0.0700490691913625,0,0,0,0.00524796901107835,0,0.103293362030904,0.00798101595302996,0,0.0199679112227099,0,0,0,0,0,0.12534517587215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497582176780664,0.0856607965667061,0,0,0,0,-0.0252295947600663,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.154196162383227,0,0,0,0,0,0,0.255179520290773,0,0,0,0.135972839305291,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0213501380832357,0.0665076594581096,0,0,0,0.132615232884813,0.0607081226142549,0,0,0,0,0.022472510148822,0.0390138888641406,0,0,0,0,0,0,0,0,0,0,0
