,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X600157.SH,X000898.SZ,X000709.SZ,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000630.SZ,X000539.SZ,X600008.SH,X600660.SH,X000027.SZ,X002470.SZ,X000825.SZ,X600219.SH,X600808.SH,X600315.SH,X000629.SZ,X600578.SH,X600098.SH,X600549.SH,X600021.SH,X600307.SH,X601699.SH,X000983.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.468601259326562,0,0,0,0,0,0,0.0287225963484268,0,0,0.207525283872692,0.113721758903347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404448776155634,0,0,0.0686676288418008,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0356831097692619,0,0,0,0,0,0,0.0107643820271172,0,0,0,0,0,0
X600028.SH,0.250962071770907,0,0,0.0427709403822022,0,0,0,0,0.113318197442689,0,0,0,0,0,0,0.331739599262514,0,0,0,0.00442564741033732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973836200013647,0,0,0,0,0,0,0,0.0195500079573814,0,0,0,0,0,0,0,-0.0595332596266769,-0.00697367945654382,0,0,0,0,0,0
X601088.SH,0.00424885514117089,0,0,0,0,0.0815116274094685,0,0.277293289464233,0,0,0,0,0.160296262585944,0.0292758693174082,0,0,0,0.0641240429187897,0,0,0.0153563336215354,-0.036702789799749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461971704353647,0,0,0,0,0,0.269914539774675,0,0,0,0,0,0,0,0,0,0
X600011.SH,0.10300583506264,0,0,0,0,0,0.143791405974631,0,0,0.119193200860869,0.157039118035499,0.121428654775076,0,0,0,0.0916944601498952,0.0474025111945859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514227573531823,0.0593188895988277,0,0,0.165263708536014,0,0,-0.0704838076313817,0,0,0,0,0,0,0.000850290541978946,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.115839463057064,0,0,0.113254641207841,0,1.37376698011386e-05,0,0.0711919474861764,0,0,0,0,0,0,0,0,0,0,0,0,0.00213467984864212,0,0.038682404066313,0,0,0,0,0,0,0,0.230688077703747,0,0,0,0.197761906585991,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082446227980192,0,0,0.0815102055715911,0,0,0,0,0,0,0.219019282496819,0.208632954924298,0,0,0,0,0,0,0.202131853584613,-0.0227606845296178,0,0,0,0,-0.0285981066149207,0,0,0,0,0,0,0,0.0381819794653098,0,0,0,0,-0.0326628191355487,0.00201902810872833,0,0,0,0,0,0
X600010.SH,0,0,0,0.096055804861549,0,0,0,0,0,0,0,0,0.0875998892467698,0,0,0,0,0,0,0,0,0,0,0.543680876251632,5.55111512312578e-17,-0.0669882070295848,0,0.0515102409851352,0,0.159088777806079,0,0,0,0,0,0,0.149508069139593,0,0,0.244520078676448,0,0,0,0.00821104045440893,-0.0944692713130313,0,0,0,0,0,0.05705741789353,-0.00469270110039697,0,0,0,0,0,0
X601898.SH,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0692070438232882,0.144300628403705,0,1.73472347597681e-18,0,0,0,0,0,0.0125088058024752,0,0.0398517076582818,0,0,0,0,0,0,0,0,0,0,0,0,0.0374230407830125,0,0,0,0,0,0,0,0,0.034943551236071,0,0,0,0.0650291726615423,0,0.469444919379103,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0.0382003801532917,0,0,0,0,0,0.397172088815008,0,0.0582626406997011,0,0.117542831073179,0,0,0.178479804131196,0,0.186236239083487,0,0,0,0,0,0,0.0391615253104832,0,0,0,0,0,0,0,0,0.000704912078220394,0,0,0,0,0.0439640424811499,0.0590274793479661,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181612659331979,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.321924723017932,0,0,0,0,0,0,0,0.187741013349132,0,0,0.0265404543461263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527962103546828,0,0.108930207147403,0,0,0,0,0,0,0.185725493090414,0,0,0,0,0,0,-0.0157314051115013,0,0,0,0,0,0
