,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X601991.SH,X601600.SH,X300072.SZ,X600660.SH,X600547.SH,X600188.SH,X600362.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600008.SH,X600299.SH,X000883.SZ,X600176.SH,X600352.SH,X002271.SZ,X600219.SH,X600578.SH,X000723.SZ,X600583.SH,X000408.SZ,X002460.SZ,X000630.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.279015005841427,0,0,0,0,0,0.0542744367886069,0.0978242400770967,0,0,0,0,0.0863706213179194,0,0,0,0,0,0,0,0,0,0,-0.0166841636495015,0,0,-0.00987568353193095,0,0,0.0111075178195647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159217578525949,0,0,-0.0138610404894435,-0.0161627535578821,0,-0.00217074418316519,0.00550791431067324,0,0,0,0,0,0
X600028.SH,0,0,0.0376999785150185,0,0,0,0,0,0,0,0.0989768300638655,0,0,0,0,0,-0.141752835654245,0.0466784006329929,0,0,0,0,0,0,-0.0416744770119462,0,0.0388035831003332,0,-0.101716617325172,0,0,0,0,0,0,0.0564424442638626,0,0,0,0,-0.00613318457209538,-0.0460585518370976,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.001151952061785,0,0,0,0,0,0
X601088.SH,0,0,0,0.0700265129149356,0,0,0,-0.0156078892654463,0,0,0,0,-0.0347512300956151,0,0,0,0,0,0,0,0,0,0,0,-0.0281280513381536,0,0.204311546975236,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767859237697197,-0.0692134796711677,0,0,-0.00503462404539255,0,0,0,0,0,0,-0.00283184636499068,-0.0175098081763229,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.261582499552602,0,0,0,0,0,0,0,0,0.10594927594755,0,0,0,0,0,0,0.0962737174427138,0,0.267224346398393,-0.044620421148787,0,0,-0.0126724864668343,0,0,0,0,0.0364260068566296,0,0,0,0,0,0,0,0,0,0,0,0.0283687174749282,0,0,-0.00219743734327178,0,0,0,0,0,0,0
X600011.SH,0,0,0.181543389581964,0,0,0,0,0,0,0,0,0,0.0782176776755334,0,0,0,0.0158462770555499,0,0,0,0.389520961649398,0.0346057159192414,0,0,0.0393417965412543,0,0,0,0,0,0.0803214827806696,0,0,0,0,-0.102009966250362,0,0.14088285282881,0,0,-0.0388203528093076,0,0,0,0,0,0,0,0,0,0.0716006059617857,-0.0489729234013385,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0984614544340934,0,0,0,0,0,0,-0.0688070113372194,-0.0408256182088465,0,0,0,0,0,0,0,0,0,0,0.120213325844867,-0.0998017417143391,0,0.0719631227740827,-8.67361737988404e-19,0,0,-0.0437294933721501,0,0,0,0,0.013532804945145,0,0,0,0,0.105887341778822,0.00868729519324792,0,0,0,0,0,0,0,0,-0.0100694428368173,1.73472347597681e-18,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493092619642958,0.0263802074988246,0,0,0,0,0,0,0,0.0694752261698916,0,0,0,0.0404752735123649,0.167658901655463,0,0,0,0.0624746951346603,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00776622657301126,0,0,0,0.120791363181582,0,0,0,0,0,0.0263153512952349,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0773887086245097,-0.0582022169722754,0.166749309014023,-0.0723540348002262,0,0,0,0,0,0,0.534431082415007,0,-0.248079923600923,0,0,0.120016965611581,0.0835354230888703,0.16980140155562,0,0.390718867967618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246309644195767,0,0.024642807798337,0.0465043880851358,0,0,0,0,0,0
X601898.SH,0,0,0.217085451395794,0.00924645842041353,0,0,0,0,0,0,0,0.0621845371708601,0,0,0,0,0,0.064167811773512,0.26324834994529,0,0,0,0,0.0762586218594673,0,0,0,0,0,0,0.0139155898187922,0,0,0,0,0,0,0.136448657394413,0,0.101469452852268,0.0134380893035428,0,0,0,0,0,0,0,-0.0504568780468465,0,-0.00968414739326022,-0.00471854033789555,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.120893974473599,0,0,0,0,0,0,0.0648355594987838,0.00719492290498415,0,0.0196143902686918,0,0.0375516990043824,0,0,0,0.0212614166353569,0.037254039960033,0,0,-0.0100831349541602,0,0,0,0,0,0,0,0,0,0,0,0,0.0298867121262297,0,0,-0.0479989771878492,0,0,0.130621416587131,0,0,0,0,0,0,-0.00323360176401096,0.0151100725274224,0,0,0,0,0,0
