,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X601600.SH,X600795.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X002075.SZ,X000898.SZ,X601158.SH,X000027.SZ,X600021.SH,X000539.SZ,X601992.SH,X600309.SH,X000629.SZ,X000883.SZ,X600352.SH,X002353.SZ,X600022.SH,X601918.SH,X600098.SH,X600307.SH,X000060.SZ,X000792.SZ,X600808.SH,X002470.SZ,X600863.SH,X000878.SZ,X600660.SH,X600578.SH,X000825.SZ,X600489.SH,X600160.SH,X600547.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0.0209521515592605,0,0.188333440935782,0,0,0,0,0,0,0.0949840025621679,0,0,0.116947279104578,0,0.106116767840559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628274940266129,-3.46944695195361e-18,0,0,0,0.031387357688475,0,0.0350765138096713,0,0,0.10533137772854,0,0.0228087214543643,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.168328017423843,0,0,0,0,0,0,0,-0.087221764360512,0,0,0,0.422899874461273,0,0,0,0.0668382146022462,0.0906163068357501,0,0,0,-0.11382936844056,0,0,0,0.170763423646639,0.296616063858827,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290210727843907,0,0,0,-0.0353803570795278,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.120573420443808,0,0.17225433033957,0,0,0.231425943838653,0.0345088864469816,0,0,0,0,0,0,0,0,0,0,0.0493614848589112,0,0,0,0,0,0,0,0,0,0.0429227397472031,0.0116877200081753,0,0,0,0,0,0.0523125461341371,0,0,0.0776045553909171,0,0,0,0,0,0,-0.0256356751968846,0,0,0,0,0,0
X000709.SZ,0.388346000160012,0,0,0,0,0,0,0,0,0,0,0,-0.0741422947388491,0,0,0.0392251068213048,0,0,0.0573095087167438,0,0.11386841901522,0.241125284612389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539613868406336,0,0,0,-0.0672166873665564,-0.0659922482125805,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.110034162747842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188263046159257,0,0,0,0,0,0,0,0,0.027661865500971,0.148715327789728,0,0.0525076984330551,0.0351073055607502,0,0,0.0776582612857208,0,0,0,8.67361737988404e-19,0,0,0,0.00329395723969987,0,0.0121404171587963,-0.0276763569932198,0,0,0,0,0,0
X600111.SH,0,0,0,0.0197238430385317,0,0,0.0815419138913848,0,0,0,0,0,0,0,0,0,0,0.00476856703915323,0.0842767691176532,0.118250964329776,0,0,0,0.0512341898160193,0.222900633935626,0,0,0,0,0.0237539718815753,0,0,0.0485251066800767,0,0,0,0.0530060493181653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00806578241193847,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0253291774792951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629763581818099,0,0,0,0,0.0436869692626132,0.0816751650843641,0,0.107147052335096,0.0877663920977973,0,0,0,0,0.152500578740774,0,0,0,0,0.0637194624273461,0,0,0,0.148039714861672,0,0,-0.0344500239889893,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.436595785080404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269034413275859,0.0119734506427939,0,0,0,0,0,0.111633209243171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773183415648284,0,0,2.71050543121376e-20,-0.0282237515115241,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0957362026778082,0,0.161752806250644,0,0,0,0.101407286116939,0,0,0,0,0.197024567805708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377770296269581,0,0,0,0.193730192418022,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.019145127269835,-0.0227034669392183,0,0.0946521955327252,0,0,0,0
X002075.SZ,0,0,0,0.0311252528549072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695419117342216,-0.539782303885686,0,0,0,0,0,0,0.172288153021772,0.216932906294976,0,0,0.101535881337878,0,-0.143890523944749,0,0,0,0,0,0,0,0.0479199057803007,0,0,0,0,0,0.0427490898376595,-0.028659412345578,0,0,0,0.483443166943918,0,0
X000898.SZ,0,0,0,0,0,0.292783162227685,0,0,0.125727039165804,0,0,0.058841759051514,0,0,0,0,0,0,0.0496103877727475,0,0,0,0.0278160031002946,0,0,0,0.255150584079748,0,0,0,0,0,0,0,0,0,0,0,0.0874837624053703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160825684733783,0.0538016445963025,0,0.0674065738992925,0,0.0918532110989812,0.00248064730095289,0.055354228408949,0,0,0.0629238196419129,0,0.0526033772892503,0,0,0.0491562530242214,0,0,0,0,0,0,0.0958063715474367,0,0,0,0,0.00655483004214443,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00622634346323855,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.164725767897043,0,0,0,0,0.0326412290679134,0,0,0.0720508701849434,0.0102273690921959,0,0,0,0,0.0208554060235223,0,0.0148808755845789,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00755796242589985,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227082132449653,0,0,0,0,0,0.210822767018116,0,0,0,0.0574441067839912,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-8.67361737988404e-19,-0.0035340399978485,0,0,0,0,0,0
X000539.SZ,0,0.226960870189922,0,0,0,0,0,0,0,-0.170571414188335,0,0,0.205655815410337,0,0,0,0,0,0,0,0.129903983924372,0,0,0.188591173658325,0,0,0,0,0,0.0732255151047205,0.109981213140152,0,0,-0.0585056289186309,0,0,0,0,0,-0.0239797361763,-0.0471968395600239,0,0,0,0,0,-0.0643305660323952,0,0,0.134116170326718,1.73472347597681e-18,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111508234288103,0.0571633269857805,0,0,0,0,0,0,0,0.0677550294647664,0,0,0.145143670024972,0,0,0,0,0.070264815543558,0,0.209408253211959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.258881303504828,0,0.0173836015369543,0.0528350278517147,0,0,0,0,0,0,0,0,0,0.000201012388881075,0.0843267675836009,0,0,0,0,0,0,0,0,0,0,0,0.2370278596011,0,0,0,0,0,0,0,0.0535489892666556,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0736726972024546,0,0.0269040847148772,-0.0172564621503647,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0500459365817603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595998009137254,0,0,0,0,0,0,0.238249118375351,0,0,0.0554248946222874,0.0304369886129194,0,0,0,0,0.0191554350388613,0,0.0851455481749063,0,0,0,0.186681223044459,0,0,0,0,-0.0114074222544334,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249213824704423,0,0,0,0,0,0.19519805859409,0.0854878245010488,0,0.00893145758031115,0,0,0,0,0,0,0.0133392723546493,0.0602798856886673,0,0,0,0.0910013905913358,0,0,0,0,0,0,0,0,0.00325022160256818,0,0,-0.0133574150948935,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182193579544678,0,0,0,0.0726187547858422,0,0,0.32456960822547,0,0,0,0,0,0,0.0270242444571072,0,0,0.00370987464822111,0,0.0624930520433709,0,0,0,0,0,0,0,0,0.0617186951003579,0,-0.00502511506960015,-0.00879342130671506,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236135306967772,0,0,0,0,0,0.307974545887078,0,0,0,0,0.101443369520037,0.0534884904127118,0.0645643437848236,0,0,0.0139446973286155,0.0482479593281066,0,0,0,0,0,0.0167397485592699,0,0,0,0,0,0.0181082469877687,0.0609454144928756,0,0,-0.00982600038079285,0,0,0,0,0,0
X601918.SH,0.0485669635469068,0,0,0,0,0,0.0800146322638869,0,0,0,0,0,0.359670715819277,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537825580150314,0,0,-0.126114165385918,0,0,0,0,0.356455769011782,0,0,0,0,0,0.297172447213834,0,0,0,0,0,0,0,0,0.040256957331211,-0.0784550321160933,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0881301772872859,0,0,0,0,0,0,0,0,0,0,0,0,0.0365490418145877,0,0,0,0.189248223741179,0.0678568556145308,0,0,0,0,0,0,0,0,0.141377249038542,0,0,0.0379791022760399,0.167191870921449,0,0,0,0,0,0,0,0,0,0,0,-0.00489752313317805,-0.0539623968099517,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572229916175907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156929471177787,0,0,8.67361737988404e-19,0,0.115806241172818,0,0.105229982094648,0.0457678607898905,0,0,0.191368329995625,0,0,0,0,0,0.0313856990665831,0,0,0,-0.039376239666209,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327540209864871,0,0,0,0.143847922983525,0,0,0,0,0,0,0,0,0,0.129945176217758,0,0,0,-4.33680868994202e-19,0,0.176182241445359,0,0,0,0.0906202151048008,0,0,0,0,0,0,0,0,0,-0.0761015570708465,0.0178953422219229,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00589615537160839,0.152080210998268,0,0,0,0,0,0,0,0,0,0,-0.0278164059642457,0,0,0,0,0,0,0,0,0,0.0334416261882877,0,0.269610923691609,0,0,0,0.2334453531131,0,0,0,0,0,0,0,0,0.0150315966868308,-0.0213724741383392,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666977777833842,0,0,0,0,0,0,0,0,0.341685197896361,0,0,0,0.00287386265576415,0,0.0743387722684104,0.0440058472369705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142617418579949,0,0,-0.0153732381826308,0,0,0,0,0,0
X002470.SZ,0.0157065064892192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113708273802973,0,0,0,0,0,0,0.228011459014763,0,0.143348072599443,0,0,0,0,0.0685663632041714,0,0,0,0,0,0.058838874576502,0,0,0,0,0,0.0815416581607589,0,0,0,0,0.0275676042556633,0,-0.0147426433193397,-0.0216172757105405,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0775008818556945,0,0,0,0.017597205979842,0.178683903378754,0,0,0,0,0,0.0601120332572643,0,0,0,0.312192049968704,0,0,0,0,0,0,0,0,0.0886814406973085,0,0.0351283292012425,0,0,0,0,0,0,0,0,0,0,0,0.0540553168977102,0,0,-4.33680868994202e-19,-0.016623663813391,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.028083156803735,0,0,0,0,0,0.0641912966179502,0.0073351346665851,0,0,0,-0.236713715529516,0,0.0332371356092411,0,0,0,0,0,0,0,0,-0.0359407574902135,0,0.0595524022331316,0,0,0,0,0,0,0,0,0.0727290281312176,0,0,0,0,-0.0326986461632453,0.0441165928387411,0,0,0,0,0,0
X600660.SH,0,0.0193687019830081,0,0,0.0381570955896565,0,0,0.0475577313560838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292211196072956,0,0,0,0,0,0,0,0,0.035789946277155,0,0.0326905276407646,0,0,0.0256815316940615,0,0,0,0,0.19502137569938,0,0,0.0436609395358578,0,0,0,0,0,0,-0.00377545776520026,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.230144317591776,0,0.0508364725640051,0,0.0217442844131299,0,0,0.106233466548122,0,0.238775647005222,0,0,0,0.0978553315471631,0,0,0,0,0,0,0,0,0.0549582426298053,0,0,0.019051373203055,0,0,0,0,0,0,0,0,0,0,0.00110239459617289,0,0,0,0,0,0.0448233712461154,0,0,-0.010220179968589,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0466752416112843,0,0,0,0,0.235701802471163,0,0,0,0,0.023904800790981,0,0,0.0366198529504541,0,0.0694866033929701,0,0,0.0403854122979989,0,0,0.161602853468363,0,0,0,0.0309074129338066,0,0,0,0,0.0390163603677536,0,0.0229407793159436,0,0,0,0,0,0,0,0,-0.00456351262153571,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.263302347750921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184335627827651,0,0,0.0793095513633177,0,0,0,0,0.0581271424311146,0,0,0.0124186760506206,0.0136757102112206,0,0,0,0,0.0294804088840789,0,0,0,0,0,0,0,0,0.198381038875858,0,0,-0.00816850851887499,0,0,0,0,0,0
X600160.SH,-0.227603950350694,0,0,-0.0778556928931738,0,0,0,0,0,0,0,0.0669026587605865,0,0,0.0972932465823027,0,0,0,0,0,0,0,0,0.291854718273072,0,0,0,0,0,0,0,0,0,0,0,0.0476112742124078,-0.0955771199772445,0,0,0,0.221760937700485,0,0,0,0,0,0,0,-0.111128842888817,-0.023567630380048,-0.070530807174447,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0381538882104688,0,0,0,0,0,0,0,0,0,0,0,0.147826404705435,0,0,0,0,0,0,0,0,0.0594659302153035,0,0,0,0,0,0,0.412800412214698,0,0,0,0,-0.0114733297959232,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0751675707116962,0,0,0,0,-0.0294296351913398,-0.0124207998011086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150439477954179,0,0.0347657577882749,0,0.187309734907698,-0.245590573873591,0,0,0,0,-0.00708036957879259,0,0,0,0,-0.119185501692262,0,0,0,0,0,-0.0688637596628235,0,0,0,0,0
Slope,0.122382594643955,0,0,0,0,0,0,0,0,0,0,0,0.125005178582318,0,0,0,0,0,0,0,0,0,0,0,-0.212230953928063,0,0,0,0,0,0,0,0,0.0128881800627876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.526670767557198,0,0.740090614529429,0,0,0,-0.577086829314094,0,0
TED,0,0,0,0,0,0,0,0,0,0.359895479882557,0,0,0,0,0,-0.539567036338252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844258034020402,-0.0949903827874516,0,0,0,0,0,0,0,0,0,0,0,0,0.224351522224289,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0453816425534159,0,0,0,0,0,0,0,0,0,0.131195093685362,0,0,0.159980238160386,0,0,-0.11126942734208,0,0,0,0.0584569642588027,0,0,0,0.0191425725049805,0,0,-0.144134177582133,0,0,0,0.277525120758312,0,0,-0.174989166723431,0,0,0,0,0,0,0,0,0,0,0,0,0.02002842991027,-0.0800552111341391,0,0.08711683273642,0,0,0,0
MKreturn,0,0,0,0,0,0,0.200836465760476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286861102890036,0,0,0,0,0,-0.035378986304183,0,0,-8.67361737988404e-19,0,0,0.0801817574353968,0,-0.246545734550382,0,0,0,-0.107943684647201,-0.233504504168763,0,0,0,0,0,0,-0.0467075900066061,0.0156182141620139,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826311914537384,0,0,0,0,0,0,0,0,-0.00745232329901481,0,0,0,0,0,0.00577443609766939,0,0,0,0,0,0,0,-0.00743504978250777,0,-0.00168377922535053,0.00262800913661859,0,0,0,0.200586935515081,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334492492665736,0,0,0,0,0,0,0,0.0412448961868634,0,0,0,0,0,0,-0.0257194525593642,0,0,0,0,0,0,0,0,0,0,0,0.0212510425728681,0,0,0,0,-0.0211351879278632,0,0,0,0,-0.0487929378342414,0.0776659526653481,0,-0.0470661640604772,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0232817677929861,0,0,0,0,0,0,-0.00429508101966981,0,0.00213671582964034,0,0,0,0,0,0,0,0.0177517020217869,0,0,0,0.015868744497949,0,-0.0181905008643701,0,0,0,-0.000344226789057991,0.00396502934743386,0,0,0,0,0,0.0102935305451356,0,0,0,0,0,0,-0.00393881548830539,0,0,0.00816129292628257,0.0157759565363134,0,0,0,-0.057541572405934,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00240470771925737,0,0,0,0,0,0,0,0,0,0,0,-0.000157948742551379,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028937756751055,0,0,0,0,-0.00286206596910793,0.00523214767262692,0,0,0,0,0,0,0,0,0,0,0,-0.0106356444338939,-0.00658580328729556,-0.000668439756225633,0,0,0,0,0,0
