,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X601991.SH,X600688.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600516.SH,X600547.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600352.SH,X002110.SZ,X002460.SZ,X000553.SZ,X600299.SH,X000786.SZ,X300072.SZ,X000932.SZ,X600808.SH,X600801.SH,X000709.SZ,X600426.SH,X000883.SZ,X600339.SH,X600583.SH,X601158.SH,X600219.SH,X600985.SH,X601699.SH,X000830.SZ,X601003.SH,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.118345355307881,0,0,0.0724841559052254,-0.106656781513417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777976556080476,0,0,0,0.0906891114107502,0,0.261707014170066,-3.46944695195361e-18,0,0,0,0.00323181664694109,0.0155429891056442,0,0,0,0,0,0
X600028.SH,0.0835370537874617,0,0.189005700528498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15518173009092,0,-0.113018473853076,-0.126907998147821,0,0,0.0255559045722512,0,0,0,0,0,0,0,0,0,0.0761205649720896,0,0,0,0,0,0,0,0.00249117288833543,0.00879517112799304,0,0,0,0,0,0
X601088.SH,0,0,0,0.119656120235103,0,0.0216773148465181,0,0,0,0,0,0,0,0.247865146240529,0,0,0.237946070740985,0,0.0147162333364594,0,0.101145659519836,0,0,0,0,0,-0.00463742149251889,-0.0515782701998511,-0.0248293579547924,0,-0.097803543875522,0,-0.065877454160312,0,0,0,0,0,0,0,0,0.0337847454647304,0,0.179276970153279,0,0,0,0,0,-0.00490742353394294,-0.0214781959532088,0,0,0,0,0,0
X600585.SH,0,0,0.0457468474739057,0,0.198919799000434,4.33680868994202e-19,-0.015854462515852,0.167701032988336,0,0,0,0,0,0,0,0,0,0,0.10013847354099,0,0,0,0,0,0,0,0,0,0.0491361772227484,0,0.185177222750125,0,0,0,0.279141712406319,0,0,0,0,0,0,0,-0.0359045627456416,0,0,0,0,0,0,-0.00629656597064712,0,0,0,0,0,0,0
X600019.SH,0,0,0.190114033010518,0.202344798495544,0,0.156164680320024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165981113299388,0,0,0,0.00537617123094937,0,0.251163560530417,0,0.0190135056886913,0,0,0,-0.0532162574136373,0,0,0,0,0,0,0.0306358994646608,0,0,0,0.000558794161359831,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0019706322968755,0,0,0.0782591630216473,0,0,0,0,0,0,0,0,-0.129267261059472,0.352366862480151,0,0,0,0,0,0,0,0,0,0.164199548151984,0.2670790214982,-0.137506099454477,0,-0.301331547731402,0.0711157175000092,0,0.0141680722441998,0,0,0,0,0,0,0,0.127908029634005,0,0,0,0,0.039791092898905,0.053791571352805,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0375143431008626,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0374693287429137,0,0,0,0,0,0.685044384007356,0,0,0,0,-0.007804187723921,0,0,0,0,0,-0.0751639023317512,0,0,0,0,0,0,0,0,0,0,0,0.269527213319298,0,0,0,0,-0.00201244714722555,0.0032026138791927,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165977773383651,0,0,0,0,0,0,-0.181623125617416,0,-0.131704614196658,0,0,0,0.689971515963605,0,0,0,0,0,0,0,0.709967467308697,0,0,0.101267031532151,-0.0501530567223472,0,0.286920262101166,0.181295023465229,0,0,-0.0104834868248568,-0.048382794858199,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.20666250553077,0,0,0.155312366545288,0,0,0,0,0,0.0444780753993963,0.0356012637801347,0,0.0683484213666036,0,0.0643703290428312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137644914807533,0,0.0561782668260019,0,0.0296029924401029,0,0,0,0,-0.00820008339612322,0,0,0,0,0,0,0
X600660.SH,0,0.0578910504452618,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.263023674653647,0,0,0.0333652493845923,0,0,0,0,0,0,0,0.088361057622344,0.0367141794781253,0,0,0,0,0,0.147301635580813,0,0,0,0,0,-0.0145617417842933,-0.039307795874132,0,0,0,0,0.0945877210393333,0.00212865769859608,0.0224596375579615,0,0,0,0,0,0
