,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600111.SH,X600010.SH,X601600.SH,X600426.SH,X000301.SZ,X002466.SZ,X601898.SH,X600011.SH,X600886.SH,X600352.SH,X600188.SH,X600219.SH,X600801.SH,X600489.SH,X601991.SH,X600803.SH,X600486.SH,X600795.SH,X002353.SZ,X600688.SH,X002080.SZ,X600299.SH,X601168.SH,X000932.SZ,X300037.SZ,X000830.SZ,X600027.SH,X000898.SZ,X600315.SH,X600516.SH,X000630.SZ,X000723.SZ,X601992.SH,X600157.SH,X000807.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0549129306967533,0,0,0,0,0,0,0,-0.0605589052444538,0,0.0699640124765266,0,0,0,0,0,0.0153623522772422,0,-0.00805746521209995,0,0,0,0,0,0,0,0,0,0,0,0,0.0947175114340085,0,0,0,0,0,0,0,0,0,0,0,0.0453791761884239,0,0,0,0.00375928287755533,0,0,-0.00439120906467506,0,0,0,0,-0.00116725378602663,0,0
X600028.SH,0,0,0,0,0,0.0248650126593063,0.0829727256174851,0,0,0,0,0,0,0.0211790175116771,0,0,0.042457144999145,0.0242704211367854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222418417085395,0,0,0,0,0,0,0.0418678788142656,0,0,0,0.0152567066903924,0,0,0,0.00197595951733547,0,-0.0163469665185646,-0.00556787683994764,0,0,0,0.0532156298369589,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107414096932425,0.0375495414864344,0,0,0,0,0,0,-0.043047114908794,0,0,0,0,0.163087710585081,0,0.0813055648015436,0,0,0,0,0,0,0,0,0,0,0,0,0.0505135534657466,0,0,0,0.148598584986207,0,0.000329482971474909,0,0,0,0,0.0304163885687303,0,0
X601088.SH,0,0,0,0,0,0,0.0292368322928024,-0.0365343317299279,0,0,0,0,0,0,0.0541491946307481,0,0,-0.144657824256569,0,0,0.250215858355869,0,0,0,0.220261577934169,0.103400152382883,0,0,0,0,0,0,0,0,0.0217232824505009,0,0.160295338402284,0.0968424850669243,-0.171087081851751,0,0,0,0,0.0157665732484122,0,0,0,0,0,0,0,0.00147335216445545,0,0,0,0,-0.009700042354303,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0815867107975968,0,0,0,0,0,0,-0.0705621439078239,0,0,0,0,0.0471563129805081,0,0,0,0,0,0.207771399298855,-0.0278794180099328,0,0,0,0,0,0,0,0,0.110917744791752,0,-0.144547182261696,0,0,0,0,0,0,0,0,0,0,0,-0.0388604186603392,0.00795011273209003,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.100380719211457,0,0,0,0,0,0,0.161702212187249,0,0,0,0.16273394001346,0,0,0,0,0,0,0,0,0,0,0.0411081594084578,0,0,0,0,0,0,-0.0199792980175328,0.457524781282305,0,-0.102620403427032,0,0.419788063656392,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.115682288260496,-0.00219318359856312,2.16840434497101e-19,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.683145544685115,0,0.300213244738744,0,0,0,0,0,0,0,0,0,0,-0.126375370757599,0,0,0,0,0.327975101218712,0,0.154166227154305,0,0,0.169330831688061,0.157135765680988,0,-0.083121632328354,-0.331058960300306,0,0.278740715347715,0,0,0,-0.0676958236803274,0,0,-0.0752702467480898,0,0,-0.0190339985785526,-0.0238704981430178,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.352800140744847,0.0421132200288288,0,0,0.200931295539108,0,0.151123507332743,0,0,0,0.0338593160783121,0.0988975061650091,0,0,0,0,0,0,-0.645309268575761,0,0,0,0,0,0,0,0,0,0.406606005352051,0,0.0400890248906269,0.147495718586047,0,-0.0346984728631586,0,0.056717313557562,0,0,0,0,0,0,-0.293617520058879,-0.0284407565885874,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0407974034678978,0,0,0.116379146250526,0,0.172593963430759,0,0,0,0,0,0,0,0,0.0684732094522939,-3.46944695195361e-18,0,0,0,0,0,0.0909716391077394,0,-0.193784159573739,0,0.129004623501824,0,0,0,0,0.0270728954095471,0,0,0,0.137193338156744,0,0,0,0,0,0,-0.018570321911493,0,0,0,0,0,-0.019352541982571,-0.000354877212429368,0,0,0,0,0,0
X002271.SZ,0,0,0.0265807462364528,0,0,-0.173219350541735,0,0,0.203882305519034,0,0,0,0.033248755435824,0.14023302128105,0,0,0,0,0,0,0,0,0,0,0,0.0979005718916024,0,-0.0596048215180403,0,0,0,0,0,0,0,0,0,0,0,0.0317801114058343,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0447726635829765,0,0,-0.0573842712229567,0,0,0,0.0325121491480727,0,0
X600547.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0191057214211374,0,0.0945070631089282,0,0,0,0,0.0539441965481345,0,0,0,0,0,0,0,0.400568666384422,0,0,0.0284036000032572,0,0.0303034239781872,0,0,0,0,0,0,0,0,0,0.0411183157458448,0,0.0593619696429488,0,0,0,0,0,0,-0.00498440370932458,0,0,0,0,-0.0257559257257344,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.147983750486956,0,0,0,0,0,0.0675323386523918,0,0,0,0,0,0.0646507018706828,0,0,0,0,0.109619556672786,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0355726505045807,0,0,0.346768548432625,0,0,0,0,0.789081150153081,0,0,0,0,0,0,-0.00308010629738221,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637638503468366,0,0,0,0,0.107883852094222,0,0,0,0,0.0594330618934363,0,0,0,0,0,0.00421604787775682,0.0714463934071262,0,0.0255467216126855,0,0.316060566415123,0,0.0804691694649636,0,-0.0302322739164871,-0.251447648086124,0,0,0,-0.211729527974075,0,-0.0338901255949272,0,0,0,0,0,0.0548283643249536,-0.0672678428289616,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.171627104452554,0.270885962975937,0.135527125854924,0,0,0,0.246993847408086,0,0,0.0981904374404286,0,0.0732512715923827,-0.195332237980444,0,0,0,0,0,0,-0.151094389560324,0,0,0,0,0,0,0,0,0,0,-0.166776135491503,0,0,0.314105105094314,0,0,0,0,0,0,0,0,0,0.12145739105154,0,-0.0118581946635518,0,0,0,0,0.0467662658144704,0,0
