,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600623.SH,X601991.SH,X600027.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X002466.SZ,X600547.SH,X600886.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X600489.SH,X601158.SH,X000792.SZ,X600583.SH,X300072.SZ,X600352.SH,X000883.SZ,X000898.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X000983.SZ,X000723.SZ,X002470.SZ,X600549.SH,X002460.SZ,X002407.SZ,X000629.SZ,X600176.SH,X600021.SH,X000012.SZ,X000060.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0507424037262146,0,0.0820257976854764,0,0,0,0,0,0,0.0401808388733633,0,0,0,0.00483734581365786,0,0,0,0,0.213785806646717,0,0,0,0,0.0989285806300369,0,0,0,0.0458854385097954,0,0,0,0,-8.67361737988404e-19,0,0.012371259537309,0,0,0,0,0,0,0,0,0,0,0.0104111689189468,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0970433087756484,0,0,0,0,0,0,0.0644369793488758,0.0266062058551947,8.67361737988404e-19,0,0,0,0,0,0,0,0.0763855583323474,0,0,0,0,0.183170869528332,0,0.0503487998443046,0,0,0,0,0,0,-0.0530279929611279,0,0.0198418581777662,0,-0.00238469974229991,0,0,0,0,0,0,0,0,0.00706961300240316,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.156095492628339,0,0,0,0,0.0144556404517008,0,0,0,0,0,0.02336555612701,0.0263785587951074,0,-0.0191902304500009,0,0,0,0.121959315239736,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0888606659177184,0.0540022160650817,0,0,0,0,0.197998166141637,0,0,0,0,0,0,0,-0.0329573122458996,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.168700667155413,0,0,0,0,0,0.269904232816519,0,0,0,0,0,0,-0.0707701666096672,0.190365073874084,0,0,0.0262330091276829,0,0,0,0,0.0302078555562197,0,0,0,0,0,0,0,0,0,0,-0.00227584383351619,0,0,0,2.71050543121376e-20,0,0,0,0.0206557202295766,0,0,-0.0278825427815062,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00503942765258443,0,0,0,0,0,0.255349200519201,0,0.0339470522034041,0,0,0.0363907091413143,0,0,0,0,0.180608790052926,0,0,0.0666941004267388,0,0.0578109214362239,0,0,0.208532132208184,0,0,0,0,0,0,0,0.0187705693759843,0,0.0679048538869558,0,0,0,0.0145680630328639,0,0,0,0.00048253909851835,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.00678300944216373,0,0,0,0.057521850521421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618590693907098,0,0,0.136190309664798,0,0,0,0,0.17709179091325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218496148162807,0,0,0.0201709233293858,0,0,0,0,0,0,0
X600585.SH,0,0,0.0772458413024701,0,0,0,0,0,0,0,0,0.100023961004436,0,0,0,0,0,0,0.0375258123128456,0,0,0,0,0.348680425936127,0,0.250864431566244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535852871281824,0,0,0,0,0,0,0,0.00500612216924119,0,0,-0.0430884262641077,0.0684924652205784,0.0773015286673808,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0943491148115421,0,0,0,0,0,0.0438002389305108,0,0.2471151489031,0,0,0,0,0.115930454274028,0,0,0.0866501934441119,0,0,0,0,0,0,0,0,0,0,0,0,0.109437097939341,0,0,0,0.0392889665173745,0,0,0,-0.084377469817733,0.00583137864292405,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0279503311124529,0,0,0,0.0770204744728992,0.00684536442949709,0,0,0,0,0,0.161348809890926,0,0,0,0,0,0.214449335029417,0.147041469427756,0,0,0,0,0,0,0,0,0.070681280290861,0,0.027643962668746,0,0,0,0,0,0,0,0.137810730961737,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.126929761443125,0,-0.0129307491068324,0,0,0,0,0.0631100550029059,0,0,0.131684393847683,0,0,0,0,0.0215702080494549,0,0,-0.0714695655656904,0,-0.0615615915388304,0,0,0,0,-0.106292934493755,0,0.0853121946287873,0,0,0,0,0,6.93889390390723e-18,0.143601467565902,0,0.125296691983749,0,0,0,0,0,0,0,0.234396706817304,0,-0.0496533664204909,0,0.00591260181214801,0.251472190549979,0,0,0,0,0
