,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600516.SH,X002353.SZ,X600489.SH,X600176.SH,X000898.SZ,X002466.SZ,X600299.SH,X002460.SZ,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600583.SH,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X600315.SH,X000629.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.00249145538252069,0,0,0.034030927245889,0,-0.0145216721674697,0,0,0,0,0,0,0.0466431202136037,0,-0.0522012644907896,0,0,0.050344986843478,0,0,0,0.0806763881716376,0.0403501962543006,0,0,0,8.67361737988404e-19,0.108538455117132,0,0,0,0,0.0610976840909449,0,0,0,0,0,-0.0206423703824335,0,0,0,0,0,0,-0.00720709637011502,0,0,0,0,0.0169924486391441,0,0
X600028.SH,0,0,0.0263065171365086,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0551771972930341,0,0.0252062600491518,0,0,-1.73472347597681e-18,0,0.134891380151024,0,0,0,0,0.0737738714518339,-0.0109134463845584,0,0,0,0,0,0,0,0,0.0537490817012671,0,0,0,-0.0110242734450238,0,-0.0284073569422446,0,0,0,0,0,0,-0.00504252291118612,0.0107820431118427,0,0.148160369886647,0,0,0,0
X601088.SH,0,0,0,0.284566274486067,0,0,-0.00876196025580916,0,0,0.0623984580967951,0,0,0,0,0,0,0.137806638628009,0,0,0,0,-0.0665130880889942,0,0,0,0,0.181129290115246,0,-0.0471854565067068,0,0,0,0.009876867379919,0,0,0,0,0,0,0,0,0,-0.0673917185859985,0.098785369448682,0,0,0,0,0,0,0,-0.00247320484669526,0,0,0,0,0.0255626260460353,0,0
X600585.SH,0,0,0,0,0,0,-0.0528576292668852,0,0,0,0,0,0,0,0,0.0280403989866787,0,0,0.0141986446876128,0,0.594887492039967,-0.043617400228303,0,-0.0225143968667904,-0.105910715909265,0.0493587349023968,-0.0835368596055553,0,0,0,0,0,0,0,-0.0519238515339659,0,0,0,-0.0867992684989709,0,0,0,-0.0463440868040408,0,0,0,0,0,0,0,0,-0.00585726901668795,-4.33680868994202e-19,0,0,0,0.0102314392060676,0,0
X600309.SH,0,0,0,0,0,0,-0.105458315770262,0,0,0,0,0,0,0.128709923052155,0,0,0,0,0,0,0,0,0,0.0537058686342648,0,0,0,0.027936736867466,0,0,0,0,0.112113589940912,0,0,0,0,0,0.0782690958924486,0,-0.0224186259226459,0,0,0,0,0,0,0,0,0,0,-0.000979554059740215,0,0,0,0,0,0,0
X600019.SH,0,0,0.21971462359758,0,0,0,0,0,0.0857843240170543,0,0,0,0,0.0200900981326648,0,0,0,0,0.0512644277633086,0,0,0,0,0,-0.0215948050166416,0,0.0792765052062116,0,-0.0132623737223067,0.0365477767570437,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.127134860416627,0,0,0,0,0,0,0,0,0.0354845118290916,0,0,0,4.02621523871382e-05,0,0,0,-0.0155976914234789,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.100593013886762,0,0,0,0.0835369282267457,0,0.0116986562817526,0,0,0,0,0,0,0,0,0.119405036042288,0.117142295605655,0.888754693203536,0,0,-0.105191784661948,0,0,0,0,0,0,0,0,0,0.200245686420678,0,0,0,0,0,0,0,0,0,-0.00298714301376768,0,0,0,0.0705957467513025,0,0
X600011.SH,0,0,0.256077157399489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551351226402927,0,0,0,0.146066742365505,0,0,0,0.261339558369472,0.0454174093552402,0,0,0.148209074109838,0,0,0,0.0287431201988021,0,0,0,0,0,-0.0719237422638333,0,-0.109162837629965,0,0,0,0.0281353913609495,0,0,0,-0.0957931339000655,0,0,0,0,0,0,0,-0.00975446919706552,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00701336228285192,0,0,0,0,0,0,0,0,0,0.0839923592807444,0,0,0,0.0994529307446562,0,0,0,0,0,0,0,0,0,0.0856880701649588,0.0633807006702908,0,0,0,0,0,0.00529039329192157,0,0,0.077469992446258,0,0,0,0,0.218251613061666,0,0,0.00850559322444877,0,0,0,0,-0.0194703218500487,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00353734449932194,0,0.219069328420679,0,0,0,0,0.0200857235525733,0,-0.144148520097033,0,0,0,0,0,0,0.0113633373501848,0,0,0,0,0,0.230790101134047,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805227107654715,0.158467924685565,0,-0.0137734228116288,0,0,0,0,0.0370049070191623,0,0
