,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X600660.SH,X000708.SZ,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X000786.SZ,X600795.SH,X002080.SZ,X000807.SZ,X600096.SH,X600141.SH,X000983.SZ,X600688.SH,X601699.SH,X600801.SH,X300073.SZ,X000959.SZ,X000825.SZ,X600489.SH,X600027.SH,X000960.SZ,X601168.SH,X002353.SZ,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0732933254303121,0,0,0,0.12772672526047,0,-0.0635202333515563,0.0209744648278789,0,0,0,0,0,0,0,0.0646198825859202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904991178214299,0,0,0,0.104137147610509,0,0.123925910803622,0,0,0.0559689876677019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524993563446233,0,0
X600028.SH,0.239986855416622,0,0.0108987302675427,0,0,0,0,-0.0466395477190973,0,0.0190336404087549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101023285421259,0,0,0.0623400267009698,0.0330875331622255,0,0.034324258458201,-0.00604566259205444,0.040907437018725,0,0,0,0,0,0,0.0184248081753734,0,0,-0.00137918887348321,0,0,0,0,0.00812677227011838,0,0
X601088.SH,0.133206256855621,0,0,0,0,0,0,0,0,0.15055444295641,0,0,0,0,0.0711418244282452,0,0,-0.268646237945156,0,0,0,0,0,0,0,0,0,0,-0.106953008560329,0,0,0,0,0,0,0,0.262369272814148,0,0.0405847212478762,0,0,0,0,0,-0.0451396319809423,0.0909964114570935,0,0,-0.0296812681459389,0,0,-0.0470922526370815,0.0463348995372418,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904781541975518,0,0,0.0700391518064979,0,0,0,0,0,0,0,0.00411142932125721,0,0.0339122281105238,0,0.129108077042915,0,0.0266218686855374,0,0,0,0,0,0,0.0150816636330939,0,0,0,0,0,0,0,0.0201015858715818,0,0,0,0,0,-0.0160561095916868,0,0,0,-0.0151792089084343,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0997155673439684,0.0622521466863734,0,0,0,0.00101650110915632,0,0,0,0,0,0.0704818314514982,0,0,0,-0.0141862189007827,0,0,0.105449532264379,0,0,0,0,0,-0.00483665751858532,0,-0.0058735390952253,0.37082000255272,0,0,0,0,0,0,0,0,0,0,0,-0.0114770475228646,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0975557473178359,0,0,0.360587373767655,0,0,0,0,0.0108602902512235,0,0,0,0,0,0,0,0,0,-0.231893603190172,0,0,0,0,0,0,0.143805460440354,0,0,0.0449102423530485,0,0,0,0,0.282195144999476,0,0,0,0,0,0.11591393143764,0,0,0,0.0873685691805542,0,-0.00272609918848963,0,0,0,-0.00504035687911302,0,0
X000792.SZ,0,0,0,0,0,0,0,0.383968133880078,0,-0.0222931034556796,0.294935453091692,0,0,0,-0.0883070327170624,0,0,0,0,-0.0506697659246783,0,0,0,0,0,0.119402655298178,0,0,0,0,0,0,0,0.0537850202032461,0.178683410552887,0,0,0,-0.052424056162198,0,0,0,-0.423438826698132,0,0,0,0,0,0,0,0,0.0099664323302638,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0388484967434608,0,0,0,0.137483258799713,0,0,0.157951692522441,0,0,0.160200230321746,0.00774482257588299,0,0,0,0,0,0,0,0,0,0.0296477013859835,0,0,0,0,0,0.0605654837717357,0,0.20095273268823,0.084042721770369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154161038093676,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103408870328872,0,0,0,0,0,0,0,0.0387026195771795,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.199294349295779,0,0.184785222069639,0.256425850809786,0,0.0529429022008012,3.46944695195361e-18,0.041931321258531,0,0,0,0,0,-0.00320783369301637,0,0,0,0,0,0
X600188.SH,0,0,0.271475000234,0,0,0,0,0,0,0,0,0.111617085027007,0,-0.158289622569319,0,0,0,0,0.0410614823796909,0.244079896016818,0,0,0,0,0,0,0,0,0,0.114760975124416,0,0,0,0,0,0,0.0571101041649676,0,0.211243807717888,0,0,0,0,0,0,-0.0808055250845439,0.257466493510435,0,0,0,0,0,0.0353155368771709,0,0,0,-0.0253563663197004,0,0
X002466.SZ,0,0,0,0,0,0.481000145441217,0.15664471790942,-0.00144002429129009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13163764231139,0,0,0,0,0,0,0.027479182046114,0,0,0,0,-0.231380985855703,0.000444098572197082,0,0,0,-0.100704519267717,0.241628596078719,0,-0.324170751159663,0,0,0,0.00717281908017612,8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0733828925317294,0,0,0,0,0,0,0,0,0,0,0.00564335107941938,0,0,0,0.250404926647003,0,0,0,0,-0.0638348339993409,0,0,0,0,0,0,0.0929971848927588,0,0,0,-0.0406415736667452,0,0,0.119359686184433,0,0,0.564623562526691,0,0.29193615338832,0,0,0,-0.0982533330258922,-0.0467144863219233,0.0508625922963258,0,0,0,0.00349351166629819,0,0
X000877.SZ,0,0,0,0,0.407667862980164,0,0,0,0.00988193984805468,0,0,0,0,0.112190300021581,0,0,0,0,0,0,0,0,0.0723228109440662,0,0,0,0,0,0,0,0,0,0,0,0.0307019292227047,0.0577839529678325,0,0,0.201761429508711,0.0736944399118829,0,0,0,0,0,-0.137430915361124,0,0,0,0,0,-0.0114499035469124,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.231665151839038,0,0,0,0.0395380856474678,0.268518990316403,0,-0.0407089270201523,0,0.00196230278283962,0,0,0.0971286047394515,0,0,0,0,0,0,0,0,0,-0.0855711756385695,0,0,0,0,0.0697856313698191,0,0,0,0,0,0,0,0.128348639970162,0,0,-0.0614664731478283,0,0,0,0,0,0.0716673662148903,-0.0551542777219449,0,0,0,-0.0285085953764285,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0310180797433862,0,0.0265411501213553,0,0,0,0,0,0,0,0,0,0,0.0975236542147888,0,0,0,0,0.02919312387118,0,0,0.578728053392596,0,0,0,-0.0890857003708114,0,0,0,0.169366991382393,0,0.0566028564151657,0,0,0,0,0,0,0,0,0,0,0.0116185721758418,0,0,0,0,0,0,0
X600660.SH,-0.0269701071624992,0,0,0,0,0.00993368192148633,0,0.0700648846753111,0,0,0,0.0462453964124075,0,0,0,0,0,0,0,0,-0.0798409121170557,0,0,0.00154351281209964,0,0,0,0,0,0,0,0,0,-0.0353747606394089,0,0,0.0307574301733461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224585563684696,-0.0270190829735287,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0771179963044168,0,0,0,0,0,0,0.0912699473552763,0,0,0,0,0,0,0,0,0,0,0.0203971307646586,0,-0.0114599425624397,0,0,0,0,0,0,0,0,0,0,0.108138838096274,0.110605223105819,0,0.0677576859893391,0,0,0,0.0115165641599565,0.1100381308412,0,0,0.0113637584807372,-0.0303128620187083,-0.100964173268291,0.0768868164190286,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00705602432624433,0,0.245726895501291,-0.104662148760003,0,0.149376293200505,0,0,0,0,0,0,0,0,-0.196493628203265,0.454190383434267,-0.00234378523280991,0,0,-0.0305589442024483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322750038478865,0,0,0,0,0.0293490404313222,0.0030921050901632,0,0,0,-0.0384043894981331,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129730005389616,0,0,0,0.148369222726225,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835342705992651,0,0,0.64679888785249,0,0,0,0,0,0,0.0368779657583903,0.0570275497745789,0,0,0,0,0,0,0,0,0,0,0.00558738534381139,0,0,0,-0.0114795306122295,0,0
X601898.SH,0,0,0,0,0,0,-0.00588866832467935,0,0,0.206078703520105,0,-0.109816957567549,0,0.0594549422266603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183458123801262,0,0,0,0.0905000756072226,0.232992028920203,0,0,0.0440306411948484,0,0,0,0.0457876750122969,0,0,0,0,0,-1.73472347597681e-18,0.0120562344299385,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0257761115903199,0,0,0,0.00746506184106269,0,0,0,0,0,-0.00701327874878294,0,0,0.0890332154675552,0.0292462207816851,0,0,0,0,-0.114424235799281,-0.0408093920080322,0,0.00518406455027195,0,0,-0.0907202327605846,0,0,0,0,0,0,0,0,0,0.093780308366727,0,0,0.738654860267488,0,0,0,0,0.0673027395765936,0,0,-0.031930610525029,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523525335039827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921700760002478,0,0,0,0,0,0.191610927608807,0,0,0,0,-0.0151363920420479,0.100655202458714,0,0,0,0.00167605932950574,0,0.256395506105878,0,0,-0.0049006515535294,0,0,0,0,0.015611702508827,0,0
