,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X601992.SH,X600157.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X600352.SH,X000027.SZ,X000539.SZ,X600583.SH,X002466.SZ,X600309.SH,X600660.SH,X000792.SZ,X000630.SZ,X600160.SH,X000060.SZ,X600098.SH,X000898.SZ,X000709.SZ,X600021.SH,X000883.SZ,X600547.SH,X002470.SZ,X600489.SH,X600578.SH,X002004.SZ,X600863.SH,X600315.SH,X601918.SH,X000629.SZ,X600022.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0.00178144135289146,0,0,0,0,0,0,0.119939956933697,0,0.139737159153678,0.323896254744822,0.0251178747692173,0.101611946059855,0,0,0.0229470085292697,0,0,-3.46944695195361e-18,0,0.0414343095041876,0,0,0,0,0,0,0,0.0824364806904001,0,0,0,0,0,0.037380358075471,0,0,0.0157548378431548,0,-0.00838245194680806,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0174590220879279,0,0,0,0.150359508882683,0.092563573550986,0,0,0,0,0,0,0,0,0,0.017090444718828,0,0,0.0539487133741486,0,0,0,0,0,0.220983473895205,0.0750597590694565,0,0,0,0,0,0,0,0,0.037659826464793,0,0,0,0,-0.0188506807310923,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350128154743495,0,0,0,0,0,0,0.00691114960243367,0,0.0636689488788696,0,0,0.0121236174697691,0,0,0,0,0,0.246956952702651,0,0,0,0.400063737332118,0,0,0,0,0,0,0,0,0,0,0.037613624910553,0,0,-0.00887717835454198,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109149216980333,0,0,0,0,0.128028637591272,0,0.0101566941602962,0.205356433983307,0,0.0585989215005033,0,0,0,0,0.0678019680283327,0.0299623245947662,0.13171844610006,0,0.149897297141881,0,0,0,0,0,0,0,0,0,0.00950339702316903,0,0.0276963669978526,0.0290783513270466,0,0,0.00335853234441817,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0455342286082357,0,0,0,0,0,0,0.138458531419893,0.036032727580477,0,0,0,0,0.193356809813052,0,0.00691777498871427,0,0,0,0,0,0,0.0195642200959051,0,1.73472347597681e-18,0.0112248105587428,0,0,0,0,0,0,0,0,0.0699604888416496,0,0,0.261440350702908,0,-0.030680087286643,0.00692897295685959,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252460336104529,0,0,0,0.0507302461233533,0,0,0,-0.0336551532859003,0.0647940138222295,0,0,0.00640723567227425,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753164858222925,0.625313279421933,0,0,0,0,0,0,0,0,0,-0.00669438292184424,-0.00980116259319844,0,0.0860067288575339,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167289738841235,0.0635549171074931,0.17757015371844,0,0,0,0,0,0,0,0,0,0,0.0165238655069844,0,0.00156648552703412,0,0.00586070615002141,0,0,0,0,0.0169739089613287,0,0,0,0.0647180101331996,0,0,0.0302123911613144,0,0,0.0626417285728542,0,0.0211626485358541,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0917860520390225,0,0.0395344854271161,0,0,0,0,0.162353675292311,3.46944695195361e-18,0.0270420672705819,0.0579621643975702,0,0,0,0,0,0,0,0.0645723072454667,0,0,0,0.027583975879401,0,0.0459955239073202,0.0271685784112697,0,0,0,0,0,0.285279634355412,0,0,0,0,0,0,0,0,0,0,0,-0.00471862906983042,0.00453906664079698,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.030965611652539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971809797595566,0.045440036289848,0,0,0,0.00934607045165779,0,0,0,0,-0.00644594464755319,0.0842153253506292,0.115090498104947,0,0,0,0,0,0.131135890640574,0,0,0.0410015962681347,0.0735501663380967,0,0,0,0,0,0,-0.0211026411899444,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946843177651182,0,0,-0.055792873604592,0.277906909282624,0,0.1401305192763,0,0,0.0509756497717426,0,0,0,0.189809743170093,0.0123887383029795,0,0,0,-0.123872532872505,0,0,0,0.222273191093808,-0.0164083163427278,0,0,0,0,0.32784741984661,0,0,0.140980732935707,-0.15427784861481,0.00412415411517022,0.0201464813754258,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.151512244732501,0,0,0,0.0174289001710331,0,0,0,0,0,0,0.0312088113360513,0,0,0,0,0,0,0,0.039531700016884,0,0,0,0,0.13825535236462,0,0.05614169948023,0,0,0,0,0,0,0,0.119957750601872,0,0,0.21357274384955,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0240568315589944,0,0,0,0.161853912976318,0.0844050332299382,0,0,0.0310806404902021,0,0.0776972780852284,0,0,0,0,0.0338183603611398,0,0,0,0,0.0383186467626864,0,0,0,0,0.0597939215287191,0,-0.193396380196079,0,0,0,0,0,0,0,0,0,0,0,0.00338673752584344,0.00631796179755876,0,0,0,0,0,0
X601918.SH,0,0,0,0,0.0598337377026077,0,0,0.0805166770783197,0,0,0,0,0,0,0,0,0,0.101290327721507,0.0453597935037389,0.0119543096248357,0,0,0,0.288009757745532,0,0,0,0,0,0,0,0.0489275639587129,0.126202423266716,0,0,0,0,0,0,0,0,0,0.00373327606258541,0,0,0,0,0,0,0,-0.00722475201238606,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0568340282158219,0,0.00980095975422705,0,0,0.0459891192959873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785496465563598,0.129270291505414,0,0,0.216178035173845,0,0,0,0,0,0,0.0244788831995747,0,0,0.0329634654525748,0,0.217181480421669,0,0,8.67361737988404e-19,-0.00662138433146251,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0.164909274469107,0,0,0,0,0.0508677361729481,0,0,0,0,0.0487984112200867,0,0,0,0,0.0622582353972703,0,0,0,0,0,0.211858060960806,0.0218027588909344,0,0.0564433718549713,0.147399013114085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385682051700719,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.00817578612384033,0,0,0,0,0,0,-0.26150458146327,0,0,0.247279491576024,0.00200837841335195,0,0,0.016813766551392,0.254782675963315,0,0,0,0,0.342586967872538,0,0,0.108766764421731,0,0,0,0,0.0142772236073565,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986107509828055,0,-0.0112018884756623,0,0,0,0,0,0,0,0,0,0,0,-0.0608382147592968,0,-0.0777473486444901,-0.0657799149060945,0.0147631682847317,0,0,0,0,-0.0304492502941868,0,0,0,0.0609462899458015,0,0.0704960679711253,0,0,0,0.0655132324946301,0,-0.0112508524186955,0,0,0.16742242152642,0,0.0466798547967244,0,0
Slope,0,0,0,0,0.202450797098622,0,0,0,0,0,0,-0.312623459100127,0,-0.867943951023554,0,0.11487214785848,0,0.178543487026392,0,0,0,0,0,0,0,0,0.156887444112807,0,0,-1.73472347597681e-18,-0.275202121959676,0.695981963194182,0,0,0,0,0,0,0,0,0,0,-0.150771714908786,0,0,-0.194718093378981,0,0,0.0192204249221085,0,0,0.818975275282366,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422106230471656,0,0,0.031461359848932,0,0,-0.0167869864292438,0,0,0,0,0,0,0,0,0,-0.174538185913605,0,0,0,0,0,0,0.0766314867920069,0,0,0,0,0,0,0.409770815054874,0,0,0,0,0.31568207363178,0,0,0,0,2.76273064287803,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.440605766842262,0,0,0,6.93889390390723e-18,0,-0.319571535080823,-0.197325257362043,0,0,0,0,0,0,0,-0.0269072263610142,0,0,0,0,0.176871228042213,0,0,0,0,0,0,0,0,0.714798658061132,0,-0.138364617398557,0,0,0,0,0,0,0,-0.0396484113955913,0.0616121452998038,0,0.11047649678752,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411848318748159,0,0.0303331021137306,0,0,0,0.0264036571845851,0,-0.405605368190603,0,0,0,0.0112703330990709,0.0623025618595281,0,-0.0198865986366771,0,-0.00660491722829246,0,0,0,0,0,0,0,0,0,0,0,0,0.0650008137048939,0,0,0,0,0,0,0.00172425351934721,0.389088578748768,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.0165034678374915,0,0,0,0,0,0,0.000145524988692044,-0.00032318031012324,0.0142646245924166,0.00563361997989714,0,0,0,0,0,0,0,0,0,0.00760551012371755,0,0,0,0,0,-0.00671088090466321,0,0,0,0,0,-0.0261412496434385,0,0,0,0,0.0159206780665717,0,0,0,0,-4.33680868994202e-19,0.0160559832282441,0.0284283970057054,0,0,0.0106921553212754,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562237449481639,0,0,0,-0.0766276749458613,0,0,0,0,-0.0848784180413142,0,0,0,-0.0908391889517261,0,0,0,0,-0.00821417436917721,0,0,0,0,0,0,-0.000730473366052373,0,0,0,0,0,0,0,0,0,0,0.0490889299862869,0.0344185582756683,0.160661353522333,0.1476940318452,-0.224943086113128,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00766211810102544,0,0,0,0,0,0,0,0.000598288268383813,-0.00667324191608193,0,0,0,0,0,0,0.00313405765220687,0,0,0,0,0,0,0,0,-0.00387310027236402,0.00504649659024691,0,0,0,-0.00149266137308292,0,0,-0.0111427173563629,0,0,0,0.00723134671144081,0.00410455615088533,0,0,0,0.0243160965361078,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152190716927287,0,0,0,0,0.00239681530922477,0,0,0,0,0,0,0,0,0,0,0,-0.00319404233358831,0,0,0,0,0,0,0,0,0,0,0,0.009104333978633,0,0,0,0,0,0,0
