,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X601600.SH,X601898.SH,X600801.SH,X600010.SH,X600362.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600176.SH,X600688.SH,X600795.SH,X600027.SH,X002466.SZ,X600529.SH,X600426.SH,X600299.SH,X601992.SH,X600612.SH,X002080.SZ,X600315.SH,X002353.SZ,X600219.SH,X000301.SZ,X600486.SH,X000932.SZ,X600126.SH,X000723.SZ,X002409.SZ,X000027.SZ,X601158.SH,X600516.SH,X000401.SZ,X000898.SZ,X002250.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149017925458011,0,0,0,0,0.0377914852817009,0,0,0,0,-0.0103244025407273,0,0,0,0.0412299745029159,0,0,0.0865147760607085,0,0,0,0,0,0.0369679546879411,0,0,0,0.0232019412354322,0,0,0,0,0,-0.00991249009570215,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0214437731912795,0,0,0,0,0,0,0.00646261162118182,0,0,0,0,0,0,0,0,0,0,0.00463316018540074,0,0,0,0,0,0,0.0225780302356097,0.10280406016279,0,0,0,0,0.0133982448212384,0.0944624786130382,0,0,0,0.0681177864946199,0,0,0.00888475034252231,0,-0.00501786012217807,0.00605224023311162,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0316831007625379,0,0,0,0,0,0,0,0.217055804471869,0,0,0.010554002954207,0,0,0,0,0,0,0,0,0,0.0216671609643732,0,0,0,0,0.0627980963846491,0,0,0,0.134355798223374,0,0,0,0,0.0961012350969056,0,0,0,0,0.0357057984331069,0,0,-0.0480016939520329,-0.000945122429414679,-0.0161737809557197,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.122859324437951,0,0,0,0,0,0,0,0.0564605304020766,0,0,0,0,0,0,0,0,0,0,0.0983942713371834,0,0,0,-0.0127514575306492,-0.0202081819831929,0,0,0,0,0,0.00937504285255876,0.00144175497682241,0,0,0,0.0114612626555998,0.0120524502547269,0,0,0,0,0,0,0.0701458079571876,0,0,0.0118889286577947,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0697698056736275,0,0.0440681770120329,0.1774469966245,0,0,0,0.0297681890697715,0,0,0.061286925243005,0,0,0,0,0,0,0,0,0,0,0,0.258990780060544,0,0,0,0,0,0.0278261675768752,0,0,0,0,0,0,0.0740093166434568,0,0,-0.0324773398126898,0,0,0,0,-0.00718539568068959,-0.000833550795569178,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0320620928273204,0.109108615061038,0,0.0476758487640844,0,0,0,0,0,0,0,0,0.649839991639614,0,0,0,0,0,0,0,0.0169436348393535,0,0.0463489037521819,0,0.0245688118659854,0,0.0913267312954318,0,0,-0.131618693706172,0,0,0,0,-0.0319728292565951,0,-0.0111952261099824,0,0,0,0,0,0,-0.0863725097584934,0,-0.00820790180521903,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0155763484535729,0,0,0,0,0,0,0,0,0.169502151392604,0,0,0,0,0,0,0,0,0,0,0.0955978326226755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473959772775661,0.139361885891171,0.00496516363742554,0,0,0,0.0349644579204957,0,0,0,0.00927842304440657,-0.0141701096134404,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.064958398209196,0,0,0,0,0,0,-0.108525716199515,0,0.620804679276255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607783339119991,0,0,0,0,0,0,0,0,0,0,0,0.0903087776199129,0,-0.0625933258764652,0,0,0,0,0,0,0,-0.0142827193040853,-0.00478611959202265,0,0,0,0,0,0
X002271.SZ,0,0,0.0991516749619765,0,0.084532783113377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137029231895067,0,0,0.0372538121437255,0,0,-0.006807289748749,0,0,0,0.0214773537225516,0.100529216467233,0,0,0,0,0,0.0941988960077493,0,0,0,0.342180899376794,0.0405821178044044,0,0,0.0409456502127224,0,0.221889518477662,0,0,0,0,0,-0.0158622753173707,-0.0235274291363913,0,0,0,0,0,0
X600011.SH,0,0,0.144462512874549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071375086142255,0,0,0,0,0,0,0.117918290543244,0,0.113814709718024,0,0,0,0,0,0,0.02772550475534,0,0,0,0,-0.0149353808324364,0,-0.0760379187548557,0,0.0687972250902121,0,0,0,0,0,0,-0.0180607821044194,0.00894007594269236,-0.00581308796635587,0,0,0,0,0,0
