,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X000301.SZ,X600660.SH,X600010.SH,X600011.SH,X000877.SZ,X600188.SH,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X002326.SZ,X300037.SZ,X000408.SZ,X600141.SH,X600803.SH,X600219.SH,X600096.SH,X601991.SH,X600795.SH,X000723.SZ,X000786.SZ,X002407.SZ,X000825.SZ,X600027.SH,X600295.SH,X600688.SH,X600399.SH,X600160.SH,X600516.SH,X002353.SZ,X600352.SH,X600489.SH,X300073.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0423164516771045,0,0,0,0,0.103624043694924,0,0,0,0,0,0,0,0,0,0,0.011638547629465,0,0,0,0,0,0.0846822009281187,0,0,0,0,0.0513516646777008,0.0027119768288886,0,0.110624174365125,0.189324534298585,0,0,0,0,0,0,0,0,0,-0.0143616910863688,0,0,0,0,-0.0199587734600932,0,0
X600028.SH,0.247771674814249,0,0,0,0,0,0,0,0,0,0.0029765496260681,0,0,0,0,0.00786165018126251,0,0,0,0.0125084876263375,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0175012994697855,0,0,0.0193507164963704,0,0,0.0381220823102823,0.0253075935711858,0.110172003849393,0,0,0,0,0.0333022637556782,0,0,0,0.110525809854387,0,0,0,0,0,0,-0.0127879748899878,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11790220682544,0,0,0.0892129406444838,-0.0262295922797111,0,0,0.3798303039293,0,0,0,0.0448043369562114,0,0,0,0,0,0,0.100543093411275,0,0,0,0,0.00533063436426047,0,-0.0543259537987692,0,0.0102310202397152,0.0678305010913368,0,0,0,0,0,0,0,0,0,0,0,0.0220864007953093,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318386529646833,0,0,-0.0334253591105138,0.0276418440743194,0.0178831365730622,0,0,0,0,0.0961054581551117,0,0.235515839817698,0,0,0,0,0,0,0,0,0,0,-0.0374979646590869,0.0338832617919224,0,0,-0.0718695035297987,0,0,0,0,0,0,0.157098074217872,0,0,-0.0112865745102361,0,0.015866177935347,0,0,0,0,0.0439162022659959,0,0
X002460.SZ,0,0,0,0,0,-0.0386011170817163,0,0,0.0261162636187544,0.485643333866544,0,0,0,0,-0.0193149121789627,0,0.0219244522744726,0,0,0,0,0,0,0,0,-0.101984409345311,0,0,0,0,0,0,-0.000492295280704002,0,0,0,0,0.32242694712254,0,0,0,0,0.191404749698577,0,0,0,0,0,0,0.0424775178710613,0,0,-0.0508514654831775,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.114157063010387,0,0,0,0,0,0,0,0,-0.028076700377117,0.493409191752216,0,0.281927231915065,0,0,0,0,0,0,0.111012803174474,0,-0.0104433730057166,0,0,0.0461786252489212,0,0,0,0.00690448968674455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274546955788499,0,0,0.101821589382254,0,0.00387116833661898,0,0,0,0,-0.0525406680310058,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0933599145060152,0,0,0.309944324193836,0,0,0.0618915093979954,0,0,0,0,0,0,0,0,0,0,0,0.306541167907177,0.155443765748541,-0.0943205596058337,0,0,0,0,0,0,0,0.0334158744612238,0,0,0,0,0.306745575345016,0,0,-0.0726776734573235,-0.0447018904117929,0,0.218397598938173,0,0,0.021200307129258,0,0,0,0,0,0,0
X600019.SH,0,0,0.0438431804949244,0,0,0,0,0,0.0348886938245406,0,0,0,0.0187293037946044,0,0.0127984166756602,0,0,0,0,0,0,0,0,0,0,-0.0454098045271663,0,0,0,-0.0238142249908344,0.0690032781149044,0.0244096071224315,0,0,0,0,0,0,0,0,0,0,0,0.0651327118229838,0,0,0,0,0,0.602142213799156,0,-0.0134238101778469,-2.16840434497101e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0249005962774083,0,0,0,0,0,0.12123294180279,0,0,0,0,0,-0.0648215089032599,-0.0797435688140923,0,-0.106050156137905,0,0,0,0,0,0.0530501572837241,0,0,0.252602047357639,0,0,0,0,0,0,-0.175078217644404,0,0,0,0.0957667432229497,0.153117304404706,0,0,0.0315870306156043,0.0293662687583094,0,0,0,0,0,0,0,0.134964306199517,0.34177490848022,0,0,-0.00921439103282176,0,0
X002466.SZ,0,0,0,0,0.330671960935523,0,0.225124212783742,0,0.0665354224526518,0,0.0578749058987989,0,0,0,0,0,0,0,-0.0469754623918226,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.145651159248887,0,0,0.0317809689940959,-0.00206170566699125,0.0638126068821689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153939823389882,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0738674588435046,0,0,0.00162486678885456,0,0,0,-0.142176950141714,0,0,0,0,0,0,0,0,0.171877397885536,0,0,0,0,0.0690612068233595,0.0958826247899313,0,0.134385518289351,0,0,0.285982995117484,0,0,-0.0340499786151034,-0.0926171312287425,0.00666323566147689,0,0,0,0.158606645972006,0,0,0,-0.00798234902461217,0,0,0,0,0,0,-0.0531487757432426,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0306937626983404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475536287203326,0,0.0157572573373572,-1.38777878078145e-17,0,0,0.073754306833497,0,0,0,0,0,0,0,0.0422366575607917,0,0,0,0,0.017629709231857,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.10567654949303,0.16086900625284,0,0,0,0,0,0,0,0.0817904034808725,0,0.135524812969997,0,0,0,0,0,0,0,0,0.0454004837143996,0,0,0.00404911353156643,0,0,0.0402414458324361,0,0,0,0,0,8.67361737988404e-19,0,0.161190989934892,0,0,0.0986151827591829,0,0,0,0,0,0.13403460614886,0,0,0,0,0,0,0,0,0
