,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X300072.SZ,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X600660.SH,X600309.SH,X600299.SH,X600623.SH,X002466.SZ,X000792.SZ,X002075.SZ,X000709.SZ,X601158.SH,X000723.SZ,X000898.SZ,X000408.SZ,X600583.SH,X600352.SH,X000883.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X000959.SZ,X002470.SZ,X600021.SH,X000630.SZ,X002460.SZ,X000012.SZ,X601699.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0487152869700269,0.01234022298152,0,0,0,0.0126847206789766,-0.000144494305140255,0,0,0,0,0,0.0252902363955985,0.0159151431767884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993184915018614,0,0,0,0,0,0,0,-0.00604682966039993,0,0,-0.011460856127815,0,0,0,0
X600028.SH,0,0,0,0.0370662049405024,0.0241395349758391,0.0198471341598937,0,0,0.037492302068174,0.027175626957998,-0.0167211241096583,0,0,0,0,0,0,0.0214850362723861,0,0,-0.0269998714174751,0,0,0,0,0,0,0,0.0239040255900973,0,0,0,0,0.0734946030520724,0,0,0,0.0364790893032132,0.0320590319736008,0,0,-0.00345760918764171,0,0,0,0,0,0,0.00837571443618588,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0578257837352674,0.0298490939166197,0,0,0.0719913365988877,0.117970538979039,0,0,0,0,0,0,0,0.00511096015617813,0,0,0,0.0349874616485333,0,0.0371378664081257,0,0.0406985606065099,0,0,0,0,0,0,0,0,0,0.0672854203285897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924898663548636,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.118233707552203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616394087723467,0,-0.0180125106715701,0,0.0210006614441415,0,0,0,0,0,0.136450329075916,0,0.149759406439809,0,0.0237242160427076,0,0,0,-0.0998093769121989,0,0.0699120014751067,0,0,0,0,0,0,0,-0.0132845364254038,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.068688770150976,0,0.11404108342008,0,0,0,0,0.024632372710246,0,0,0,0,0,0.285531216593053,0,0,0,0,0,0,0,0,0,-0.036898464658258,0.210457334592019,0,0,0,0,0,0,0,0,-0.0454953357505042,0,0,-0.0293896459508923,0,0.0363392681706599,0,0,0,0,0,0,0,-0.0107223865772629,-0.0287211555206144,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.278650361569969,0,0,0,0,0.0259493710827921,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0834270248369798,0.224892788511539,0,0,0.210175336627997,0,0,-0.109192439378566,0,0,0,0,0,0,0.01363269328062,0,0,0.0460254656621127,0,0,0,0,0,0,0,0,-0.155263291600666,0,0,0,0.0102291937493835,0.110142687641038,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.07245180753672,0,0,0,0,0,0,0.0129653514967986,0,0,0,0,0,0.0275641921300065,0,0,0,0,0.0125236338491325,0,0,0,0,0,0,0,0,-0.0041506166378308,0.0388569024833573,0,0,-0.0137441310746379,0,0.0406566272112632,0,0,0,0,-0.0244107696376491,0,0,-0.0641267414138327,0.00166297195025959,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.155749769095171,0,0,0,0,0,0,0,0.0568614673624022,0,0,0.027349455411004,0,0,0,0,0.141142042076498,0,-4.33680868994202e-19,0.0298865232612815,0,0,0,0,0.0490275220886673,0,0,0,0.0926628982502024,-0.0703195631016233,0,0,0,0.0687595531534342,0,0,0,0,0,0.241479242999689,0,0,0.0171985446073693,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0739044277174652,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534023723513826,0,0,0,0,0.0743126906822228,0,0,0.048488841544769,0,0,0,0,0,0,0.140452707691765,0,0.133920763084902,0,0,0,0.00488123567735002,0,0.154413463329808,0.0426879414880698,0,0.0498823133233375,0.0259558587869432,0.0225975600257474,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.123977698805605,0,0,0,0,0,0,0,0,0,0,0,-0.157256609867087,0,0,0,0,0,0.0340038939728743,0,0.0980616104064407,0,0,0,0,0,0,0,0,0,0,0,0.645928896448128,0.00381542381191677,0,0,0,0,0,0,0,-0.0516671203110186,0.182100549332374,0.00899436543390503,0,0,0,0.226496198081833,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667560356392712,-0.00276654799330379,0,-0.0602275597352418,0,0.838968484979007,0,0,0,0,0.196594645311099,0,-0.0140834657883189,-0.0359905618973011,0.384225911785147,0,0,0,0,0,0,0,0,0,0,0,-0.0620835548944998,0,0.0427936600504284,0,0,-0.241007510199756,0.131218071991337,-0.234359780192931,0,0,0.123337202876114,0,0,0,0,0.214280401879621,0,0
X600795.SH,0,0,0,0.0100572284146065,0.085733067333139,0,0,0,0,0,0,0,0,0,0.216848654591999,0,0.0477029123628938,0.0052036503925962,0,0,0,0,0,0,0,-0.0048810812201275,0,0,-0.0091497034440602,0,0.0463471614110469,0,0,0,0.0842231054615505,0,0,0,0,0,0,0.0413481625328619,0.000553696894947324,0.0409463450126578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0861098220369034,0,0,0.0594384833315243,0,0,0,0,0.172855038187207,0.0706565862241215,0.0204399612320365,0,0,0,0,0,0.126349252237572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150847002005855,0,0,0,0.0719928202336884,0,0,0,-0.00170131769539209,0,0,0.0644577567554618,0,-0.0825721908139179,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0191164689007554,0,0,0,0,0,0,0.0149236884153612,0.0652236860789091,0.102343444333251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100226774051208,0.148340877674974,0,0,0.0432291458157013,0,0.0903173285590736,0,0,-0.00207899227966614,0.105613201703299,0,0,0,0,0.00628171281896717,0,0,-0.0249001510859872,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0823722442743373,0,0,0,0.00931085571487388,-0.0200643803589559,0.119807365705796,0,0,0,0,0,0,0,0.273379713439363,0,0,0,0.0140046693520094,0,0,0,0,0,0,0.0516193237359744,0,0,0,0,0.0146139055242497,0,0,0,0,0,0.0148590644578949,0.0140312536364835,0,0.0138328054365861,0,0,0,0,0,0,0.0285132829903732,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0135883295509032,0.0150383422093921,-0.0145226090434562,0,0.12580005210487,0,0,0,0,0,0.0965535293773254,0,0,0,0,0,0,0,0,0.04577169634207,0.0523785542302165,0,0,0,0,0.0790559378786932,0,0,0,0,0.00813682199895672,0,0,0,0,0,0,0,0,0,0.247836353667947,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.065642806114119,0.29583497093366,0,0,0,0,0,0,0,0,0.0952059820664818,0.0189499593125085,0,0.0902967791827451,0,0,0,0,0,-0.0336526650626617,0,0,0,0,0,0,0,0,0,0,0.133993545469041,0.0371805612987043,0,0,0,0,0,0,0.391345842251392,0,0,0,0.14341817865732,0,0.0184900732633573,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.115706509480182,-0.0210076363263632,-0.0377094677283529,0,0,0,-0.383285454665404,0,0,0,0,0,0,0.0557462477552294,0.11458512702436,0,0,0,0,0,0,0,-0.110899901681948,0,0,0.0860346293365622,0,0,0,0,0.0260244240465884,0,0,0.136990467325659,0,0,0,0,0,0,0.297634140835758,0,0,-0.008068338949366,0.0775505228791908,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.669740030709044,-0.15411561431238,0,0,0,0.130683551335324,0.0648221507771105,0,0,0,0,0,-0.136589286065638,0.198906100627723,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0212044703763832,0.0303982545642672,0,0,0,0,0,0,0,0,0,0.192339314654362,0,-0.0551997120440561,0,-0.040017809760329,0,0.125167338841305,0,0,0,0,0.26072751640207,0,-0.0484303380571448,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.130995863758273,0,0,0,0,0,0,-0.00908761595146187,0,0,0,0,0,0,0,0,0,0,0,0,0.0345063964867981,0.0510333066725277,-0.0160322257610677,0,0,0,0,0,0,0,0,0,0,0,0,0.0110067524563508,0,0,0,0.0317639184739409,0.0909414652351944,0,0,0,-0.0113076422319085,0.150570061034977,0,0,0.0510058876496001,-0.113332835016403,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.180916395087082,0,-0.036985981790162,0.671985273941129,0,0,0,0,0,0.459640139307542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226316632904226,0.0551452585436258,-1.38777878078145e-17,0,0,-0.0732203970290475,0,0,0,0,0,0,0,0,0.0348524346575083,0,0.000857386299878237,0,0,0,0,0.00883606337099456,0.109202204042121,0,0,0,0,0,0
X601992.SH,0,0,0.0628097412681611,0,0,0.214600259590122,0,0,0,0,0,0,0,0,0,0,0.188490229123541,0.00878048232325697,0,0,-0.117075780090778,0,0,0.194307494882796,0,0.143609950713754,0,0.0606535987705048,-0.00214022731342172,0,0.00143238583308781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628113998270892,-0.0507038568475094,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.162099393237782,0,0,0,0,0,0,0,0,0,0,0,0.131181659139744,0,0,0,2.71050543121376e-20,0,0.13062177613945,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.224676596174133,0,0,0,0,0,0,0,0,0.00745819133204686,-0.0136546741316221,0,-0.00309177867046591,0,0,0,0,0.0193059366888513,0.0256018678705427,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0291339012323424,0,0,0,0,0,0,0,0,0,0,0.0284006681961773,0.184970782256094,0,0,0,0,0.0600680536220107,0.0550665621368841,0,0.331992885243342,0,0,0,0,0,0,0,0.025078317785067,0,0,0,0,0,0,0,0,0,0.0544643240915593,0,0,0.0134037565989823,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0335691498456978,0,0,0,0,0,0,0,0,0,0,-0.0974352044684481,0,0,0,0,0,0,0.0129779826313047,0,0,0,0,0,0.196906416951758,0,0,0,0.0782509990335528,0,0,0,-0.0708427710479663,0,0,0,0,-0.00290117035107311,0.22295169983715,0,0.0225908128298507,0,0,0.08657390956455,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.445213679295401,0,-0.0576619680220078,0,0,0,0,0,0,0.318561626273063,0,0,0,0,0,0,0,0,0.156939866480835,0,0.0235169011478016,0,0,0,0,0,0,0,0,0,0.101288803234783,0,0.0339252012082364,0.109843200697036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.00106413107935716,0,0,0,0,0,0,0,0,0,0.0642769100776749,0,0,0,0,0.0944210117322482,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0958223008620973,0,0,-0.0789559628443915,0,0.0638447706841655,0,0,0.503278557026794,0.0782386052355353,0.0411608943969069,0,0,0,0,0,0,0,0.0945665401872507,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786402026721108,0,0.313574226054753,0,0,0,0.158118921671199,0,0,0,0,0,0,0,0,0,0.0582630047688149,0,0.137785553666679,6.93889390390723e-18,0,0,0.195876528391474,0.241613893197955,0.102005691056463,0,0,0.0243693204771802,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588938820342516,-0.260533424901066,0,0,0,0.295789513646099,0,0,0,0,0,0.311613472504632,0,0,0,0.484933240708664,0,0,0.39333759727496,0,0,0,0.0562409525546124,0,0,-0.0417648911765458,0,-0.0838991962255536,0.209330209753825,0,0,0.0465400152034469,0,0,0,0.0223615685416545,0.0856179125355469,-0.510822324329029,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.246279495809527,0,0.0609262191701416,0,0,0,0,0,0,0,0.106514030556339,0,0,-0.00533043461457765,0,0,0,0,0.110621452307113,0,0,0,0,0,0,0.043384164115543,0,0,0,0,0.0421490831593331,0,0,0,0,0.149659104358808,0,0,0,0,0.0170179161113139,0,0,0,0,0.0156687535985882,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649137254960697,0,0,0,0,0.0780849106743724,0.0688228256074632,0,0,0,0,0,0,0,0,0,0.0117805038905705,0,0,0,0.0276841063536834,0,0,0.13022450262421,0,0,0,0,0,0.202174631143135,0,0,0,0.0288530094912813,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0460103070416532,0.0275939183190896,0,0,0,0,0,0,0,0.238320630918425,0,0.0779757728029412,0,0,0,0,-0.0496289745658456,0,0,0,0,-0.0893501057573953,0,0.0719386170649649,0,0,0,0,0,0.0144333335770339,0,0,0,0.0787529297111288,-0.0500050407656087,0,0,0,0,0.04945387842424,0,0,-0.0268260688312513,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.114132980416795,0,0.153205234280582,0,0,0,0,0,0,0,0.00192275799997618,0,0,-0.0698752371649683,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0720937023492603,0,0,0,0,0,0,0,0,0.0467657263539423,0,0,0,0.0962134725043685,0,0,0,0,0.00231414791629982,0.00935956340760033,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279319577849227,0,-0.2623528386833,0,0,-0.335939982134032,0,0,0.123479561373431,0,0.134534984730108,-0.0513366268879043,0,0,0,0,0,0,0,0,0.0772023292570832,0.0868344299262819,0,0,0,0.144115722578837,0,0,0,0,0,0,0,0,-0.0269425710953163,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,-0.0647110912588199,0,0,0,0,0,0,0.0404969454383138,0,0,0,0,0.113949382558546,0,0,0,0,0,0.0678045403128251,0,0.0626376717059717,0.189870251681207,0,0,0,0,0,0.0833035960397987,0,0,0,0.0444884597556756,0,0,-0.00867028926716324,0,0.126125509675451,0,0,0,0,0.0819222941526914,-0.202539030024464,0.144041521908419,0,0,0,0,0
